sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Fell Cleave,Heavy Swing,Inner Chaos,Maim,Onslaught,Primal Rend,Primal Ruination,Primal Wrath,Storm's Eye,Storm's Path,Upheaval
65171,65794,Maim,30239.0,187245,413535,129239,362503,181160,57148,126676,140754,71410,129379,92591,80196
67237,67769,Auto,8941.0,196186,413535,129239,362503,181160,57148,126676,140754,71410,129379,92591,80196
67671,68294,Fell Cleave,88980.0,196186,502515,129239,362503,181160,57148,126676,140754,71410,129379,92591,80196
68296,68919,Upheaval,37355.0,196186,502515,129239,362503,181160,57148,126676,140754,71410,129379,92591,117551
70171,70794,Fell Cleave,88980.0,196186,591495,129239,362503,181160,57148,126676,140754,71410,129379,92591,117551
70597,71129,Auto,8941.0,205127,591495,129239,362503,181160,57148,126676,140754,71410,129379,92591,117551
72671,73294,Fell Cleave,88980.0,205127,680475,129239,362503,181160,57148,126676,140754,71410,129379,92591,117551
73296,74446,Primal Wrath,62264.0,205127,680475,129239,362503,181160,57148,126676,140754,133674,129379,92591,117551
73957,74489,Auto,8941.0,214068,680475,129239,362503,181160,57148,126676,140754,133674,129379,92591,117551
75172,76332,Primal Rend,110452.0,214068,680475,129239,362503,181160,57148,237128,140754,133674,129379,92591,117551
77317,77849,Auto,8941.0,223009,680475,129239,362503,181160,57148,237128,140754,133674,129379,92591,117551
77672,78732,Primal Ruination,122736.0,223009,680475,129239,362503,181160,57148,237128,263490,133674,129379,92591,117551
80172,81109,Inner Chaos,107391.0,223009,680475,129239,469894,181160,57148,237128,263490,133674,129379,92591,117551
80677,81209,Auto,8941.0,231950,680475,129239,469894,181160,57148,237128,263490,133674,129379,92591,117551
82672,84187,Storm's Path,44474.0,231950,680475,129239,469894,181160,57148,237128,263490,133674,129379,137065,117551
84037,84569,Auto,8941.0,240891,680475,129239,469894,181160,57148,237128,263490,133674,129379,137065,117551
85172,85795,Fell Cleave,51589.0,240891,732064,129239,469894,181160,57148,237128,263490,133674,129379,137065,117551
87397,87929,Auto,8941.0,249832,732064,129239,469894,181160,57148,237128,263490,133674,129379,137065,117551
87672,88204,Heavy Swing,21341.0,249832,732064,150580,469894,181160,57148,237128,263490,133674,129379,137065,117551
90172,90795,Maim,30239.0,249832,732064,150580,469894,211399,57148,237128,263490,133674,129379,137065,117551
90757,91289,Auto,8941.0,258773,732064,150580,469894,211399,57148,237128,263490,133674,129379,137065,117551
92672,94321,Storm's Eye,44474.0,258773,732064,150580,469894,211399,57148,237128,263490,133674,173853,137065,117551
94117,94649,Auto,8941.0,267714,732064,150580,469894,211399,57148,237128,263490,133674,173853,137065,117551
95172,95704,Heavy Swing,21341.0,267714,732064,171921,469894,211399,57148,237128,263490,133674,173853,137065,117551
97477,98009,Auto,8941.0,276655,732064,171921,469894,211399,57148,237128,263490,133674,173853,137065,117551
97672,98295,Maim,30239.0,276655,732064,171921,469894,241638,57148,237128,263490,133674,173853,137065,117551
98297,98920,Upheaval,37355.0,276655,732064,171921,469894,241638,57148,237128,263490,133674,173853,137065,154906
100837,101369,Auto,8941.0,285596,732064,171921,469894,241638,57148,237128,263490,133674,173853,137065,154906
100172,101687,Storm's Path,44474.0,285596,732064,171921,469894,241638,57148,237128,263490,133674,173853,181539,154906
102672,103204,Heavy Swing,21341.0,285596,732064,193262,469894,241638,57148,237128,263490,133674,173853,181539,154906
104197,104729,Auto,8941.0,294537,732064,193262,469894,241638,57148,237128,263490,133674,173853,181539,154906
105172,105795,Maim,30239.0,294537,732064,193262,469894,271877,57148,237128,263490,133674,173853,181539,154906
107557,108089,Auto,8941.0,303478,732064,193262,469894,271877,57148,237128,263490,133674,173853,181539,154906
107672,109187,Storm's Path,44474.0,303478,732064,193262,469894,271877,57148,237128,263490,133674,173853,226013,154906
110172,110704,Heavy Swing,21341.0,303478,732064,214603,469894,271877,57148,237128,263490,133674,173853,226013,154906
110917,111449,Auto,8941.0,312419,732064,214603,469894,271877,57148,237128,263490,133674,173853,226013,154906
112672,113295,Maim,30239.0,312419,732064,214603,469894,302116,57148,237128,263490,133674,173853,226013,154906
114277,114809,Auto,8941.0,321360,732064,214603,469894,302116,57148,237128,263490,133674,173853,226013,154906
115172,115795,Fell Cleave,51589.0,321360,783653,214603,469894,302116,57148,237128,263490,133674,173853,226013,154906
117637,118169,Auto,8941.0,330301,783653,214603,469894,302116,57148,237128,263490,133674,173853,226013,154906
117672,119187,Storm's Path,44474.0,330301,783653,214603,469894,302116,57148,237128,263490,133674,173853,270487,154906
120172,120704,Heavy Swing,21341.0,330301,783653,235944,469894,302116,57148,237128,263490,133674,173853,270487,154906
120997,121529,Auto,8941.0,339242,783653,235944,469894,302116,57148,237128,263490,133674,173853,270487,154906
122672,123295,Maim,30239.0,339242,783653,235944,469894,332355,57148,237128,263490,133674,173853,270487,154906
124357,124889,Auto,8941.0,348183,783653,235944,469894,332355,57148,237128,263490,133674,173853,270487,154906
125173,125796,Fell Cleave,51589.0,348183,835242,235944,469894,332355,57148,237128,263490,133674,173853,270487,154906
127717,128249,Auto,9477.0,357660,835242,235944,469894,332355,57148,237128,263490,133674,173853,270487,154906
127673,128610,Inner Chaos,113835.0,357660,835242,235944,583729,332355,57148,237128,263490,133674,173853,270487,154906
128298,128921,Upheaval,39596.0,357660,835242,235944,583729,332355,57148,237128,263490,133674,173853,270487,194502
128923,129590,Onslaught,14139.0,357660,835242,235944,583729,332355,71287,237128,263490,133674,173853,270487,194502
130173,131333,Primal Rend,117078.0,357660,835242,235944,583729,332355,71287,354206,263490,133674,173853,270487,194502
131077,131609,Auto,9477.0,367137,835242,235944,583729,332355,71287,354206,263490,133674,173853,270487,194502
131373,132040,Onslaught,14139.0,367137,835242,235944,583729,332355,85426,354206,263490,133674,173853,270487,194502
132673,133296,Fell Cleave,94319.0,367137,929561,235944,583729,332355,85426,354206,263490,133674,173853,270487,194502
133298,133965,Onslaught,14139.0,367137,929561,235944,583729,332355,99565,354206,263490,133674,173853,270487,194502
134437,134969,Auto,9477.0,376614,929561,235944,583729,332355,99565,354206,263490,133674,173853,270487,194502
135173,135796,Fell Cleave,94319.0,376614,1023880,235944,583729,332355,99565,354206,263490,133674,173853,270487,194502
137673,138296,Fell Cleave,94319.0,376614,1118199,235944,583729,332355,99565,354206,263490,133674,173853,270487,194502
137797,138329,Auto,9477.0,386091,1118199,235944,583729,332355,99565,354206,263490,133674,173853,270487,194502
138298,139448,Primal Wrath,65999.0,386091,1118199,235944,583729,332355,99565,354206,263490,199673,173853,270487,194502
140173,141233,Primal Ruination,130101.0,386091,1118199,235944,583729,332355,99565,354206,393591,199673,173853,270487,194502
141157,141689,Auto,9477.0,395568,1118199,235944,583729,332355,99565,354206,393591,199673,173853,270487,194502
142673,144322,Storm's Eye,47142.0,395568,1118199,235944,583729,332355,99565,354206,393591,199673,220995,270487,194502
144517,145049,Auto,9477.0,405045,1118199,235944,583729,332355,99565,354206,393591,199673,220995,270487,194502
145173,145705,Heavy Swing,22621.0,405045,1118199,258565,583729,332355,99565,354206,393591,199673,220995,270487,194502
147877,148409,Auto,8941.0,413986,1118199,258565,583729,332355,99565,354206,393591,199673,220995,270487,194502
147673,148610,Inner Chaos,107391.0,413986,1118199,258565,691120,332355,99565,354206,393591,199673,220995,270487,194502
150173,150796,Maim,30239.0,413986,1118199,258565,691120,362594,99565,354206,393591,199673,220995,270487,194502
151237,151769,Auto,8941.0,422927,1118199,258565,691120,362594,99565,354206,393591,199673,220995,270487,194502
152673,154188,Storm's Path,44474.0,422927,1118199,258565,691120,362594,99565,354206,393591,199673,220995,314961,194502
154597,155129,Auto,8941.0,431868,1118199,258565,691120,362594,99565,354206,393591,199673,220995,314961,194502
155173,155796,Fell Cleave,51589.0,431868,1169788,258565,691120,362594,99565,354206,393591,199673,220995,314961,194502
157673,158205,Heavy Swing,21341.0,431868,1169788,279906,691120,362594,99565,354206,393591,199673,220995,314961,194502
157957,158489,Auto,8941.0,440809,1169788,279906,691120,362594,99565,354206,393591,199673,220995,314961,194502
158298,158921,Upheaval,37355.0,440809,1169788,279906,691120,362594,99565,354206,393591,199673,220995,314961,231857
160173,160796,Maim,30239.0,440809,1169788,279906,691120,392833,99565,354206,393591,199673,220995,314961,231857
161317,161849,Auto,8941.0,449750,1169788,279906,691120,392833,99565,354206,393591,199673,220995,314961,231857
162673,164322,Storm's Eye,44474.0,449750,1169788,279906,691120,392833,99565,354206,393591,199673,265469,314961,231857
164677,165209,Auto,8941.0,458691,1169788,279906,691120,392833,99565,354206,393591,199673,265469,314961,231857
165173,165705,Heavy Swing,21341.0,458691,1169788,301247,691120,392833,99565,354206,393591,199673,265469,314961,231857
167673,168296,Maim,30239.0,458691,1169788,301247,691120,423072,99565,354206,393591,199673,265469,314961,231857
168037,168569,Auto,8941.0,467632,1169788,301247,691120,423072,99565,354206,393591,199673,265469,314961,231857
170173,171688,Storm's Path,44474.0,467632,1169788,301247,691120,423072,99565,354206,393591,199673,265469,359435,231857
171397,171929,Auto,8941.0,476573,1169788,301247,691120,423072,99565,354206,393591,199673,265469,359435,231857
172673,173296,Fell Cleave,51589.0,476573,1221377,301247,691120,423072,99565,354206,393591,199673,265469,359435,231857
174757,175289,Auto,8941.0,485514,1221377,301247,691120,423072,99565,354206,393591,199673,265469,359435,231857
175174,175706,Heavy Swing,21341.0,485514,1221377,322588,691120,423072,99565,354206,393591,199673,265469,359435,231857
177674,178297,Maim,30239.0,485514,1221377,322588,691120,453311,99565,354206,393591,199673,265469,359435,231857
178117,178649,Auto,8941.0,494455,1221377,322588,691120,453311,99565,354206,393591,199673,265469,359435,231857
180174,181689,Storm's Path,44474.0,494455,1221377,322588,691120,453311,99565,354206,393591,199673,265469,403909,231857
181477,182009,Auto,8941.0,503396,1221377,322588,691120,453311,99565,354206,393591,199673,265469,403909,231857
182674,183206,Heavy Swing,21341.0,503396,1221377,343929,691120,453311,99565,354206,393591,199673,265469,403909,231857
184837,185369,Auto,8941.0,512337,1221377,343929,691120,453311,99565,354206,393591,199673,265469,403909,231857
185174,185797,Maim,30239.0,512337,1221377,343929,691120,483550,99565,354206,393591,199673,265469,403909,231857
187674,188297,Fell Cleave,88980.0,512337,1310357,343929,691120,483550,99565,354206,393591,199673,265469,403909,231857
188197,188729,Auto,8941.0,521278,1310357,343929,691120,483550,99565,354206,393591,199673,265469,403909,231857
188299,188922,Upheaval,37355.0,521278,1310357,343929,691120,483550,99565,354206,393591,199673,265469,403909,269212
188924,189591,Onslaught,13339.0,521278,1310357,343929,691120,483550,112904,354206,393591,199673,265469,403909,269212
190174,190797,Fell Cleave,88980.0,521278,1399337,343929,691120,483550,112904,354206,393591,199673,265469,403909,269212
191557,192089,Auto,8941.0,530219,1399337,343929,691120,483550,112904,354206,393591,199673,265469,403909,269212
192674,193297,Fell Cleave,88980.0,530219,1488317,343929,691120,483550,112904,354206,393591,199673,265469,403909,269212
193299,194449,Primal Wrath,62264.0,530219,1488317,343929,691120,483550,112904,354206,393591,261937,265469,403909,269212
194917,195449,Auto,8941.0,539160,1488317,343929,691120,483550,112904,354206,393591,261937,265469,403909,269212
195174,196334,Primal Rend,110452.0,539160,1488317,343929,691120,483550,112904,464658,393591,261937,265469,403909,269212
197674,198734,Primal Ruination,122736.0,539160,1488317,343929,691120,483550,112904,464658,516327,261937,265469,403909,269212
198277,198809,Auto,8941.0,548101,1488317,343929,691120,483550,112904,464658,516327,261937,265469,403909,269212
200174,201111,Inner Chaos,107391.0,548101,1488317,343929,798511,483550,112904,464658,516327,261937,265469,403909,269212
201637,202169,Auto,8941.0,557042,1488317,343929,798511,483550,112904,464658,516327,261937,265469,403909,269212
202674,203297,Fell Cleave,51589.0,557042,1539906,343929,798511,483550,112904,464658,516327,261937,265469,403909,269212
204997,205529,Auto,8941.0,565983,1539906,343929,798511,483550,112904,464658,516327,261937,265469,403909,269212
205174,206823,Storm's Eye,44474.0,565983,1539906,343929,798511,483550,112904,464658,516327,261937,309943,403909,269212
207674,208206,Heavy Swing,21341.0,565983,1539906,365270,798511,483550,112904,464658,516327,261937,309943,403909,269212
208357,208889,Auto,8941.0,574924,1539906,365270,798511,483550,112904,464658,516327,261937,309943,403909,269212
210174,210797,Maim,30239.0,574924,1539906,365270,798511,513789,112904,464658,516327,261937,309943,403909,269212
211717,212249,Auto,8941.0,583865,1539906,365270,798511,513789,112904,464658,516327,261937,309943,403909,269212
212674,214189,Storm's Path,44474.0,583865,1539906,365270,798511,513789,112904,464658,516327,261937,309943,448383,269212
215077,215609,Auto,8941.0,592806,1539906,365270,798511,513789,112904,464658,516327,261937,309943,448383,269212
215174,215706,Heavy Swing,21341.0,592806,1539906,386611,798511,513789,112904,464658,516327,261937,309943,448383,269212
217674,218297,Maim,30239.0,592806,1539906,386611,798511,544028,112904,464658,516327,261937,309943,448383,269212
218299,218922,Upheaval,37355.0,592806,1539906,386611,798511,544028,112904,464658,516327,261937,309943,448383,306567
218437,218969,Auto,8941.0,601747,1539906,386611,798511,544028,112904,464658,516327,261937,309943,448383,306567
220174,221689,Storm's Path,44474.0,601747,1539906,386611,798511,544028,112904,464658,516327,261937,309943,492857,306567
221797,222329,Auto,8941.0,610688,1539906,386611,798511,544028,112904,464658,516327,261937,309943,492857,306567
222674,223206,Heavy Swing,21341.0,610688,1539906,407952,798511,544028,112904,464658,516327,261937,309943,492857,306567
225157,225689,Auto,8941.0,619629,1539906,407952,798511,544028,112904,464658,516327,261937,309943,492857,306567
225175,225798,Maim,30239.0,619629,1539906,407952,798511,574267,112904,464658,516327,261937,309943,492857,306567
228517,229049,Auto,8941.0,628570,1539906,407952,798511,574267,112904,464658,516327,261937,309943,492857,306567
227675,229324,Storm's Eye,44474.0,628570,1539906,407952,798511,574267,112904,464658,516327,261937,354417,492857,306567
230175,230707,Heavy Swing,21341.0,628570,1539906,429293,798511,574267,112904,464658,516327,261937,354417,492857,306567
231877,232409,Auto,8941.0,637511,1539906,429293,798511,574267,112904,464658,516327,261937,354417,492857,306567
232675,233298,Maim,30239.0,637511,1539906,429293,798511,604506,112904,464658,516327,261937,354417,492857,306567
235237,235769,Auto,8941.0,646452,1539906,429293,798511,604506,112904,464658,516327,261937,354417,492857,306567
235175,235798,Fell Cleave,51589.0,646452,1591495,429293,798511,604506,112904,464658,516327,261937,354417,492857,306567
238597,239129,Auto,8941.0,655393,1591495,429293,798511,604506,112904,464658,516327,261937,354417,492857,306567
237675,239190,Storm's Path,44474.0,655393,1591495,429293,798511,604506,112904,464658,516327,261937,354417,537331,306567
240175,240707,Heavy Swing,21341.0,655393,1591495,450634,798511,604506,112904,464658,516327,261937,354417,537331,306567
241957,242489,Auto,8941.0,664334,1591495,450634,798511,604506,112904,464658,516327,261937,354417,537331,306567
242675,243298,Maim,30239.0,664334,1591495,450634,798511,634745,112904,464658,516327,261937,354417,537331,306567
245175,245798,Fell Cleave,51589.0,664334,1643084,450634,798511,634745,112904,464658,516327,261937,354417,537331,306567
245317,245849,Auto,8941.0,673275,1643084,450634,798511,634745,112904,464658,516327,261937,354417,537331,306567
247675,248612,Inner Chaos,113835.0,673275,1643084,450634,912346,634745,112904,464658,516327,261937,354417,537331,306567
248300,248923,Upheaval,39596.0,673275,1643084,450634,912346,634745,112904,464658,516327,261937,354417,537331,346163
248677,249209,Auto,9477.0,682752,1643084,450634,912346,634745,112904,464658,516327,261937,354417,537331,346163
248925,249592,Onslaught,14139.0,682752,1643084,450634,912346,634745,127043,464658,516327,261937,354417,537331,346163
250175,251335,Primal Rend,117078.0,682752,1643084,450634,912346,634745,127043,581736,516327,261937,354417,537331,346163
251375,252042,Onslaught,14139.0,682752,1643084,450634,912346,634745,141182,581736,516327,261937,354417,537331,346163
252037,252569,Auto,9477.0,692229,1643084,450634,912346,634745,141182,581736,516327,261937,354417,537331,346163
252675,253298,Fell Cleave,94319.0,692229,1737403,450634,912346,634745,141182,581736,516327,261937,354417,537331,346163
253300,253967,Onslaught,14139.0,692229,1737403,450634,912346,634745,155321,581736,516327,261937,354417,537331,346163
255175,255798,Fell Cleave,94319.0,692229,1831722,450634,912346,634745,155321,581736,516327,261937,354417,537331,346163
255397,255929,Auto,9477.0,701706,1831722,450634,912346,634745,155321,581736,516327,261937,354417,537331,346163
257675,258298,Fell Cleave,94319.0,701706,1926041,450634,912346,634745,155321,581736,516327,261937,354417,537331,346163
258757,259289,Auto,9477.0,711183,1926041,450634,912346,634745,155321,581736,516327,261937,354417,537331,346163
258300,259450,Primal Wrath,65999.0,711183,1926041,450634,912346,634745,155321,581736,516327,327936,354417,537331,346163
260175,261235,Primal Ruination,130101.0,711183,1926041,450634,912346,634745,155321,581736,646428,327936,354417,537331,346163
262117,262649,Auto,9477.0,720660,1926041,450634,912346,634745,155321,581736,646428,327936,354417,537331,346163
262675,263612,Inner Chaos,113835.0,720660,1926041,450634,1026181,634745,155321,581736,646428,327936,354417,537331,346163
265477,266009,Auto,9477.0,730137,1926041,450634,1026181,634745,155321,581736,646428,327936,354417,537331,346163
265175,266690,Storm's Path,47142.0,730137,1926041,450634,1026181,634745,155321,581736,646428,327936,354417,584473,346163
267675,268298,Fell Cleave,51589.0,730137,1977630,450634,1026181,634745,155321,581736,646428,327936,354417,584473,346163
268837,269369,Auto,8941.0,739078,1977630,450634,1026181,634745,155321,581736,646428,327936,354417,584473,346163
270175,270707,Heavy Swing,21341.0,739078,1977630,471975,1026181,634745,155321,581736,646428,327936,354417,584473,346163
272197,272729,Auto,8941.0,748019,1977630,471975,1026181,634745,155321,581736,646428,327936,354417,584473,346163
272675,273298,Maim,30239.0,748019,1977630,471975,1026181,664984,155321,581736,646428,327936,354417,584473,346163
275557,276089,Auto,8941.0,756960,1977630,471975,1026181,664984,155321,581736,646428,327936,354417,584473,346163
275176,276825,Storm's Eye,44474.0,756960,1977630,471975,1026181,664984,155321,581736,646428,327936,398891,584473,346163
277676,278208,Heavy Swing,21341.0,756960,1977630,493316,1026181,664984,155321,581736,646428,327936,398891,584473,346163
278301,278924,Upheaval,37355.0,756960,1977630,493316,1026181,664984,155321,581736,646428,327936,398891,584473,383518
278917,279449,Auto,8941.0,765901,1977630,493316,1026181,664984,155321,581736,646428,327936,398891,584473,383518
280176,280799,Maim,30239.0,765901,1977630,493316,1026181,695223,155321,581736,646428,327936,398891,584473,383518
282277,282809,Auto,8941.0,774842,1977630,493316,1026181,695223,155321,581736,646428,327936,398891,584473,383518
282676,284191,Storm's Path,44474.0,774842,1977630,493316,1026181,695223,155321,581736,646428,327936,398891,628947,383518
285176,285799,Fell Cleave,51589.0,774842,2029219,493316,1026181,695223,155321,581736,646428,327936,398891,628947,383518
285637,286169,Auto,8941.0,783783,2029219,493316,1026181,695223,155321,581736,646428,327936,398891,628947,383518
287676,288208,Heavy Swing,21341.0,783783,2029219,514657,1026181,695223,155321,581736,646428,327936,398891,628947,383518
288997,289529,Auto,8941.0,792724,2029219,514657,1026181,695223,155321,581736,646428,327936,398891,628947,383518
290176,290799,Maim,30239.0,792724,2029219,514657,1026181,725462,155321,581736,646428,327936,398891,628947,383518
292357,292889,Auto,8941.0,801665,2029219,514657,1026181,725462,155321,581736,646428,327936,398891,628947,383518
292676,294191,Storm's Path,44474.0,801665,2029219,514657,1026181,725462,155321,581736,646428,327936,398891,673421,383518
295176,295708,Heavy Swing,21341.0,801665,2029219,535998,1026181,725462,155321,581736,646428,327936,398891,673421,383518
295717,296249,Auto,8941.0,810606,2029219,535998,1026181,725462,155321,581736,646428,327936,398891,673421,383518
297676,298299,Maim,30239.0,810606,2029219,535998,1026181,755701,155321,581736,646428,327936,398891,673421,383518
299077,299609,Auto,8941.0,819547,2029219,535998,1026181,755701,155321,581736,646428,327936,398891,673421,383518
300176,301825,Storm's Eye,44474.0,819547,2029219,535998,1026181,755701,155321,581736,646428,327936,443365,673421,383518
302437,302969,Auto,8941.0,828488,2029219,535998,1026181,755701,155321,581736,646428,327936,443365,673421,383518
302676,303299,Fell Cleave,51589.0,828488,2080808,535998,1026181,755701,155321,581736,646428,327936,443365,673421,383518
305176,305708,Heavy Swing,21341.0,828488,2080808,557339,1026181,755701,155321,581736,646428,327936,443365,673421,383518
305797,306329,Auto,8941.0,837429,2080808,557339,1026181,755701,155321,581736,646428,327936,443365,673421,383518
307676,308613,Inner Chaos,107391.0,837429,2080808,557339,1133572,755701,155321,581736,646428,327936,443365,673421,383518
308301,308924,Upheaval,37355.0,837429,2080808,557339,1133572,755701,155321,581736,646428,327936,443365,673421,420873
308926,309593,Onslaught,13339.0,837429,2080808,557339,1133572,755701,168660,581736,646428,327936,443365,673421,420873
309157,309689,Auto,8941.0,846370,2080808,557339,1133572,755701,168660,581736,646428,327936,443365,673421,420873
310176,311336,Primal Rend,110452.0,846370,2080808,557339,1133572,755701,168660,692188,646428,327936,443365,673421,420873
312517,313049,Auto,8941.0,855311,2080808,557339,1133572,755701,168660,692188,646428,327936,443365,673421,420873
312676,313299,Fell Cleave,88980.0,855311,2169788,557339,1133572,755701,168660,692188,646428,327936,443365,673421,420873
315176,315799,Fell Cleave,88980.0,855311,2258768,557339,1133572,755701,168660,692188,646428,327936,443365,673421,420873
315877,316409,Auto,8941.0,864252,2258768,557339,1133572,755701,168660,692188,646428,327936,443365,673421,420873
317676,318299,Fell Cleave,88980.0,864252,2347748,557339,1133572,755701,168660,692188,646428,327936,443365,673421,420873
318301,319451,Primal Wrath,62264.0,864252,2347748,557339,1133572,755701,168660,692188,646428,390200,443365,673421,420873
319237,319769,Auto,8941.0,873193,2347748,557339,1133572,755701,168660,692188,646428,390200,443365,673421,420873
320176,321236,Primal Ruination,122736.0,873193,2347748,557339,1133572,755701,168660,692188,769164,390200,443365,673421,420873
322597,323129,Auto,8941.0,882134,2347748,557339,1133572,755701,168660,692188,769164,390200,443365,673421,420873
322676,323299,Maim,30239.0,882134,2347748,557339,1133572,785940,168660,692188,769164,390200,443365,673421,420873
325957,326489,Auto,8941.0,891075,2347748,557339,1133572,785940,168660,692188,769164,390200,443365,673421,420873
