sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,833,21288.797,189.332,23558.283,273.669,142520,17733568,206005
Broil IV,289,44362.356,122.856,17031.777,256.19,92480,12820721,192848
Biolysis (dot),242,12502.686,27.326,4019.446,66.492,20570,3025650,50052
Energy Drain,54,17026.778,7.174,1221.444,43.66,5400,919446,32865
Baneful Impaction (dot),35,26212.143,6.509,1218.76,54.155,4900,917425,40765
Auto,213,236.272,25.467,66.856,1.17,19170,50326,881
