sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Aero in Green,Auto,Blizzard in Cyan,Clawed Muse,Comet in Black,Fanged Muse,Fire in Red,Hammer Brush,Hammer Stamp,Holy in White,Mog of the Ages,Polishing Hammer,Pom Muse,Rainbow Drip,Retribution of the Madeen,Star Prism,Stone in Yellow,Thunder in Magenta,Water in Blue,Winged Muse
457217,457749,Auto,0.0,859082,0,2043284,333476,1829527,413089,860519,1441483,1391295,474950,461294,1451439,442068,847437,620457,816134,1562691,1216837,1231910,515034
458757,459647,Aero in Green,71472.0,930554,0,2043284,333476,1829527,413089,860519,1441483,1391295,474950,461294,1451439,442068,847437,620457,816134,1562691,1216837,1231910,515034
460177,460709,Auto,0.0,930554,0,2043284,333476,1829527,413089,860519,1441483,1391295,474950,461294,1451439,442068,847437,620457,816134,1562691,1216837,1231910,515034
461257,462237,Water in Blue,76854.0,930554,0,2043284,333476,1829527,413089,860519,1441483,1391295,474950,461294,1451439,442068,847437,620457,816134,1562691,1216837,1308764,515034
463757,464597,Fire in Red,66089.0,930554,0,2043284,333476,1829527,413089,926608,1441483,1391295,474950,461294,1451439,442068,847437,620457,816134,1562691,1216837,1308764,515034
464257,464789,Auto,0.0,930554,0,2043284,333476,1829527,413089,926608,1441483,1391295,474950,461294,1451439,442068,847437,620457,816134,1562691,1216837,1308764,515034
466257,467147,Aero in Green,71472.0,1002026,0,2043284,333476,1829527,413089,926608,1441483,1391295,474950,461294,1451439,442068,847437,620457,816134,1562691,1216837,1308764,515034
467217,467749,Auto,0.0,1002026,0,2043284,333476,1829527,413089,926608,1441483,1391295,474950,461294,1451439,442068,847437,620457,816134,1562691,1216837,1308764,515034
468757,469737,Water in Blue,76854.0,1002026,0,2043284,333476,1829527,413089,926608,1441483,1391295,474950,461294,1451439,442068,847437,620457,816134,1562691,1216837,1385618,515034
470177,470709,Auto,0.0,1002026,0,2043284,333476,1829527,413089,926608,1441483,1391295,474950,461294,1451439,442068,847437,620457,816134,1562691,1216837,1385618,515034
471257,472097,Fire in Red,66089.0,1002026,0,2043284,333476,1829527,413089,992697,1441483,1391295,474950,461294,1451439,442068,847437,620457,816134,1562691,1216837,1385618,515034
473757,474647,Aero in Green,71472.0,1073498,0,2043284,333476,1829527,413089,992697,1441483,1391295,474950,461294,1451439,442068,847437,620457,816134,1562691,1216837,1385618,515034
474257,474789,Auto,0.0,1073498,0,2043284,333476,1829527,413089,992697,1441483,1391295,474950,461294,1451439,442068,847437,620457,816134,1562691,1216837,1385618,515034
476257,477237,Water in Blue,76854.0,1073498,0,2043284,333476,1829527,413089,992697,1441483,1391295,474950,461294,1451439,442068,847437,620457,816134,1562691,1216837,1462472,515034
477217,477749,Auto,0.0,1073498,0,2043284,333476,1829527,413089,992697,1441483,1391295,474950,461294,1451439,442068,847437,620457,816134,1562691,1216837,1462472,515034
477757,479627,Comet in Black,126797.0,1073498,0,2043284,333476,1956324,413089,992697,1441483,1391295,474950,461294,1451439,442068,847437,620457,816134,1562691,1216837,1462472,515034
480177,480709,Auto,0.0,1073498,0,2043284,333476,1956324,413089,992697,1441483,1391295,474950,461294,1451439,442068,847437,620457,816134,1562691,1216837,1462472,515034
481057,482397,Holy in White,77144.0,1073498,0,2043284,333476,1956324,413089,992697,1441483,1391295,552094,461294,1451439,442068,847437,620457,816134,1562691,1216837,1462472,515034
483137,483669,Auto,0.0,1073498,0,2043284,333476,1956324,413089,992697,1441483,1391295,552094,461294,1451439,442068,847437,620457,816134,1562691,1216837,1462472,515034
485357,486107,Blizzard in Cyan,116404.0,1073498,0,2159688,333476,1956324,413089,992697,1441483,1391295,552094,461294,1451439,442068,847437,620457,816134,1562691,1216837,1462472,515034
486097,486629,Auto,0.0,1073498,0,2159688,333476,1956324,413089,992697,1441483,1391295,552094,461294,1451439,442068,847437,620457,816134,1562691,1216837,1462472,515034
488225,489025,Stone in Yellow,164710.0,1073498,0,2159688,333476,1956324,413089,992697,1441483,1391295,552094,461294,1451439,442068,847437,620457,816134,1727401,1216837,1462472,515034
489057,489589,Auto,0.0,1073498,0,2159688,333476,1956324,413089,992697,1441483,1391295,552094,461294,1451439,442068,847437,620457,816134,1727401,1216837,1462472,515034
490695,491545,Thunder in Magenta,172012.0,1073498,0,2159688,333476,1956324,413089,992697,1441483,1391295,552094,461294,1451439,442068,847437,620457,816134,1727401,1388849,1462472,515034
492017,492549,Auto,0.0,1073498,0,2159688,333476,1956324,413089,992697,1441483,1391295,552094,461294,1451439,442068,847437,620457,816134,1727401,1388849,1462472,515034
491945,493195,Star Prism,201313.0,1073498,0,2159688,333476,1956324,413089,992697,1441483,1391295,552094,461294,1451439,442068,847437,620457,1017447,1727401,1388849,1462472,515034
493815,495195,Hammer Stamp,179348.0,1073498,0,2159688,333476,1956324,413089,992697,1441483,1570643,552094,461294,1451439,442068,847437,620457,1017447,1727401,1388849,1462472,515034
494977,495509,Auto,0.0,1073498,0,2159688,333476,1956324,413089,992697,1441483,1570643,552094,461294,1451439,442068,847437,620457,1017447,1727401,1388849,1462472,515034
495215,496195,Clawed Muse,146409.0,1073498,0,2159688,479885,1956324,413089,992697,1441483,1570643,552094,461294,1451439,442068,847437,620457,1017447,1727401,1388849,1462472,515034
497535,498285,Blizzard in Cyan,157319.0,1073498,0,2317007,479885,1956324,413089,992697,1441483,1570643,552094,461294,1451439,442068,847437,620457,1017447,1727401,1388849,1462472,515034
498035,498567,Auto,0.0,1073498,0,2317007,479885,1956324,413089,992697,1441483,1570643,552094,461294,1451439,442068,847437,620457,1017447,1727401,1388849,1462472,515034
499485,500635,Mog of the Ages,183012.0,1073498,0,2317007,479885,1956324,413089,992697,1441483,1570643,552094,644306,1451439,442068,847437,620457,1017447,1727401,1388849,1462472,515034
498785,500655,Comet in Black,172012.0,1073498,0,2317007,479885,2128336,413089,992697,1441483,1570643,552094,644306,1451439,442068,847437,620457,1017447,1727401,1388849,1462472,515034
500995,501527,Auto,0.0,1073498,0,2317007,479885,2128336,413089,992697,1441483,1570643,552094,644306,1451439,442068,847437,620457,1017447,1727401,1388849,1462472,515034
501255,502495,Rainbow Drip,183012.0,1073498,0,2317007,479885,2128336,413089,992697,1441483,1570643,552094,644306,1451439,442068,1030449,620457,1017447,1727401,1388849,1462472,515034
503955,504487,Auto,0.0,1073498,0,2317007,479885,2128336,413089,992697,1441483,1570643,552094,644306,1451439,442068,1030449,620457,1017447,1727401,1388849,1462472,515034
503755,505005,Hammer Brush,185816.0,1073498,0,2317007,479885,2128336,413089,992697,1627299,1570643,552094,644306,1451439,442068,1030449,620457,1017447,1727401,1388849,1462472,515034
506915,507447,Auto,0.0,1073498,0,2317007,479885,2128336,413089,992697,1627299,1570643,552094,644306,1451439,442068,1030449,620457,1017447,1727401,1388849,1462472,515034
506255,508355,Polishing Hammer,174048.0,1073498,0,2317007,479885,2128336,413089,992697,1627299,1570643,552094,644306,1625487,442068,1030449,620457,1017447,1727401,1388849,1462472,515034
511755,512287,Auto,0.0,1073498,0,2317007,479885,2128336,413089,992697,1627299,1570643,552094,644306,1625487,442068,1030449,620457,1017447,1727401,1388849,1462472,515034
515755,516287,Auto,0.0,1073498,0,2317007,479885,2128336,413089,992697,1627299,1570643,552094,644306,1625487,442068,1030449,620457,1017447,1727401,1388849,1462472,515034
