sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Baneful Impaction (dot),Biolysis (dot),Broil IV,Energy Drain
73241,73773,Auto,221.0,5027,132595,330024,1294004,109536
75141,75941,Broil IV,41396.0,5027,132595,330024,1335400,109536
52601,76500,Biolysis (dot),11370.0,5027,132595,341394,1335400,109536
76361,76893,Auto,221.0,5248,132595,341394,1335400,109536
77541,78341,Broil IV,41396.0,5248,132595,341394,1376796,109536
52601,79500,Biolysis (dot),11370.0,5248,132595,352764,1376796,109536
79941,80741,Broil IV,41396.0,5248,132595,352764,1418192,109536
80441,80973,Auto,221.0,5469,132595,352764,1418192,109536
52601,82500,Biolysis (dot),11370.0,5469,132595,364134,1418192,109536
82341,83141,Broil IV,41285.0,5469,132595,364134,1459477,109536
83561,84093,Auto,221.0,5690,132595,364134,1459477,109536
83801,85500,Biolysis (dot),11340.0,5690,132595,375474,1459477,109536
87141,87941,Broil IV,41285.0,5690,132595,375474,1500762,109536
87641,88173,Auto,221.0,5911,132595,375474,1500762,109536
83801,88500,Biolysis (dot),11340.0,5911,132595,386814,1500762,109536
89542,90342,Broil IV,41285.0,5911,132595,386814,1542047,109536
90761,91293,Auto,221.0,6132,132595,386814,1542047,109536
83801,91500,Biolysis (dot),11340.0,6132,132595,398154,1542047,109536
91942,92742,Broil IV,41285.0,6132,132595,398154,1583332,109536
83801,94500,Biolysis (dot),11340.0,6132,132595,409494,1583332,109536
94342,95142,Broil IV,41285.0,6132,132595,409494,1624617,109536
94842,95374,Auto,221.0,6353,132595,409494,1624617,109536
83801,97500,Biolysis (dot),11340.0,6353,132595,420834,1624617,109536
96742,97542,Broil IV,41285.0,6353,132595,420834,1665902,109536
97962,98494,Auto,221.0,6574,132595,420834,1665902,109536
99142,99942,Broil IV,41285.0,6574,132595,420834,1707187,109536
83801,100500,Biolysis (dot),11340.0,6574,132595,432174,1707187,109536
101542,102342,Broil IV,41285.0,6574,132595,432174,1748472,109536
102042,102574,Auto,221.0,6795,132595,432174,1748472,109536
83801,103500,Biolysis (dot),11340.0,6795,132595,443514,1748472,109536
103942,104742,Broil IV,41285.0,6795,132595,443514,1789757,109536
105162,105694,Auto,221.0,7016,132595,443514,1789757,109536
83801,106500,Biolysis (dot),11340.0,7016,132595,454854,1789757,109536
106342,107142,Broil IV,41285.0,7016,132595,454854,1831042,109536
83801,109500,Biolysis (dot),11340.0,7016,132595,466194,1831042,109536
108742,109542,Broil IV,41285.0,7016,132595,466194,1872327,109536
109242,109774,Auto,221.0,7237,132595,466194,1872327,109536
111142,111942,Broil IV,41285.0,7237,132595,466194,1913612,109536
83801,112500,Biolysis (dot),11340.0,7237,132595,477534,1913612,109536
112362,112894,Auto,221.0,7458,132595,477534,1913612,109536
113542,114342,Broil IV,41285.0,7458,132595,477534,1954897,109536
115482,116014,Auto,221.0,7679,132595,477534,1954897,109536
115002,118500,Biolysis (dot),11340.0,7679,132595,488874,1954897,109536
118342,119142,Broil IV,41285.0,7679,132595,488874,1996182,109536
118842,119374,Auto,221.0,7900,132595,488874,1996182,109536
115002,121500,Biolysis (dot),11340.0,7900,132595,500214,1996182,109536
120742,121542,Broil IV,41285.0,7900,132595,500214,2037467,109536
121962,122494,Auto,222.0,8122,132595,500214,2037467,109536
123142,123942,Broil IV,41419.0,8122,132595,500214,2078886,109536
115002,124500,Biolysis (dot),11340.0,8122,132595,511554,2078886,109536
124602,125402,Broil IV,41419.0,8122,132595,511554,2120305,109536
125082,125614,Auto,222.0,8344,132595,511554,2120305,109536
115002,127500,Biolysis (dot),11340.0,8344,132595,522894,2120305,109536
127942,128742,Broil IV,56058.0,8344,132595,522894,2176363,109536
128442,128974,Auto,300.0,8644,132595,522894,2176363,109536
128544,129614,Energy Drain,17531.0,8644,132595,522894,2176363,127067
115002,130500,Biolysis (dot),11340.0,8644,132595,534234,2176363,127067
130341,131141,Broil IV,56058.0,8644,132595,534234,2232421,127067
130945,132015,Energy Drain,17531.0,8644,132595,534234,2232421,144598
131562,132094,Auto,300.0,8944,132595,534234,2232421,144598
115002,133500,Biolysis (dot),11340.0,8944,132595,545574,2232421,144598
132742,133542,Broil IV,56058.0,8944,132595,545574,2288479,144598
