sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,857,37819.179,363.307,43244.928,570.302,272290,32411036,427428
Raiton,33,100859.909,32.583,4440.939,209.492,24420,3328377,157009
Gust Slash,79,41670.658,42.163,4392.378,131.928,31600,3291982,98877
Fleeting Raiju,33,95261.242,30.822,4194.425,197.78,23100,3143621,148231
Aeolian Edge,52,59303.212,38.854,4114.564,152.749,29120,3083767,114482
Auto,342,8575.944,41.069,3913.365,57.217,30780,2932973,42883
Hyosho Ranryu,13,224308.923,22.549,3890.74,292.366,16900,2916016,219121
Spinning Edge,79,31171.139,31.622,3285.656,98.656,23700,2462520,73940
Bhavacakra,45,49292.044,25.218,2959.59,122.852,18900,2218142,92075
Armor Crush,27,52142.556,18.013,1878.444,96.705,13500,1407849,72478
Suiton,20,69029.65,15.477,1842.078,112.346,11600,1380593,84201
Tenri Jindo,7,164532.429,10.274,1536.71,156.692,7700,1151727,117437
Kunai's Bane,13,84461.154,12.142,1465.017,110.088,9100,1097995,82508
Dream Within a Dream,39,23887.077,9.367,1242.996,53.926,7020,931596,40416
Zesho Meppo,7,107943.571,6.738,1008.178,103.108,5050,755605,77277
Phantom Kamaitachi (pet),9,79037.556,8.406,949.114,85.19,6300,711338,63848
Fuma Shuriken,7,74782.857,4.67,698.461,71.219,3500,523480,53377
Dokumori,7,43162.714,3.736,403.134,40.935,2800,302139,30680
Fleeting Raiju (pet),13,20282.077,2.775,351.802,26.483,2080,263667,19848
Spinning Edge (pet),10,15490.0,2.135,206.678,17.452,1600,154900,13080
Gust Slash (pet),9,15823.667,1.921,190.017,16.988,1440,142413,12732
Aeolian Edge (pet),8,16140.5,1.708,172.286,16.421,1280,129124,12307
Armor Crush (pet),5,16242.4,1.067,108.358,13.08,800,81212,9803
