sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Dosis III,Eukrasian Dosis III (dot),Phlegma III,Pneuma,Psyche,Toxikon II
-540,40,Pneuma,49391.0,0,0,0,0,49391,0,0
40,572,Auto,21.0,21,0,0,0,49391,0,0
3401,4071,Dosis III,54025.0,21,54025,0,0,49391,0,0
3901,4433,Auto,22.0,43,54025,0,0,49391,0,0
940,4500,Eukrasian Dosis III (dot),13068.0,43,54025,13068,0,49391,0,0
5841,6511,Dosis III,62464.0,43,116489,13068,0,49391,0,0
6701,7233,Auto,26.0,69,116489,13068,0,49391,0,0
940,7500,Eukrasian Dosis III (dot),13068.0,69,116489,26136,0,49391,0,0
7322,7992,Phlegma III,121522.0,69,116489,26136,121522,49391,0,0
7942,9042,Psyche,121522.0,69,116489,26136,121522,49391,121522,0
9501,10033,Auto,26.0,95,116489,26136,121522,49391,121522,0
9762,10432,Phlegma III,121522.0,95,116489,26136,243044,49391,121522,0
940,10500,Eukrasian Dosis III (dot),13068.0,95,116489,39204,243044,49391,121522,0
940,13500,Eukrasian Dosis III (dot),13068.0,95,116489,52272,243044,49391,121522,0
13163,13833,Dosis III,66899.0,95,183388,52272,243044,49391,121522,0
13663,14195,Auto,26.0,121,183388,52272,243044,49391,121522,0
15603,16273,Dosis III,66899.0,121,250287,52272,243044,49391,121522,0
940,16500,Eukrasian Dosis III (dot),13068.0,121,250287,65340,243044,49391,121522,0
16463,16995,Auto,26.0,147,250287,65340,243044,49391,121522,0
18044,18714,Dosis III,66899.0,147,317186,65340,243044,49391,121522,0
940,19500,Eukrasian Dosis III (dot),13068.0,147,317186,78408,243044,49391,121522,0
19263,19795,Auto,26.0,173,317186,78408,243044,49391,121522,0
20484,21154,Dosis III,66899.0,173,384085,78408,243044,49391,121522,0
940,22500,Eukrasian Dosis III (dot),13068.0,173,384085,91476,243044,49391,121522,0
22924,23594,Dosis III,66899.0,173,450984,91476,243044,49391,121522,0
23424,23956,Auto,26.0,199,450984,91476,243044,49391,121522,0
940,25500,Eukrasian Dosis III (dot),13068.0,199,450984,104544,243044,49391,121522,0
26224,26756,Auto,21.0,220,450984,104544,243044,49391,121522,0
25406,28500,Eukrasian Dosis III (dot),15411.0,220,450984,119955,243044,49391,121522,0
27866,28536,Dosis III,54025.0,220,505009,119955,243044,49391,121522,0
29024,29556,Auto,21.0,241,505009,119955,243044,49391,121522,0
30307,30977,Dosis III,54025.0,241,559034,119955,243044,49391,121522,0
25406,31500,Eukrasian Dosis III (dot),15411.0,241,559034,135366,243044,49391,121522,0
32747,33417,Dosis III,49912.0,241,608946,135366,243044,49391,121522,0
33247,33779,Auto,21.0,262,608946,135366,243044,49391,121522,0
25406,34500,Eukrasian Dosis III (dot),15411.0,262,608946,150777,243044,49391,121522,0
35188,35858,Dosis III,49912.0,262,658858,150777,243044,49391,121522,0
36047,36579,Auto,21.0,283,658858,150777,243044,49391,121522,0
25406,37500,Eukrasian Dosis III (dot),15411.0,283,658858,166188,243044,49391,121522,0
37628,38298,Dosis III,49912.0,283,708770,166188,243044,49391,121522,0
38847,39379,Auto,21.0,304,708770,166188,243044,49391,121522,0
25406,40500,Eukrasian Dosis III (dot),15411.0,304,708770,181599,243044,49391,121522,0
40069,40739,Dosis III,49912.0,304,758682,181599,243044,49391,121522,0
42509,43179,Dosis III,49912.0,304,808594,181599,243044,49391,121522,0
25406,43500,Eukrasian Dosis III (dot),15411.0,304,808594,197010,243044,49391,121522,0
43009,43541,Auto,21.0,325,808594,197010,243044,49391,121522,0
44949,45619,Dosis III,49884.0,325,858478,197010,243044,49391,121522,0
45809,46341,Auto,21.0,346,858478,197010,243044,49391,121522,0
25406,46500,Eukrasian Dosis III (dot),15411.0,346,858478,212421,243044,49391,121522,0
47390,48060,Dosis III,49884.0,346,908362,212421,243044,49391,121522,0
48609,49141,Auto,21.0,367,908362,212421,243044,49391,121522,0
25406,49500,Eukrasian Dosis III (dot),15411.0,367,908362,227832,243044,49391,121522,0
49830,50500,Dosis III,49884.0,367,958246,227832,243044,49391,121522,0
25406,52500,Eukrasian Dosis III (dot),15411.0,367,958246,243243,243044,49391,121522,0
52271,52941,Dosis III,49884.0,367,1008130,243243,243044,49391,121522,0
52771,53303,Auto,21.0,388,1008130,243243,243044,49391,121522,0
