sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_expected,sim_weight,sim_target,sim_conditions,sim_variance,sim_buffs,sim_application_timestamp
-16000,-16000,Form Shift,,,,,,,[],
-300,-300,Thunderclap,,,,,,,[],
1120,1120,Perfect Balance,,,,,,,[],
500,1790,Dragon Kick,320.0,31758.0,,Boss1,['Formless Fist'],69207756.0,['Formless Fist'],
1790,2322,Auto,90.0,7776.0,,Boss1,[],4148433.0,[],
3060,3060,Grade 4 Gemdraught,,,,,,,[],
2440,3060,Leaping Opo,460.0,63271.0,,Boss1,"['Opo-opo Form', ""Opo-opo's Fury""]",41724975.0,"['Opo-opo Form', ""Opo-opo's Fury""]",
1770,3190,The Forbidden Chakra,400.0,39702.0,1.0,Boss1,[],108158778.0,[],
3830,4362,Auto,90.0,8418.0,,Boss1,[],4862252.0,['Grade 4 Gemdraught'],
4644,4644,Arcane Circle,,,,,,,[],5269.0
5000,5000,Brotherhood,,,,,,,[],5800.0
3710,5130,The Forbidden Chakra,400.0,0.0,0.0,Boss1,[],126781374.0,['Grade 4 Gemdraught'],
5620,5620,Riddle of Fire,,,,,,,[],
4380,5670,Dragon Kick,320.0,34386.0,,Boss1,['Opo-opo Form'],81138168.0,"['Grade 4 Gemdraught', 'Opo-opo Form']",
5870,6402,Auto,90.0,10469.0,,Boss1,[],7520660.0,"['Arcane Circle', 'Brotherhood', 'Grade 4 Gemdraught', 'Riddle of Fire']",
6320,6940,Leaping Opo,460.0,85192.0,,Boss1,"['Opo-opo Form', ""Opo-opo's Fury""]",75645205.0,"['Arcane Circle', 'Brotherhood', 'Grade 4 Gemdraught', 'Opo-opo Form', ""Opo-opo's Fury"", 'Riddle of Fire']",
7560,7560,Riddle of Wind,,,,,,,[],
6940,8360,The Forbidden Chakra,400.0,11328.0,0.2119,Boss1,[],196112483.0,"['Arcane Circle', 'Brotherhood', 'Grade 4 Gemdraught', 'Riddle of Fire']",
7910,8442,Auto,90.0,10469.0,,Boss1,[],7520660.0,"['Arcane Circle', 'Brotherhood', 'Grade 4 Gemdraught', 'Riddle of Fire', 'Riddle of Wind']",
8930,9462,Auto,90.0,10469.0,,Boss1,[],7520660.0,"['Arcane Circle', 'Brotherhood', 'Grade 4 Gemdraught', 'Riddle of Fire', 'Riddle of Wind']",
