sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Blizzard III,Blizzard IV,Despair,Fire III,Fire IV,Flare Star,High Thunder,Paradox,Thunder (dot),Xenoglossy
128863,130500,Thunder (dot),10844.0,0,128679,133161,372852,213928,2698555,688543,115793,559202,405560,285807
130332,131492,Fire IV,86409.0,0,128679,133161,372852,213928,2784964,688543,115793,559202,405560,285807
132663,133195,Auto,0.0,0,128679,133161,372852,213928,2784964,688543,115793,559202,405560,285807
132163,133323,Fire IV,86409.0,0,128679,133161,372852,213928,2871373,688543,115793,559202,405560,285807
128863,133500,Thunder (dot),10844.0,0,128679,133161,372852,213928,2871373,688543,115793,559202,416404,285807
133993,135153,Fire IV,86409.0,0,128679,133161,372852,213928,2957782,688543,115793,559202,416404,285807
128863,136500,Thunder (dot),10844.0,0,128679,133161,372852,213928,2957782,688543,115793,559202,427248,285807
136323,136855,Auto,0.0,0,128679,133161,372852,213928,2957782,688543,115793,559202,427248,285807
135823,136983,Fire IV,86409.0,0,128679,133161,372852,213928,3044191,688543,115793,559202,427248,285807
137653,138273,Flare Star,144019.0,0,128679,133161,372852,213928,3044191,832562,115793,559202,427248,285807
138523,139143,Xenoglossy,142407.0,0,128679,133161,372852,213928,3044191,832562,115793,559202,427248,428214
128863,139500,Thunder (dot),10844.0,0,128679,133161,372852,213928,3044191,832562,115793,559202,438092,428214
139103,139635,Auto,0.0,0,128679,133161,372852,213928,3044191,832562,115793,559202,438092,428214
140353,140973,Xenoglossy,142407.0,0,128679,133161,372852,213928,3044191,832562,115793,559202,438092,570621
141883,142415,Auto,0.0,0,128679,133161,372852,213928,3044191,832562,115793,559202,438092,570621
128863,142500,Thunder (dot),10844.0,0,128679,133161,372852,213928,3044191,832562,115793,559202,448936,570621
142183,142803,Xenoglossy,142407.0,0,128679,133161,372852,213928,3044191,832562,115793,559202,448936,713028
144013,144633,Xenoglossy,142407.0,0,128679,133161,372852,213928,3044191,832562,115793,559202,448936,855435
144663,145195,Auto,0.0,0,128679,133161,372852,213928,3044191,832562,115793,559202,448936,855435
128863,145500,Thunder (dot),10844.0,0,128679,133161,372852,213928,3044191,832562,115793,559202,459780,855435
145843,146333,Despair,100810.0,0,128679,133161,473662,213928,3044191,832562,115793,559202,459780,855435
147443,147975,Auto,0.0,0,128679,133161,473662,213928,3044191,832562,115793,559202,459780,855435
128863,148500,Thunder (dot),10844.0,0,128679,133161,473662,213928,3044191,832562,115793,559202,470624,855435
147993,148833,Blizzard III,42893.0,0,171572,133161,473662,213928,3044191,832562,115793,559202,470624,855435
128863,151500,Thunder (dot),10844.0,0,171572,133161,473662,213928,3044191,832562,115793,559202,481468,855435
151863,152395,Auto,0.0,0,171572,133161,473662,213928,3044191,832562,115793,559202,481468,855435
151363,152523,Blizzard IV,44387.0,0,171572,177548,473662,213928,3044191,832562,115793,559202,481468,855435
152293,152963,Paradox,79886.0,0,171572,177548,473662,213928,3044191,832562,115793,639088,481468,855435
128863,154500,Thunder (dot),10844.0,0,171572,177548,473662,213928,3044191,832562,115793,639088,492312,855435
155143,155675,Auto,0.0,0,171572,177548,473662,213928,3044191,832562,115793,639088,492312,855435
154443,155733,Fire III,60051.0,0,171572,177548,473662,273979,3044191,832562,115793,639088,492312,855435
128863,157500,Thunder (dot),10844.0,0,171572,177548,473662,273979,3044191,832562,115793,639088,503156,855435
