sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,888.0632,19762.887,704.828,40546.632,595.032,528710,30415083,446349
Leaping Opo,82.0,70711.951,50.285,7729.875,87.724,37720,5798380,65804
Auto,435.0,8484.409,52.191,4920.131,62.179,39150,3690718,46642
Pouncing Coeurl,60.0,53230.333,41.593,4257.711,144.233,31200,3193820,108193
The Forbidden Chakra,66.0632,46907.809,35.227,4131.146,401.794,26425,3098880,301396
Dragon Kick,82.0,35466.22,34.981,3876.989,112.876,26240,2908230,84671
Rising Raptor,45.0,54965.333,32.395,3297.366,128.934,24300,2473440,96717
Fire's Reply,13.0,170120.308,24.263,2948.257,214.636,18200,2211564,161004
Twin Snakes,45.0,42596.289,25.196,2555.348,99.913,18900,1916833,74947
Demolish,30.0,42540.967,16.797,1701.353,81.457,12600,1276229,61103
Phantom Rush,6.0,190284.0,11.998,1522.016,162.885,9000,1141704,122184
Wind's Reply,9.0,118594.556,12.478,1422.896,125.316,9360,1067351,94003
Elixir Burst,8.0,115259.5,9.598,1229.228,113.924,7200,922076,85457
Rising Phoenix,6.0,102734.0,7.199,821.734,87.877,5400,616404,65919
Six-sided Star,1.0,99454.0,1.233,132.583,72.597,925,99454,54457
