sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,937,35767.275,385.109,44721.086,515.672,288600,33513937,386444
Auto,335,9181.734,40.232,4104.464,60.025,30150,3075881,44983
Ouroboros,20,141898.2,30.691,3786.987,227.94,23000,2837964,170818
Uncoiled Fury,27,80343.148,24.5,2894.673,149.253,18360,2169265,111850
Reawaken,20,89879.75,20.016,2398.716,144.071,15000,1797595,107967
Fourth Generation,20,83641.6,18.148,2232.231,134.326,13600,1672832,100664
Second Generation,20,83459.7,18.148,2227.377,133.963,13600,1669194,100392
Third Generation,20,83448.2,18.148,2227.07,133.965,13600,1668964,100393
First Generation,20,81747.25,18.148,2181.675,131.08,13600,1634945,98231
Death Rattle,47,31651.383,17.561,1985.077,77.191,13160,1487615,57847
Hunter's Coil,19,76634.842,17.24,1942.973,118.978,12920,1456062,89162
Swiftskin's Coil,19,70585.895,15.719,1789.61,109.631,11780,1341132,82157
Vicewinder,20,61291.65,14.412,1635.755,97.686,10800,1225833,73206
Swiftskin's Sting,24,33723.042,9.608,1080.003,58.763,7200,809353,44037
Reaving Fangs,24,33285.625,9.474,1065.994,58.168,7100,798855,43591
Fourth Legacy,20,39481.55,8.54,1053.686,63.42,6400,789631,47527
Second Legacy,20,39273.0,8.54,1048.12,63.037,6400,785460,47240
Third Legacy,20,39267.55,8.54,1047.974,63.037,6400,785351,47240
Steel Fangs,23,33975.826,9.207,1042.761,57.961,6900,781444,43436
Hunter's Sting,23,33969.348,9.207,1042.562,57.917,6900,781295,43403
First Legacy,20,38641.1,8.54,1031.256,61.978,6400,772822,46446
Twinblood Bite,38,19393.263,8.62,983.38,42.593,6460,736944,31919
Twinfang Bite,38,19348.316,8.62,981.101,42.473,6460,735236,31829
Flanksting Strike,12,56815.0,8.006,909.769,70.044,6000,681780,52491
Hindsting Strike,12,56422.167,8.006,903.479,69.489,6000,677066,52075
Hindsbane Fang,12,55798.0,7.873,893.484,68.855,5900,669576,51600
Flanksbane Fang,11,56426.818,7.339,828.257,66.485,5500,620695,49824
Uncoiled Twinfang,27,19895.185,6.125,716.801,36.895,4590,537170,27649
Uncoiled Twinblood,26,19768.346,5.898,685.852,35.963,4420,513977,26951
