sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,771,25569.911,220.644,26289.513,344.336,165460,19714401,258216
Dosis III,259,51106.68,131.245,17651.288,274.434,98420,13236630,205797
Eukrasian Dosis III (dot),241,12482.174,28.924,4011.495,64.977,21690,3008204,48726
Phlegma III,20,99779.45,18.403,2661.154,153.48,13800,1995589,115094
Psyche,13,97692.846,11.962,1693.578,120.003,8970,1270007,89990
Toxikon II,3,49849.333,1.52,199.425,28.499,1140,149548,21371
Pneuma,1,49391.0,0.507,65.864,16.182,380,49391,12135
Auto,234,21.504,28.084,6.71,0.105,21060,5032,79
