sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Atonement,Auto,Blade of Faith,Blade of Honor,Blade of Truth,Blade of Valor,Circle of Scorn,Circle of Scorn (dot),Confiteor,Expiacion,Fast Blade,Goring Blade,Holy Spirit,Imperator,Intervene,Riot Blade,Royal Authority,Sepulchre,Supplication
-500,258,Holy Spirit,31913.0,0,0,0,0,0,0,0,0,0,0,0,0,31913,0,0,0,0,0,0
258,790,Auto,5385.0,0,5385,0,0,0,0,0,0,0,0,0,0,31913,0,0,0,0,0,0
1000,1623,Fast Blade,17735.0,0,5385,0,0,0,0,0,0,0,0,17735,0,31913,0,0,0,0,0,0
2498,3030,Auto,5385.0,0,10770,0,0,0,0,0,0,0,0,17735,0,31913,0,0,0,0,0,0
3500,4258,Riot Blade,26609.0,0,10770,0,0,0,0,0,0,0,0,17735,0,31913,0,0,26609,0,0,0
4738,5270,Auto,5385.0,0,16155,0,0,0,0,0,0,0,0,17735,0,31913,0,0,26609,0,0,0
6000,6578,Royal Authority,42073.0,0,16155,0,0,0,0,0,0,0,0,17735,0,31913,0,0,26609,42073,0,0
6978,7510,Auto,6230.0,0,22385,0,0,0,0,0,0,0,0,17735,0,31913,0,0,26609,42073,0,0
7250,8540,Imperator,67639.0,0,22385,0,0,0,0,0,0,0,0,17735,0,31913,67639,0,26609,42073,0,0
8500,9034,Goring Blade,81633.0,0,22385,0,0,0,0,0,0,0,0,17735,81633,31913,67639,0,26609,42073,0,0
9218,9750,Auto,7788.0,0,30173,0,0,0,0,0,0,0,0,17735,81633,31913,67639,0,26609,42073,0,0
9125,10148,Circle of Scorn,16316.0,0,30173,0,0,0,0,16316,0,0,0,17735,81633,31913,67639,0,26609,42073,0,0
9125,10500,Circle of Scorn (dot),3492.0,0,30173,0,0,0,0,16316,3492,0,0,17735,81633,31913,67639,0,26609,42073,0,0
11000,11758,Holy Spirit,58308.0,0,30173,0,0,0,0,16316,3492,0,0,17735,81633,90221,67639,0,26609,42073,0,0
11625,11982,Expiacion,52473.0,0,30173,0,0,0,0,16316,3492,0,52473,17735,81633,90221,67639,0,26609,42073,0,0
11458,11990,Auto,7788.0,0,37961,0,0,0,0,16316,3492,0,52473,17735,81633,90221,67639,0,26609,42073,0,0
9125,13500,Circle of Scorn (dot),3492.0,0,37961,0,0,0,0,16316,6984,0,52473,17735,81633,90221,67639,0,26609,42073,0,0
13500,14123,Confiteor,116623.0,0,37961,0,0,0,0,16316,6984,116623,52473,17735,81633,90221,67639,0,26609,42073,0,0
13698,14230,Auto,7788.0,0,45749,0,0,0,0,16316,6984,116623,52473,17735,81633,90221,67639,0,26609,42073,0,0
14125,14703,Intervene,17487.0,0,45749,0,0,0,0,16316,6984,116623,52473,17735,81633,90221,67639,17487,26609,42073,0,0
15938,16470,Auto,7788.0,0,53537,0,0,0,0,16316,6984,116623,52473,17735,81633,90221,67639,17487,26609,42073,0,0
9125,16500,Circle of Scorn (dot),3492.0,0,53537,0,0,0,0,16316,10476,116623,52473,17735,81633,90221,67639,17487,26609,42073,0,0
16000,16666,Blade of Faith,88632.0,0,53537,88632,0,0,0,16316,10476,116623,52473,17735,81633,90221,67639,17487,26609,42073,0,0
18178,18710,Auto,7788.0,0,61325,88632,0,0,0,16316,10476,116623,52473,17735,81633,90221,67639,17487,26609,42073,0,0
18500,19391,Blade of Truth,102626.0,0,61325,88632,0,102626,0,16316,10476,116623,52473,17735,81633,90221,67639,17487,26609,42073,0,0
9125,19500,Circle of Scorn (dot),3492.0,0,61325,88632,0,102626,0,16316,13968,116623,52473,17735,81633,90221,67639,17487,26609,42073,0,0
19125,19703,Intervene,17487.0,0,61325,88632,0,102626,0,16316,13968,116623,52473,17735,81633,90221,67639,34974,26609,42073,0,0
20418,20950,Auto,7788.0,0,69113,88632,0,102626,0,16316,13968,116623,52473,17735,81633,90221,67639,34974,26609,42073,0,0
21000,21891,Blade of Valor,116623.0,0,69113,88632,0,102626,116623,16316,13968,116623,52473,17735,81633,90221,67639,34974,26609,42073,0,0
9125,22500,Circle of Scorn (dot),3492.0,0,69113,88632,0,102626,116623,16316,17460,116623,52473,17735,81633,90221,67639,34974,26609,42073,0,0
21625,22785,Blade of Honor,116623.0,0,69113,88632,116623,102626,116623,16316,17460,116623,52473,17735,81633,90221,67639,34974,26609,42073,0,0
22658,23190,Auto,7788.0,0,76901,88632,116623,102626,116623,16316,17460,116623,52473,17735,81633,90221,67639,34974,26609,42073,0,0
23500,24793,Atonement,53642.0,53642,76901,88632,116623,102626,116623,16316,17460,116623,52473,17735,81633,90221,67639,34974,26609,42073,0,0
24898,25430,Auto,7788.0,53642,84689,88632,116623,102626,116623,16316,17460,116623,52473,17735,81633,90221,67639,34974,26609,42073,0,0
26000,27160,Supplication,55634.0,53642,84689,88632,116623,102626,116623,16316,17460,116623,52473,17735,81633,90221,67639,34974,26609,42073,0,55634
27138,27670,Auto,7285.0,53642,91974,88632,116623,102626,116623,16316,17460,116623,52473,17735,81633,90221,67639,34974,26609,42073,0,55634
28500,29790,Sepulchre,47123.0,53642,91974,88632,116623,102626,116623,16316,17460,116623,52473,17735,81633,90221,67639,34974,26609,42073,47123,55634
29378,29910,Auto,5829.0,53642,97803,88632,116623,102626,116623,16316,17460,116623,52473,17735,81633,90221,67639,34974,26609,42073,47123,55634
31000,31623,Fast Blade,19196.0,53642,97803,88632,116623,102626,116623,16316,17460,116623,52473,36931,81633,90221,67639,34974,26609,42073,47123,55634
31618,32150,Auto,5829.0,53642,103632,88632,116623,102626,116623,16316,17460,116623,52473,36931,81633,90221,67639,34974,26609,42073,47123,55634
33500,34258,Riot Blade,28795.0,53642,103632,88632,116623,102626,116623,16316,17460,116623,52473,36931,81633,90221,67639,34974,55404,42073,47123,55634
33858,34390,Auto,5829.0,53642,109461,88632,116623,102626,116623,16316,17460,116623,52473,36931,81633,90221,67639,34974,55404,42073,47123,55634
36000,36578,Royal Authority,37093.0,53642,109461,88632,116623,102626,116623,16316,17460,116623,52473,36931,81633,90221,67639,34974,55404,79166,47123,55634
36098,36630,Auto,5385.0,53642,114846,88632,116623,102626,116623,16316,17460,116623,52473,36931,81633,90221,67639,34974,55404,79166,47123,55634
38338,38870,Auto,5385.0,53642,120231,88632,116623,102626,116623,16316,17460,116623,52473,36931,81633,90221,67639,34974,55404,79166,47123,55634
38500,39123,Fast Blade,17735.0,53642,120231,88632,116623,102626,116623,16316,17460,116623,52473,54666,81633,90221,67639,34974,55404,79166,47123,55634
39125,40148,Circle of Scorn,11284.0,53642,120231,88632,116623,102626,116623,27600,17460,116623,52473,54666,81633,90221,67639,34974,55404,79166,47123,55634
39125,40500,Circle of Scorn (dot),2417.0,53642,120231,88632,116623,102626,116623,27600,19877,116623,52473,54666,81633,90221,67639,34974,55404,79166,47123,55634
40578,41110,Auto,5385.0,53642,125616,88632,116623,102626,116623,27600,19877,116623,52473,54666,81633,90221,67639,34974,55404,79166,47123,55634
41000,41758,Riot Blade,26609.0,53642,125616,88632,116623,102626,116623,27600,19877,116623,52473,54666,81633,90221,67639,34974,82013,79166,47123,55634
41625,41982,Expiacion,36288.0,53642,125616,88632,116623,102626,116623,27600,19877,116623,88761,54666,81633,90221,67639,34974,82013,79166,47123,55634
42818,43350,Auto,5381.0,53642,130997,88632,116623,102626,116623,27600,19877,116623,88761,54666,81633,90221,67639,34974,82013,79166,47123,55634
39125,43500,Circle of Scorn (dot),2417.0,53642,130997,88632,116623,102626,116623,27600,22294,116623,88761,54666,81633,90221,67639,34974,82013,79166,47123,55634
43500,44793,Atonement,37067.0,90709,130997,88632,116623,102626,116623,27600,22294,116623,88761,54666,81633,90221,67639,34974,82013,79166,47123,55634
45058,45590,Auto,5381.0,90709,136378,88632,116623,102626,116623,27600,22294,116623,88761,54666,81633,90221,67639,34974,82013,79166,47123,55634
39125,46500,Circle of Scorn (dot),2417.0,90709,136378,88632,116623,102626,116623,27600,24711,116623,88761,54666,81633,90221,67639,34974,82013,79166,47123,55634
46000,47160,Supplication,40292.0,90709,136378,88632,116623,102626,116623,27600,24711,116623,88761,54666,81633,90221,67639,34974,82013,79166,47123,95926
47298,47830,Auto,5381.0,90709,141759,88632,116623,102626,116623,27600,24711,116623,88761,54666,81633,90221,67639,34974,82013,79166,47123,95926
39125,49500,Circle of Scorn (dot),2417.0,90709,141759,88632,116623,102626,116623,27600,27128,116623,88761,54666,81633,90221,67639,34974,82013,79166,47123,95926
48500,49790,Sepulchre,43513.0,90709,141759,88632,116623,102626,116623,27600,27128,116623,88761,54666,81633,90221,67639,34974,82013,79166,90636,95926
49538,50070,Auto,5381.0,90709,147140,88632,116623,102626,116623,27600,27128,116623,88761,54666,81633,90221,67639,34974,82013,79166,90636,95926
51000,51758,Holy Spirit,40292.0,90709,147140,88632,116623,102626,116623,27600,27128,116623,88761,54666,81633,130513,67639,34974,82013,79166,90636,95926
51778,52310,Auto,5381.0,90709,152521,88632,116623,102626,116623,27600,27128,116623,88761,54666,81633,130513,67639,34974,82013,79166,90636,95926
39125,52500,Circle of Scorn (dot),2417.0,90709,152521,88632,116623,102626,116623,27600,29545,116623,88761,54666,81633,130513,67639,34974,82013,79166,90636,95926
53500,54078,Royal Authority,37067.0,90709,152521,88632,116623,102626,116623,27600,29545,116623,88761,54666,81633,130513,67639,34974,82013,116233,90636,95926
54018,54550,Auto,5381.0,90709,157902,88632,116623,102626,116623,27600,29545,116623,88761,54666,81633,130513,67639,34974,82013,116233,90636,95926
56000,56623,Fast Blade,17723.0,90709,157902,88632,116623,102626,116623,27600,29545,116623,88761,72389,81633,130513,67639,34974,82013,116233,90636,95926
56258,56790,Auto,5381.0,90709,163283,88632,116623,102626,116623,27600,29545,116623,88761,72389,81633,130513,67639,34974,82013,116233,90636,95926
58498,59030,Auto,5381.0,90709,168664,88632,116623,102626,116623,27600,29545,116623,88761,72389,81633,130513,67639,34974,82013,116233,90636,95926
58500,59258,Riot Blade,26590.0,90709,168664,88632,116623,102626,116623,27600,29545,116623,88761,72389,81633,130513,67639,34974,108603,116233,90636,95926
60738,61270,Auto,5381.0,90709,174045,88632,116623,102626,116623,27600,29545,116623,88761,72389,81633,130513,67639,34974,108603,116233,90636,95926
61000,62293,Atonement,37067.0,127776,174045,88632,116623,102626,116623,27600,29545,116623,88761,72389,81633,130513,67639,34974,108603,116233,90636,95926
62978,63510,Auto,5381.0,127776,179426,88632,116623,102626,116623,27600,29545,116623,88761,72389,81633,130513,67639,34974,108603,116233,90636,95926
63500,64660,Supplication,40292.0,127776,179426,88632,116623,102626,116623,27600,29545,116623,88761,72389,81633,130513,67639,34974,108603,116233,90636,136218
65218,65750,Auto,5381.0,127776,184807,88632,116623,102626,116623,27600,29545,116623,88761,72389,81633,130513,67639,34974,108603,116233,90636,136218
66000,66758,Holy Spirit,40292.0,127776,184807,88632,116623,102626,116623,27600,29545,116623,88761,72389,81633,170805,67639,34974,108603,116233,90636,136218
67458,67990,Auto,6727.0,127776,191534,88632,116623,102626,116623,27600,29545,116623,88761,72389,81633,170805,67639,34974,108603,116233,90636,136218
67250,68540,Imperator,58422.0,127776,191534,88632,116623,102626,116623,27600,29545,116623,88761,72389,81633,170805,126061,34974,108603,116233,90636,136218
68500,69034,Goring Blade,70512.0,127776,191534,88632,116623,102626,116623,27600,29545,116623,88761,72389,152145,170805,126061,34974,108603,116233,90636,136218
69125,70148,Circle of Scorn,14095.0,127776,191534,88632,116623,102626,116623,41695,29545,116623,88761,72389,152145,170805,126061,34974,108603,116233,90636,136218
69698,70230,Auto,6727.0,127776,198261,88632,116623,102626,116623,41695,29545,116623,88761,72389,152145,170805,126061,34974,108603,116233,90636,136218
69125,70500,Circle of Scorn (dot),3019.0,127776,198261,88632,116623,102626,116623,41695,32564,116623,88761,72389,152145,170805,126061,34974,108603,116233,90636,136218
71625,71982,Expiacion,45329.0,127776,198261,88632,116623,102626,116623,41695,32564,116623,134090,72389,152145,170805,126061,34974,108603,116233,90636,136218
71000,72290,Sepulchre,54391.0,127776,198261,88632,116623,102626,116623,41695,32564,116623,134090,72389,152145,170805,126061,34974,108603,116233,145027,136218
71938,72470,Auto,6727.0,127776,204988,88632,116623,102626,116623,41695,32564,116623,134090,72389,152145,170805,126061,34974,108603,116233,145027,136218
69125,73500,Circle of Scorn (dot),3019.0,127776,204988,88632,116623,102626,116623,41695,35583,116623,134090,72389,152145,170805,126061,34974,108603,116233,145027,136218
73500,74123,Confiteor,100733.0,127776,204988,88632,116623,102626,116623,41695,35583,217356,134090,72389,152145,170805,126061,34974,108603,116233,145027,136218
74125,74703,Intervene,15107.0,127776,204988,88632,116623,102626,116623,41695,35583,217356,134090,72389,152145,170805,126061,50081,108603,116233,145027,136218
74178,74710,Auto,6727.0,127776,211715,88632,116623,102626,116623,41695,35583,217356,134090,72389,152145,170805,126061,50081,108603,116233,145027,136218
69125,76500,Circle of Scorn (dot),3019.0,127776,211715,88632,116623,102626,116623,41695,38602,217356,134090,72389,152145,170805,126061,50081,108603,116233,145027,136218
76000,76666,Blade of Faith,76559.0,127776,211715,165191,116623,102626,116623,41695,38602,217356,134090,72389,152145,170805,126061,50081,108603,116233,145027,136218
76418,76950,Auto,6727.0,127776,218442,165191,116623,102626,116623,41695,38602,217356,134090,72389,152145,170805,126061,50081,108603,116233,145027,136218
76625,77203,Intervene,15107.0,127776,218442,165191,116623,102626,116623,41695,38602,217356,134090,72389,152145,170805,126061,65188,108603,116233,145027,136218
78658,79190,Auto,6727.0,127776,225169,165191,116623,102626,116623,41695,38602,217356,134090,72389,152145,170805,126061,65188,108603,116233,145027,136218
78500,79391,Blade of Truth,88644.0,127776,225169,165191,116623,191270,116623,41695,38602,217356,134090,72389,152145,170805,126061,65188,108603,116233,145027,136218
69125,79500,Circle of Scorn (dot),3019.0,127776,225169,165191,116623,191270,116623,41695,41621,217356,134090,72389,152145,170805,126061,65188,108603,116233,145027,136218
80898,81430,Auto,6727.0,127776,231896,165191,116623,191270,116623,41695,41621,217356,134090,72389,152145,170805,126061,65188,108603,116233,145027,136218
81000,81891,Blade of Valor,100733.0,127776,231896,165191,116623,191270,217356,41695,41621,217356,134090,72389,152145,170805,126061,65188,108603,116233,145027,136218
69125,82500,Circle of Scorn (dot),3019.0,127776,231896,165191,116623,191270,217356,41695,44640,217356,134090,72389,152145,170805,126061,65188,108603,116233,145027,136218
81625,82785,Blade of Honor,100733.0,127776,231896,165191,217356,191270,217356,41695,44640,217356,134090,72389,152145,170805,126061,65188,108603,116233,145027,136218
83138,83670,Auto,6708.0,127776,238604,165191,217356,191270,217356,41695,44640,217356,134090,72389,152145,170805,126061,65188,108603,116233,145027,136218
83500,84078,Royal Authority,46206.0,127776,238604,165191,217356,191270,217356,41695,44640,217356,134090,72389,152145,170805,126061,65188,108603,162439,145027,136218
85378,85910,Auto,6708.0,127776,245312,165191,217356,191270,217356,41695,44640,217356,134090,72389,152145,170805,126061,65188,108603,162439,145027,136218
86000,86758,Holy Spirit,50226.0,127776,245312,165191,217356,191270,217356,41695,44640,217356,134090,72389,152145,221031,126061,65188,108603,162439,145027,136218
87618,88150,Auto,5367.0,127776,250679,165191,217356,191270,217356,41695,44640,217356,134090,72389,152145,221031,126061,65188,108603,162439,145027,136218
88500,89123,Fast Blade,17674.0,127776,250679,165191,217356,191270,217356,41695,44640,217356,134090,90063,152145,221031,126061,65188,108603,162439,145027,136218
89858,90390,Auto,5367.0,127776,256046,165191,217356,191270,217356,41695,44640,217356,134090,90063,152145,221031,126061,65188,108603,162439,145027,136218
91000,91758,Riot Blade,26517.0,127776,256046,165191,217356,191270,217356,41695,44640,217356,134090,90063,152145,221031,126061,65188,135120,162439,145027,136218
92098,92630,Auto,5367.0,127776,261413,165191,217356,191270,217356,41695,44640,217356,134090,90063,152145,221031,126061,65188,135120,162439,145027,136218
93500,94793,Atonement,36965.0,164741,261413,165191,217356,191270,217356,41695,44640,217356,134090,90063,152145,221031,126061,65188,135120,162439,145027,136218
94338,94870,Auto,5367.0,164741,266780,165191,217356,191270,217356,41695,44640,217356,134090,90063,152145,221031,126061,65188,135120,162439,145027,136218
96578,97110,Auto,5367.0,164741,272147,165191,217356,191270,217356,41695,44640,217356,134090,90063,152145,221031,126061,65188,135120,162439,145027,136218
96000,97160,Supplication,40181.0,164741,272147,165191,217356,191270,217356,41695,44640,217356,134090,90063,152145,221031,126061,65188,135120,162439,145027,176399
98818,99350,Auto,5367.0,164741,277514,165191,217356,191270,217356,41695,44640,217356,134090,90063,152145,221031,126061,65188,135120,162439,145027,176399
98500,99790,Sepulchre,43393.0,164741,277514,165191,217356,191270,217356,41695,44640,217356,134090,90063,152145,221031,126061,65188,135120,162439,188420,176399
99125,100148,Circle of Scorn,11245.0,164741,277514,165191,217356,191270,217356,52940,44640,217356,134090,90063,152145,221031,126061,65188,135120,162439,188420,176399
99125,100500,Circle of Scorn (dot),2409.0,164741,277514,165191,217356,191270,217356,52940,47049,217356,134090,90063,152145,221031,126061,65188,135120,162439,188420,176399
101000,101578,Royal Authority,36965.0,164741,277514,165191,217356,191270,217356,52940,47049,217356,134090,90063,152145,221031,126061,65188,135120,199404,188420,176399
101058,101590,Auto,5367.0,164741,282881,165191,217356,191270,217356,52940,47049,217356,134090,90063,152145,221031,126061,65188,135120,199404,188420,176399
101625,101982,Expiacion,36163.0,164741,282881,165191,217356,191270,217356,52940,47049,217356,170253,90063,152145,221031,126061,65188,135120,199404,188420,176399
99125,103500,Circle of Scorn (dot),2409.0,164741,282881,165191,217356,191270,217356,52940,49458,217356,170253,90063,152145,221031,126061,65188,135120,199404,188420,176399
103298,103830,Auto,5367.0,164741,288248,165191,217356,191270,217356,52940,49458,217356,170253,90063,152145,221031,126061,65188,135120,199404,188420,176399
