sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Dosis III,Eukrasian Dosis III (dot),Phlegma III,Pneuma,Psyche,Toxikon II
-540,40,Pneuma,49391.0,0,0,0,0,49391,0,0
40,572,Auto,21.0,21,0,0,0,49391,0,0
3401,4071,Dosis III,54025.0,21,54025,0,0,49391,0,0
3901,4433,Auto,21.0,42,54025,0,0,49391,0,0
940,4500,Eukrasian Dosis III (dot),13068.0,42,54025,13068,0,49391,0,0
5841,6511,Dosis III,56657.0,42,110682,13068,0,49391,0,0
6701,7233,Auto,22.0,64,110682,13068,0,49391,0,0
940,7500,Eukrasian Dosis III (dot),13068.0,64,110682,26136,0,49391,0,0
7322,7992,Phlegma III,104975.0,64,110682,26136,104975,49391,0,0
7942,9042,Psyche,104975.0,64,110682,26136,104975,49391,104975,0
9501,10033,Auto,22.0,86,110682,26136,104975,49391,104975,0
9762,10432,Phlegma III,104975.0,86,110682,26136,209950,49391,104975,0
940,10500,Eukrasian Dosis III (dot),13068.0,86,110682,39204,209950,49391,104975,0
940,13500,Eukrasian Dosis III (dot),13068.0,86,110682,52272,209950,49391,104975,0
13163,13833,Dosis III,57789.0,86,168471,52272,209950,49391,104975,0
13663,14195,Auto,22.0,108,168471,52272,209950,49391,104975,0
15603,16273,Dosis III,57789.0,108,226260,52272,209950,49391,104975,0
940,16500,Eukrasian Dosis III (dot),13068.0,108,226260,65340,209950,49391,104975,0
16463,16995,Auto,22.0,130,226260,65340,209950,49391,104975,0
18044,18714,Dosis III,57789.0,130,284049,65340,209950,49391,104975,0
940,19500,Eukrasian Dosis III (dot),13068.0,130,284049,78408,209950,49391,104975,0
19263,19795,Auto,22.0,152,284049,78408,209950,49391,104975,0
20484,21154,Dosis III,57789.0,152,341838,78408,209950,49391,104975,0
940,22500,Eukrasian Dosis III (dot),13068.0,152,341838,91476,209950,49391,104975,0
22924,23594,Dosis III,57789.0,152,399627,91476,209950,49391,104975,0
23424,23956,Auto,22.0,174,399627,91476,209950,49391,104975,0
940,25500,Eukrasian Dosis III (dot),13068.0,174,399627,104544,209950,49391,104975,0
26224,26756,Auto,21.0,195,399627,104544,209950,49391,104975,0
25406,28500,Eukrasian Dosis III (dot),13978.0,195,399627,118522,209950,49391,104975,0
27866,28536,Dosis III,54025.0,195,453652,118522,209950,49391,104975,0
29024,29556,Auto,21.0,216,453652,118522,209950,49391,104975,0
30307,30977,Dosis III,54025.0,216,507677,118522,209950,49391,104975,0
25406,31500,Eukrasian Dosis III (dot),13978.0,216,507677,132500,209950,49391,104975,0
32747,33417,Dosis III,49912.0,216,557589,132500,209950,49391,104975,0
33247,33779,Auto,21.0,237,557589,132500,209950,49391,104975,0
25406,34500,Eukrasian Dosis III (dot),13978.0,237,557589,146478,209950,49391,104975,0
35188,35858,Dosis III,49912.0,237,607501,146478,209950,49391,104975,0
36047,36579,Auto,21.0,258,607501,146478,209950,49391,104975,0
25406,37500,Eukrasian Dosis III (dot),13978.0,258,607501,160456,209950,49391,104975,0
37628,38298,Dosis III,49912.0,258,657413,160456,209950,49391,104975,0
38847,39379,Auto,21.0,279,657413,160456,209950,49391,104975,0
25406,40500,Eukrasian Dosis III (dot),13978.0,279,657413,174434,209950,49391,104975,0
40069,40739,Dosis III,49912.0,279,707325,174434,209950,49391,104975,0
42509,43179,Dosis III,49912.0,279,757237,174434,209950,49391,104975,0
25406,43500,Eukrasian Dosis III (dot),13978.0,279,757237,188412,209950,49391,104975,0
43009,43541,Auto,21.0,300,757237,188412,209950,49391,104975,0
44949,45619,Dosis III,49884.0,300,807121,188412,209950,49391,104975,0
45809,46341,Auto,21.0,321,807121,188412,209950,49391,104975,0
25406,46500,Eukrasian Dosis III (dot),13978.0,321,807121,202390,209950,49391,104975,0
47390,48060,Dosis III,49884.0,321,857005,202390,209950,49391,104975,0
48609,49141,Auto,21.0,342,857005,202390,209950,49391,104975,0
25406,49500,Eukrasian Dosis III (dot),13978.0,342,857005,216368,209950,49391,104975,0
49830,50500,Dosis III,49884.0,342,906889,216368,209950,49391,104975,0
25406,52500,Eukrasian Dosis III (dot),13978.0,342,906889,230346,209950,49391,104975,0
52271,52941,Dosis III,49884.0,342,956773,230346,209950,49391,104975,0
52771,53303,Auto,21.0,363,956773,230346,209950,49391,104975,0
