sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Aero in Green,Auto,Blizzard in Cyan,Clawed Muse,Comet in Black,Fanged Muse,Fire in Red,Hammer Brush,Hammer Stamp,Holy in White,Mog of the Ages,Polishing Hammer,Pom Muse,Rainbow Drip,Retribution of the Madeen,Star Prism,Stone in Yellow,Thunder in Magenta,Water in Blue,Winged Muse
136433,138303,Comet in Black,168703.0,286377,0,663200,117220,640254,108258,264856,458824,442845,0,186890,460082,225552,320873,197441,398989,411030,344362,384798,293104
137993,138525,Auto,0.0,286377,0,663200,117220,640254,108258,264856,458824,442845,0,186890,460082,225552,320873,197441,398989,411030,344362,384798,293104
138903,140283,Hammer Stamp,174976.0,286377,0,663200,117220,640254,108258,264856,458824,617821,0,186890,460082,225552,320873,197441,398989,411030,344362,384798,293104
140953,141485,Auto,0.0,286377,0,663200,117220,640254,108258,264856,458824,617821,0,186890,460082,225552,320873,197441,398989,411030,344362,384798,293104
141403,142653,Hammer Brush,181291.0,286377,0,663200,117220,640254,108258,264856,640115,617821,0,186890,460082,225552,320873,197441,398989,411030,344362,384798,293104
143913,144445,Auto,0.0,286377,0,663200,117220,640254,108258,264856,640115,617821,0,186890,460082,225552,320873,197441,398989,411030,344362,384798,293104
143903,146003,Polishing Hammer,187605.0,286377,0,663200,117220,640254,108258,264856,640115,617821,0,186890,647687,225552,320873,197441,398989,411030,344362,384798,293104
146873,147405,Auto,0.0,286377,0,663200,117220,640254,108258,264856,640115,617821,0,186890,647687,225552,320873,197441,398989,411030,344362,384798,293104
146403,147643,Rainbow Drip,158252.0,286377,0,663200,117220,640254,108258,264856,640115,617821,0,186890,647687,225552,479125,197441,398989,411030,344362,384798,293104
151903,152435,Auto,0.0,286377,0,663200,117220,640254,108258,264856,640115,617821,0,186890,647687,225552,479125,197441,398989,411030,344362,384798,293104
155903,156435,Auto,0.0,286377,0,663200,117220,640254,108258,264856,640115,617821,0,186890,647687,225552,479125,197441,398989,411030,344362,384798,293104
159903,160435,Auto,0.0,286377,0,663200,117220,640254,108258,264856,640115,617821,0,186890,647687,225552,479125,197441,398989,411030,344362,384798,293104
160903,162243,Holy in White,77144.0,286377,0,663200,117220,640254,108258,264856,640115,617821,77144,186890,647687,225552,479125,197441,398989,411030,344362,384798,293104
161603,162583,Clawed Muse,108332.0,286377,0,663200,225552,640254,108258,264856,640115,617821,77144,186890,647687,225552,479125,197441,398989,411030,344362,384798,293104
