sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Abdomen Tear,Auto,Blasting Zone,Bow Shock,Bow Shock (dot),Brutal Shell,Burst Strike,Double Down,Eye Gouge,Gnashing Fang,Hypervelocity,Jugular Rip,Keen Edge,Lion Heart,Noble Blood,Reign of Beasts,Savage Claw,Solid Barrel,Sonic Break,Sonic Break (dot),Wicked Talon
122500,123123,Gnashing Fang,35452.0,103520,340688,313083,34557,69090,244484,101274,230460,124287,210652,43392,87594,192764,223820,207168,184365,199107,301032,78340,138230,222996
123750,124552,Jugular Rip,17725.0,103520,340688,313083,34557,69090,244484,101274,230460,124287,210652,43392,105319,192764,223820,207168,184365,199107,301032,78340,138230,222996
124093,124625,Auto,6746.0,103520,347434,313083,34557,69090,244484,101274,230460,124287,210652,43392,105319,192764,223820,207168,184365,199107,301032,78340,138230,222996
125000,125625,Savage Claw,40293.0,103520,347434,313083,34557,69090,244484,101274,230460,124287,210652,43392,105319,192764,223820,207168,184365,239400,301032,78340,138230,222996
126250,127007,Abdomen Tear,30000.0,133520,347434,313083,34557,69090,244484,101274,230460,124287,210652,43392,105319,192764,223820,207168,184365,239400,301032,78340,138230,222996
126893,127425,Auto,10752.0,133520,358186,313083,34557,69090,244484,101274,230460,124287,210652,43392,105319,192764,223820,207168,184365,239400,301032,78340,138230,222996
127500,128662,Wicked Talon,71929.0,133520,358186,313083,34557,69090,244484,101274,230460,124287,210652,43392,105319,192764,223820,207168,184365,239400,301032,78340,138230,294925
128125,129106,Eye Gouge,38528.0,133520,358186,313083,34557,69090,244484,101274,230460,162815,210652,43392,105319,192764,223820,207168,184365,239400,301032,78340,138230,294925
129693,130225,Auto,10752.0,133520,368938,313083,34557,69090,244484,101274,230460,162815,210652,43392,105319,192764,223820,207168,184365,239400,301032,78340,138230,294925
130000,130716,Double Down,128455.0,133520,368938,313083,34557,69090,244484,101274,358915,162815,210652,43392,105319,192764,223820,207168,184365,239400,301032,78340,138230,294925
130625,131252,Bow Shock,19260.0,133520,368938,313083,53817,69090,244484,101274,358915,162815,210652,43392,105319,192764,223820,207168,184365,239400,301032,78340,138230,294925
131250,131875,Blasting Zone,102763.0,133520,368938,415846,53817,69090,244484,101274,358915,162815,210652,43392,105319,192764,223820,207168,184365,239400,301032,78340,138230,294925
132493,133025,Auto,10752.0,133520,379690,415846,53817,69090,244484,101274,358915,162815,210652,43392,105319,192764,223820,207168,184365,239400,301032,78340,138230,294925
130625,133500,Bow Shock (dot),7700.0,133520,379690,415846,53817,76790,244484,101274,358915,162815,210652,43392,105319,192764,223820,207168,184365,239400,301032,78340,138230,294925
132500,133660,Reign of Beasts,102763.0,133520,379690,415846,53817,76790,244484,101274,358915,162815,210652,43392,105319,192764,223820,207168,287128,239400,301032,78340,138230,294925
