sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,857,38303.566,363.307,43798.809,585.88,272290,32826156,439103
Raiton,33,103176.0,32.583,4542.918,216.9,24420,3404808,162561
Gust Slash,79,41773.81,42.163,4403.251,132.399,31600,3300131,99230
Fleeting Raiju,33,97190.939,30.822,4279.391,204.115,23100,3207301,152979
Aeolian Edge,52,59268.192,38.854,4112.134,152.816,29120,3081946,114532
Hyosho Ranryu,13,228785.385,22.549,3968.386,301.611,16900,2974210,226050
Auto,342,8644.108,41.069,3944.469,58.054,30780,2956285,43510
Spinning Edge,79,31148.316,31.622,3283.25,98.57,23700,2460717,73876
Bhavacakra,45,49727.244,25.218,2985.721,125.349,18900,2237726,93946
Armor Crush,27,52226.333,18.013,1881.463,97.004,13500,1410111,72702
Suiton,20,70028.1,15.477,1868.722,115.188,11600,1400562,86331
Tenri Jindo,7,169943.429,10.274,1587.248,163.948,7700,1189604,122875
Kunai's Bane,13,86146.769,12.142,1494.255,113.569,9100,1119908,85117
Dream Within a Dream,39,24363.846,9.367,1267.806,55.631,7020,950190,41694
Zesho Meppo,7,111493.571,6.738,1041.334,107.882,5050,780455,80855
Phantom Kamaitachi (pet),9,79985.333,8.406,960.495,86.818,6300,719868,65068
Fuma Shuriken,7,77242.286,4.67,721.432,74.516,3500,540696,55848
Dokumori,7,44488.857,3.736,415.52,42.571,2800,311422,31906
Fleeting Raiju (pet),13,20735.769,2.775,359.671,27.4,2080,269565,20536
Spinning Edge (pet),10,15490.0,2.135,206.678,17.452,1600,154900,13080
Gust Slash (pet),9,16004.778,1.921,192.192,17.279,1440,144043,12950
Aeolian Edge (pet),8,16227.875,1.708,173.218,16.589,1280,129823,12433
Armor Crush (pet),5,16377.0,1.067,109.256,13.275,800,81885,9949
