sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Aerial Blast (pet),Akh Morn (pet),Astral Impulse,Auto,Crimson Cyclone,Crimson Strike,Deathflare,Earthen Fury (pet),Emerald Rite,Energy Drain,Exodus (pet),Fountain of Fire,Inferno (pet),Luxwave (pet),Mountain Buster,Necrotize,Revelation (pet),Ruby Rite,Ruin III,Ruin IV,Scarlet Flame (pet),Searing Flash,Slipstream,Slipstream (dot),Sunflare,Topaz Rite,Umbral Impulse,Wyrmwave (pet)
-802,-2,Ruin III,53322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53322,0,0,0,0,0,0,0,0,0
-2,530,Auto,229.0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53322,0,0,0,0,0,0,0,0,0
3118,3650,Auto,231.0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53322,0,0,0,0,0,0,0,0,0
3888,3888,Luxwave (pet),19682.0,0,0,0,460,0,0,0,0,0,0,0,0,0,19682,0,0,0,0,53322,0,0,0,0,0,0,0,0,0
3168,3968,Umbral Impulse,93288.0,0,0,0,460,0,0,0,0,0,0,0,0,0,19682,0,0,0,0,53322,0,0,0,0,0,0,0,93288,0
5648,6448,Umbral Impulse,102849.0,0,0,0,460,0,0,0,0,0,0,0,0,0,19682,0,0,0,0,53322,0,0,0,0,0,0,0,196137,0
6238,6770,Auto,294.0,0,0,0,754,0,0,0,0,0,0,0,0,0,19682,0,0,0,0,53322,0,0,0,0,0,0,0,196137,0
7038,7038,Luxwave (pet),24378.0,0,0,0,754,0,0,0,0,0,0,0,0,0,44060,0,0,0,0,53322,0,0,0,0,0,0,0,196137,0
6348,7418,Energy Drain,37915.0,0,0,0,754,0,0,0,0,0,37915,0,0,0,44060,0,0,0,0,53322,0,0,0,0,0,0,0,196137,0
8828,8828,Exodus (pet),228590.0,0,0,0,754,0,0,0,0,0,37915,228590,0,0,44060,0,0,0,0,53322,0,0,0,0,0,0,0,196137,0
8128,8928,Umbral Impulse,121323.0,0,0,0,754,0,0,0,0,0,37915,228590,0,0,44060,0,0,0,0,53322,0,0,0,0,0,0,0,317460,0
9358,9890,Auto,300.0,0,0,0,1054,0,0,0,0,0,37915,228590,0,0,44060,0,0,0,0,53322,0,0,0,0,0,0,0,317460,0
9528,10238,Necrotize,94798.0,0,0,0,1054,0,0,0,0,0,37915,228590,0,0,44060,0,94798,0,0,53322,0,0,0,0,0,0,0,317460,0
10608,11408,Umbral Impulse,121323.0,0,0,0,1054,0,0,0,0,0,37915,228590,0,0,44060,0,94798,0,0,53322,0,0,0,0,0,0,0,438783,0
11638,11638,Luxwave (pet),24378.0,0,0,0,1054,0,0,0,0,0,37915,228590,0,0,68438,0,94798,0,0,53322,0,0,0,0,0,0,0,438783,0
11308,12108,Searing Flash,132719.0,0,0,0,1054,0,0,0,0,0,37915,228590,0,0,68438,0,94798,0,0,53322,0,0,132719,0,0,0,0,438783,0
12008,12808,Sunflare,189599.0,0,0,0,1054,0,0,0,0,0,37915,228590,0,0,68438,0,94798,0,0,53322,0,0,132719,0,0,189599,0,438783,0
12478,13010,Auto,300.0,0,0,0,1354,0,0,0,0,0,37915,228590,0,0,68438,0,94798,0,0,53322,0,0,132719,0,0,189599,0,438783,0
13188,13188,Luxwave (pet),24378.0,0,0,0,1354,0,0,0,0,0,37915,228590,0,0,92816,0,94798,0,0,53322,0,0,132719,0,0,189599,0,438783,0
13088,13888,Umbral Impulse,121323.0,0,0,0,1354,0,0,0,0,0,37915,228590,0,0,92816,0,94798,0,0,53322,0,0,132719,0,0,189599,0,560106,0
13788,14498,Necrotize,94798.0,0,0,0,1354,0,0,0,0,0,37915,228590,0,0,92816,0,189596,0,0,53322,0,0,132719,0,0,189599,0,560106,0
15598,16130,Auto,300.0,0,0,0,1654,0,0,0,0,0,37915,228590,0,0,92816,0,189596,0,0,53322,0,0,132719,0,0,189599,0,560106,0
15568,16368,Umbral Impulse,121323.0,0,0,0,1654,0,0,0,0,0,37915,228590,0,0,92816,0,189596,0,0,53322,0,0,132719,0,0,189599,0,681429,0
18718,19250,Auto,300.0,0,0,0,1954,0,0,0,0,0,37915,228590,0,0,92816,0,189596,0,0,53322,0,0,132719,0,0,189599,0,681429,0
20148,20148,Earthen Fury (pet),121912.0,0,0,0,1954,0,0,0,121912,0,37915,228590,0,0,92816,0,189596,0,0,53322,0,0,132719,0,0,189599,0,681429,0
20528,21148,Topaz Rite,64443.0,0,0,0,1954,0,0,0,121912,0,37915,228590,0,0,92816,0,189596,0,0,53322,0,0,132719,0,0,189599,64443,681429,0
21228,21988,Mountain Buster,30260.0,0,0,0,1954,0,0,0,121912,0,37915,228590,0,0,92816,30260,189596,0,0,53322,0,0,132719,0,0,189599,64443,681429,0
21838,22370,Auto,300.0,0,0,0,2254,0,0,0,121912,0,37915,228590,0,0,92816,30260,189596,0,0,53322,0,0,132719,0,0,189599,64443,681429,0
23008,23628,Topaz Rite,64443.0,0,0,0,2254,0,0,0,121912,0,37915,228590,0,0,92816,30260,189596,0,0,53322,0,0,132719,0,0,189599,128886,681429,0
23708,24468,Mountain Buster,30260.0,0,0,0,2254,0,0,0,121912,0,37915,228590,0,0,92816,60520,189596,0,0,53322,0,0,132719,0,0,189599,128886,681429,0
24958,25490,Auto,272.0,0,0,0,2526,0,0,0,121912,0,37915,228590,0,0,92816,60520,189596,0,0,53322,0,0,132719,0,0,189599,128886,681429,0
25489,26109,Topaz Rite,58452.0,0,0,0,2526,0,0,0,121912,0,37915,228590,0,0,92816,60520,189596,0,0,53322,0,0,132719,0,0,189599,187338,681429,0
26189,26949,Mountain Buster,23733.0,0,0,0,2526,0,0,0,121912,0,37915,228590,0,0,92816,84253,189596,0,0,53322,0,0,132719,0,0,189599,187338,681429,0
27969,28589,Topaz Rite,49551.0,0,0,0,2526,0,0,0,121912,0,37915,228590,0,0,92816,84253,189596,0,0,53322,0,0,132719,0,0,189599,236889,681429,0
28078,28610,Auto,231.0,0,0,0,2757,0,0,0,121912,0,37915,228590,0,0,92816,84253,189596,0,0,53322,0,0,132719,0,0,189599,236889,681429,0
28669,29429,Mountain Buster,23268.0,0,0,0,2757,0,0,0,121912,0,37915,228590,0,0,92816,107521,189596,0,0,53322,0,0,132719,0,0,189599,236889,681429,0
31198,31730,Auto,231.0,0,0,0,2988,0,0,0,121912,0,37915,228590,0,0,92816,107521,189596,0,0,53322,0,0,132719,0,0,189599,236889,681429,0
32549,32549,Aerial Blast (pet),93741.0,93741,0,0,2988,0,0,0,121912,0,37915,228590,0,0,92816,107521,189596,0,0,53322,0,0,132719,0,0,189599,236889,681429,0
32929,33949,Slipstream (dot),4366.0,93741,0,0,2988,0,0,0,121912,0,37915,228590,0,0,92816,107521,189596,0,0,53322,0,0,132719,0,4366,189599,236889,681429,0
32929,33949,Slipstream,75766.0,93741,0,0,2988,0,0,0,121912,0,37915,228590,0,0,92816,107521,189596,0,0,53322,0,0,132719,75766,4366,189599,236889,681429,0
32929,34500,Slipstream (dot),4366.0,93741,0,0,2988,0,0,0,121912,0,37915,228590,0,0,92816,107521,189596,0,0,53322,0,0,132719,75766,8732,189599,236889,681429,0
34318,34850,Auto,231.0,93741,0,0,3219,0,0,0,121912,0,37915,228590,0,0,92816,107521,189596,0,0,53322,0,0,132719,75766,8732,189599,236889,681429,0
36409,37029,Emerald Rite,37696.0,93741,0,0,3219,0,0,0,121912,37696,37915,228590,0,0,92816,107521,189596,0,0,53322,0,0,132719,75766,8732,189599,236889,681429,0
32929,37500,Slipstream (dot),4366.0,93741,0,0,3219,0,0,0,121912,37696,37915,228590,0,0,92816,107521,189596,0,0,53322,0,0,132719,75766,13098,189599,236889,681429,0
37438,37970,Auto,231.0,93741,0,0,3450,0,0,0,121912,37696,37915,228590,0,0,92816,107521,189596,0,0,53322,0,0,132719,75766,13098,189599,236889,681429,0
37909,38529,Emerald Rite,37696.0,93741,0,0,3450,0,0,0,121912,75392,37915,228590,0,0,92816,107521,189596,0,0,53322,0,0,132719,75766,13098,189599,236889,681429,0
39409,40029,Emerald Rite,37696.0,93741,0,0,3450,0,0,0,121912,113088,37915,228590,0,0,92816,107521,189596,0,0,53322,0,0,132719,75766,13098,189599,236889,681429,0
32929,40500,Slipstream (dot),4366.0,93741,0,0,3450,0,0,0,121912,113088,37915,228590,0,0,92816,107521,189596,0,0,53322,0,0,132719,75766,17464,189599,236889,681429,0
40558,41090,Auto,231.0,93741,0,0,3681,0,0,0,121912,113088,37915,228590,0,0,92816,107521,189596,0,0,53322,0,0,132719,75766,17464,189599,236889,681429,0
40909,41529,Emerald Rite,37696.0,93741,0,0,3681,0,0,0,121912,150784,37915,228590,0,0,92816,107521,189596,0,0,53322,0,0,132719,75766,17464,189599,236889,681429,0
32929,43500,Slipstream (dot),4366.0,93741,0,0,3681,0,0,0,121912,150784,37915,228590,0,0,92816,107521,189596,0,0,53322,0,0,132719,75766,21830,189599,236889,681429,0
43678,44210,Auto,231.0,93741,0,0,3912,0,0,0,121912,150784,37915,228590,0,0,92816,107521,189596,0,0,53322,0,0,132719,75766,21830,189599,236889,681429,0
44509,44509,Inferno (pet),86091.0,93741,0,0,3912,0,0,0,121912,150784,37915,228590,0,86091,92816,107521,189596,0,0,53322,0,0,132719,75766,21830,189599,236889,681429,0
32929,46500,Slipstream (dot),4366.0,93741,0,0,3912,0,0,0,121912,150784,37915,228590,0,86091,92816,107521,189596,0,0,53322,0,0,132719,75766,26196,189599,236889,681429,0
47169,47789,Ruby Rite,83435.0,93741,0,0,3912,0,0,0,121912,150784,37915,228590,0,86091,92816,107521,189596,0,83435,53322,0,0,132719,75766,26196,189599,236889,681429,0
47669,48201,Auto,231.0,93741,0,0,4143,0,0,0,121912,150784,37915,228590,0,86091,92816,107521,189596,0,83435,53322,0,0,132719,75766,26196,189599,236889,681429,0
50149,50769,Ruby Rite,83435.0,93741,0,0,4143,0,0,0,121912,150784,37915,228590,0,86091,92816,107521,189596,0,166870,53322,0,0,132719,75766,26196,189599,236889,681429,0
50789,51321,Auto,231.0,93741,0,0,4374,0,0,0,121912,150784,37915,228590,0,86091,92816,107521,189596,0,166870,53322,0,0,132719,75766,26196,189599,236889,681429,0
50849,51649,Crimson Cyclone,75345.0,93741,0,0,4374,75345,0,0,121912,150784,37915,228590,0,86091,92816,107521,189596,0,166870,53322,0,0,132719,75766,26196,189599,236889,681429,0
53329,54089,Crimson Strike,75345.0,93741,0,0,4374,75345,75345,0,121912,150784,37915,228590,0,86091,92816,107521,189596,0,166870,53322,0,0,132719,75766,26196,189599,236889,681429,0
53909,54441,Auto,231.0,93741,0,0,4605,75345,75345,0,121912,150784,37915,228590,0,86091,92816,107521,189596,0,166870,53322,0,0,132719,75766,26196,189599,236889,681429,0
56799,57599,Ruin III,53855.0,93741,0,0,4605,75345,75345,0,121912,150784,37915,228590,0,86091,92816,107521,189596,0,166870,107177,0,0,132719,75766,26196,189599,236889,681429,0
57299,57831,Auto,231.0,93741,0,0,4836,75345,75345,0,121912,150784,37915,228590,0,86091,92816,107521,189596,0,166870,107177,0,0,132719,75766,26196,189599,236889,681429,0
58289,59089,Ruin IV,69971.0,93741,0,0,4836,75345,75345,0,121912,150784,37915,228590,0,86091,92816,107521,189596,0,166870,107177,69971,0,132719,75766,26196,189599,236889,681429,0
60419,60951,Auto,231.0,93741,0,0,5067,75345,75345,0,121912,150784,37915,228590,0,86091,92816,107521,189596,0,166870,107177,69971,0,132719,75766,26196,189599,236889,681429,0
63249,63919,Astral Impulse,67319.0,93741,0,67319,5067,75345,75345,0,121912,150784,37915,228590,0,86091,92816,107521,189596,0,166870,107177,69971,0,132719,75766,26196,189599,236889,681429,0
63969,63969,Wyrmwave (pet),16139.0,93741,0,67319,5067,75345,75345,0,121912,150784,37915,228590,0,86091,92816,107521,189596,0,166870,107177,69971,0,132719,75766,26196,189599,236889,681429,16139
63539,64071,Auto,231.0,93741,0,67319,5298,75345,75345,0,121912,150784,37915,228590,0,86091,92816,107521,189596,0,166870,107177,69971,0,132719,75766,26196,189599,236889,681429,16139
65729,66399,Astral Impulse,67319.0,93741,0,134638,5298,75345,75345,0,121912,150784,37915,228590,0,86091,92816,107521,189596,0,166870,107177,69971,0,132719,75766,26196,189599,236889,681429,16139
67119,67119,Wyrmwave (pet),16139.0,93741,0,134638,5298,75345,75345,0,121912,150784,37915,228590,0,86091,92816,107521,189596,0,166870,107177,69971,0,132719,75766,26196,189599,236889,681429,32278
66659,67191,Auto,231.0,93741,0,134638,5529,75345,75345,0,121912,150784,37915,228590,0,86091,92816,107521,189596,0,166870,107177,69971,0,132719,75766,26196,189599,236889,681429,32278
66429,67499,Energy Drain,26926.0,93741,0,134638,5529,75345,75345,0,121912,150784,64841,228590,0,86091,92816,107521,189596,0,166870,107177,69971,0,132719,75766,26196,189599,236889,681429,32278
