sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,779,40586.854,318.102,41993.613,600.996,239500,31617159,452492
Umbral Impulse,42,111958.429,35.702,6245.489,263.278,26880,4702254,198223
Topaz Rite,50,51686.5,22.579,3432.476,132.147,17000,2584325,99494
Necrotize,26,92892.231,17.266,3207.843,171.354,13000,2415198,129013
Ruby Rite,24,83308.0,19.763,2655.574,144.188,14880,1999392,108560
Emerald Rite,49,37929.633,18.223,2468.511,94.409,13720,1858552,71081
Exodus (pet),7,216227.143,13.946,2010.336,206.968,10500,1513590,155827
Fountain of Fire,18,78062.0,13.866,1866.262,116.873,10440,1405116,87994
Earthen Fury (pet),13,101834.0,13.813,1758.314,133.295,10400,1323842,100358
Astral Impulse,18,67319.0,11.954,1609.424,100.787,9000,1211742,75883
Mountain Buster,50,23908.56,10.626,1587.756,60.972,8000,1195428,45906
Aerial Blast (pet),13,90288.385,13.813,1558.962,116.664,10400,1173749,87837
Sunflare,6,188325.167,7.969,1500.79,166.829,6000,1129951,125606
Inferno (pet),12,86018.417,12.751,1370.986,105.452,9600,1032221,79395
Slipstream,13,73273.538,8.979,1265.176,94.655,6760,952556,71266
Searing Flash,7,131203.857,6.508,1219.846,125.538,4900,918427,94518
Crimson Cyclone,12,75230.5,8.925,1199.045,92.069,6720,902766,69319
Crimson Strike,12,75230.5,8.925,1199.045,92.069,6720,902766,69319
Ruin IV,12,69886.25,8.288,1113.867,85.573,6240,838635,64428
Ruin III,13,53750.923,6.907,928.089,68.45,5200,698762,51536
Luxwave (pet),28,22520.929,5.95,837.538,43.287,4480,630586,32591
Energy Drain,13,32610.692,3.453,563.072,42.753,2600,423939,32189
Akh Morn (pet),3,139902.0,5.18,557.45,85.51,3900,419706,64381
Revelation (pet),3,139902.0,5.18,557.45,85.51,3900,419706,64381
Slipstream (dot),76,4178.737,3.028,421.812,13.003,2280,317584,9790
Deathflare,3,67319.0,1.992,268.237,41.146,1500,201957,30979
Scarlet Flame (pet),12,16139.0,2.391,257.228,19.73,1800,193668,14855
Wyrmwave (pet),12,16139.0,2.391,257.228,19.73,1800,193668,14855
Auto,232,246.004,27.733,75.804,1.349,20880,57073,1016
