sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,833,21690.167,189.332,24002.44,281.585,142520,18067909,211964
Broil IV,289,44973.187,122.856,17266.289,262.649,92480,12997251,197710
Biolysis (dot),242,12737.975,27.326,4095.088,68.68,20570,3082590,51699
Baneful Impaction (dot),35,27794.571,6.509,1292.336,58.416,4900,972810,43973
Energy Drain,54,17856.148,7.174,1280.941,46.631,5400,964232,35102
Auto,213,239.559,25.467,67.786,1.2,19170,51026,903
