sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Fell Cleave,Heavy Swing,Inner Chaos,Maim,Onslaught,Primal Rend,Primal Ruination,Primal Wrath,Storm's Eye,Storm's Path,Upheaval
252037,252569,Auto,9387.0,691385,1642683,447969,907874,634745,140224,578333,513772,260642,355994,537331,345013
252675,253298,Fell Cleave,93429.0,691385,1736112,447969,907874,634745,140224,578333,513772,260642,355994,537331,345013
253300,253967,Onslaught,14005.0,691385,1736112,447969,907874,634745,154229,578333,513772,260642,355994,537331,345013
255175,255798,Fell Cleave,93429.0,691385,1829541,447969,907874,634745,154229,578333,513772,260642,355994,537331,345013
255397,255929,Auto,9387.0,700772,1829541,447969,907874,634745,154229,578333,513772,260642,355994,537331,345013
257675,258298,Fell Cleave,93429.0,700772,1922970,447969,907874,634745,154229,578333,513772,260642,355994,537331,345013
258757,259289,Auto,9387.0,710159,1922970,447969,907874,634745,154229,578333,513772,260642,355994,537331,345013
258300,259450,Primal Wrath,65377.0,710159,1922970,447969,907874,634745,154229,578333,513772,326019,355994,537331,345013
260175,261235,Primal Ruination,128873.0,710159,1922970,447969,907874,634745,154229,578333,642645,326019,355994,537331,345013
262117,262649,Auto,9387.0,719546,1922970,447969,907874,634745,154229,578333,642645,326019,355994,537331,345013
262675,263612,Inner Chaos,112761.0,719546,1922970,447969,1020635,634745,154229,578333,642645,326019,355994,537331,345013
265477,266009,Auto,8941.0,728487,1922970,447969,1020635,634745,154229,578333,642645,326019,355994,537331,345013
265175,266690,Storm's Path,44474.0,728487,1922970,447969,1020635,634745,154229,578333,642645,326019,355994,581805,345013
267675,268298,Fell Cleave,51589.0,728487,1974559,447969,1020635,634745,154229,578333,642645,326019,355994,581805,345013
268837,269369,Auto,8941.0,737428,1974559,447969,1020635,634745,154229,578333,642645,326019,355994,581805,345013
270175,270707,Heavy Swing,21341.0,737428,1974559,469310,1020635,634745,154229,578333,642645,326019,355994,581805,345013
272197,272729,Auto,8941.0,746369,1974559,469310,1020635,634745,154229,578333,642645,326019,355994,581805,345013
272675,273298,Maim,30239.0,746369,1974559,469310,1020635,664984,154229,578333,642645,326019,355994,581805,345013
275557,276089,Auto,8941.0,755310,1974559,469310,1020635,664984,154229,578333,642645,326019,355994,581805,345013
275176,276825,Storm's Eye,44474.0,755310,1974559,469310,1020635,664984,154229,578333,642645,326019,400468,581805,345013
277676,278208,Heavy Swing,21341.0,755310,1974559,490651,1020635,664984,154229,578333,642645,326019,400468,581805,345013
278301,278924,Upheaval,37355.0,755310,1974559,490651,1020635,664984,154229,578333,642645,326019,400468,581805,382368
278917,279449,Auto,8941.0,764251,1974559,490651,1020635,664984,154229,578333,642645,326019,400468,581805,382368
280176,280799,Maim,30239.0,764251,1974559,490651,1020635,695223,154229,578333,642645,326019,400468,581805,382368
282277,282809,Auto,8941.0,773192,1974559,490651,1020635,695223,154229,578333,642645,326019,400468,581805,382368
282676,284191,Storm's Path,44474.0,773192,1974559,490651,1020635,695223,154229,578333,642645,326019,400468,626279,382368
285176,285799,Fell Cleave,51589.0,773192,2026148,490651,1020635,695223,154229,578333,642645,326019,400468,626279,382368
285637,286169,Auto,8941.0,782133,2026148,490651,1020635,695223,154229,578333,642645,326019,400468,626279,382368
287676,288208,Heavy Swing,21341.0,782133,2026148,511992,1020635,695223,154229,578333,642645,326019,400468,626279,382368
288997,289529,Auto,8941.0,791074,2026148,511992,1020635,695223,154229,578333,642645,326019,400468,626279,382368
290176,290799,Maim,30239.0,791074,2026148,511992,1020635,725462,154229,578333,642645,326019,400468,626279,382368
292357,292889,Auto,8941.0,800015,2026148,511992,1020635,725462,154229,578333,642645,326019,400468,626279,382368
292676,294191,Storm's Path,44474.0,800015,2026148,511992,1020635,725462,154229,578333,642645,326019,400468,670753,382368
295176,295708,Heavy Swing,21341.0,800015,2026148,533333,1020635,725462,154229,578333,642645,326019,400468,670753,382368
295717,296249,Auto,8941.0,808956,2026148,533333,1020635,725462,154229,578333,642645,326019,400468,670753,382368
297676,298299,Maim,30239.0,808956,2026148,533333,1020635,755701,154229,578333,642645,326019,400468,670753,382368
299077,299609,Auto,8941.0,817897,2026148,533333,1020635,755701,154229,578333,642645,326019,400468,670753,382368
300176,301825,Storm's Eye,44474.0,817897,2026148,533333,1020635,755701,154229,578333,642645,326019,444942,670753,382368
302437,302969,Auto,8941.0,826838,2026148,533333,1020635,755701,154229,578333,642645,326019,444942,670753,382368
302676,303299,Fell Cleave,51589.0,826838,2077737,533333,1020635,755701,154229,578333,642645,326019,444942,670753,382368
305176,305708,Heavy Swing,21341.0,826838,2077737,554674,1020635,755701,154229,578333,642645,326019,444942,670753,382368
305797,306329,Auto,8941.0,835779,2077737,554674,1020635,755701,154229,578333,642645,326019,444942,670753,382368
307676,308613,Inner Chaos,107391.0,835779,2077737,554674,1128026,755701,154229,578333,642645,326019,444942,670753,382368
308301,308924,Upheaval,37355.0,835779,2077737,554674,1128026,755701,154229,578333,642645,326019,444942,670753,419723
308926,309593,Onslaught,13339.0,835779,2077737,554674,1128026,755701,167568,578333,642645,326019,444942,670753,419723
309157,309689,Auto,8941.0,844720,2077737,554674,1128026,755701,167568,578333,642645,326019,444942,670753,419723
310176,311336,Primal Rend,110452.0,844720,2077737,554674,1128026,755701,167568,688785,642645,326019,444942,670753,419723
312517,313049,Auto,8941.0,853661,2077737,554674,1128026,755701,167568,688785,642645,326019,444942,670753,419723
312676,313299,Fell Cleave,88980.0,853661,2166717,554674,1128026,755701,167568,688785,642645,326019,444942,670753,419723
315176,315799,Fell Cleave,88980.0,853661,2255697,554674,1128026,755701,167568,688785,642645,326019,444942,670753,419723
315877,316409,Auto,8941.0,862602,2255697,554674,1128026,755701,167568,688785,642645,326019,444942,670753,419723
317676,318299,Fell Cleave,88980.0,862602,2344677,554674,1128026,755701,167568,688785,642645,326019,444942,670753,419723
318301,319451,Primal Wrath,62264.0,862602,2344677,554674,1128026,755701,167568,688785,642645,388283,444942,670753,419723
319237,319769,Auto,8941.0,871543,2344677,554674,1128026,755701,167568,688785,642645,388283,444942,670753,419723
