sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_expected,sim_weight,sim_target,sim_conditions,sim_variance,sim_buffs,sim_application_timestamp
-802,-2,Ruin III,400.0,53322.0,,Boss1,[],200707054.0,[],
-2,530,Auto,90.0,229.0,,Boss1,[],3710.0,[],
688,688,Summon Solar Bahamut,,,,,,,[],
2388,2388,Grade 4 Gemdraught,,,,,,,[],
3118,3650,Auto,90.0,229.0,,Boss1,[],3710.0,['Grade 4 Gemdraught'],
3888,3888,Luxwave (pet),160.0,18547.0,,Boss1,[],24281890.0,['Grade 4 Gemdraught'],
3168,3968,Umbral Impulse,640.0,92301.0,,Boss1,[],601389370.0,['Grade 4 Gemdraught'],
4868,4868,Searing Light,,,,,,,[],
5648,6448,Umbral Impulse,640.0,96916.0,,Boss1,[],663029828.0,"['Grade 4 Gemdraught', 'Searing Light']",
6238,6770,Auto,90.0,240.0,,Boss1,[],4093.0,"['Grade 4 Gemdraught', 'Searing Light']",
7038,7038,Luxwave (pet),160.0,19474.0,,Boss1,[],26770869.0,"['Grade 4 Gemdraught', 'Searing Light']",
6348,7418,Energy Drain,200.0,30288.0,,Boss1,[],64757592.0,"['Grade 4 Gemdraught', 'Searing Light']",
8828,8828,Enkindle Solar Bahamut,,,,,,,[],
8828,8828,Exodus (pet),1500.0,182604.0,,Boss1,[],2353808626.0,"['Grade 4 Gemdraught', 'Searing Light']",
8128,8928,Umbral Impulse,640.0,96916.0,,Boss1,[],663029828.0,"['Grade 4 Gemdraught', 'Searing Light']",
9358,9890,Auto,90.0,240.0,,Boss1,[],4093.0,"['Grade 4 Gemdraught', 'Searing Light']",
9528,10238,Necrotize,500.0,75727.0,,Boss1,[],404829733.0,"['Grade 4 Gemdraught', 'Searing Light']",
10608,11408,Umbral Impulse,640.0,96916.0,,Boss1,[],663029828.0,"['Grade 4 Gemdraught', 'Searing Light']",
11638,11638,Luxwave (pet),160.0,19474.0,,Boss1,[],26770869.0,"['Grade 4 Gemdraught', 'Searing Light']",
11308,12108,Searing Flash,700.0,106020.0,,Boss1,[],793459530.0,"['Grade 4 Gemdraught', 'Searing Light']",
12008,12808,Sunflare,1000.0,151457.0,,Boss1,[],1619314318.0,"['Grade 4 Gemdraught', 'Searing Light']",
12478,13010,Auto,90.0,240.0,,Boss1,[],4093.0,"['Grade 4 Gemdraught', 'Searing Light']",
13188,13188,Luxwave (pet),160.0,19474.0,,Boss1,[],26770869.0,"['Grade 4 Gemdraught', 'Searing Light']",
13088,13888,Umbral Impulse,640.0,96916.0,,Boss1,[],663029828.0,"['Grade 4 Gemdraught', 'Searing Light']",
13788,14498,Necrotize,500.0,75727.0,,Boss1,[],404829733.0,"['Grade 4 Gemdraught', 'Searing Light']",
15598,16130,Auto,90.0,240.0,,Boss1,[],4093.0,"['Grade 4 Gemdraught', 'Searing Light']",
15568,16368,Umbral Impulse,640.0,96916.0,,Boss1,[],663029828.0,"['Grade 4 Gemdraught', 'Searing Light']",
18048,18048,Summon Titan II,,,,,,,[],
18718,19250,Auto,90.0,240.0,,Boss1,[],4093.0,"['Grade 4 Gemdraught', 'Searing Light']",
20148,20148,Earthen Fury (pet),800.0,97387.0,,Boss1,[],669521878.0,"['Grade 4 Gemdraught', 'Searing Light']",
20528,21148,Topaz Rite,340.0,51479.0,,Boss1,[],187071963.0,"['Grade 4 Gemdraught', 'Searing Light']",
21228,21988,Mountain Buster,160.0,24173.0,,Boss1,[],41248644.0,"['Grade 4 Gemdraught', 'Searing Light']",
21838,22370,Auto,90.0,240.0,,Boss1,[],4093.0,"['Grade 4 Gemdraught', 'Searing Light']",
23008,23628,Topaz Rite,340.0,51479.0,,Boss1,[],187071963.0,"['Grade 4 Gemdraught', 'Searing Light']",
23708,24468,Mountain Buster,160.0,24173.0,,Boss1,[],41248644.0,"['Grade 4 Gemdraught', 'Searing Light']",
24958,25490,Auto,90.0,229.0,,Boss1,[],3710.0,['Grade 4 Gemdraught'],
25489,26109,Topaz Rite,340.0,49028.0,,Boss1,[],169681934.0,['Grade 4 Gemdraught'],
26189,26949,Mountain Buster,160.0,23022.0,,Boss1,[],37413779.0,['Grade 4 Gemdraught'],
27969,28589,Topaz Rite,340.0,49028.0,,Boss1,[],169681934.0,['Grade 4 Gemdraught'],
28078,28610,Auto,90.0,229.0,,Boss1,[],3710.0,['Grade 4 Gemdraught'],
28669,29429,Mountain Buster,160.0,23022.0,,Boss1,[],37413779.0,['Grade 4 Gemdraught'],
30449,30449,Summon Garuda II,,,,,,,[],
31149,31149,Swiftcast,,,,,,,[],
31198,31730,Auto,90.0,229.0,,Boss1,[],3710.0,['Grade 4 Gemdraught'],
32549,32549,Aerial Blast (pet),800.0,92750.0,,Boss1,[],607272122.0,['Grade 4 Gemdraught'],
32929,33949,Slipstream (dot),30.0,4319.0,,Boss1,[],1317308.0,['Grade 4 Gemdraught'],
32929,33949,Slipstream,520.0,74965.0,,Boss1,[],396710452.0,"['Grade 4 Gemdraught', 'Swiftcast']",
32929,34500,Slipstream (dot),30.0,4319.0,,Boss1,[],1317308.0,['Grade 4 Gemdraught'],
34318,34850,Auto,90.0,229.0,,Boss1,[],3710.0,[],
36409,37029,Emerald Rite,280.0,37298.0,,Boss1,[],98196947.0,[],
32929,37500,Slipstream (dot),30.0,4319.0,,Boss1,[],1317308.0,['Grade 4 Gemdraught'],
37438,37970,Auto,90.0,229.0,,Boss1,[],3710.0,[],
37909,38529,Emerald Rite,280.0,37298.0,,Boss1,[],98196947.0,[],
39409,40029,Emerald Rite,280.0,37298.0,,Boss1,[],98196947.0,[],
32929,40500,Slipstream (dot),30.0,4319.0,,Boss1,[],1317308.0,['Grade 4 Gemdraught'],
40558,41090,Auto,90.0,229.0,,Boss1,[],3710.0,[],
40909,41529,Emerald Rite,280.0,37298.0,,Boss1,[],98196947.0,[],
42409,42409,Summon Ifrit II,,,,,,,[],
32929,43500,Slipstream (dot),30.0,4319.0,,Boss1,[],1317308.0,['Grade 4 Gemdraught'],
43678,44210,Auto,90.0,229.0,,Boss1,[],3710.0,[],
44509,44509,Inferno (pet),800.0,85239.0,,Boss1,[],512875652.0,[],
32929,46500,Slipstream (dot),30.0,4319.0,,Boss1,[],1317308.0,['Grade 4 Gemdraught'],
47169,47789,Ruby Rite,620.0,82610.0,,Boss1,[],481749080.0,[],
47669,48201,Auto,90.0,229.0,,Boss1,[],3710.0,[],
50149,50769,Ruby Rite,620.0,82610.0,,Boss1,[],481749080.0,[],
50789,51321,Auto,90.0,229.0,,Boss1,[],3710.0,[],
50849,51649,Crimson Cyclone,560.0,74599.0,,Boss1,[],392839149.0,[],
53329,54089,Crimson Strike,560.0,74599.0,,Boss1,[],392839149.0,[],
53909,54441,Auto,90.0,229.0,,Boss1,[],3710.0,[],
56799,57599,Ruin III,400.0,53322.0,,Boss1,[],200707054.0,[],
57299,57831,Auto,90.0,229.0,,Boss1,[],3710.0,[],
58289,59089,Ruin IV,520.0,69278.0,,Boss1,[],338805067.0,[],
60769,60769,Summon Bahamut,,,,,,,[],
60419,60951,Auto,90.0,229.0,,Boss1,[],3710.0,[],
63249,63919,Astral Impulse,500.0,66653.0,,Boss1,[],313606073.0,[],
63969,63969,Wyrmwave (pet),150.0,15980.0,,Boss1,[],18027563.0,[],
63539,64071,Auto,90.0,229.0,,Boss1,[],3710.0,[],
65729,66399,Astral Impulse,500.0,66653.0,,Boss1,[],313606073.0,[],
67119,67119,Wyrmwave (pet),150.0,15980.0,,Boss1,[],18027563.0,[],
66659,67191,Auto,90.0,229.0,,Boss1,[],3710.0,[],
