sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Communio,Cross Reaping,Executioner's Gallows,Executioner's Gibbet,Gallows,Gibbet,Gluttony,Harpe,Harvest Moon,Infernal Slice,Lemure's Slice,Perfectio,Plentiful Harvest,Sacrificium,Shadow of Death,Slice,Soul Slice,Unveiled Gallows,Unveiled Gibbet,Void Reaping,Waxing Slice
-900,-10,Harpe,30859.0,0,0,0,0,0,0,0,0,30859,0,0,0,0,0,0,0,0,0,0,0,0,0
-10,522,Auto,9852.0,9852,0,0,0,0,0,0,0,30859,0,0,0,0,0,0,0,0,0,0,0,0,0
801,1961,Shadow of Death,30859.0,9852,0,0,0,0,0,0,0,30859,0,0,0,0,0,0,30859,0,0,0,0,0,0
3190,3722,Auto,11731.0,21583,0,0,0,0,0,0,0,30859,0,0,0,0,0,0,30859,0,0,0,0,0,0
3291,4321,Soul Slice,63686.0,21583,0,0,0,0,0,0,0,30859,0,0,0,0,0,0,30859,0,63686,0,0,0,0
5131,6201,Gluttony,68583.0,21583,0,0,0,0,0,0,68583,30859,0,0,0,0,0,0,30859,0,63686,0,0,0,0
5781,6401,Executioner's Gibbet,95873.0,21583,0,0,0,95873,0,0,68583,30859,0,0,0,0,0,0,30859,0,63686,0,0,0,0
6390,6922,Auto,12730.0,34313,0,0,0,95873,0,0,68583,30859,0,0,0,0,0,0,30859,0,63686,0,0,0,0
9590,10122,Auto,12730.0,47043,0,0,0,95873,0,0,68583,30859,0,0,0,0,0,0,30859,0,63686,0,0,0,0
8272,10412,Executioner's Gallows,108975.0,47043,0,0,108975,95873,0,0,68583,30859,0,0,0,0,0,0,30859,0,63686,0,0,0,0
10762,11792,Soul Slice,69106.0,47043,0,0,108975,95873,0,0,68583,30859,0,0,0,0,0,0,30859,0,132792,0,0,0,0
12790,13322,Auto,12730.0,59773,0,0,108975,95873,0,0,68583,30859,0,0,0,0,0,0,30859,0,132792,0,0,0,0
13253,14413,Plentiful Harvest,132901.0,59773,0,0,108975,95873,0,0,68583,30859,0,0,0,0,132901,0,30859,0,132792,0,0,0,0
15743,16283,Void Reaping,77080.0,59773,0,0,108975,95873,0,0,68583,30859,0,0,0,0,132901,0,30859,0,132792,0,0,77080,0
15990,16522,Auto,12730.0,72503,0,0,108975,95873,0,0,68583,30859,0,0,0,0,132901,0,30859,0,132792,0,0,77080,0
16363,17123,Sacrificium,93029.0,72503,0,0,108975,95873,0,0,68583,30859,0,0,0,0,132901,93029,30859,0,132792,0,0,77080,0
17244,17864,Cross Reaping,85054.0,72503,0,85054,108975,95873,0,0,68583,30859,0,0,0,0,132901,93029,30859,0,132792,0,0,77080,0
17864,18574,Lemure's Slice,37208.0,72503,0,85054,108975,95873,0,0,68583,30859,0,0,37208,0,132901,93029,30859,0,132792,0,0,77080,0
18744,19284,Void Reaping,85054.0,72503,0,85054,108975,95873,0,0,68583,30859,0,0,37208,0,132901,93029,30859,0,132792,0,0,162134,0
19190,19722,Auto,12730.0,85233,0,85054,108975,95873,0,0,68583,30859,0,0,37208,0,132901,93029,30859,0,132792,0,0,162134,0
20245,20865,Cross Reaping,85054.0,85233,0,170108,108975,95873,0,0,68583,30859,0,0,37208,0,132901,93029,30859,0,132792,0,0,162134,0
20865,21575,Lemure's Slice,37208.0,85233,0,170108,108975,95873,0,0,68583,30859,0,0,74416,0,132901,93029,30859,0,132792,0,0,162134,0
22545,23165,Communio,146191.0,85233,146191,170108,108975,95873,0,0,68583,30859,0,0,74416,0,132901,93029,30859,0,132792,0,0,162134,0
23045,23577,Auto,12730.0,97963,146191,170108,108975,95873,0,0,68583,30859,0,0,74416,0,132901,93029,30859,0,132792,0,0,162134,0
24866,25406,Unveiled Gibbet,58471.0,97963,146191,170108,108975,95873,0,0,68583,30859,0,0,74416,0,132901,93029,30859,0,132792,0,58471,162134,0
24246,25536,Perfectio,172774.0,97963,146191,170108,108975,95873,0,0,68583,30859,0,0,74416,172774,132901,93029,30859,0,132792,0,58471,162134,0
26245,26777,Auto,12359.0,110322,146191,170108,108975,95873,0,0,68583,30859,0,0,74416,172774,132901,93029,30859,0,132792,0,58471,162134,0
26736,27226,Gibbet,75933.0,110322,146191,170108,108975,95873,0,75933,68583,30859,0,0,74416,172774,132901,93029,30859,0,132792,0,58471,162134,0
29445,29977,Auto,11731.0,122053,146191,170108,108975,95873,0,75933,68583,30859,0,0,74416,172774,132901,93029,30859,0,132792,0,58471,162134,0
29227,30387,Shadow of Death,36740.0,122053,146191,170108,108975,95873,0,75933,68583,30859,0,0,74416,172774,132901,93029,67599,0,132792,0,58471,162134,0
31717,32207,Slice,51434.0,122053,146191,170108,108975,95873,0,75933,68583,30859,0,0,74416,172774,132901,93029,67599,51434,132792,0,58471,162134,0
32645,33177,Auto,11731.0,133784,146191,170108,108975,95873,0,75933,68583,30859,0,0,74416,172774,132901,93029,67599,51434,132792,0,58471,162134,0
34208,34788,Waxing Slice,56579.0,133784,146191,170108,108975,95873,0,75933,68583,30859,0,0,74416,172774,132901,93029,67599,51434,132792,0,58471,162134,56579
35845,36377,Auto,10837.0,144621,146191,170108,108975,95873,0,75933,68583,30859,0,0,74416,172774,132901,93029,67599,51434,132792,0,58471,162134,56579
36698,37728,Soul Slice,58841.0,144621,146191,170108,108975,95873,0,75933,68583,30859,0,0,74416,172774,132901,93029,67599,51434,191633,0,58471,162134,56579
37318,37858,Unveiled Gallows,49788.0,144621,146191,170108,108975,95873,0,75933,68583,30859,0,0,74416,172774,132901,93029,67599,51434,191633,49788,58471,162134,56579
39045,39577,Auto,10837.0,155458,146191,170108,108975,95873,0,75933,68583,30859,0,0,74416,172774,132901,93029,67599,51434,191633,49788,58471,162134,56579
39189,39679,Gallows,70159.0,155458,146191,170108,108975,95873,70159,75933,68583,30859,0,0,74416,172774,132901,93029,67599,51434,191633,49788,58471,162134,56579
41679,42219,Infernal Slice,67895.0,155458,146191,170108,108975,95873,70159,75933,68583,30859,0,67895,74416,172774,132901,93029,67599,51434,191633,49788,58471,162134,56579
42245,42777,Auto,10837.0,166295,146191,170108,108975,95873,70159,75933,68583,30859,0,67895,74416,172774,132901,93029,67599,51434,191633,49788,58471,162134,56579
44170,44660,Slice,47524.0,166295,146191,170108,108975,95873,70159,75933,68583,30859,0,67895,74416,172774,132901,93029,67599,98958,191633,49788,58471,162134,56579
44790,45330,Unveiled Gibbet,49788.0,166295,146191,170108,108975,95873,70159,75933,68583,30859,0,67895,74416,172774,132901,93029,67599,98958,191633,49788,108259,162134,56579
45445,45977,Auto,10837.0,177132,146191,170108,108975,95873,70159,75933,68583,30859,0,67895,74416,172774,132901,93029,67599,98958,191633,49788,108259,162134,56579
46660,47150,Gibbet,70159.0,177132,146191,170108,108975,95873,70159,146092,68583,30859,0,67895,74416,172774,132901,93029,67599,98958,191633,49788,108259,162134,56579
48645,49177,Auto,10837.0,187969,146191,170108,108975,95873,70159,146092,68583,30859,0,67895,74416,172774,132901,93029,67599,98958,191633,49788,108259,162134,56579
49151,49691,Void Reaping,65629.0,187969,146191,170108,108975,95873,70159,146092,68583,30859,0,67895,74416,172774,132901,93029,67599,98958,191633,49788,108259,227763,56579
49771,50531,Sacrificium,79212.0,187969,146191,170108,108975,95873,70159,146092,68583,30859,0,67895,74416,172774,132901,172241,67599,98958,191633,49788,108259,227763,56579
50651,51271,Cross Reaping,72418.0,187969,146191,242526,108975,95873,70159,146092,68583,30859,0,67895,74416,172774,132901,172241,67599,98958,191633,49788,108259,227763,56579
51271,51981,Lemure's Slice,31680.0,187969,146191,242526,108975,95873,70159,146092,68583,30859,0,67895,106096,172774,132901,172241,67599,98958,191633,49788,108259,227763,56579
51845,52377,Auto,10837.0,198806,146191,242526,108975,95873,70159,146092,68583,30859,0,67895,106096,172774,132901,172241,67599,98958,191633,49788,108259,227763,56579
52152,52692,Void Reaping,72418.0,198806,146191,242526,108975,95873,70159,146092,68583,30859,0,67895,106096,172774,132901,172241,67599,98958,191633,49788,108259,300181,56579
53652,54272,Cross Reaping,72418.0,198806,146191,314944,108975,95873,70159,146092,68583,30859,0,67895,106096,172774,132901,172241,67599,98958,191633,49788,108259,300181,56579
54272,54982,Lemure's Slice,31680.0,198806,146191,314944,108975,95873,70159,146092,68583,30859,0,67895,137776,172774,132901,172241,67599,98958,191633,49788,108259,300181,56579
55045,55577,Auto,10837.0,209643,146191,314944,108975,95873,70159,146092,68583,30859,0,67895,137776,172774,132901,172241,67599,98958,191633,49788,108259,300181,56579
55953,56573,Communio,124476.0,209643,270667,314944,108975,95873,70159,146092,68583,30859,0,67895,137776,172774,132901,172241,67599,98958,191633,49788,108259,300181,56579
58245,58777,Auto,10837.0,220480,270667,314944,108975,95873,70159,146092,68583,30859,0,67895,137776,172774,132901,172241,67599,98958,191633,49788,108259,300181,56579
57653,58813,Shadow of Death,33945.0,220480,270667,314944,108975,95873,70159,146092,68583,30859,0,67895,137776,172774,132901,172241,101544,98958,191633,49788,108259,300181,56579
