sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_expected,sim_weight,sim_target,sim_conditions,sim_variance,sim_buffs,sim_application_timestamp
-900,-10,Harpe,300.0,30859.0,,Boss1,[],67100715.0,[],
-10,522,Auto,90.0,9852.0,,Boss1,[],6838685.0,[],
801,1961,Shadow of Death,300.0,30859.0,,Boss1,[],67100715.0,[],
2421,2421,Grade 4 Gemdraught,,,,,,,[],
3190,3722,Auto,90.0,11731.0,,Boss1,[],9697594.0,"[""Death's Design"", 'Grade 4 Gemdraught']",
3291,4321,Soul Slice,520.0,63686.0,,Boss1,[],285794179.0,"[""Death's Design"", 'Grade 4 Gemdraught']",
4511,4511,Arcane Circle,,,,,,,[],5136.0
5753,5753,Battle Litany,,,,,,,[],6378.0
5131,6201,Gluttony,560.0,68583.0,,Boss1,[],331440563.0,"[""Death's Design"", 'Grade 4 Gemdraught']",
5781,6401,Executioner's Gibbet,760.0,95873.0,,Boss1,[],647702906.0,"['Arcane Circle', ""Death's Design"", 'Grade 4 Gemdraught']",
6390,6922,Auto,90.0,12730.0,,Boss1,[],11931416.0,"['Arcane Circle', 'Battle Litany', ""Death's Design"", 'Grade 4 Gemdraught']",
9590,10122,Auto,90.0,12730.0,,Boss1,[],11931416.0,"['Arcane Circle', 'Battle Litany', ""Death's Design"", 'Grade 4 Gemdraught']",
8272,10412,Executioner's Gallows,820.0,108975.0,,Boss1,['Enhanced Gallows'],874323078.0,"['Arcane Circle', 'Battle Litany', ""Death's Design"", 'Enhanced Gallows', 'Grade 4 Gemdraught']",
10762,11792,Soul Slice,520.0,69106.0,,Boss1,[],351600124.0,"['Arcane Circle', 'Battle Litany', ""Death's Design"", 'Grade 4 Gemdraught']",
12790,13322,Auto,90.0,12730.0,,Boss1,[],11931416.0,"['Arcane Circle', 'Battle Litany', ""Death's Design"", 'Grade 4 Gemdraught']",
13873,13873,Enshroud,,,,,,,[],
13253,14413,Plentiful Harvest,1000.0,132901.0,,Boss1,[],1300400322.0,"['Arcane Circle', 'Battle Litany', ""Death's Design"", 'Grade 4 Gemdraught']",
15743,16283,Void Reaping,580.0,77080.0,,Boss1,[],437432449.0,"['Arcane Circle', 'Battle Litany', ""Death's Design"", 'Grade 4 Gemdraught']",
15990,16522,Auto,90.0,12730.0,,Boss1,[],11931416.0,"['Arcane Circle', 'Battle Litany', ""Death's Design"", 'Grade 4 Gemdraught']",
16363,17123,Sacrificium,700.0,93029.0,,Boss1,[],637171347.0,"['Arcane Circle', 'Battle Litany', ""Death's Design"", 'Grade 4 Gemdraught']",
17244,17864,Cross Reaping,640.0,85054.0,,Boss1,['Enhanced Cross Reaping'],532600784.0,"['Arcane Circle', 'Battle Litany', ""Death's Design"", 'Enhanced Cross Reaping', 'Grade 4 Gemdraught']",
17864,18574,Lemure's Slice,280.0,37208.0,,Boss1,[],101926201.0,"['Arcane Circle', 'Battle Litany', ""Death's Design"", 'Grade 4 Gemdraught']",
18744,19284,Void Reaping,640.0,85054.0,,Boss1,['Enhanced Void Reaping'],532600784.0,"['Arcane Circle', 'Battle Litany', ""Death's Design"", 'Enhanced Void Reaping', 'Grade 4 Gemdraught']",
19190,19722,Auto,90.0,12730.0,,Boss1,[],11931416.0,"['Arcane Circle', 'Battle Litany', ""Death's Design"", 'Grade 4 Gemdraught']",
20245,20865,Cross Reaping,640.0,85054.0,,Boss1,['Enhanced Cross Reaping'],532600784.0,"['Arcane Circle', 'Battle Litany', ""Death's Design"", 'Enhanced Cross Reaping', 'Grade 4 Gemdraught']",
20865,21575,Lemure's Slice,280.0,37208.0,,Boss1,[],101926201.0,"['Arcane Circle', 'Battle Litany', ""Death's Design"", 'Grade 4 Gemdraught']",
22545,23165,Communio,1100.0,146191.0,,Boss1,[],1573468480.0,"['Arcane Circle', 'Battle Litany', ""Death's Design"", 'Grade 4 Gemdraught']",
23045,23577,Auto,90.0,12730.0,,Boss1,[],11931416.0,"['Arcane Circle', 'Battle Litany', ""Death's Design"", 'Grade 4 Gemdraught']",
24866,25406,Unveiled Gibbet,440.0,58471.0,,Boss1,[],251712088.0,"['Arcane Circle', 'Battle Litany', ""Death's Design"", 'Grade 4 Gemdraught']",
24246,25536,Perfectio,1300.0,172774.0,,Boss1,[],2197748693.0,"['Arcane Circle', 'Battle Litany', ""Death's Design"", 'Grade 4 Gemdraught']",
