sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Fell Cleave,Heavy Swing,Inner Chaos,Maim,Onslaught,Primal Rend,Primal Ruination,Primal Wrath,Storm's Eye,Storm's Path,Upheaval
23557,24089,Auto,9966.0,75295,297468,19401,239344,27490,41852,123091,136771,69389,40431,0,41629
25171,25703,Heavy Swing,23781.0,75295,297468,43182,239344,27490,41852,123091,136771,69389,40431,0,41629
26917,27449,Auto,9676.0,84971,297468,43182,239344,27490,41852,123091,136771,69389,40431,0,41629
27671,28294,Maim,32714.0,84971,297468,43182,239344,60204,41852,123091,136771,69389,40431,0,41629
30277,30809,Auto,9676.0,94647,297468,43182,239344,60204,41852,123091,136771,69389,40431,0,41629
30796,31463,Onslaught,14430.0,94647,297468,43182,239344,60204,56282,123091,136771,69389,40431,0,41629
30171,31686,Storm's Path,48117.0,94647,297468,43182,239344,60204,56282,123091,136771,69389,40431,48117,41629
32671,33294,Fell Cleave,55814.0,94647,353282,43182,239344,60204,56282,123091,136771,69389,40431,48117,41629
33637,34169,Auto,9676.0,104323,353282,43182,239344,60204,56282,123091,136771,69389,40431,48117,41629
35171,36108,Inner Chaos,116187.0,104323,353282,43182,355531,60204,56282,123091,136771,69389,40431,48117,41629
36997,37529,Auto,9676.0,113999,353282,43182,355531,60204,56282,123091,136771,69389,40431,48117,41629
37671,38203,Heavy Swing,21341.0,113999,353282,64523,355531,60204,56282,123091,136771,69389,40431,48117,41629
38296,38919,Upheaval,37355.0,113999,353282,64523,355531,60204,56282,123091,136771,69389,40431,48117,78984
40171,40794,Maim,30239.0,113999,353282,64523,355531,90443,56282,123091,136771,69389,40431,48117,78984
40357,40889,Auto,8941.0,122940,353282,64523,355531,90443,56282,123091,136771,69389,40431,48117,78984
43717,44249,Auto,8941.0,131881,353282,64523,355531,90443,56282,123091,136771,69389,40431,48117,78984
42671,44320,Storm's Eye,44474.0,131881,353282,64523,355531,90443,56282,123091,136771,69389,84905,48117,78984
45171,45703,Heavy Swing,21341.0,131881,353282,85864,355531,90443,56282,123091,136771,69389,84905,48117,78984
47077,47609,Auto,8941.0,140822,353282,85864,355531,90443,56282,123091,136771,69389,84905,48117,78984
47671,48294,Maim,30239.0,140822,353282,85864,355531,120682,56282,123091,136771,69389,84905,48117,78984
50437,50969,Auto,8941.0,149763,353282,85864,355531,120682,56282,123091,136771,69389,84905,48117,78984
50171,51820,Storm's Eye,44474.0,149763,353282,85864,355531,120682,56282,123091,136771,69389,129379,48117,78984
52671,53203,Heavy Swing,21341.0,149763,353282,107205,355531,120682,56282,123091,136771,69389,129379,48117,78984
53797,54329,Auto,8941.0,158704,353282,107205,355531,120682,56282,123091,136771,69389,129379,48117,78984
55171,55794,Maim,30239.0,158704,353282,107205,355531,150921,56282,123091,136771,69389,129379,48117,78984
57157,57689,Auto,8941.0,167645,353282,107205,355531,150921,56282,123091,136771,69389,129379,48117,78984
57671,58294,Fell Cleave,51589.0,167645,404871,107205,355531,150921,56282,123091,136771,69389,129379,48117,78984
60517,61049,Auto,8941.0,176586,404871,107205,355531,150921,56282,123091,136771,69389,129379,48117,78984
60171,61686,Storm's Path,44474.0,176586,404871,107205,355531,150921,56282,123091,136771,69389,129379,92591,78984
62671,63203,Heavy Swing,21341.0,176586,404871,128546,355531,150921,56282,123091,136771,69389,129379,92591,78984
63877,64409,Auto,8941.0,185527,404871,128546,355531,150921,56282,123091,136771,69389,129379,92591,78984
65171,65794,Maim,30239.0,185527,404871,128546,355531,181160,56282,123091,136771,69389,129379,92591,78984
67237,67769,Auto,8941.0,194468,404871,128546,355531,181160,56282,123091,136771,69389,129379,92591,78984
67671,68294,Fell Cleave,88980.0,194468,493851,128546,355531,181160,56282,123091,136771,69389,129379,92591,78984
68296,68919,Upheaval,37355.0,194468,493851,128546,355531,181160,56282,123091,136771,69389,129379,92591,116339
70171,70794,Fell Cleave,88980.0,194468,582831,128546,355531,181160,56282,123091,136771,69389,129379,92591,116339
70597,71129,Auto,8941.0,203409,582831,128546,355531,181160,56282,123091,136771,69389,129379,92591,116339
72671,73294,Fell Cleave,88980.0,203409,671811,128546,355531,181160,56282,123091,136771,69389,129379,92591,116339
73296,74446,Primal Wrath,62264.0,203409,671811,128546,355531,181160,56282,123091,136771,131653,129379,92591,116339
73957,74489,Auto,8941.0,212350,671811,128546,355531,181160,56282,123091,136771,131653,129379,92591,116339
75172,76332,Primal Rend,110452.0,212350,671811,128546,355531,181160,56282,233543,136771,131653,129379,92591,116339
77317,77849,Auto,8941.0,221291,671811,128546,355531,181160,56282,233543,136771,131653,129379,92591,116339
77672,78732,Primal Ruination,122736.0,221291,671811,128546,355531,181160,56282,233543,259507,131653,129379,92591,116339
80172,81109,Inner Chaos,107391.0,221291,671811,128546,462922,181160,56282,233543,259507,131653,129379,92591,116339
80677,81209,Auto,8941.0,230232,671811,128546,462922,181160,56282,233543,259507,131653,129379,92591,116339
82672,84187,Storm's Path,44474.0,230232,671811,128546,462922,181160,56282,233543,259507,131653,129379,137065,116339
84037,84569,Auto,8941.0,239173,671811,128546,462922,181160,56282,233543,259507,131653,129379,137065,116339
85172,85795,Fell Cleave,51589.0,239173,723400,128546,462922,181160,56282,233543,259507,131653,129379,137065,116339
87397,87929,Auto,8941.0,248114,723400,128546,462922,181160,56282,233543,259507,131653,129379,137065,116339
87672,88204,Heavy Swing,21341.0,248114,723400,149887,462922,181160,56282,233543,259507,131653,129379,137065,116339
90172,90795,Maim,30239.0,248114,723400,149887,462922,211399,56282,233543,259507,131653,129379,137065,116339
90757,91289,Auto,8941.0,257055,723400,149887,462922,211399,56282,233543,259507,131653,129379,137065,116339
92672,94321,Storm's Eye,44474.0,257055,723400,149887,462922,211399,56282,233543,259507,131653,173853,137065,116339
94117,94649,Auto,8941.0,265996,723400,149887,462922,211399,56282,233543,259507,131653,173853,137065,116339
95172,95704,Heavy Swing,21341.0,265996,723400,171228,462922,211399,56282,233543,259507,131653,173853,137065,116339
97477,98009,Auto,8941.0,274937,723400,171228,462922,211399,56282,233543,259507,131653,173853,137065,116339
97672,98295,Maim,30239.0,274937,723400,171228,462922,241638,56282,233543,259507,131653,173853,137065,116339
98297,98920,Upheaval,37355.0,274937,723400,171228,462922,241638,56282,233543,259507,131653,173853,137065,153694
100837,101369,Auto,8941.0,283878,723400,171228,462922,241638,56282,233543,259507,131653,173853,137065,153694
100172,101687,Storm's Path,44474.0,283878,723400,171228,462922,241638,56282,233543,259507,131653,173853,181539,153694
102672,103204,Heavy Swing,21341.0,283878,723400,192569,462922,241638,56282,233543,259507,131653,173853,181539,153694
104197,104729,Auto,8941.0,292819,723400,192569,462922,241638,56282,233543,259507,131653,173853,181539,153694
105172,105795,Maim,30239.0,292819,723400,192569,462922,271877,56282,233543,259507,131653,173853,181539,153694
107557,108089,Auto,8941.0,301760,723400,192569,462922,271877,56282,233543,259507,131653,173853,181539,153694
107672,109187,Storm's Path,44474.0,301760,723400,192569,462922,271877,56282,233543,259507,131653,173853,226013,153694
110172,110704,Heavy Swing,21341.0,301760,723400,213910,462922,271877,56282,233543,259507,131653,173853,226013,153694
110917,111449,Auto,8941.0,310701,723400,213910,462922,271877,56282,233543,259507,131653,173853,226013,153694
112672,113295,Maim,30239.0,310701,723400,213910,462922,302116,56282,233543,259507,131653,173853,226013,153694
114277,114809,Auto,8941.0,319642,723400,213910,462922,302116,56282,233543,259507,131653,173853,226013,153694
115172,115795,Fell Cleave,51589.0,319642,774989,213910,462922,302116,56282,233543,259507,131653,173853,226013,153694
117637,118169,Auto,8941.0,328583,774989,213910,462922,302116,56282,233543,259507,131653,173853,226013,153694
117672,119187,Storm's Path,44474.0,328583,774989,213910,462922,302116,56282,233543,259507,131653,173853,270487,153694
120172,120704,Heavy Swing,21341.0,328583,774989,235251,462922,302116,56282,233543,259507,131653,173853,270487,153694
120997,121529,Auto,8941.0,337524,774989,235251,462922,302116,56282,233543,259507,131653,173853,270487,153694
122672,123295,Maim,30239.0,337524,774989,235251,462922,332355,56282,233543,259507,131653,173853,270487,153694
124357,124889,Auto,8941.0,346465,774989,235251,462922,332355,56282,233543,259507,131653,173853,270487,153694
125173,125796,Fell Cleave,51589.0,346465,826578,235251,462922,332355,56282,233543,259507,131653,173853,270487,153694
127717,128249,Auto,9209.0,355674,826578,235251,462922,332355,56282,233543,259507,131653,173853,270487,153694
127673,128610,Inner Chaos,110613.0,355674,826578,235251,573535,332355,56282,233543,259507,131653,173853,270487,153694
128298,128921,Upheaval,38476.0,355674,826578,235251,573535,332355,56282,233543,259507,131653,173853,270487,192170
128923,129590,Onslaught,13739.0,355674,826578,235251,573535,332355,70021,233543,259507,131653,173853,270487,192170
130173,131333,Primal Rend,113765.0,355674,826578,235251,573535,332355,70021,347308,259507,131653,173853,270487,192170
131077,131609,Auto,9209.0,364883,826578,235251,573535,332355,70021,347308,259507,131653,173853,270487,192170
131373,132040,Onslaught,13739.0,364883,826578,235251,573535,332355,83760,347308,259507,131653,173853,270487,192170
132673,133296,Fell Cleave,91649.0,364883,918227,235251,573535,332355,83760,347308,259507,131653,173853,270487,192170
133298,133965,Onslaught,13739.0,364883,918227,235251,573535,332355,97499,347308,259507,131653,173853,270487,192170
134437,134969,Auto,9209.0,374092,918227,235251,573535,332355,97499,347308,259507,131653,173853,270487,192170
135173,135796,Fell Cleave,91649.0,374092,1009876,235251,573535,332355,97499,347308,259507,131653,173853,270487,192170
137673,138296,Fell Cleave,91649.0,374092,1101525,235251,573535,332355,97499,347308,259507,131653,173853,270487,192170
137797,138329,Auto,9209.0,383301,1101525,235251,573535,332355,97499,347308,259507,131653,173853,270487,192170
138298,139448,Primal Wrath,64131.0,383301,1101525,235251,573535,332355,97499,347308,259507,195784,173853,270487,192170
140173,141233,Primal Ruination,126419.0,383301,1101525,235251,573535,332355,97499,347308,385926,195784,173853,270487,192170
141157,141689,Auto,9209.0,392510,1101525,235251,573535,332355,97499,347308,385926,195784,173853,270487,192170
142673,144322,Storm's Eye,45808.0,392510,1101525,235251,573535,332355,97499,347308,385926,195784,219661,270487,192170
144517,145049,Auto,9209.0,401719,1101525,235251,573535,332355,97499,347308,385926,195784,219661,270487,192170
145173,145705,Heavy Swing,21981.0,401719,1101525,257232,573535,332355,97499,347308,385926,195784,219661,270487,192170
147877,148409,Auto,8941.0,410660,1101525,257232,573535,332355,97499,347308,385926,195784,219661,270487,192170
147673,148610,Inner Chaos,107391.0,410660,1101525,257232,680926,332355,97499,347308,385926,195784,219661,270487,192170
150173,150796,Maim,30239.0,410660,1101525,257232,680926,362594,97499,347308,385926,195784,219661,270487,192170
151237,151769,Auto,8941.0,419601,1101525,257232,680926,362594,97499,347308,385926,195784,219661,270487,192170
152673,154188,Storm's Path,44474.0,419601,1101525,257232,680926,362594,97499,347308,385926,195784,219661,314961,192170
154597,155129,Auto,8941.0,428542,1101525,257232,680926,362594,97499,347308,385926,195784,219661,314961,192170
155173,155796,Fell Cleave,51589.0,428542,1153114,257232,680926,362594,97499,347308,385926,195784,219661,314961,192170
157673,158205,Heavy Swing,21341.0,428542,1153114,278573,680926,362594,97499,347308,385926,195784,219661,314961,192170
157957,158489,Auto,8941.0,437483,1153114,278573,680926,362594,97499,347308,385926,195784,219661,314961,192170
158298,158921,Upheaval,37355.0,437483,1153114,278573,680926,362594,97499,347308,385926,195784,219661,314961,229525
160173,160796,Maim,30239.0,437483,1153114,278573,680926,392833,97499,347308,385926,195784,219661,314961,229525
161317,161849,Auto,8941.0,446424,1153114,278573,680926,392833,97499,347308,385926,195784,219661,314961,229525
162673,164322,Storm's Eye,44474.0,446424,1153114,278573,680926,392833,97499,347308,385926,195784,264135,314961,229525
164677,165209,Auto,8941.0,455365,1153114,278573,680926,392833,97499,347308,385926,195784,264135,314961,229525
165173,165705,Heavy Swing,21341.0,455365,1153114,299914,680926,392833,97499,347308,385926,195784,264135,314961,229525
167673,168296,Maim,30239.0,455365,1153114,299914,680926,423072,97499,347308,385926,195784,264135,314961,229525
168037,168569,Auto,8941.0,464306,1153114,299914,680926,423072,97499,347308,385926,195784,264135,314961,229525
170173,171688,Storm's Path,44474.0,464306,1153114,299914,680926,423072,97499,347308,385926,195784,264135,359435,229525
171397,171929,Auto,8941.0,473247,1153114,299914,680926,423072,97499,347308,385926,195784,264135,359435,229525
172673,173296,Fell Cleave,51589.0,473247,1204703,299914,680926,423072,97499,347308,385926,195784,264135,359435,229525
174757,175289,Auto,8941.0,482188,1204703,299914,680926,423072,97499,347308,385926,195784,264135,359435,229525
175174,175706,Heavy Swing,21341.0,482188,1204703,321255,680926,423072,97499,347308,385926,195784,264135,359435,229525
177674,178297,Maim,30239.0,482188,1204703,321255,680926,453311,97499,347308,385926,195784,264135,359435,229525
178117,178649,Auto,8941.0,491129,1204703,321255,680926,453311,97499,347308,385926,195784,264135,359435,229525
180174,181689,Storm's Path,44474.0,491129,1204703,321255,680926,453311,97499,347308,385926,195784,264135,403909,229525
181477,182009,Auto,8941.0,500070,1204703,321255,680926,453311,97499,347308,385926,195784,264135,403909,229525
182674,183206,Heavy Swing,21341.0,500070,1204703,342596,680926,453311,97499,347308,385926,195784,264135,403909,229525
184837,185369,Auto,8941.0,509011,1204703,342596,680926,453311,97499,347308,385926,195784,264135,403909,229525
185174,185797,Maim,30239.0,509011,1204703,342596,680926,483550,97499,347308,385926,195784,264135,403909,229525
187674,188297,Fell Cleave,88980.0,509011,1293683,342596,680926,483550,97499,347308,385926,195784,264135,403909,229525
188197,188729,Auto,8941.0,517952,1293683,342596,680926,483550,97499,347308,385926,195784,264135,403909,229525
188299,188922,Upheaval,37355.0,517952,1293683,342596,680926,483550,97499,347308,385926,195784,264135,403909,266880
188924,189591,Onslaught,13339.0,517952,1293683,342596,680926,483550,110838,347308,385926,195784,264135,403909,266880
190174,190797,Fell Cleave,88980.0,517952,1382663,342596,680926,483550,110838,347308,385926,195784,264135,403909,266880
191557,192089,Auto,8941.0,526893,1382663,342596,680926,483550,110838,347308,385926,195784,264135,403909,266880
192674,193297,Fell Cleave,88980.0,526893,1471643,342596,680926,483550,110838,347308,385926,195784,264135,403909,266880
193299,194449,Primal Wrath,62264.0,526893,1471643,342596,680926,483550,110838,347308,385926,258048,264135,403909,266880
194917,195449,Auto,8941.0,535834,1471643,342596,680926,483550,110838,347308,385926,258048,264135,403909,266880
195174,196334,Primal Rend,110452.0,535834,1471643,342596,680926,483550,110838,457760,385926,258048,264135,403909,266880
197674,198734,Primal Ruination,122736.0,535834,1471643,342596,680926,483550,110838,457760,508662,258048,264135,403909,266880
198277,198809,Auto,8941.0,544775,1471643,342596,680926,483550,110838,457760,508662,258048,264135,403909,266880
200174,201111,Inner Chaos,107391.0,544775,1471643,342596,788317,483550,110838,457760,508662,258048,264135,403909,266880
201637,202169,Auto,8941.0,553716,1471643,342596,788317,483550,110838,457760,508662,258048,264135,403909,266880
202674,203297,Fell Cleave,51589.0,553716,1523232,342596,788317,483550,110838,457760,508662,258048,264135,403909,266880
204997,205529,Auto,8941.0,562657,1523232,342596,788317,483550,110838,457760,508662,258048,264135,403909,266880
205174,206823,Storm's Eye,44474.0,562657,1523232,342596,788317,483550,110838,457760,508662,258048,308609,403909,266880
207674,208206,Heavy Swing,21341.0,562657,1523232,363937,788317,483550,110838,457760,508662,258048,308609,403909,266880
208357,208889,Auto,8941.0,571598,1523232,363937,788317,483550,110838,457760,508662,258048,308609,403909,266880
210174,210797,Maim,30239.0,571598,1523232,363937,788317,513789,110838,457760,508662,258048,308609,403909,266880
211717,212249,Auto,8941.0,580539,1523232,363937,788317,513789,110838,457760,508662,258048,308609,403909,266880
212674,214189,Storm's Path,44474.0,580539,1523232,363937,788317,513789,110838,457760,508662,258048,308609,448383,266880
215077,215609,Auto,8941.0,589480,1523232,363937,788317,513789,110838,457760,508662,258048,308609,448383,266880
215174,215706,Heavy Swing,21341.0,589480,1523232,385278,788317,513789,110838,457760,508662,258048,308609,448383,266880
217674,218297,Maim,30239.0,589480,1523232,385278,788317,544028,110838,457760,508662,258048,308609,448383,266880
218299,218922,Upheaval,37355.0,589480,1523232,385278,788317,544028,110838,457760,508662,258048,308609,448383,304235
218437,218969,Auto,8941.0,598421,1523232,385278,788317,544028,110838,457760,508662,258048,308609,448383,304235
220174,221689,Storm's Path,44474.0,598421,1523232,385278,788317,544028,110838,457760,508662,258048,308609,492857,304235
221797,222329,Auto,8941.0,607362,1523232,385278,788317,544028,110838,457760,508662,258048,308609,492857,304235
222674,223206,Heavy Swing,21341.0,607362,1523232,406619,788317,544028,110838,457760,508662,258048,308609,492857,304235
225157,225689,Auto,8941.0,616303,1523232,406619,788317,544028,110838,457760,508662,258048,308609,492857,304235
225175,225798,Maim,30239.0,616303,1523232,406619,788317,574267,110838,457760,508662,258048,308609,492857,304235
228517,229049,Auto,8941.0,625244,1523232,406619,788317,574267,110838,457760,508662,258048,308609,492857,304235
227675,229324,Storm's Eye,44474.0,625244,1523232,406619,788317,574267,110838,457760,508662,258048,353083,492857,304235
230175,230707,Heavy Swing,21341.0,625244,1523232,427960,788317,574267,110838,457760,508662,258048,353083,492857,304235
231877,232409,Auto,8941.0,634185,1523232,427960,788317,574267,110838,457760,508662,258048,353083,492857,304235
232675,233298,Maim,30239.0,634185,1523232,427960,788317,604506,110838,457760,508662,258048,353083,492857,304235
235237,235769,Auto,8941.0,643126,1523232,427960,788317,604506,110838,457760,508662,258048,353083,492857,304235
235175,235798,Fell Cleave,51589.0,643126,1574821,427960,788317,604506,110838,457760,508662,258048,353083,492857,304235
238597,239129,Auto,8941.0,652067,1574821,427960,788317,604506,110838,457760,508662,258048,353083,492857,304235
237675,239190,Storm's Path,44474.0,652067,1574821,427960,788317,604506,110838,457760,508662,258048,353083,537331,304235
240175,240707,Heavy Swing,21341.0,652067,1574821,449301,788317,604506,110838,457760,508662,258048,353083,537331,304235
241957,242489,Auto,8941.0,661008,1574821,449301,788317,604506,110838,457760,508662,258048,353083,537331,304235
242675,243298,Maim,30239.0,661008,1574821,449301,788317,634745,110838,457760,508662,258048,353083,537331,304235
245175,245798,Fell Cleave,51589.0,661008,1626410,449301,788317,634745,110838,457760,508662,258048,353083,537331,304235
245317,245849,Auto,8941.0,669949,1626410,449301,788317,634745,110838,457760,508662,258048,353083,537331,304235
247675,248612,Inner Chaos,110613.0,669949,1626410,449301,898930,634745,110838,457760,508662,258048,353083,537331,304235
248300,248923,Upheaval,38476.0,669949,1626410,449301,898930,634745,110838,457760,508662,258048,353083,537331,342711
248677,249209,Auto,9209.0,679158,1626410,449301,898930,634745,110838,457760,508662,258048,353083,537331,342711
248925,249592,Onslaught,13739.0,679158,1626410,449301,898930,634745,124577,457760,508662,258048,353083,537331,342711
250175,251335,Primal Rend,113765.0,679158,1626410,449301,898930,634745,124577,571525,508662,258048,353083,537331,342711
251375,252042,Onslaught,13739.0,679158,1626410,449301,898930,634745,138316,571525,508662,258048,353083,537331,342711
252037,252569,Auto,9209.0,688367,1626410,449301,898930,634745,138316,571525,508662,258048,353083,537331,342711
252675,253298,Fell Cleave,91649.0,688367,1718059,449301,898930,634745,138316,571525,508662,258048,353083,537331,342711
253300,253967,Onslaught,13739.0,688367,1718059,449301,898930,634745,152055,571525,508662,258048,353083,537331,342711
255175,255798,Fell Cleave,91649.0,688367,1809708,449301,898930,634745,152055,571525,508662,258048,353083,537331,342711
255397,255929,Auto,9209.0,697576,1809708,449301,898930,634745,152055,571525,508662,258048,353083,537331,342711
257675,258298,Fell Cleave,91649.0,697576,1901357,449301,898930,634745,152055,571525,508662,258048,353083,537331,342711
258757,259289,Auto,9209.0,706785,1901357,449301,898930,634745,152055,571525,508662,258048,353083,537331,342711
258300,259450,Primal Wrath,64131.0,706785,1901357,449301,898930,634745,152055,571525,508662,322179,353083,537331,342711
260175,261235,Primal Ruination,126419.0,706785,1901357,449301,898930,634745,152055,571525,635081,322179,353083,537331,342711
262117,262649,Auto,9209.0,715994,1901357,449301,898930,634745,152055,571525,635081,322179,353083,537331,342711
262675,263612,Inner Chaos,110613.0,715994,1901357,449301,1009543,634745,152055,571525,635081,322179,353083,537331,342711
265477,266009,Auto,9209.0,725203,1901357,449301,1009543,634745,152055,571525,635081,322179,353083,537331,342711
265175,266690,Storm's Path,45808.0,725203,1901357,449301,1009543,634745,152055,571525,635081,322179,353083,583139,342711
267675,268298,Fell Cleave,51589.0,725203,1952946,449301,1009543,634745,152055,571525,635081,322179,353083,583139,342711
268837,269369,Auto,8941.0,734144,1952946,449301,1009543,634745,152055,571525,635081,322179,353083,583139,342711
270175,270707,Heavy Swing,21341.0,734144,1952946,470642,1009543,634745,152055,571525,635081,322179,353083,583139,342711
272197,272729,Auto,8941.0,743085,1952946,470642,1009543,634745,152055,571525,635081,322179,353083,583139,342711
272675,273298,Maim,30239.0,743085,1952946,470642,1009543,664984,152055,571525,635081,322179,353083,583139,342711
275557,276089,Auto,8941.0,752026,1952946,470642,1009543,664984,152055,571525,635081,322179,353083,583139,342711
275176,276825,Storm's Eye,44474.0,752026,1952946,470642,1009543,664984,152055,571525,635081,322179,397557,583139,342711
277676,278208,Heavy Swing,21341.0,752026,1952946,491983,1009543,664984,152055,571525,635081,322179,397557,583139,342711
278301,278924,Upheaval,37355.0,752026,1952946,491983,1009543,664984,152055,571525,635081,322179,397557,583139,380066
278917,279449,Auto,8941.0,760967,1952946,491983,1009543,664984,152055,571525,635081,322179,397557,583139,380066
280176,280799,Maim,30239.0,760967,1952946,491983,1009543,695223,152055,571525,635081,322179,397557,583139,380066
282277,282809,Auto,8941.0,769908,1952946,491983,1009543,695223,152055,571525,635081,322179,397557,583139,380066
282676,284191,Storm's Path,44474.0,769908,1952946,491983,1009543,695223,152055,571525,635081,322179,397557,627613,380066
285176,285799,Fell Cleave,51589.0,769908,2004535,491983,1009543,695223,152055,571525,635081,322179,397557,627613,380066
285637,286169,Auto,8941.0,778849,2004535,491983,1009543,695223,152055,571525,635081,322179,397557,627613,380066
287676,288208,Heavy Swing,21341.0,778849,2004535,513324,1009543,695223,152055,571525,635081,322179,397557,627613,380066
288997,289529,Auto,8941.0,787790,2004535,513324,1009543,695223,152055,571525,635081,322179,397557,627613,380066
290176,290799,Maim,30239.0,787790,2004535,513324,1009543,725462,152055,571525,635081,322179,397557,627613,380066
292357,292889,Auto,8941.0,796731,2004535,513324,1009543,725462,152055,571525,635081,322179,397557,627613,380066
292676,294191,Storm's Path,44474.0,796731,2004535,513324,1009543,725462,152055,571525,635081,322179,397557,672087,380066
295176,295708,Heavy Swing,21341.0,796731,2004535,534665,1009543,725462,152055,571525,635081,322179,397557,672087,380066
295717,296249,Auto,8941.0,805672,2004535,534665,1009543,725462,152055,571525,635081,322179,397557,672087,380066
297676,298299,Maim,30239.0,805672,2004535,534665,1009543,755701,152055,571525,635081,322179,397557,672087,380066
299077,299609,Auto,8941.0,814613,2004535,534665,1009543,755701,152055,571525,635081,322179,397557,672087,380066
300176,301825,Storm's Eye,44474.0,814613,2004535,534665,1009543,755701,152055,571525,635081,322179,442031,672087,380066
302437,302969,Auto,8941.0,823554,2004535,534665,1009543,755701,152055,571525,635081,322179,442031,672087,380066
302676,303299,Fell Cleave,51589.0,823554,2056124,534665,1009543,755701,152055,571525,635081,322179,442031,672087,380066
305176,305708,Heavy Swing,21341.0,823554,2056124,556006,1009543,755701,152055,571525,635081,322179,442031,672087,380066
305797,306329,Auto,8941.0,832495,2056124,556006,1009543,755701,152055,571525,635081,322179,442031,672087,380066
307676,308613,Inner Chaos,107391.0,832495,2056124,556006,1116934,755701,152055,571525,635081,322179,442031,672087,380066
308301,308924,Upheaval,37355.0,832495,2056124,556006,1116934,755701,152055,571525,635081,322179,442031,672087,417421
308926,309593,Onslaught,13339.0,832495,2056124,556006,1116934,755701,165394,571525,635081,322179,442031,672087,417421
309157,309689,Auto,8941.0,841436,2056124,556006,1116934,755701,165394,571525,635081,322179,442031,672087,417421
310176,311336,Primal Rend,110452.0,841436,2056124,556006,1116934,755701,165394,681977,635081,322179,442031,672087,417421
312517,313049,Auto,8941.0,850377,2056124,556006,1116934,755701,165394,681977,635081,322179,442031,672087,417421
312676,313299,Fell Cleave,88980.0,850377,2145104,556006,1116934,755701,165394,681977,635081,322179,442031,672087,417421
315176,315799,Fell Cleave,88980.0,850377,2234084,556006,1116934,755701,165394,681977,635081,322179,442031,672087,417421
315877,316409,Auto,8941.0,859318,2234084,556006,1116934,755701,165394,681977,635081,322179,442031,672087,417421
317676,318299,Fell Cleave,88980.0,859318,2323064,556006,1116934,755701,165394,681977,635081,322179,442031,672087,417421
318301,319451,Primal Wrath,62264.0,859318,2323064,556006,1116934,755701,165394,681977,635081,384443,442031,672087,417421
319237,319769,Auto,8941.0,868259,2323064,556006,1116934,755701,165394,681977,635081,384443,442031,672087,417421
320176,321236,Primal Ruination,122736.0,868259,2323064,556006,1116934,755701,165394,681977,757817,384443,442031,672087,417421
322597,323129,Auto,8941.0,877200,2323064,556006,1116934,755701,165394,681977,757817,384443,442031,672087,417421
322676,323299,Maim,30239.0,877200,2323064,556006,1116934,785940,165394,681977,757817,384443,442031,672087,417421
325957,326489,Auto,8941.0,886141,2323064,556006,1116934,785940,165394,681977,757817,384443,442031,672087,417421
325177,326692,Storm's Path,44474.0,886141,2323064,556006,1116934,785940,165394,681977,757817,384443,442031,716561,417421
327677,328209,Heavy Swing,21341.0,886141,2323064,577347,1116934,785940,165394,681977,757817,384443,442031,716561,417421
