sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,550,25670.443,210.097,25045.268,353.153,157845,18816435,265323
Glare III,226,46025.482,105.285,13845.069,223.772,79100,10401759,168119
Dia (dot),246,11475.512,27.832,3757.47,58.217,20910,2822976,43738
Afflatus Misery,13,188019.769,24.225,3253.383,219.338,18200,2444257,164788
Glare IV,21,88479.143,17.889,2473.139,131.165,13440,1858062,98544
Assize,19,53132.421,10.116,1343.698,74.921,7600,1009516,56288
Dia,25,11194.6,2.828,372.509,18.103,2125,279865,13601
