sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Air Anchor,Arm Punch (pet),Blazing Shot,Chain Saw,Checkmate,Crowned Collider (pet),Double Check,Drill,Excavator,Full Metal Field,Heated Clean Shot,Heated Slug Shot,Heated Split Shot,Pile Bunker (pet),Roller Dash (pet),Shot,Wildfire (dot)
-1000,150,Air Anchor,152217.0,152217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-380,330,Checkmate,24091.0,152217,0,0,0,24091,0,0,0,0,0,0,0,0,0,0,0,0
150,908,Shot,7847.0,152217,0,0,0,24091,0,0,0,0,0,0,0,0,0,0,7847,0
240,950,Double Check,24091.0,152217,0,0,0,24091,0,24091,0,0,0,0,0,0,0,0,7847,0
1501,2651,Drill,88349.0,152217,0,0,0,24091,0,24091,88349,0,0,0,0,0,0,0,7847,0
2790,3548,Shot,7847.0,152217,0,0,0,24091,0,24091,88349,0,0,0,0,0,0,0,15694,0
4001,5031,Chain Saw,88349.0,152217,0,0,88349,24091,0,24091,88349,0,0,0,0,0,0,0,15694,0
5430,6188,Shot,8082.0,152217,0,0,88349,24091,0,24091,88349,0,0,0,0,0,0,0,23776,0
6502,7572,Excavator,90999.0,152217,0,0,88349,24091,0,24091,88349,90999,0,0,0,0,0,0,23776,0
8070,8828,Shot,8082.0,152217,0,0,88349,24091,0,24091,88349,90999,0,0,0,0,0,0,31858,0
9002,10152,Drill,156783.0,152217,0,0,88349,24091,0,24091,245132,90999,0,0,0,0,0,0,31858,0
9622,10332,Checkmate,24814.0,152217,0,0,88349,48905,0,24091,245132,90999,0,0,0,0,0,0,31858,0
10710,11468,Shot,8082.0,152217,0,0,88349,48905,0,24091,245132,90999,0,0,0,0,0,0,39940,0
11503,12533,Full Metal Field,213800.0,152217,0,0,88349,48905,0,24091,245132,90999,213800,0,0,0,0,0,39940,0
12622,12622,Roller Dash (pet),36441.0,152217,0,0,88349,48905,0,24091,245132,90999,213800,0,0,0,0,36441,39940,0
12123,12833,Double Check,24814.0,152217,0,0,88349,48905,0,48905,245132,90999,213800,0,0,0,0,36441,39940,0
13350,14108,Shot,8082.0,152217,0,0,88349,48905,0,48905,245132,90999,213800,0,0,0,0,36441,48022,0
14003,14853,Blazing Shot,35846.0,152217,0,35846,88349,48905,0,48905,245132,90999,213800,0,0,0,0,36441,48022,0
14623,15333,Checkmate,24814.0,152217,0,35846,88349,73719,0,48905,245132,90999,213800,0,0,0,0,36441,48022,0
15822,15822,Arm Punch (pet),18217.0,152217,18217,35846,88349,73719,0,48905,245132,90999,213800,0,0,0,0,36441,48022,0
15504,16354,Blazing Shot,35846.0,152217,18217,71692,88349,73719,0,48905,245132,90999,213800,0,0,0,0,36441,48022,0
15990,16748,Shot,8082.0,152217,18217,71692,88349,73719,0,48905,245132,90999,213800,0,0,0,0,36441,56104,0
16123,16833,Double Check,24814.0,152217,18217,71692,88349,73719,0,73719,245132,90999,213800,0,0,0,0,36441,56104,0
17422,17422,Arm Punch (pet),18217.0,152217,36434,71692,88349,73719,0,73719,245132,90999,213800,0,0,0,0,36441,56104,0
17004,17854,Blazing Shot,35846.0,152217,36434,107538,88349,73719,0,73719,245132,90999,213800,0,0,0,0,36441,56104,0
17624,18334,Checkmate,24814.0,152217,36434,107538,88349,98533,0,73719,245132,90999,213800,0,0,0,0,36441,56104,0
19022,19022,Arm Punch (pet),18217.0,152217,54651,107538,88349,98533,0,73719,245132,90999,213800,0,0,0,0,36441,56104,0
18505,19355,Blazing Shot,35846.0,152217,54651,143384,88349,98533,0,73719,245132,90999,213800,0,0,0,0,36441,56104,0
18630,19388,Shot,8082.0,152217,54651,143384,88349,98533,0,73719,245132,90999,213800,0,0,0,0,36441,64186,0
19125,19835,Double Check,24814.0,152217,54651,143384,88349,98533,0,98533,245132,90999,213800,0,0,0,0,36441,64186,0
20622,20622,Pile Bunker (pet),51625.0,152217,54651,143384,88349,98533,0,98533,245132,90999,213800,0,0,0,51625,36441,64186,0
20005,20855,Blazing Shot,35846.0,152217,54651,179230,88349,98533,0,98533,245132,90999,213800,0,0,0,51625,36441,64186,0
10242,20912,Wildfire (dot),155759.0,152217,54651,179230,88349,98533,0,98533,245132,90999,213800,0,0,0,51625,36441,64186,155759
20625,21335,Checkmate,24814.0,152217,54651,179230,88349,123347,0,98533,245132,90999,213800,0,0,0,51625,36441,64186,155759
21270,22028,Shot,8082.0,152217,54651,179230,88349,123347,0,98533,245132,90999,213800,0,0,0,51625,36441,72268,155759
22622,22622,Crowned Collider (pet),59218.0,152217,54651,179230,88349,123347,59218,98533,245132,90999,213800,0,0,0,51625,36441,72268,155759
21506,22656,Drill,90999.0,152217,54651,179230,88349,123347,59218,98533,336131,90999,213800,0,0,0,51625,36441,72268,155759
22126,22836,Double Check,24814.0,152217,54651,179230,88349,123347,59218,123347,336131,90999,213800,0,0,0,51625,36441,72268,155759
22746,23456,Checkmate,24814.0,152217,54651,179230,88349,148161,59218,123347,336131,90999,213800,0,0,0,51625,36441,72268,155759
23910,24668,Shot,8082.0,152217,54651,179230,88349,148161,59218,123347,336131,90999,213800,0,0,0,51625,36441,80350,155759
24006,24806,Heated Split Shot,30327.0,152217,54651,179230,88349,148161,59218,123347,336131,90999,213800,0,0,30327,51625,36441,80350,155759
24626,25336,Double Check,24814.0,152217,54651,179230,88349,148161,59218,148161,336131,90999,213800,0,0,30327,51625,36441,80350,155759
26507,27307,Heated Slug Shot,42833.0,152217,54651,179230,88349,148161,59218,148161,336131,90999,213800,0,42833,30327,51625,36441,80350,155759
26550,27308,Shot,7847.0,152217,54651,179230,88349,148161,59218,148161,336131,90999,213800,0,42833,30327,51625,36441,88197,155759
29007,29807,Heated Clean Shot,51946.0,152217,54651,179230,88349,148161,59218,148161,336131,90999,213800,51946,42833,30327,51625,36441,88197,155759
29190,29948,Shot,7251.0,152217,54651,179230,88349,148161,59218,148161,336131,90999,213800,51946,42833,30327,51625,36441,95448,155759
31508,32308,Heated Split Shot,27207.0,152217,54651,179230,88349,148161,59218,148161,336131,90999,213800,51946,42833,57534,51625,36441,95448,155759
31830,32588,Shot,7251.0,152217,54651,179230,88349,148161,59218,148161,336131,90999,213800,51946,42833,57534,51625,36441,102699,155759
34008,34808,Heated Slug Shot,39574.0,152217,54651,179230,88349,148161,59218,148161,336131,90999,213800,51946,82407,57534,51625,36441,102699,155759
34470,35228,Shot,7251.0,152217,54651,179230,88349,148161,59218,148161,336131,90999,213800,51946,82407,57534,51625,36441,109950,155759
36509,37309,Heated Clean Shot,51946.0,152217,54651,179230,88349,148161,59218,148161,336131,90999,213800,103892,82407,57534,51625,36441,109950,155759
37110,37868,Shot,7251.0,152217,54651,179230,88349,148161,59218,148161,336131,90999,213800,103892,82407,57534,51625,36441,117201,155759
39009,40159,Air Anchor,81629.0,233846,54651,179230,88349,148161,59218,148161,336131,90999,213800,103892,82407,57534,51625,36441,117201,155759
39750,40508,Shot,7251.0,233846,54651,179230,88349,148161,59218,148161,336131,90999,213800,103892,82407,57534,51625,36441,124452,155759
41510,42310,Heated Split Shot,27207.0,233846,54651,179230,88349,148161,59218,148161,336131,90999,213800,103892,82407,84741,51625,36441,124452,155759
42390,43148,Shot,7251.0,233846,54651,179230,88349,148161,59218,148161,336131,90999,213800,103892,82407,84741,51625,36441,131703,155759
44010,44810,Heated Slug Shot,39574.0,233846,54651,179230,88349,148161,59218,148161,336131,90999,213800,103892,121981,84741,51625,36441,131703,155759
45030,45788,Shot,7251.0,233846,54651,179230,88349,148161,59218,148161,336131,90999,213800,103892,121981,84741,51625,36441,138954,155759
46511,47311,Heated Clean Shot,51946.0,233846,54651,179230,88349,148161,59218,148161,336131,90999,213800,155838,121981,84741,51625,36441,138954,155759
47131,47841,Checkmate,22256.0,233846,54651,179230,88349,170417,59218,148161,336131,90999,213800,155838,121981,84741,51625,36441,138954,155759
47670,48428,Shot,7251.0,233846,54651,179230,88349,170417,59218,148161,336131,90999,213800,155838,121981,84741,51625,36441,146205,155759
47751,48461,Double Check,22256.0,233846,54651,179230,88349,170417,59218,170417,336131,90999,213800,155838,121981,84741,51625,36441,146205,155759
49011,50161,Drill,81629.0,233846,54651,179230,88349,170417,59218,170417,417760,90999,213800,155838,121981,84741,51625,36441,146205,155759
50310,51068,Shot,7251.0,233846,54651,179230,88349,170417,59218,170417,417760,90999,213800,155838,121981,84741,51625,36441,153456,155759
51512,52312,Heated Split Shot,27207.0,233846,54651,179230,88349,170417,59218,170417,417760,90999,213800,155838,121981,111948,51625,36441,153456,155759
52950,53708,Shot,7251.0,233846,54651,179230,88349,170417,59218,170417,417760,90999,213800,155838,121981,111948,51625,36441,160707,155759
54012,54862,Blazing Shot,32154.0,233846,54651,211384,88349,170417,59218,170417,417760,90999,213800,155838,121981,111948,51625,36441,160707,155759
55131,55131,Roller Dash (pet),27114.0,233846,54651,211384,88349,170417,59218,170417,417760,90999,213800,155838,121981,111948,51625,63555,160707,155759
55590,56348,Shot,7251.0,233846,54651,211384,88349,170417,59218,170417,417760,90999,213800,155838,121981,111948,51625,63555,167958,155759
55513,56363,Blazing Shot,32154.0,233846,54651,243538,88349,170417,59218,170417,417760,90999,213800,155838,121981,111948,51625,63555,167958,155759
57013,57863,Blazing Shot,32154.0,233846,54651,275692,88349,170417,59218,170417,417760,90999,213800,155838,121981,111948,51625,63555,167958,155759
58331,58331,Arm Punch (pet),13555.0,233846,68206,275692,88349,170417,59218,170417,417760,90999,213800,155838,121981,111948,51625,63555,167958,155759
58230,58988,Shot,7251.0,233846,68206,275692,88349,170417,59218,170417,417760,90999,213800,155838,121981,111948,51625,63555,175209,155759
58514,59364,Blazing Shot,32154.0,233846,68206,307846,88349,170417,59218,170417,417760,90999,213800,155838,121981,111948,51625,63555,175209,155759
59134,59844,Double Check,22256.0,233846,68206,307846,88349,170417,59218,192673,417760,90999,213800,155838,121981,111948,51625,63555,175209,155759
59931,59931,Arm Punch (pet),13555.0,233846,81761,307846,88349,170417,59218,192673,417760,90999,213800,155838,121981,111948,51625,63555,175209,155759
60014,60864,Blazing Shot,32154.0,233846,81761,340000,88349,170417,59218,192673,417760,90999,213800,155838,121981,111948,51625,63555,175209,155759
60634,61344,Checkmate,22256.0,233846,81761,340000,88349,192673,59218,192673,417760,90999,213800,155838,121981,111948,51625,63555,175209,155759
61531,61531,Arm Punch (pet),13555.0,233846,95316,340000,88349,192673,59218,192673,417760,90999,213800,155838,121981,111948,51625,63555,175209,155759
60870,61628,Shot,7251.0,233846,95316,340000,88349,192673,59218,192673,417760,90999,213800,155838,121981,111948,51625,63555,182460,155759
61515,62315,Heated Slug Shot,39574.0,233846,95316,340000,88349,192673,59218,192673,417760,90999,213800,155838,161555,111948,51625,63555,182460,155759
62135,62845,Checkmate,22256.0,233846,95316,340000,88349,214929,59218,192673,417760,90999,213800,155838,161555,111948,51625,63555,182460,155759
63131,63131,Pile Bunker (pet),38417.0,233846,95316,340000,88349,214929,59218,192673,417760,90999,213800,155838,161555,111948,90042,63555,182460,155759
62755,63465,Double Check,22256.0,233846,95316,340000,88349,214929,59218,214929,417760,90999,213800,155838,161555,111948,90042,63555,182460,155759
63510,64268,Shot,7251.0,233846,95316,340000,88349,214929,59218,214929,417760,90999,213800,155838,161555,111948,90042,63555,189711,155759
64015,65045,Chain Saw,81629.0,233846,95316,340000,169978,214929,59218,214929,417760,90999,213800,155838,161555,111948,90042,63555,189711,155759
65131,65131,Crowned Collider (pet),44069.0,233846,95316,340000,169978,214929,103287,214929,417760,90999,213800,155838,161555,111948,90042,63555,189711,155759
66150,66908,Shot,7251.0,233846,95316,340000,169978,214929,103287,214929,417760,90999,213800,155838,161555,111948,90042,63555,196962,155759
66516,67586,Excavator,140638.0,233846,95316,340000,169978,214929,103287,214929,417760,231637,213800,155838,161555,111948,90042,63555,196962,155759
68790,69548,Shot,7251.0,233846,95316,340000,169978,214929,103287,214929,417760,231637,213800,155838,161555,111948,90042,63555,204213,155759
69016,69816,Heated Clean Shot,51946.0,233846,95316,340000,169978,214929,103287,214929,417760,231637,213800,207784,161555,111948,90042,63555,204213,155759
71430,72188,Shot,7251.0,233846,95316,340000,169978,214929,103287,214929,417760,231637,213800,207784,161555,111948,90042,63555,211464,155759
71517,72317,Heated Split Shot,27207.0,233846,95316,340000,169978,214929,103287,214929,417760,231637,213800,207784,161555,139155,90042,63555,211464,155759
74017,74817,Heated Slug Shot,39574.0,233846,95316,340000,169978,214929,103287,214929,417760,231637,213800,207784,201129,139155,90042,63555,211464,155759
74070,74828,Shot,7251.0,233846,95316,340000,169978,214929,103287,214929,417760,231637,213800,207784,201129,139155,90042,63555,218715,155759
76710,77468,Shot,7251.0,233846,95316,340000,169978,214929,103287,214929,417760,231637,213800,207784,201129,139155,90042,63555,225966,155759
76518,77668,Drill,81629.0,233846,95316,340000,169978,214929,103287,214929,499389,231637,213800,207784,201129,139155,90042,63555,225966,155759
79350,80108,Shot,7251.0,233846,95316,340000,169978,214929,103287,214929,499389,231637,213800,207784,201129,139155,90042,63555,233217,155759
80137,80137,Roller Dash (pet),27114.0,233846,95316,340000,169978,214929,103287,214929,499389,231637,213800,207784,201129,139155,90042,90669,233217,155759
79018,80168,Air Anchor,81629.0,315475,95316,340000,169978,214929,103287,214929,499389,231637,213800,207784,201129,139155,90042,90669,233217,155759
81519,82319,Heated Clean Shot,51946.0,315475,95316,340000,169978,214929,103287,214929,499389,231637,213800,259730,201129,139155,90042,90669,233217,155759
81990,82748,Shot,7251.0,315475,95316,340000,169978,214929,103287,214929,499389,231637,213800,259730,201129,139155,90042,90669,240468,155759
83337,83337,Arm Punch (pet),13555.0,315475,108871,340000,169978,214929,103287,214929,499389,231637,213800,259730,201129,139155,90042,90669,240468,155759
84019,84819,Heated Split Shot,27207.0,315475,108871,340000,169978,214929,103287,214929,499389,231637,213800,259730,201129,166362,90042,90669,240468,155759
84937,84937,Arm Punch (pet),13555.0,315475,122426,340000,169978,214929,103287,214929,499389,231637,213800,259730,201129,166362,90042,90669,240468,155759
84630,85388,Shot,7251.0,315475,122426,340000,169978,214929,103287,214929,499389,231637,213800,259730,201129,166362,90042,90669,247719,155759
86537,86537,Arm Punch (pet),13555.0,315475,135981,340000,169978,214929,103287,214929,499389,231637,213800,259730,201129,166362,90042,90669,247719,155759
86520,87320,Heated Slug Shot,39574.0,315475,135981,340000,169978,214929,103287,214929,499389,231637,213800,259730,240703,166362,90042,90669,247719,155759
87270,88028,Shot,7251.0,315475,135981,340000,169978,214929,103287,214929,499389,231637,213800,259730,240703,166362,90042,90669,254970,155759
88137,88137,Pile Bunker (pet),38417.0,315475,135981,340000,169978,214929,103287,214929,499389,231637,213800,259730,240703,166362,128459,90669,254970,155759
89020,89820,Heated Clean Shot,51946.0,315475,135981,340000,169978,214929,103287,214929,499389,231637,213800,311676,240703,166362,128459,90669,254970,155759
90137,90137,Crowned Collider (pet),44069.0,315475,135981,340000,169978,214929,147356,214929,499389,231637,213800,311676,240703,166362,128459,90669,254970,155759
89910,90668,Shot,7251.0,315475,135981,340000,169978,214929,147356,214929,499389,231637,213800,311676,240703,166362,128459,90669,262221,155759
91521,92321,Heated Split Shot,27207.0,315475,135981,340000,169978,214929,147356,214929,499389,231637,213800,311676,240703,193569,128459,90669,262221,155759
92550,93308,Shot,7251.0,315475,135981,340000,169978,214929,147356,214929,499389,231637,213800,311676,240703,193569,128459,90669,269472,155759
94021,94821,Heated Slug Shot,39574.0,315475,135981,340000,169978,214929,147356,214929,499389,231637,213800,311676,280277,193569,128459,90669,269472,155759
94641,95351,Double Check,22256.0,315475,135981,340000,169978,214929,147356,237185,499389,231637,213800,311676,280277,193569,128459,90669,269472,155759
95190,95948,Shot,7251.0,315475,135981,340000,169978,214929,147356,237185,499389,231637,213800,311676,280277,193569,128459,90669,276723,155759
