sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,833,21291.425,189.332,23561.191,275.38,142520,17735757,207293
Broil IV,289,44389.453,122.856,17042.18,257.661,92480,12828552,193955
Biolysis (dot),242,12504.174,27.326,4019.924,66.973,20570,3026010,50414
Energy Drain,54,17031.444,7.174,1221.779,44.335,5400,919698,33373
Baneful Impaction (dot),35,26033.857,6.509,1210.47,54.705,4900,911185,41179
Auto,213,236.207,25.467,66.837,1.177,19170,50312,886
