sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,885.0464,21845.647,704.828,44819.737,690.241,528710,33620450,517768
Leaping Opo,82.0,79832.549,50.285,8726.893,108.947,37720,6546269,81724
Auto,435.0,9215.876,52.191,5344.31,70.339,39150,4008906,52763
The Forbidden Chakra,63.046400000000006,56390.087,33.618,4739.46,450.324,25218,3555192,337800
Dragon Kick,82.0,39823.927,34.981,4353.351,132.918,26240,3265562,99705
Pouncing Coeurl,60.0,53711.983,41.593,4296.237,146.227,31200,3222719,109689
Fire's Reply,13.0,202950.462,24.263,3517.217,268.407,18200,2638356,201339
Rising Raptor,45.0,55453.178,32.395,3326.632,130.653,24300,2495393,98006
Twin Snakes,45.0,42970.978,25.196,2577.826,101.23,18900,1933694,75935
Phantom Rush,6.0,255095.0,11.998,2040.417,227.892,9000,1530570,170948
Demolish,30.0,42924.433,16.797,1716.689,82.517,12600,1287733,61898
Wind's Reply,9.0,134250.778,12.478,1610.739,149.398,9360,1208257,112067
Elixir Burst,8.0,150668.625,9.598,1606.862,154.911,7200,1205349,116203
Rising Phoenix,6.0,103762.0,7.199,829.957,88.757,5400,622572,66579
Six-sided Star,1.0,99878.0,1.225,133.148,73.994,919,99878,55505
