sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,591,40461.657,246.221,31706.23,244.025,185700,23912839,184044
Fell Cleave,71,86526.211,54.601,8145.533,108.478,41180,6143361,81814
Inner Chaos,22,141045.818,20.419,4114.304,25.743,15400,3103008,19415
Auto,225,9852.262,26.85,2939.219,52.403,20250,2216759,39522
Primal Ruination,13,156783.077,13.789,2702.44,22.049,10400,2038180,16629
Maim,61,31258.738,27.499,2528.219,84.865,20740,1906783,64005
Primal Rend,13,141093.308,12.411,2431.998,19.844,9360,1834213,14966
Storm's Path,40,45545.0,26.518,2415.54,99.548,20000,1821800,75079
Heavy Swing,61,21860.721,19.411,1768.104,59.08,14640,1333504,44558
Upheaval,24,42977.958,13.365,1367.636,75.505,10080,1031471,56946
Primal Wrath,13,79087.077,12.066,1363.209,103.337,9100,1028132,77937
Storm's Eye,21,45878.619,13.922,1277.448,72.975,10500,963451,55038
Onslaught,27,18228.778,5.37,652.582,34.407,4050,492177,25950
