sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Baneful Impaction (dot),Biolysis (dot),Broil IV,Energy Drain
-200,1500,Biolysis (dot),11258.0,0,0,11258,0,0
1500,2032,Auto,222.0,222,0,11258,0,0
3140,3940,Broil IV,44823.0,222,0,11258,44823,0
-200,4500,Biolysis (dot),11258.0,222,0,22516,44823,0
4620,5152,Auto,222.0,444,0,22516,44823,0
4600,5400,Broil IV,44823.0,444,0,22516,89646,0
-200,7500,Biolysis (dot),11258.0,444,0,33774,89646,0
7940,8740,Broil IV,58375.0,444,0,33774,148021,0
8440,8972,Auto,289.0,733,0,33774,148021,0
8543,9613,Energy Drain,18256.0,733,0,33774,148021,18256
-200,10500,Biolysis (dot),11258.0,733,0,45032,148021,18256
10340,11140,Broil IV,58375.0,733,0,45032,206396,18256
10943,12013,Energy Drain,18256.0,733,0,45032,206396,36512
11560,12092,Auto,289.0,1022,0,45032,206396,36512
-200,13500,Biolysis (dot),11258.0,1022,0,56290,206396,36512
12740,13540,Broil IV,58375.0,1022,0,56290,264771,36512
13343,14413,Energy Drain,18256.0,1022,0,56290,264771,54768
15140,15940,Broil IV,58375.0,1022,0,56290,323146,54768
15640,16172,Auto,289.0,1311,0,56290,323146,54768
-200,16500,Biolysis (dot),11258.0,1311,0,67548,323146,54768
17540,18340,Broil IV,58375.0,1311,0,67548,381521,54768
18760,19292,Auto,289.0,1600,0,67548,381521,54768
-200,19500,Biolysis (dot),11258.0,1600,0,78806,381521,54768
18143,19500,Baneful Impaction (dot),26519.0,1600,26519,78806,381521,54768
19940,20740,Broil IV,58375.0,1600,26519,78806,439896,54768
20543,21613,Energy Drain,18256.0,1600,26519,78806,439896,73024
-200,22500,Biolysis (dot),11258.0,1600,26519,90064,439896,73024
18143,22500,Baneful Impaction (dot),26519.0,1600,53038,90064,439896,73024
22340,23140,Broil IV,58375.0,1600,53038,90064,498271,73024
22840,23372,Auto,289.0,1889,53038,90064,498271,73024
22943,24013,Energy Drain,18256.0,1889,53038,90064,498271,91280
24420,25490,Energy Drain,18256.0,1889,53038,90064,498271,109536
23800,25500,Biolysis (dot),16037.0,1889,53038,106101,498271,109536
18143,25500,Baneful Impaction (dot),26519.0,1889,79557,106101,498271,109536
25960,26492,Auto,250.0,2139,79557,106101,498271,109536
27140,27940,Broil IV,44823.0,2139,79557,106101,543094,109536
23800,28500,Biolysis (dot),16037.0,2139,79557,122138,543094,109536
18143,28500,Baneful Impaction (dot),26519.0,2139,106076,122138,543094,109536
29541,30341,Broil IV,44823.0,2139,106076,122138,587917,109536
30041,30573,Auto,222.0,2361,106076,122138,587917,109536
23800,31500,Biolysis (dot),16037.0,2361,106076,138175,587917,109536
18143,31500,Baneful Impaction (dot),26519.0,2361,132595,138175,587917,109536
31941,32741,Broil IV,41419.0,2361,132595,138175,629336,109536
33161,33693,Auto,222.0,2583,132595,138175,629336,109536
23800,34500,Biolysis (dot),16037.0,2583,132595,154212,629336,109536
34341,35141,Broil IV,41419.0,2583,132595,154212,670755,109536
23800,37500,Biolysis (dot),16037.0,2583,132595,170249,670755,109536
36741,37541,Broil IV,41419.0,2583,132595,170249,712174,109536
37241,37773,Auto,222.0,2805,132595,170249,712174,109536
39141,39941,Broil IV,41419.0,2805,132595,170249,753593,109536
23800,40500,Biolysis (dot),16037.0,2805,132595,186286,753593,109536
40361,40893,Auto,222.0,3027,132595,186286,753593,109536
41541,42341,Broil IV,41419.0,3027,132595,186286,795012,109536
23800,43500,Biolysis (dot),16037.0,3027,132595,202323,795012,109536
43941,44741,Broil IV,41396.0,3027,132595,202323,836408,109536
44441,44973,Auto,221.0,3248,132595,202323,836408,109536
23800,46500,Biolysis (dot),16037.0,3248,132595,218360,836408,109536
46341,47141,Broil IV,41396.0,3248,132595,218360,877804,109536
47561,48093,Auto,221.0,3469,132595,218360,877804,109536
23800,49500,Biolysis (dot),16037.0,3469,132595,234397,877804,109536
48741,49541,Broil IV,41396.0,3469,132595,234397,919200,109536
51141,51941,Broil IV,41396.0,3469,132595,234397,960596,109536
51641,52173,Auto,221.0,3690,132595,234397,960596,109536
23800,52500,Biolysis (dot),16037.0,3690,132595,250434,960596,109536
54761,55293,Auto,221.0,3911,132595,250434,960596,109536
52601,55500,Biolysis (dot),11370.0,3911,132595,261804,960596,109536
55941,56741,Broil IV,41396.0,3911,132595,261804,1001992,109536
52601,58500,Biolysis (dot),11370.0,3911,132595,273174,1001992,109536
58341,59141,Broil IV,41396.0,3911,132595,273174,1043388,109536
58841,59373,Auto,221.0,4132,132595,273174,1043388,109536
52601,61500,Biolysis (dot),11370.0,4132,132595,284544,1043388,109536
60741,61541,Broil IV,41396.0,4132,132595,284544,1084784,109536
61961,62493,Auto,221.0,4353,132595,284544,1084784,109536
63141,63941,Broil IV,41396.0,4353,132595,284544,1126180,109536
52601,64500,Biolysis (dot),11370.0,4353,132595,295914,1126180,109536
65541,66341,Broil IV,41396.0,4353,132595,295914,1167576,109536
66041,66573,Auto,221.0,4574,132595,295914,1167576,109536
52601,67500,Biolysis (dot),11370.0,4574,132595,307284,1167576,109536
