sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,833,21296.477,189.332,23566.781,275.487,142520,17739965,207374
Broil IV,289,44381.291,122.856,17039.046,257.689,92480,12826193,193976
Biolysis (dot),242,12504.174,27.326,4019.924,66.973,20570,3026010,50414
Energy Drain,54,17031.444,7.174,1221.779,44.335,5400,919698,33373
Baneful Impaction (dot),35,26221.429,6.509,1219.191,55.11,4900,917750,41484
Auto,213,236.216,25.467,66.84,1.177,19170,50314,886
