sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Combust III (dot),Fall Malefic,Lord of Crowns,Oracle,Stellar Explosion (pet)
54471,64500,Combust III (dot),9233.0,0,235880,912198,68976,148237,51378
64601,65671,Fall Malefic,33295.0,0,235880,945493,68976,148237,51378
65991,66523,Auto,0.0,0,235880,945493,68976,148237,51378
54471,67500,Combust III (dot),9233.0,0,245113,945493,68976,148237,51378
66911,67981,Fall Malefic,33295.0,0,245113,978788,68976,148237,51378
69031,69031,Stellar Explosion (pet),36627.0,0,245113,978788,68976,148237,88005
69721,70253,Auto,0.0,0,245113,978788,68976,148237,88005
69221,70291,Fall Malefic,33295.0,0,245113,1012083,68976,148237,88005
54471,70500,Combust III (dot),9233.0,0,254346,1012083,68976,148237,88005
71531,72601,Fall Malefic,33295.0,0,254346,1045378,68976,148237,88005
72921,73453,Auto,0.0,0,254346,1045378,68976,148237,88005
54471,73500,Combust III (dot),9233.0,0,263579,1045378,68976,148237,88005
73841,74911,Fall Malefic,33295.0,0,263579,1078673,68976,148237,88005
54471,76500,Combust III (dot),9233.0,0,272812,1078673,68976,148237,88005
76651,77183,Auto,0.0,0,272812,1078673,68976,148237,88005
76151,77221,Fall Malefic,33295.0,0,272812,1111968,68976,148237,88005
54471,79500,Combust III (dot),9233.0,0,282045,1111968,68976,148237,88005
78461,79531,Fall Malefic,33295.0,0,282045,1145263,68976,148237,88005
79851,80383,Auto,0.0,0,282045,1145263,68976,148237,88005
80771,81841,Fall Malefic,33295.0,0,282045,1178558,68976,148237,88005
54471,82500,Combust III (dot),9233.0,0,291278,1178558,68976,148237,88005
83581,84113,Auto,0.0,0,291278,1178558,68976,148237,88005
83081,84151,Fall Malefic,33295.0,0,291278,1211853,68976,148237,88005
84501,85500,Combust III (dot),9233.0,0,300511,1211853,68976,148237,88005
86781,87313,Auto,0.0,0,300511,1211853,68976,148237,88005
84501,88500,Combust III (dot),9233.0,0,309744,1211853,68976,148237,88005
87701,88771,Fall Malefic,33295.0,0,309744,1245148,68976,148237,88005
90511,91043,Auto,0.0,0,309744,1245148,68976,148237,88005
90011,91081,Fall Malefic,33295.0,0,309744,1278443,68976,148237,88005
84501,91500,Combust III (dot),9233.0,0,318977,1278443,68976,148237,88005
92321,93391,Fall Malefic,33295.0,0,318977,1311738,68976,148237,88005
93711,94243,Auto,0.0,0,318977,1311738,68976,148237,88005
84501,94500,Combust III (dot),9233.0,0,328210,1311738,68976,148237,88005
94631,95701,Fall Malefic,33295.0,0,328210,1345033,68976,148237,88005
84501,97500,Combust III (dot),9233.0,0,337443,1345033,68976,148237,88005
97441,97973,Auto,0.0,0,337443,1345033,68976,148237,88005
96941,98011,Fall Malefic,33295.0,0,337443,1378328,68976,148237,88005
99251,100321,Fall Malefic,33295.0,0,337443,1411623,68976,148237,88005
84501,100500,Combust III (dot),9233.0,0,346676,1411623,68976,148237,88005
100641,101173,Auto,0.0,0,346676,1411623,68976,148237,88005
101561,102631,Fall Malefic,33295.0,0,346676,1444918,68976,148237,88005
84501,103500,Combust III (dot),9233.0,0,355909,1444918,68976,148237,88005
104371,104903,Auto,0.0,0,355909,1444918,68976,148237,88005
103871,104941,Fall Malefic,33295.0,0,355909,1478213,68976,148237,88005
84501,106500,Combust III (dot),9233.0,0,365142,1478213,68976,148237,88005
106181,107251,Fall Malefic,33295.0,0,365142,1511508,68976,148237,88005
107571,108103,Auto,0.0,0,365142,1511508,68976,148237,88005
84501,109500,Combust III (dot),9233.0,0,374375,1511508,68976,148237,88005
108491,109561,Fall Malefic,33295.0,0,374375,1544803,68976,148237,88005
111301,111833,Auto,0.0,0,374375,1544803,68976,148237,88005
110801,111871,Fall Malefic,33295.0,0,374375,1578098,68976,148237,88005
84501,112500,Combust III (dot),9233.0,0,383608,1578098,68976,148237,88005
113111,114181,Fall Malefic,33295.0,0,383608,1611393,68976,148237,88005
114501,115033,Auto,0.0,0,383608,1611393,68976,148237,88005
114532,115500,Combust III (dot),9233.0,0,392841,1611393,68976,148237,88005
114532,118500,Combust III (dot),9233.0,0,402074,1611393,68976,148237,88005
118232,118764,Auto,0.0,0,402074,1611393,68976,148237,88005
117732,118802,Fall Malefic,33295.0,0,402074,1644688,68976,148237,88005
119152,120222,Fall Malefic,33295.0,0,402074,1677983,68976,148237,88005
114532,121500,Combust III (dot),9233.0,0,411307,1677983,68976,148237,88005
121432,121964,Auto,0.0,0,411307,1677983,68976,148237,88005
121462,122532,Fall Malefic,33295.0,0,411307,1711278,68976,148237,88005
114532,124500,Combust III (dot),9233.0,0,420540,1711278,68976,148237,88005
123772,124842,Fall Malefic,33295.0,0,420540,1744573,68976,148237,88005
124632,125164,Auto,0.0,0,420540,1744573,68976,148237,88005
126082,127152,Fall Malefic,38980.0,0,420540,1783553,68976,148237,88005
114532,127500,Combust III (dot),9233.0,0,429773,1783553,68976,148237,88005
127322,127942,Lord of Crowns,63738.0,0,429773,1783553,132714,148237,88005
127832,128364,Auto,0.0,0,429773,1783553,132714,148237,88005
129091,129091,Stellar Explosion (pet),47276.0,0,429773,1783553,132714,148237,135281
128392,129462,Fall Malefic,42975.0,0,429773,1826528,132714,148237,135281
114532,130500,Combust III (dot),9233.0,0,439006,1826528,132714,148237,135281
131032,131564,Auto,0.0,0,439006,1826528,132714,148237,135281
130702,131772,Fall Malefic,42975.0,0,439006,1869503,132714,148237,135281
131322,133062,Oracle,136979.0,0,439006,1869503,132714,285216,135281
114532,133500,Combust III (dot),9233.0,0,448239,1869503,132714,285216,135281
133012,134082,Fall Malefic,42975.0,0,448239,1912478,132714,285216,135281
134232,134764,Auto,0.0,0,448239,1912478,132714,285216,135281
114532,136500,Combust III (dot),9233.0,0,457472,1912478,132714,285216,135281
136212,137282,Fall Malefic,42975.0,0,457472,1955453,132714,285216,135281
137432,137964,Auto,0.0,0,457472,1955453,132714,285216,135281
114532,139500,Combust III (dot),9233.0,0,466705,1955453,132714,285216,135281
138522,139592,Fall Malefic,42975.0,0,466705,1998428,132714,285216,135281
141332,141864,Auto,0.0,0,466705,1998428,132714,285216,135281
140832,141902,Fall Malefic,42975.0,0,466705,2041403,132714,285216,135281
114532,142500,Combust III (dot),9233.0,0,475938,2041403,132714,285216,135281
142252,143322,Fall Malefic,42975.0,0,475938,2084378,132714,285216,135281
144532,145064,Auto,0.0,0,475938,2084378,132714,285216,135281
144562,145500,Combust III (dot),11917.0,0,487855,2084378,132714,285216,135281
144562,148500,Combust III (dot),11917.0,0,499772,2084378,132714,285216,135281
148262,148794,Auto,0.0,0,499772,2084378,132714,285216,135281
147762,148832,Fall Malefic,33295.0,0,499772,2117673,132714,285216,135281
150072,151142,Fall Malefic,33295.0,0,499772,2150968,132714,285216,135281
144562,151500,Combust III (dot),11917.0,0,511689,2150968,132714,285216,135281
151462,151994,Auto,0.0,0,511689,2150968,132714,285216,135281
152382,153452,Fall Malefic,33295.0,0,511689,2184263,132714,285216,135281
144562,154500,Combust III (dot),11917.0,0,523606,2184263,132714,285216,135281
155192,155724,Auto,0.0,0,523606,2184263,132714,285216,135281
154692,155762,Fall Malefic,33295.0,0,523606,2217558,132714,285216,135281
144562,157500,Combust III (dot),11917.0,0,535523,2217558,132714,285216,135281
157002,158072,Fall Malefic,33295.0,0,535523,2250853,132714,285216,135281
158392,158924,Auto,0.0,0,535523,2250853,132714,285216,135281
159312,160382,Fall Malefic,33295.0,0,535523,2284148,132714,285216,135281
144562,160500,Combust III (dot),11917.0,0,547440,2284148,132714,285216,135281
162122,162654,Auto,0.0,0,547440,2284148,132714,285216,135281
161622,162692,Fall Malefic,33295.0,0,547440,2317443,132714,285216,135281
144562,163500,Combust III (dot),11917.0,0,559357,2317443,132714,285216,135281
163932,165002,Fall Malefic,33295.0,0,559357,2350738,132714,285216,135281
165322,165854,Auto,0.0,0,559357,2350738,132714,285216,135281
144562,166500,Combust III (dot),11917.0,0,571274,2350738,132714,285216,135281
166242,167312,Fall Malefic,33295.0,0,571274,2384033,132714,285216,135281
144562,169500,Combust III (dot),11917.0,0,583191,2384033,132714,285216,135281
169052,169584,Auto,0.0,0,583191,2384033,132714,285216,135281
168552,169622,Fall Malefic,33295.0,0,583191,2417328,132714,285216,135281
170862,171932,Fall Malefic,33295.0,0,583191,2450623,132714,285216,135281
144562,172500,Combust III (dot),11917.0,0,595108,2450623,132714,285216,135281
172252,172784,Auto,0.0,0,595108,2450623,132714,285216,135281
173172,174242,Fall Malefic,33295.0,0,595108,2483918,132714,285216,135281
174592,175500,Combust III (dot),9233.0,0,604341,2483918,132714,285216,135281
175452,175984,Auto,0.0,0,604341,2483918,132714,285216,135281
174592,178500,Combust III (dot),9233.0,0,613574,2483918,132714,285216,135281
177792,178862,Fall Malefic,33295.0,0,613574,2517213,132714,285216,135281
178652,179184,Auto,0.0,0,613574,2517213,132714,285216,135281
180102,181172,Fall Malefic,33295.0,0,613574,2550508,132714,285216,135281
174592,181500,Combust III (dot),9233.0,0,622807,2550508,132714,285216,135281
182912,183444,Auto,0.0,0,622807,2550508,132714,285216,135281
182412,183482,Fall Malefic,33295.0,0,622807,2583803,132714,285216,135281
174592,184500,Combust III (dot),9233.0,0,632040,2583803,132714,285216,135281
184722,185792,Fall Malefic,33295.0,0,632040,2617098,132714,285216,135281
186112,186644,Auto,0.0,0,632040,2617098,132714,285216,135281
174592,187500,Combust III (dot),9233.0,0,641273,2617098,132714,285216,135281
187032,188102,Fall Malefic,33295.0,0,641273,2650393,132714,285216,135281
189152,189152,Stellar Explosion (pet),36627.0,0,641273,2650393,132714,285216,171908
189843,190375,Auto,0.0,0,641273,2650393,132714,285216,171908
189343,190413,Fall Malefic,33295.0,0,641273,2683688,132714,285216,171908
174592,190500,Combust III (dot),9233.0,0,650506,2683688,132714,285216,171908
191653,192723,Fall Malefic,33295.0,0,650506,2716983,132714,285216,171908
174592,193500,Combust III (dot),9233.0,0,659739,2716983,132714,285216,171908
193043,193575,Auto,0.0,0,659739,2716983,132714,285216,171908
193963,195033,Fall Malefic,33295.0,0,659739,2750278,132714,285216,171908
174592,196500,Combust III (dot),9233.0,0,668972,2750278,132714,285216,171908
196773,197305,Auto,0.0,0,668972,2750278,132714,285216,171908
196273,197343,Fall Malefic,33295.0,0,668972,2783573,132714,285216,171908
174592,199500,Combust III (dot),9233.0,0,678205,2783573,132714,285216,171908
198583,199653,Fall Malefic,33295.0,0,678205,2816868,132714,285216,171908
199973,200505,Auto,0.0,0,678205,2816868,132714,285216,171908
200893,201963,Fall Malefic,33295.0,0,678205,2850163,132714,285216,171908
174592,202500,Combust III (dot),9233.0,0,687438,2850163,132714,285216,171908
203703,204235,Auto,0.0,0,687438,2850163,132714,285216,171908
203203,204273,Fall Malefic,33295.0,0,687438,2883458,132714,285216,171908
204623,205500,Combust III (dot),9233.0,0,696671,2883458,132714,285216,171908
206903,207435,Auto,0.0,0,696671,2883458,132714,285216,171908
204623,208500,Combust III (dot),9233.0,0,705904,2883458,132714,285216,171908
207823,208893,Fall Malefic,33295.0,0,705904,2916753,132714,285216,171908
210633,211165,Auto,0.0,0,705904,2916753,132714,285216,171908
210133,211203,Fall Malefic,33295.0,0,705904,2950048,132714,285216,171908
204623,211500,Combust III (dot),9233.0,0,715137,2950048,132714,285216,171908
212443,213513,Fall Malefic,33295.0,0,715137,2983343,132714,285216,171908
213833,214365,Auto,0.0,0,715137,2983343,132714,285216,171908
204623,214500,Combust III (dot),9233.0,0,724370,2983343,132714,285216,171908
214753,215823,Fall Malefic,33295.0,0,724370,3016638,132714,285216,171908
204623,217500,Combust III (dot),9233.0,0,733603,3016638,132714,285216,171908
217563,218095,Auto,0.0,0,733603,3016638,132714,285216,171908
217063,218133,Fall Malefic,33295.0,0,733603,3049933,132714,285216,171908
219373,220443,Fall Malefic,33295.0,0,733603,3083228,132714,285216,171908
204623,220500,Combust III (dot),9233.0,0,742836,3083228,132714,285216,171908
220763,221295,Auto,0.0,0,742836,3083228,132714,285216,171908
221683,222753,Fall Malefic,33295.0,0,742836,3116523,132714,285216,171908
204623,223500,Combust III (dot),9233.0,0,752069,3116523,132714,285216,171908
224493,225025,Auto,0.0,0,752069,3116523,132714,285216,171908
223993,225063,Fall Malefic,33295.0,0,752069,3149818,132714,285216,171908
204623,226500,Combust III (dot),9233.0,0,761302,3149818,132714,285216,171908
226303,227373,Fall Malefic,33295.0,0,761302,3183113,132714,285216,171908
227693,228225,Auto,0.0,0,761302,3183113,132714,285216,171908
204623,229500,Combust III (dot),9233.0,0,770535,3183113,132714,285216,171908
228613,229683,Fall Malefic,33295.0,0,770535,3216408,132714,285216,171908
231423,231955,Auto,0.0,0,770535,3216408,132714,285216,171908
230923,231993,Fall Malefic,33295.0,0,770535,3249703,132714,285216,171908
204623,232500,Combust III (dot),9233.0,0,779768,3249703,132714,285216,171908
233233,234303,Fall Malefic,33295.0,0,779768,3282998,132714,285216,171908
234623,235155,Auto,0.0,0,779768,3282998,132714,285216,171908
234653,235500,Combust III (dot),9233.0,0,789001,3282998,132714,285216,171908
234653,238500,Combust III (dot),9233.0,0,798234,3282998,132714,285216,171908
238353,238885,Auto,0.0,0,798234,3282998,132714,285216,171908
237853,238923,Fall Malefic,33295.0,0,798234,3316293,132714,285216,171908
239273,240343,Fall Malefic,33295.0,0,798234,3349588,132714,285216,171908
234653,241500,Combust III (dot),9233.0,0,807467,3349588,132714,285216,171908
241553,242085,Auto,0.0,0,807467,3349588,132714,285216,171908
241583,242653,Fall Malefic,33295.0,0,807467,3382883,132714,285216,171908
234653,244500,Combust III (dot),9233.0,0,816700,3382883,132714,285216,171908
243893,244963,Fall Malefic,33295.0,0,816700,3416178,132714,285216,171908
244753,245285,Auto,0.0,0,816700,3416178,132714,285216,171908
246203,247273,Fall Malefic,38980.0,0,816700,3455158,132714,285216,171908
234653,247500,Combust III (dot),9233.0,0,825933,3455158,132714,285216,171908
247443,248063,Lord of Crowns,63738.0,0,825933,3455158,196452,285216,171908
247953,248485,Auto,0.0,0,825933,3455158,196452,285216,171908
249213,249213,Stellar Explosion (pet),47276.0,0,825933,3455158,196452,285216,219184
248513,249583,Fall Malefic,42975.0,0,825933,3498133,196452,285216,219184
234653,250500,Combust III (dot),9233.0,0,835166,3498133,196452,285216,219184
251153,251685,Auto,0.0,0,835166,3498133,196452,285216,219184
250823,251893,Fall Malefic,42975.0,0,835166,3541108,196452,285216,219184
251443,253183,Oracle,136979.0,0,835166,3541108,196452,422195,219184
234653,253500,Combust III (dot),9233.0,0,844399,3541108,196452,422195,219184
253133,254203,Fall Malefic,42975.0,0,844399,3584083,196452,422195,219184
254353,254885,Auto,0.0,0,844399,3584083,196452,422195,219184
234653,256500,Combust III (dot),9233.0,0,853632,3584083,196452,422195,219184
256333,257403,Fall Malefic,42975.0,0,853632,3627058,196452,422195,219184
257553,258085,Auto,0.0,0,853632,3627058,196452,422195,219184
234653,259500,Combust III (dot),9233.0,0,862865,3627058,196452,422195,219184
258643,259713,Fall Malefic,42975.0,0,862865,3670033,196452,422195,219184
261453,261985,Auto,0.0,0,862865,3670033,196452,422195,219184
260953,262023,Fall Malefic,42975.0,0,862865,3713008,196452,422195,219184
234653,262500,Combust III (dot),9233.0,0,872098,3713008,196452,422195,219184
262374,263444,Fall Malefic,42975.0,0,872098,3755983,196452,422195,219184
264653,265185,Auto,0.0,0,872098,3755983,196452,422195,219184
264684,265500,Combust III (dot),11917.0,0,884015,3755983,196452,422195,219184
264684,268500,Combust III (dot),11917.0,0,895932,3755983,196452,422195,219184
268384,268916,Auto,0.0,0,895932,3755983,196452,422195,219184
267884,268954,Fall Malefic,33295.0,0,895932,3789278,196452,422195,219184
270194,271264,Fall Malefic,33295.0,0,895932,3822573,196452,422195,219184
264684,271500,Combust III (dot),11917.0,0,907849,3822573,196452,422195,219184
271584,272116,Auto,0.0,0,907849,3822573,196452,422195,219184
272504,273574,Fall Malefic,33295.0,0,907849,3855868,196452,422195,219184
264684,274500,Combust III (dot),11917.0,0,919766,3855868,196452,422195,219184
275314,275846,Auto,0.0,0,919766,3855868,196452,422195,219184
274814,275884,Fall Malefic,33295.0,0,919766,3889163,196452,422195,219184
264684,277500,Combust III (dot),11917.0,0,931683,3889163,196452,422195,219184
277124,278194,Fall Malefic,33295.0,0,931683,3922458,196452,422195,219184
278514,279046,Auto,0.0,0,931683,3922458,196452,422195,219184
264684,280500,Combust III (dot),11917.0,0,943600,3922458,196452,422195,219184
279434,280504,Fall Malefic,33295.0,0,943600,3955753,196452,422195,219184
282244,282776,Auto,0.0,0,943600,3955753,196452,422195,219184
281744,282814,Fall Malefic,33295.0,0,943600,3989048,196452,422195,219184
264684,283500,Combust III (dot),11917.0,0,955517,3989048,196452,422195,219184
284054,285124,Fall Malefic,33295.0,0,955517,4022343,196452,422195,219184
285444,285976,Auto,0.0,0,955517,4022343,196452,422195,219184
264684,286500,Combust III (dot),11917.0,0,967434,4022343,196452,422195,219184
286364,287434,Fall Malefic,33295.0,0,967434,4055638,196452,422195,219184
264684,289500,Combust III (dot),11917.0,0,979351,4055638,196452,422195,219184
289174,289706,Auto,0.0,0,979351,4055638,196452,422195,219184
288674,289744,Fall Malefic,33295.0,0,979351,4088933,196452,422195,219184
290984,292054,Fall Malefic,33295.0,0,979351,4122228,196452,422195,219184
264684,292500,Combust III (dot),11917.0,0,991268,4122228,196452,422195,219184
292374,292906,Auto,0.0,0,991268,4122228,196452,422195,219184
293294,294364,Fall Malefic,33295.0,0,991268,4155523,196452,422195,219184
294714,295500,Combust III (dot),9233.0,0,1000501,4155523,196452,422195,219184
295574,296106,Auto,0.0,0,1000501,4155523,196452,422195,219184
294714,298500,Combust III (dot),9233.0,0,1009734,4155523,196452,422195,219184
297914,298984,Fall Malefic,33295.0,0,1009734,4188818,196452,422195,219184
298774,299306,Auto,0.0,0,1009734,4188818,196452,422195,219184
300224,301294,Fall Malefic,33295.0,0,1009734,4222113,196452,422195,219184
294714,301500,Combust III (dot),9233.0,0,1018967,4222113,196452,422195,219184
303034,303566,Auto,0.0,0,1018967,4222113,196452,422195,219184
302534,303604,Fall Malefic,33295.0,0,1018967,4255408,196452,422195,219184
294714,304500,Combust III (dot),9233.0,0,1028200,4255408,196452,422195,219184
304844,305914,Fall Malefic,33295.0,0,1028200,4288703,196452,422195,219184
306234,306766,Auto,0.0,0,1028200,4288703,196452,422195,219184
294714,307500,Combust III (dot),9233.0,0,1037433,4288703,196452,422195,219184
307154,308224,Fall Malefic,33295.0,0,1037433,4321998,196452,422195,219184
309274,309274,Stellar Explosion (pet),36627.0,0,1037433,4321998,196452,422195,255811
309964,310496,Auto,0.0,0,1037433,4321998,196452,422195,255811
294714,310500,Combust III (dot),9233.0,0,1046666,4321998,196452,422195,255811
309464,310534,Fall Malefic,33295.0,0,1046666,4355293,196452,422195,255811
311774,312844,Fall Malefic,33295.0,0,1046666,4388588,196452,422195,255811
294714,313500,Combust III (dot),9233.0,0,1055899,4388588,196452,422195,255811
313164,313696,Auto,0.0,0,1055899,4388588,196452,422195,255811
314084,315154,Fall Malefic,33295.0,0,1055899,4421883,196452,422195,255811
294714,316500,Combust III (dot),9233.0,0,1065132,4421883,196452,422195,255811
316894,317426,Auto,0.0,0,1065132,4421883,196452,422195,255811
316394,317464,Fall Malefic,33295.0,0,1065132,4455178,196452,422195,255811
294714,319500,Combust III (dot),9233.0,0,1074365,4455178,196452,422195,255811
318704,319774,Fall Malefic,33295.0,0,1074365,4488473,196452,422195,255811
320094,320626,Auto,0.0,0,1074365,4488473,196452,422195,255811
321014,322084,Fall Malefic,33295.0,0,1074365,4521768,196452,422195,255811
294714,322500,Combust III (dot),9233.0,0,1083598,4521768,196452,422195,255811
323824,324356,Auto,0.0,0,1083598,4521768,196452,422195,255811
323324,324394,Fall Malefic,33295.0,0,1083598,4555063,196452,422195,255811
324744,325500,Combust III (dot),9233.0,0,1092831,4555063,196452,422195,255811
327024,327556,Auto,0.0,0,1092831,4555063,196452,422195,255811
324744,328500,Combust III (dot),9233.0,0,1102064,4555063,196452,422195,255811
327944,329014,Fall Malefic,33295.0,0,1102064,4588358,196452,422195,255811
330754,331286,Auto,0.0,0,1102064,4588358,196452,422195,255811
330254,331324,Fall Malefic,33295.0,0,1102064,4621653,196452,422195,255811
324744,331500,Combust III (dot),9233.0,0,1111297,4621653,196452,422195,255811
332564,333634,Fall Malefic,33295.0,0,1111297,4654948,196452,422195,255811
333954,334486,Auto,0.0,0,1111297,4654948,196452,422195,255811
324744,334500,Combust III (dot),9233.0,0,1120530,4654948,196452,422195,255811
334874,335944,Fall Malefic,33295.0,0,1120530,4688243,196452,422195,255811
324744,337500,Combust III (dot),9233.0,0,1129763,4688243,196452,422195,255811
337684,338216,Auto,0.0,0,1129763,4688243,196452,422195,255811
337184,338254,Fall Malefic,33295.0,0,1129763,4721538,196452,422195,255811
324744,340500,Combust III (dot),9233.0,0,1138996,4721538,196452,422195,255811
339495,340565,Fall Malefic,33295.0,0,1138996,4754833,196452,422195,255811
340884,341416,Auto,0.0,0,1138996,4754833,196452,422195,255811
341805,342875,Fall Malefic,33295.0,0,1138996,4788128,196452,422195,255811
324744,343500,Combust III (dot),9233.0,0,1148229,4788128,196452,422195,255811
344615,345147,Auto,0.0,0,1148229,4788128,196452,422195,255811
344115,345185,Fall Malefic,33295.0,0,1148229,4821423,196452,422195,255811
324744,346500,Combust III (dot),9233.0,0,1157462,4821423,196452,422195,255811
346425,347495,Fall Malefic,33295.0,0,1157462,4854718,196452,422195,255811
347815,348347,Auto,0.0,0,1157462,4854718,196452,422195,255811
324744,349500,Combust III (dot),9233.0,0,1166695,4854718,196452,422195,255811
348735,349805,Fall Malefic,33295.0,0,1166695,4888013,196452,422195,255811
351545,352077,Auto,0.0,0,1166695,4888013,196452,422195,255811
351045,352115,Fall Malefic,33295.0,0,1166695,4921308,196452,422195,255811
324744,352500,Combust III (dot),9233.0,0,1175928,4921308,196452,422195,255811
353355,354425,Fall Malefic,33295.0,0,1175928,4954603,196452,422195,255811
354745,355277,Auto,0.0,0,1175928,4954603,196452,422195,255811
354775,355500,Combust III (dot),9233.0,0,1185161,4954603,196452,422195,255811
354775,358500,Combust III (dot),9233.0,0,1194394,4954603,196452,422195,255811
358475,359007,Auto,0.0,0,1194394,4954603,196452,422195,255811
357975,359045,Fall Malefic,33295.0,0,1194394,4987898,196452,422195,255811
359395,360465,Fall Malefic,33295.0,0,1194394,5021193,196452,422195,255811
354775,361500,Combust III (dot),9233.0,0,1203627,5021193,196452,422195,255811
361675,362207,Auto,0.0,0,1203627,5021193,196452,422195,255811
361705,362775,Fall Malefic,33295.0,0,1203627,5054488,196452,422195,255811
354775,364500,Combust III (dot),9233.0,0,1212860,5054488,196452,422195,255811
364015,365085,Fall Malefic,36032.0,0,1212860,5090520,196452,422195,255811
364875,365407,Auto,0.0,0,1212860,5090520,196452,422195,255811
366325,367395,Fall Malefic,44293.0,0,1212860,5134813,196452,422195,255811
354775,367500,Combust III (dot),9233.0,0,1222093,5134813,196452,422195,255811
367565,368185,Lord of Crowns,68976.0,0,1222093,5134813,265428,422195,255811
368075,368607,Auto,0.0,0,1222093,5134813,265428,422195,255811
