sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Cascade,Dance of the Dawn,Double Standard Finish,Fan Dance,Fan Dance III,Fan Dance IV,Finishing Move,Fountain,Fountainfall,Last Dance,Quadruple Technical Finish,Reverse Cascade,Saber Dance,Starfall Dance,Tillana
17900,19110,Fountainfall,846.0,84201,0,202385,105090,606,46453,96229,177821,0,3164,112962,224792,0,18186,188617,117890
18550,19170,Fan Dance,165.0,84201,0,202385,105090,771,46453,96229,177821,0,3164,112962,224792,0,18186,188617,117890
18650,19408,Auto,16288.0,100489,0,202385,105090,771,46453,96229,177821,0,3164,112962,224792,0,18186,188617,117890
19200,19820,Fan Dance III,110.0,100489,0,202385,105090,771,46563,96229,177821,0,3164,112962,224792,0,18186,188617,117890
17900,20260,Dance of the Dawn,6820.0,100489,0,209205,105090,771,46563,96229,177821,0,3164,112962,224792,0,18186,188617,117890
20400,20840,Saber Dance,76125.0,100489,0,209205,105090,771,46563,96229,177821,0,3164,112962,224792,0,94311,188617,117890
20400,21020,Reverse Cascade,409.0,100489,0,209205,105090,771,46563,96229,177821,0,3164,112962,224792,409,94311,188617,117890
20400,21240,Tillana,3514.0,100489,0,209205,105090,771,46563,96229,177821,0,3164,112962,224792,409,94311,188617,121404
20400,21290,Starfall Dance,31138.0,100489,0,209205,105090,771,46563,96229,177821,0,3164,112962,224792,409,94311,219755,121404
20400,21610,Fountainfall,10661.0,100489,0,209205,105090,771,46563,96229,177821,0,13825,112962,224792,409,94311,219755,121404
21050,21670,Fan Dance,2902.0,100489,0,209205,105090,3673,46563,96229,177821,0,13825,112962,224792,409,94311,219755,121404
21700,22320,Fan Dance III,1748.0,100489,0,209205,105090,3673,48311,96229,177821,0,13825,112962,224792,409,94311,219755,121404
21770,22528,Auto,16288.0,116777,0,209205,105090,3673,48311,96229,177821,0,13825,112962,224792,409,94311,219755,121404
22900,23340,Saber Dance,44789.0,116777,0,209205,105090,3673,48311,96229,177821,0,13825,112962,224792,409,139100,219755,121404
22900,23520,Reverse Cascade,1622.0,116777,0,209205,105090,3673,48311,96229,177821,0,13825,112962,224792,2031,139100,219755,121404
22900,23740,Tillana,2573.0,116777,0,209205,105090,3673,48311,96229,177821,0,13825,112962,224792,2031,139100,219755,123977
22900,23790,Starfall Dance,771.0,116777,0,209205,105090,3673,48311,96229,177821,0,13825,112962,224792,2031,139100,220526,123977
22900,24110,Fountainfall,39245.0,116777,0,209205,105090,3673,48311,96229,177821,0,53070,112962,224792,2031,139100,220526,123977
23550,24170,Fan Dance,10665.0,116777,0,209205,105090,14338,48311,96229,177821,0,53070,112962,224792,2031,139100,220526,123977
24200,24820,Fan Dance III,6506.0,116777,0,209205,105090,14338,54817,96229,177821,0,53070,112962,224792,2031,139100,220526,123977
24890,25648,Auto,15513.0,132290,0,209205,105090,14338,54817,96229,177821,0,53070,112962,224792,2031,139100,220526,123977
25400,25840,Saber Dance,44055.0,132290,0,209205,105090,14338,54817,96229,177821,0,53070,112962,224792,2031,183155,220526,123977
25400,26020,Reverse Cascade,19590.0,132290,0,209205,105090,14338,54817,96229,177821,0,53070,112962,224792,21621,183155,220526,123977
25400,26200,Cascade,83.0,132290,83,209205,105090,14338,54817,96229,177821,0,53070,112962,224792,21621,183155,220526,123977
25400,26240,Tillana,1470.0,132290,83,209205,105090,14338,54817,96229,177821,0,53070,112962,224792,21621,183155,220526,125447
25400,26610,Fountainfall,15247.0,132290,83,209205,105090,14338,54817,96229,177821,0,68317,112962,224792,21621,183155,220526,125447
26025,26645,Fan Dance,9288.0,132290,83,209205,105090,23626,54817,96229,177821,0,68317,112962,224792,21621,183155,220526,125447
26650,27270,Fan Dance III,5322.0,132290,83,209205,105090,23626,60139,96229,177821,0,68317,112962,224792,21621,183155,220526,125447
27900,28340,Saber Dance,15025.0,132290,83,209205,105090,23626,60139,96229,177821,0,68317,112962,224792,21621,198180,220526,125447
27900,28520,Reverse Cascade,23037.0,132290,83,209205,105090,23626,60139,96229,177821,0,68317,112962,224792,44658,198180,220526,125447
27900,28700,Cascade,5762.0,132290,5845,209205,105090,23626,60139,96229,177821,0,68317,112962,224792,44658,198180,220526,125447
28010,28768,Auto,10937.0,143227,5845,209205,105090,23626,60139,96229,177821,0,68317,112962,224792,44658,198180,220526,125447
27900,28880,Fountain,35.0,143227,5845,209205,105090,23626,60139,96229,177821,35,68317,112962,224792,44658,198180,220526,125447
27900,29110,Fountainfall,1370.0,143227,5845,209205,105090,23626,60139,96229,177821,35,69687,112962,224792,44658,198180,220526,125447
30400,30840,Saber Dance,13662.0,143227,5845,209205,105090,23626,60139,96229,177821,35,69687,112962,224792,44658,211842,220526,125447
30400,31020,Reverse Cascade,3092.0,143227,5845,209205,105090,23626,60139,96229,177821,35,69687,112962,224792,47750,211842,220526,125447
30400,31200,Cascade,18112.0,143227,23957,209205,105090,23626,60139,96229,177821,35,69687,112962,224792,47750,211842,220526,125447
30400,31380,Fountain,3103.0,143227,23957,209205,105090,23626,60139,96229,177821,3138,69687,112962,224792,47750,211842,220526,125447
30400,31610,Fountainfall,13.0,143227,23957,209205,105090,23626,60139,96229,177821,3138,69700,112962,224792,47750,211842,220526,125447
31130,31888,Auto,10105.0,153332,23957,209205,105090,23626,60139,96229,177821,3138,69700,112962,224792,47750,211842,220526,125447
32900,33340,Saber Dance,6336.0,153332,23957,209205,105090,23626,60139,96229,177821,3138,69700,112962,224792,47750,218178,220526,125447
32900,33520,Reverse Cascade,11487.0,153332,23957,209205,105090,23626,60139,96229,177821,3138,69700,112962,224792,59237,218178,220526,125447
32900,33700,Cascade,5605.0,153332,29562,209205,105090,23626,60139,96229,177821,3138,69700,112962,224792,59237,218178,220526,125447
32900,33880,Fountain,12814.0,153332,29562,209205,105090,23626,60139,96229,177821,15952,69700,112962,224792,59237,218178,220526,125447
32900,34110,Fountainfall,1968.0,153332,29562,209205,105090,23626,60139,96229,177821,15952,71668,112962,224792,59237,218178,220526,125447
34250,35008,Auto,10105.0,163437,29562,209205,105090,23626,60139,96229,177821,15952,71668,112962,224792,59237,218178,220526,125447
35400,35840,Saber Dance,13136.0,163437,29562,209205,105090,23626,60139,96229,177821,15952,71668,112962,224792,59237,231314,220526,125447
35400,36020,Reverse Cascade,3841.0,163437,29562,209205,105090,23626,60139,96229,177821,15952,71668,112962,224792,63078,231314,220526,125447
35400,36200,Cascade,4331.0,163437,33893,209205,105090,23626,60139,96229,177821,15952,71668,112962,224792,63078,231314,220526,125447
35400,36380,Fountain,13788.0,163437,33893,209205,105090,23626,60139,96229,177821,29740,71668,112962,224792,63078,231314,220526,125447
35400,36610,Fountainfall,7758.0,163437,33893,209205,105090,23626,60139,96229,177821,29740,79426,112962,224792,63078,231314,220526,125447
37370,38128,Auto,10105.0,173542,33893,209205,105090,23626,60139,96229,177821,29740,79426,112962,224792,63078,231314,220526,125447
37900,38340,Saber Dance,11650.0,173542,33893,209205,105090,23626,60139,96229,177821,29740,79426,112962,224792,63078,242964,220526,125447
37900,38520,Reverse Cascade,2682.0,173542,33893,209205,105090,23626,60139,96229,177821,29740,79426,112962,224792,65760,242964,220526,125447
37900,38700,Cascade,8763.0,173542,42656,209205,105090,23626,60139,96229,177821,29740,79426,112962,224792,65760,242964,220526,125447
37900,38880,Fountain,9445.0,173542,42656,209205,105090,23626,60139,96229,177821,39185,79426,112962,224792,65760,242964,220526,125447
37900,39110,Fountainfall,8526.0,173542,42656,209205,105090,23626,60139,96229,177821,39185,87952,112962,224792,65760,242964,220526,125447
40400,40840,Saber Dance,9232.0,173542,42656,209205,105090,23626,60139,96229,177821,39185,87952,112962,224792,65760,252196,220526,125447
40400,41020,Reverse Cascade,5814.0,173542,42656,209205,105090,23626,60139,96229,177821,39185,87952,112962,224792,71574,252196,220526,125447
40400,41200,Cascade,10339.0,173542,52995,209205,105090,23626,60139,96229,177821,39185,87952,112962,224792,71574,252196,220526,125447
40490,41248,Auto,10105.0,183647,52995,209205,105090,23626,60139,96229,177821,39185,87952,112962,224792,71574,252196,220526,125447
40400,41380,Fountain,7944.0,183647,52995,209205,105090,23626,60139,96229,177821,47129,87952,112962,224792,71574,252196,220526,125447
40400,41610,Fountainfall,5631.0,183647,52995,209205,105090,23626,60139,96229,177821,47129,93583,112962,224792,71574,252196,220526,125447
42900,43340,Saber Dance,7388.0,183647,52995,209205,105090,23626,60139,96229,177821,47129,93583,112962,224792,71574,259584,220526,125447
42900,43520,Reverse Cascade,6538.0,183647,52995,209205,105090,23626,60139,96229,177821,47129,93583,112962,224792,78112,259584,220526,125447
42900,43700,Cascade,7989.0,183647,60984,209205,105090,23626,60139,96229,177821,47129,93583,112962,224792,78112,259584,220526,125447
42900,43880,Fountain,11767.0,183647,60984,209205,105090,23626,60139,96229,177821,58896,93583,112962,224792,78112,259584,220526,125447
42900,44110,Fountainfall,4903.0,183647,60984,209205,105090,23626,60139,96229,177821,58896,98486,112962,224792,78112,259584,220526,125447
43550,44170,Fan Dance,9.0,183647,60984,209205,105090,23635,60139,96229,177821,58896,98486,112962,224792,78112,259584,220526,125447
43610,44368,Auto,10105.0,193752,60984,209205,105090,23635,60139,96229,177821,58896,98486,112962,224792,78112,259584,220526,125447
44200,44820,Fan Dance III,8.0,193752,60984,209205,105090,23635,60147,96229,177821,58896,98486,112962,224792,78112,259584,220526,125447
46730,47488,Auto,10105.0,203857,60984,209205,105090,23635,60147,96229,177821,58896,98486,112962,224792,78112,259584,220526,125447
48900,49430,Double Standard Finish,110344.0,203857,60984,209205,215434,23635,60147,96229,177821,58896,98486,112962,224792,78112,259584,220526,125447
49850,50608,Auto,10105.0,213962,60984,209205,215434,23635,60147,96229,177821,58896,98486,112962,224792,78112,259584,220526,125447
50400,50840,Saber Dance,10241.0,213962,60984,209205,215434,23635,60147,96229,177821,58896,98486,112962,224792,78112,269825,220526,125447
50400,51020,Reverse Cascade,4822.0,213962,60984,209205,215434,23635,60147,96229,177821,58896,98486,112962,224792,82934,269825,220526,125447
50400,51200,Cascade,6953.0,213962,67937,209205,215434,23635,60147,96229,177821,58896,98486,112962,224792,82934,269825,220526,125447
50400,51380,Fountain,11673.0,213962,67937,209205,215434,23635,60147,96229,177821,70569,98486,112962,224792,82934,269825,220526,125447
50400,51610,Fountainfall,6906.0,213962,67937,209205,215434,23635,60147,96229,177821,70569,105392,112962,224792,82934,269825,220526,125447
51050,51670,Fan Dance,72.0,213962,67937,209205,215434,23707,60147,96229,177821,70569,105392,112962,224792,82934,269825,220526,125447
51700,52320,Fan Dance III,42.0,213962,67937,209205,215434,23707,60189,96229,177821,70569,105392,112962,224792,82934,269825,220526,125447
52900,53340,Saber Dance,12772.0,213962,67937,209205,215434,23707,60189,96229,177821,70569,105392,112962,224792,82934,282597,220526,125447
52900,53520,Reverse Cascade,4215.0,213962,67937,209205,215434,23707,60189,96229,177821,70569,105392,112962,224792,87149,282597,220526,125447
52900,53700,Cascade,8323.0,213962,76260,209205,215434,23707,60189,96229,177821,70569,105392,112962,224792,87149,282597,220526,125447
52970,53728,Auto,10105.0,224067,76260,209205,215434,23707,60189,96229,177821,70569,105392,112962,224792,87149,282597,220526,125447
52900,53880,Fountain,9045.0,224067,76260,209205,215434,23707,60189,96229,177821,79614,105392,112962,224792,87149,282597,220526,125447
52900,54110,Fountainfall,7122.0,224067,76260,209205,215434,23707,60189,96229,177821,79614,112514,112962,224792,87149,282597,220526,125447
53550,54170,Fan Dance,196.0,224067,76260,209205,215434,23903,60189,96229,177821,79614,112514,112962,224792,87149,282597,220526,125447
54200,54820,Fan Dance III,114.0,224067,76260,209205,215434,23903,60303,96229,177821,79614,112514,112962,224792,87149,282597,220526,125447
55400,55840,Saber Dance,11524.0,224067,76260,209205,215434,23903,60303,96229,177821,79614,112514,112962,224792,87149,294121,220526,125447
55400,56020,Reverse Cascade,5295.0,224067,76260,209205,215434,23903,60303,96229,177821,79614,112514,112962,224792,92444,294121,220526,125447
55400,56200,Cascade,8326.0,224067,84586,209205,215434,23903,60303,96229,177821,79614,112514,112962,224792,92444,294121,220526,125447
55400,56380,Fountain,9899.0,224067,84586,209205,215434,23903,60303,96229,177821,89513,112514,112962,224792,92444,294121,220526,125447
55400,56610,Fountainfall,5556.0,224067,84586,209205,215434,23903,60303,96229,177821,89513,118070,112962,224792,92444,294121,220526,125447
56050,56670,Fan Dance,235.0,224067,84586,209205,215434,24138,60303,96229,177821,89513,118070,112962,224792,92444,294121,220526,125447
56090,56848,Auto,10105.0,234172,84586,209205,215434,24138,60303,96229,177821,89513,118070,112962,224792,92444,294121,220526,125447
56700,57320,Fan Dance III,139.0,234172,84586,209205,215434,24138,60442,96229,177821,89513,118070,112962,224792,92444,294121,220526,125447
57900,58340,Saber Dance,10641.0,234172,84586,209205,215434,24138,60442,96229,177821,89513,118070,112962,224792,92444,304762,220526,125447
57900,58520,Reverse Cascade,5378.0,234172,84586,209205,215434,24138,60442,96229,177821,89513,118070,112962,224792,97822,304762,220526,125447
57900,58700,Cascade,8084.0,234172,92670,209205,215434,24138,60442,96229,177821,89513,118070,112962,224792,97822,304762,220526,125447
57900,58880,Fountain,10310.0,234172,92670,209205,215434,24138,60442,96229,177821,99823,118070,112962,224792,97822,304762,220526,125447
57900,59110,Fountainfall,5887.0,234172,92670,209205,215434,24138,60442,96229,177821,99823,123957,112962,224792,97822,304762,220526,125447
58550,59170,Fan Dance,362.0,234172,92670,209205,215434,24500,60442,96229,177821,99823,123957,112962,224792,97822,304762,220526,125447
59200,59820,Fan Dance III,259.0,234172,92670,209205,215434,24500,60701,96229,177821,99823,123957,112962,224792,97822,304762,220526,125447
59210,59968,Auto,10105.0,244277,92670,209205,215434,24500,60701,96229,177821,99823,123957,112962,224792,97822,304762,220526,125447
60400,60840,Saber Dance,8531.0,244277,92670,209205,215434,24500,60701,96229,177821,99823,123957,112962,224792,97822,313293,220526,125447
60400,61020,Reverse Cascade,5425.0,244277,92670,209205,215434,24500,60701,96229,177821,99823,123957,112962,224792,103247,313293,220526,125447
60400,61200,Cascade,8138.0,244277,100808,209205,215434,24500,60701,96229,177821,99823,123957,112962,224792,103247,313293,220526,125447
60400,61380,Fountain,11113.0,244277,100808,209205,215434,24500,60701,96229,177821,110936,123957,112962,224792,103247,313293,220526,125447
60400,61610,Fountainfall,6099.0,244277,100808,209205,215434,24500,60701,96229,177821,110936,130056,112962,224792,103247,313293,220526,125447
61650,62270,Fan Dance III,28555.0,244277,100808,209205,215434,24500,89256,96229,177821,110936,130056,112962,224792,103247,313293,220526,125447
62330,63088,Auto,10105.0,254382,100808,209205,215434,24500,89256,96229,177821,110936,130056,112962,224792,103247,313293,220526,125447
62900,63340,Saber Dance,8117.0,254382,100808,209205,215434,24500,89256,96229,177821,110936,130056,112962,224792,103247,321410,220526,125447
63525,63845,Fan Dance IV,52361.0,254382,100808,209205,215434,24500,89256,148590,177821,110936,130056,112962,224792,103247,321410,220526,125447
62900,64110,Fountainfall,39021.0,254382,100808,209205,215434,24500,89256,148590,177821,110936,169077,112962,224792,103247,321410,220526,125447
63525,64145,Fan Dance,2875.0,254382,100808,209205,215434,27375,89256,148590,177821,110936,169077,112962,224792,103247,321410,220526,125447
64175,64495,Fan Dance IV,3737.0,254382,100808,209205,215434,27375,89256,152327,177821,110936,169077,112962,224792,103247,321410,220526,125447
64175,64795,Fan Dance III,1727.0,254382,100808,209205,215434,27375,90983,152327,177821,110936,169077,112962,224792,103247,321410,220526,125447
65400,65840,Saber Dance,16403.0,254382,100808,209205,215434,27375,90983,152327,177821,110936,169077,112962,224792,103247,337813,220526,125447
65400,66020,Reverse Cascade,20257.0,254382,100808,209205,215434,27375,90983,152327,177821,110936,169077,112962,224792,123504,337813,220526,125447
65450,66208,Auto,10105.0,264487,100808,209205,215434,27375,90983,152327,177821,110936,169077,112962,224792,123504,337813,220526,125447
66050,66370,Fan Dance IV,2257.0,264487,100808,209205,215434,27375,90983,154584,177821,110936,169077,112962,224792,123504,337813,220526,125447
65400,66610,Fountainfall,9205.0,264487,100808,209205,215434,27375,90983,154584,177821,110936,178282,112962,224792,123504,337813,220526,125447
66050,66670,Fan Dance,3569.0,264487,100808,209205,215434,30944,90983,154584,177821,110936,178282,112962,224792,123504,337813,220526,125447
66700,67020,Fan Dance IV,615.0,264487,100808,209205,215434,30944,90983,155199,177821,110936,178282,112962,224792,123504,337813,220526,125447
66700,67320,Fan Dance III,2184.0,264487,100808,209205,215434,30944,93167,155199,177821,110936,178282,112962,224792,123504,337813,220526,125447
67900,68340,Saber Dance,12442.0,264487,100808,209205,215434,30944,93167,155199,177821,110936,178282,112962,224792,123504,350255,220526,125447
68550,68870,Fan Dance IV,740.0,264487,100808,209205,215434,30944,93167,155939,177821,110936,178282,112962,224792,123504,350255,220526,125447
67900,69150,Last Dance,57656.0,264487,100808,209205,215434,30944,93167,155939,177821,110936,178282,170618,224792,123504,350255,220526,125447
68570,69328,Auto,10105.0,274592,100808,209205,215434,30944,93167,155939,177821,110936,178282,170618,224792,123504,350255,220526,125447
70400,70840,Saber Dance,2537.0,274592,100808,209205,215434,30944,93167,155939,177821,110936,178282,170618,224792,123504,352792,220526,125447
70400,71020,Reverse Cascade,14958.0,274592,100808,209205,215434,30944,93167,155939,177821,110936,178282,170618,224792,138462,352792,220526,125447
70400,71200,Cascade,4483.0,274592,105291,209205,215434,30944,93167,155939,177821,110936,178282,170618,224792,138462,352792,220526,125447
70400,71380,Fountain,5516.0,274592,105291,209205,215434,30944,93167,155939,177821,116452,178282,170618,224792,138462,352792,220526,125447
70400,71610,Fountainfall,2908.0,274592,105291,209205,215434,30944,93167,155939,177821,116452,181190,170618,224792,138462,352792,220526,125447
70400,71650,Last Dance,12442.0,274592,105291,209205,215434,30944,93167,155939,177821,116452,181190,183060,224792,138462,352792,220526,125447
71050,71670,Fan Dance,2602.0,274592,105291,209205,215434,33546,93167,155939,177821,116452,181190,183060,224792,138462,352792,220526,125447
71700,72320,Fan Dance III,1624.0,274592,105291,209205,215434,33546,94791,155939,177821,116452,181190,183060,224792,138462,352792,220526,125447
71690,72448,Auto,10105.0,284697,105291,209205,215434,33546,94791,155939,177821,116452,181190,183060,224792,138462,352792,220526,125447
72900,73340,Saber Dance,8713.0,284697,105291,209205,215434,33546,94791,155939,177821,116452,181190,183060,224792,138462,361505,220526,125447
72900,73520,Reverse Cascade,8922.0,284697,105291,209205,215434,33546,94791,155939,177821,116452,181190,183060,224792,147384,361505,220526,125447
72900,73700,Cascade,7952.0,284697,113243,209205,215434,33546,94791,155939,177821,116452,181190,183060,224792,147384,361505,220526,125447
72900,73880,Fountain,10117.0,284697,113243,209205,215434,33546,94791,155939,177821,126569,181190,183060,224792,147384,361505,220526,125447
72900,74110,Fountainfall,3234.0,284697,113243,209205,215434,33546,94791,155939,177821,126569,184424,183060,224792,147384,361505,220526,125447
73550,74170,Fan Dance,2179.0,284697,113243,209205,215434,35725,94791,155939,177821,126569,184424,183060,224792,147384,361505,220526,125447
74200,74820,Fan Dance III,1353.0,284697,113243,209205,215434,35725,96144,155939,177821,126569,184424,183060,224792,147384,361505,220526,125447
74810,75568,Auto,10105.0,294802,113243,209205,215434,35725,96144,155939,177821,126569,184424,183060,224792,147384,361505,220526,125447
75400,77450,Finishing Move,110344.0,294802,113243,209205,215434,35725,96144,155939,288165,126569,184424,183060,224792,147384,361505,220526,125447
77900,78340,Saber Dance,10297.0,294802,113243,209205,215434,35725,96144,155939,288165,126569,184424,183060,224792,147384,371802,220526,125447
77900,78520,Reverse Cascade,5051.0,294802,113243,209205,215434,35725,96144,155939,288165,126569,184424,183060,224792,152435,371802,220526,125447
77930,78688,Auto,10105.0,304907,113243,209205,215434,35725,96144,155939,288165,126569,184424,183060,224792,152435,371802,220526,125447
77900,78700,Cascade,8318.0,304907,121561,209205,215434,35725,96144,155939,288165,126569,184424,183060,224792,152435,371802,220526,125447
77900,78880,Fountain,10226.0,304907,121561,209205,215434,35725,96144,155939,288165,136795,184424,183060,224792,152435,371802,220526,125447
77900,79110,Fountainfall,6240.0,304907,121561,209205,215434,35725,96144,155939,288165,136795,190664,183060,224792,152435,371802,220526,125447
78550,79170,Fan Dance,1997.0,304907,121561,209205,215434,37722,96144,155939,288165,136795,190664,183060,224792,152435,371802,220526,125447
79200,79820,Fan Dance III,1250.0,304907,121561,209205,215434,37722,97394,155939,288165,136795,190664,183060,224792,152435,371802,220526,125447
80400,80840,Saber Dance,10451.0,304907,121561,209205,215434,37722,97394,155939,288165,136795,190664,183060,224792,152435,382253,220526,125447
80400,81020,Reverse Cascade,5255.0,304907,121561,209205,215434,37722,97394,155939,288165,136795,190664,183060,224792,157690,382253,220526,125447
80400,81200,Cascade,7984.0,304907,129545,209205,215434,37722,97394,155939,288165,136795,190664,183060,224792,157690,382253,220526,125447
80400,81380,Fountain,10339.0,304907,129545,209205,215434,37722,97394,155939,288165,147134,190664,183060,224792,157690,382253,220526,125447
80400,81610,Fountainfall,6275.0,304907,129545,209205,215434,37722,97394,155939,288165,147134,196939,183060,224792,157690,382253,220526,125447
81050,81670,Fan Dance,2142.0,304907,129545,209205,215434,39864,97394,155939,288165,147134,196939,183060,224792,157690,382253,220526,125447
81050,81808,Auto,10105.0,315012,129545,209205,215434,39864,97394,155939,288165,147134,196939,183060,224792,157690,382253,220526,125447
81700,82320,Fan Dance III,1324.0,315012,129545,209205,215434,39864,98718,155939,288165,147134,196939,183060,224792,157690,382253,220526,125447
82900,83340,Saber Dance,8131.0,315012,129545,209205,215434,39864,98718,155939,288165,147134,196939,183060,224792,157690,390384,220526,125447
82900,83520,Reverse Cascade,5338.0,315012,129545,209205,215434,39864,98718,155939,288165,147134,196939,183060,224792,163028,390384,220526,125447
82900,83700,Cascade,8538.0,315012,138083,209205,215434,39864,98718,155939,288165,147134,196939,183060,224792,163028,390384,220526,125447
82900,83880,Fountain,10870.0,315012,138083,209205,215434,39864,98718,155939,288165,158004,196939,183060,224792,163028,390384,220526,125447
82900,84110,Fountainfall,6134.0,315012,138083,209205,215434,39864,98718,155939,288165,158004,203073,183060,224792,163028,390384,220526,125447
83550,84170,Fan Dance,2366.0,315012,138083,209205,215434,42230,98718,155939,288165,158004,203073,183060,224792,163028,390384,220526,125447
84200,84820,Fan Dance III,1473.0,315012,138083,209205,215434,42230,100191,155939,288165,158004,203073,183060,224792,163028,390384,220526,125447
84170,84928,Auto,10105.0,325117,138083,209205,215434,42230,100191,155939,288165,158004,203073,183060,224792,163028,390384,220526,125447
85400,85840,Saber Dance,10311.0,325117,138083,209205,215434,42230,100191,155939,288165,158004,203073,183060,224792,163028,400695,220526,125447
85400,86020,Reverse Cascade,5149.0,325117,138083,209205,215434,42230,100191,155939,288165,158004,203073,183060,224792,168177,400695,220526,125447
85400,86200,Cascade,7904.0,325117,145987,209205,215434,42230,100191,155939,288165,158004,203073,183060,224792,168177,400695,220526,125447
85400,86380,Fountain,10299.0,325117,145987,209205,215434,42230,100191,155939,288165,168303,203073,183060,224792,168177,400695,220526,125447
85400,86610,Fountainfall,6663.0,325117,145987,209205,215434,42230,100191,155939,288165,168303,209736,183060,224792,168177,400695,220526,125447
86050,86670,Fan Dance,2476.0,325117,145987,209205,215434,44706,100191,155939,288165,168303,209736,183060,224792,168177,400695,220526,125447
86700,87320,Fan Dance III,1536.0,325117,145987,209205,215434,44706,101727,155939,288165,168303,209736,183060,224792,168177,400695,220526,125447
87290,88048,Auto,10105.0,335222,145987,209205,215434,44706,101727,155939,288165,168303,209736,183060,224792,168177,400695,220526,125447
87900,88340,Saber Dance,10753.0,335222,145987,209205,215434,44706,101727,155939,288165,168303,209736,183060,224792,168177,411448,220526,125447
87900,88520,Reverse Cascade,4938.0,335222,145987,209205,215434,44706,101727,155939,288165,168303,209736,183060,224792,173115,411448,220526,125447
87900,88700,Cascade,8115.0,335222,154102,209205,215434,44706,101727,155939,288165,168303,209736,183060,224792,173115,411448,220526,125447
87900,88880,Fountain,10295.0,335222,154102,209205,215434,44706,101727,155939,288165,178598,209736,183060,224792,173115,411448,220526,125447
87900,89110,Fountainfall,6319.0,335222,154102,209205,215434,44706,101727,155939,288165,178598,216055,183060,224792,173115,411448,220526,125447
88550,89170,Fan Dance,2464.0,335222,154102,209205,215434,47170,101727,155939,288165,178598,216055,183060,224792,173115,411448,220526,125447
89200,89820,Fan Dance III,1533.0,335222,154102,209205,215434,47170,103260,155939,288165,178598,216055,183060,224792,173115,411448,220526,125447
90400,90840,Saber Dance,10725.0,335222,154102,209205,215434,47170,103260,155939,288165,178598,216055,183060,224792,173115,422173,220526,125447
90400,91020,Reverse Cascade,5124.0,335222,154102,209205,215434,47170,103260,155939,288165,178598,216055,183060,224792,178239,422173,220526,125447
