sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Aeolian Edge,Aeolian Edge (pet),Armor Crush,Armor Crush (pet),Auto,Bhavacakra,Dokumori,Dream Within a Dream,Fleeting Raiju,Fleeting Raiju (pet),Fuma Shuriken,Gust Slash,Gust Slash (pet),Hyosho Ranryu,Kunai's Bane,Phantom Kamaitachi (pet),Raiton,Spinning Edge,Spinning Edge (pet),Suiton,Tenri Jindo,Zesho Meppo
26935,27467,Auto,8839.0,0,0,71196,21179,138921,62650,44058,84567,328938,66764,78316,44058,0,264720,99678,75279,347727,65225,17202,149871,172305,133141
28568,28968,Gust Slash,44058.0,0,0,71196,21179,138921,62650,44058,84567,328938,66764,78316,88116,0,264720,99678,75279,347727,65225,17202,149871,172305,133141
29105,29637,Auto,8419.0,0,0,71196,21179,147340,62650,44058,84567,328938,66764,78316,88116,0,264720,99678,75279,347727,65225,17202,149871,172305,133141
30689,31229,Aeolian Edge,61682.0,61682,0,71196,21179,147340,62650,44058,84567,328938,66764,78316,88116,0,264720,99678,75279,347727,65225,17202,149871,172305,133141
31275,31807,Auto,8419.0,61682,0,71196,21179,155759,62650,44058,84567,328938,66764,78316,88116,0,264720,99678,75279,347727,65225,17202,149871,172305,133141
32809,33209,Spinning Edge,30530.0,61682,0,71196,21179,155759,62650,44058,84567,328938,66764,78316,88116,0,264720,99678,75279,347727,95755,17202,149871,172305,133141
33445,33977,Auto,7779.0,61682,0,71196,21179,163538,62650,44058,84567,328938,66764,78316,88116,0,264720,99678,75279,347727,95755,17202,149871,172305,133141
34929,35329,Gust Slash,40707.0,61682,0,71196,21179,163538,62650,44058,84567,328938,66764,78316,128823,0,264720,99678,75279,347727,95755,17202,149871,172305,133141
35615,36147,Auto,7779.0,61682,0,71196,21179,171317,62650,44058,84567,328938,66764,78316,128823,0,264720,99678,75279,347727,95755,17202,149871,172305,133141
37049,37669,Armor Crush,50884.0,61682,0,122080,21179,171317,62650,44058,84567,328938,66764,78316,128823,0,264720,99678,75279,347727,95755,17202,149871,172305,133141
37785,38317,Auto,7779.0,61682,0,122080,21179,179096,62650,44058,84567,328938,66764,78316,128823,0,264720,99678,75279,347727,95755,17202,149871,172305,133141
39169,39569,Spinning Edge,30530.0,61682,0,122080,21179,179096,62650,44058,84567,328938,66764,78316,128823,0,264720,99678,75279,347727,126285,17202,149871,172305,133141
39955,40487,Auto,7779.0,61682,0,122080,21179,186875,62650,44058,84567,328938,66764,78316,128823,0,264720,99678,75279,347727,126285,17202,149871,172305,133141
41289,41689,Gust Slash,40707.0,61682,0,122080,21179,186875,62650,44058,84567,328938,66764,78316,169530,0,264720,99678,75279,347727,126285,17202,149871,172305,133141
42125,42657,Auto,7779.0,61682,0,122080,21179,194654,62650,44058,84567,328938,66764,78316,169530,0,264720,99678,75279,347727,126285,17202,149871,172305,133141
43409,43949,Aeolian Edge,56992.0,118674,0,122080,21179,194654,62650,44058,84567,328938,66764,78316,169530,0,264720,99678,75279,347727,126285,17202,149871,172305,133141
44029,44649,Bhavacakra,40707.0,118674,0,122080,21179,194654,103357,44058,84567,328938,66764,78316,169530,0,264720,99678,75279,347727,126285,17202,149871,172305,133141
44295,44827,Auto,7779.0,118674,0,122080,21179,202433,103357,44058,84567,328938,66764,78316,169530,0,264720,99678,75279,347727,126285,17202,149871,172305,133141
45529,45929,Spinning Edge,30530.0,118674,0,122080,21179,202433,103357,44058,84567,328938,66764,78316,169530,0,264720,99678,75279,347727,156815,17202,149871,172305,133141
46465,46997,Auto,7779.0,118674,0,122080,21179,210212,103357,44058,84567,328938,66764,78316,169530,0,264720,99678,75279,347727,156815,17202,149871,172305,133141
47650,48050,Gust Slash,40707.0,118674,0,122080,21179,210212,103357,44058,84567,328938,66764,78316,210237,0,264720,99678,75279,347727,156815,17202,149871,172305,133141
48635,49167,Auto,7779.0,118674,0,122080,21179,217991,103357,44058,84567,328938,66764,78316,210237,0,264720,99678,75279,347727,156815,17202,149871,172305,133141
49770,50390,Armor Crush,50884.0,118674,0,172964,21179,217991,103357,44058,84567,328938,66764,78316,210237,0,264720,99678,75279,347727,156815,17202,149871,172305,133141
50805,51337,Auto,7779.0,118674,0,172964,21179,225770,103357,44058,84567,328938,66764,78316,210237,0,264720,99678,75279,347727,156815,17202,149871,172305,133141
52975,53507,Auto,7779.0,118674,0,172964,21179,233549,103357,44058,84567,328938,66764,78316,210237,0,264720,99678,75279,347727,156815,17202,149871,172305,133141
53391,54371,Suiton,59027.0,118674,0,172964,21179,233549,103357,44058,84567,328938,66764,78316,210237,0,264720,99678,75279,347727,156815,17202,208898,172305,133141
54892,55292,Spinning Edge,30530.0,118674,0,172964,21179,233549,103357,44058,84567,328938,66764,78316,210237,0,264720,99678,75279,347727,187345,17202,208898,172305,133141
55145,55677,Auto,7779.0,118674,0,172964,21179,241328,103357,44058,84567,328938,66764,78316,210237,0,264720,99678,75279,347727,187345,17202,208898,172305,133141
57012,57412,Gust Slash,40707.0,118674,0,172964,21179,241328,103357,44058,84567,328938,66764,78316,250944,0,264720,99678,75279,347727,187345,17202,208898,172305,133141
57315,57847,Auto,7779.0,118674,0,172964,21179,249107,103357,44058,84567,328938,66764,78316,250944,0,264720,99678,75279,347727,187345,17202,208898,172305,133141
57632,58252,Bhavacakra,40707.0,118674,0,172964,21179,249107,144064,44058,84567,328938,66764,78316,250944,0,264720,99678,75279,347727,187345,17202,208898,172305,133141
59132,59672,Aeolian Edge,56992.0,175666,0,172964,21179,249107,144064,44058,84567,328938,66764,78316,250944,0,264720,99678,75279,347727,187345,17202,208898,172305,133141
59485,60017,Auto,7779.0,175666,0,172964,21179,256886,144064,44058,84567,328938,66764,78316,250944,0,264720,99678,75279,347727,187345,17202,208898,172305,133141
61252,61652,Spinning Edge,30530.0,175666,0,172964,21179,256886,144064,44058,84567,328938,66764,78316,250944,0,264720,99678,75279,347727,217875,17202,208898,172305,133141
61655,62187,Auto,7779.0,175666,0,172964,21179,264665,144064,44058,84567,328938,66764,78316,250944,0,264720,99678,75279,347727,217875,17202,208898,172305,133141
63372,63772,Gust Slash,40707.0,175666,0,172964,21179,264665,144064,44058,84567,328938,66764,78316,291651,0,264720,99678,75279,347727,217875,17202,208898,172305,133141
63825,64357,Auto,7779.0,175666,0,172964,21179,272444,144064,44058,84567,328938,66764,78316,291651,0,264720,99678,75279,347727,217875,17202,208898,172305,133141
65492,66112,Armor Crush,50884.0,175666,0,223848,21179,272444,144064,44058,84567,328938,66764,78316,291651,0,264720,99678,75279,347727,217875,17202,208898,172305,133141
65995,66527,Auto,7779.0,175666,0,223848,21179,280223,144064,44058,84567,328938,66764,78316,291651,0,264720,99678,75279,347727,217875,17202,208898,172305,133141
67613,68013,Spinning Edge,30530.0,175666,0,223848,21179,280223,144064,44058,84567,328938,66764,78316,291651,0,264720,99678,75279,347727,248405,17202,208898,172305,133141
68165,68697,Auto,7779.0,175666,0,223848,21179,288002,144064,44058,84567,328938,66764,78316,291651,0,264720,99678,75279,347727,248405,17202,208898,172305,133141
68381,69671,Kunai's Bane,71241.0,175666,0,223848,21179,288002,144064,44058,84567,328938,66764,78316,291651,0,264720,170919,75279,347727,248405,17202,208898,172305,133141
69733,70133,Gust Slash,44777.0,175666,0,223848,21179,288002,144064,44058,84567,328938,66764,78316,336428,0,264720,170919,75279,347727,248405,17202,208898,172305,133141
70335,70867,Auto,8556.0,175666,0,223848,21179,296558,144064,44058,84567,328938,66764,78316,336428,0,264720,170919,75279,347727,248405,17202,208898,172305,133141
70702,71402,Dream Within a Dream,20148.0,175666,0,223848,21179,296558,144064,44058,104715,328938,66764,78316,336428,0,264720,170919,75279,347727,248405,17202,208898,172305,133141
70702,71552,Dream Within a Dream,20148.0,175666,0,223848,21179,296558,144064,44058,124863,328938,66764,78316,336428,0,264720,170919,75279,347727,248405,17202,208898,172305,133141
70702,71702,Dream Within a Dream,20148.0,175666,0,223848,21179,296558,144064,44058,145011,328938,66764,78316,336428,0,264720,170919,75279,347727,248405,17202,208898,172305,133141
72505,73037,Auto,8556.0,175666,0,223848,21179,305114,144064,44058,145011,328938,66764,78316,336428,0,264720,170919,75279,347727,248405,17202,208898,172305,133141
72854,73474,Hyosho Ranryu,189199.0,175666,0,223848,21179,305114,144064,44058,145011,328938,66764,78316,336428,0,453919,170919,75279,347727,248405,17202,208898,172305,133141
73474,74094,Bhavacakra,44777.0,175666,0,223848,21179,305114,188841,44058,145011,328938,66764,78316,336428,0,453919,170919,75279,347727,248405,17202,208898,172305,133141
74675,75207,Auto,8556.0,175666,0,223848,21179,313670,188841,44058,145011,328938,66764,78316,336428,0,453919,170919,75279,347727,248405,17202,208898,172305,133141
75355,76065,Raiton,82842.0,175666,0,223848,21179,313670,188841,44058,145011,328938,66764,78316,336428,0,453919,170919,75279,430569,248405,17202,208898,172305,133141
76845,77377,Auto,8556.0,175666,0,223848,21179,322226,188841,44058,145011,328938,66764,78316,336428,0,453919,170919,75279,430569,248405,17202,208898,172305,133141
77857,78567,Raiton,82842.0,175666,0,223848,21179,322226,188841,44058,145011,328938,66764,78316,336428,0,453919,170919,75279,513411,248405,17202,208898,172305,133141
79015,79547,Auto,8556.0,175666,0,223848,21179,330782,188841,44058,145011,328938,66764,78316,336428,0,453919,170919,75279,513411,248405,17202,208898,172305,133141
79357,80117,Fleeting Raiju,78365.0,175666,0,223848,21179,330782,188841,44058,145011,407303,66764,78316,336428,0,453919,170919,75279,513411,248405,17202,208898,172305,133141
81185,81717,Auto,8556.0,175666,0,223848,21179,339338,188841,44058,145011,407303,66764,78316,336428,0,453919,170919,75279,513411,248405,17202,208898,172305,133141
81477,82237,Fleeting Raiju,78365.0,175666,0,223848,21179,339338,188841,44058,145011,485668,66764,78316,336428,0,453919,170919,75279,513411,248405,17202,208898,172305,133141
83355,83887,Auto,8556.0,175666,0,223848,21179,347894,188841,44058,145011,485668,66764,78316,336428,0,453919,170919,75279,513411,248405,17202,208898,172305,133141
83597,84137,Aeolian Edge,62691.0,238357,0,223848,21179,347894,188841,44058,145011,485668,66764,78316,336428,0,453919,170919,75279,513411,248405,17202,208898,172305,133141
85525,86057,Auto,7779.0,238357,0,223848,21179,355673,188841,44058,145011,485668,66764,78316,336428,0,453919,170919,75279,513411,248405,17202,208898,172305,133141
85718,86118,Spinning Edge,30530.0,238357,0,223848,21179,355673,188841,44058,145011,485668,66764,78316,336428,0,453919,170919,75279,513411,278935,17202,208898,172305,133141
87695,88227,Auto,7779.0,238357,0,223848,21179,363452,188841,44058,145011,485668,66764,78316,336428,0,453919,170919,75279,513411,278935,17202,208898,172305,133141
87838,88238,Gust Slash,40707.0,238357,0,223848,21179,363452,188841,44058,145011,485668,66764,78316,377135,0,453919,170919,75279,513411,278935,17202,208898,172305,133141
89865,90397,Auto,7779.0,238357,0,223848,21179,371231,188841,44058,145011,485668,66764,78316,377135,0,453919,170919,75279,513411,278935,17202,208898,172305,133141
89958,90498,Aeolian Edge,56992.0,295349,0,223848,21179,371231,188841,44058,145011,485668,66764,78316,377135,0,453919,170919,75279,513411,278935,17202,208898,172305,133141
92078,92478,Spinning Edge,30530.0,295349,0,223848,21179,371231,188841,44058,145011,485668,66764,78316,377135,0,453919,170919,75279,513411,309465,17202,208898,172305,133141
92035,92567,Auto,7779.0,295349,0,223848,21179,379010,188841,44058,145011,485668,66764,78316,377135,0,453919,170919,75279,513411,309465,17202,208898,172305,133141
94198,94598,Gust Slash,40707.0,295349,0,223848,21179,379010,188841,44058,145011,485668,66764,78316,417842,0,453919,170919,75279,513411,309465,17202,208898,172305,133141
94205,94737,Auto,7779.0,295349,0,223848,21179,386789,188841,44058,145011,485668,66764,78316,417842,0,453919,170919,75279,513411,309465,17202,208898,172305,133141
96406,96406,Armor Crush (pet),15069.0,295349,0,223848,36248,386789,188841,44058,145011,485668,66764,78316,417842,0,453919,170919,75279,513411,309465,17202,208898,172305,133141
96375,96907,Auto,7779.0,295349,0,223848,36248,394568,188841,44058,145011,485668,66764,78316,417842,0,453919,170919,75279,513411,309465,17202,208898,172305,133141
96318,96938,Armor Crush,50884.0,295349,0,274732,36248,394568,188841,44058,145011,485668,66764,78316,417842,0,453919,170919,75279,513411,309465,17202,208898,172305,133141
98526,98526,Spinning Edge (pet),15069.0,295349,0,274732,36248,394568,188841,44058,145011,485668,66764,78316,417842,0,453919,170919,75279,513411,309465,32271,208898,172305,133141
98438,98838,Spinning Edge,30530.0,295349,0,274732,36248,394568,188841,44058,145011,485668,66764,78316,417842,0,453919,170919,75279,513411,339995,32271,208898,172305,133141
98545,99077,Auto,7779.0,295349,0,274732,36248,402347,188841,44058,145011,485668,66764,78316,417842,0,453919,170919,75279,513411,339995,32271,208898,172305,133141
100646,100646,Gust Slash (pet),15069.0,295349,0,274732,36248,402347,188841,44058,145011,485668,66764,78316,417842,15069,453919,170919,75279,513411,339995,32271,208898,172305,133141
100558,100958,Gust Slash,40707.0,295349,0,274732,36248,402347,188841,44058,145011,485668,66764,78316,458549,15069,453919,170919,75279,513411,339995,32271,208898,172305,133141
100715,101247,Auto,7779.0,295349,0,274732,36248,410126,188841,44058,145011,485668,66764,78316,458549,15069,453919,170919,75279,513411,339995,32271,208898,172305,133141
102767,102767,Aeolian Edge (pet),15069.0,295349,15069,274732,36248,410126,188841,44058,145011,485668,66764,78316,458549,15069,453919,170919,75279,513411,339995,32271,208898,172305,133141
102679,103219,Aeolian Edge,56992.0,352341,15069,274732,36248,410126,188841,44058,145011,485668,66764,78316,458549,15069,453919,170919,75279,513411,339995,32271,208898,172305,133141
102885,103417,Auto,7779.0,352341,15069,274732,36248,417905,188841,44058,145011,485668,66764,78316,458549,15069,453919,170919,75279,513411,339995,32271,208898,172305,133141
103299,103919,Bhavacakra,40707.0,352341,15069,274732,36248,417905,229548,44058,145011,485668,66764,78316,458549,15069,453919,170919,75279,513411,339995,32271,208898,172305,133141
104887,104887,Spinning Edge (pet),15069.0,352341,15069,274732,36248,417905,229548,44058,145011,485668,66764,78316,458549,15069,453919,170919,75279,513411,339995,47340,208898,172305,133141
104799,105199,Spinning Edge,30530.0,352341,15069,274732,36248,417905,229548,44058,145011,485668,66764,78316,458549,15069,453919,170919,75279,513411,370525,47340,208898,172305,133141
105055,105587,Auto,7779.0,352341,15069,274732,36248,425684,229548,44058,145011,485668,66764,78316,458549,15069,453919,170919,75279,513411,370525,47340,208898,172305,133141
106919,107319,Gust Slash,40707.0,352341,15069,274732,36248,425684,229548,44058,145011,485668,66764,78316,499256,15069,453919,170919,75279,513411,370525,47340,208898,172305,133141
107225,107757,Auto,7779.0,352341,15069,274732,36248,433463,229548,44058,145011,485668,66764,78316,499256,15069,453919,170919,75279,513411,370525,47340,208898,172305,133141
109039,109579,Aeolian Edge,56992.0,409333,15069,274732,36248,433463,229548,44058,145011,485668,66764,78316,499256,15069,453919,170919,75279,513411,370525,47340,208898,172305,133141
109395,109927,Auto,7779.0,409333,15069,274732,36248,441242,229548,44058,145011,485668,66764,78316,499256,15069,453919,170919,75279,513411,370525,47340,208898,172305,133141
111565,112097,Auto,7779.0,409333,15069,274732,36248,449021,229548,44058,145011,485668,66764,78316,499256,15069,453919,170919,75279,513411,370525,47340,208898,172305,133141
112661,113641,Suiton,59027.0,409333,15069,274732,36248,449021,229548,44058,145011,485668,66764,78316,499256,15069,453919,170919,75279,513411,370525,47340,267925,172305,133141
113735,114267,Auto,7779.0,409333,15069,274732,36248,456800,229548,44058,145011,485668,66764,78316,499256,15069,453919,170919,75279,513411,370525,47340,267925,172305,133141
114161,114561,Spinning Edge,30530.0,409333,15069,274732,36248,456800,229548,44058,145011,485668,66764,78316,499256,15069,453919,170919,75279,513411,401055,47340,267925,172305,133141
114781,115401,Bhavacakra,40707.0,409333,15069,274732,36248,456800,270255,44058,145011,485668,66764,78316,499256,15069,453919,170919,75279,513411,401055,47340,267925,172305,133141
115905,116437,Auto,7779.0,409333,15069,274732,36248,464579,270255,44058,145011,485668,66764,78316,499256,15069,453919,170919,75279,513411,401055,47340,267925,172305,133141
116281,116681,Gust Slash,40707.0,409333,15069,274732,36248,464579,270255,44058,145011,485668,66764,78316,539963,15069,453919,170919,75279,513411,401055,47340,267925,172305,133141
118075,118607,Auto,7779.0,409333,15069,274732,36248,472358,270255,44058,145011,485668,66764,78316,539963,15069,453919,170919,75279,513411,401055,47340,267925,172305,133141
118401,119021,Armor Crush,50884.0,409333,15069,325616,36248,472358,270255,44058,145011,485668,66764,78316,539963,15069,453919,170919,75279,513411,401055,47340,267925,172305,133141
120245,120777,Auto,7779.0,409333,15069,325616,36248,480137,270255,44058,145011,485668,66764,78316,539963,15069,453919,170919,75279,513411,401055,47340,267925,172305,133141
120521,120921,Spinning Edge,30530.0,409333,15069,325616,36248,480137,270255,44058,145011,485668,66764,78316,539963,15069,453919,170919,75279,513411,431585,47340,267925,172305,133141
122415,122947,Auto,7779.0,409333,15069,325616,36248,487916,270255,44058,145011,485668,66764,78316,539963,15069,453919,170919,75279,513411,431585,47340,267925,172305,133141
122642,123042,Gust Slash,40707.0,409333,15069,325616,36248,487916,270255,44058,145011,485668,66764,78316,580670,15069,453919,170919,75279,513411,431585,47340,267925,172305,133141
123262,123882,Bhavacakra,40707.0,409333,15069,325616,36248,487916,310962,44058,145011,485668,66764,78316,580670,15069,453919,170919,75279,513411,431585,47340,267925,172305,133141
124585,125117,Auto,7779.0,409333,15069,325616,36248,495695,310962,44058,145011,485668,66764,78316,580670,15069,453919,170919,75279,513411,431585,47340,267925,172305,133141
124762,125302,Aeolian Edge,56992.0,466325,15069,325616,36248,495695,310962,44058,145011,485668,66764,78316,580670,15069,453919,170919,75279,513411,431585,47340,267925,172305,133141
125582,126652,Dokumori,40707.0,466325,15069,325616,36248,495695,310962,84765,145011,485668,66764,78316,580670,15069,453919,170919,75279,513411,431585,47340,267925,172305,133141
126755,127287,Auto,10055.0,466325,15069,325616,36248,505750,310962,84765,145011,485668,66764,78316,580670,15069,453919,170919,75279,513411,431585,47340,267925,172305,133141
126882,128442,Phantom Kamaitachi (pet),85248.0,466325,15069,325616,36248,505750,310962,84765,145011,485668,66764,78316,580670,15069,453919,170919,160527,513411,431585,47340,267925,172305,133141
128925,129457,Auto,11061.0,466325,15069,325616,36248,516811,310962,84765,145011,485668,66764,78316,580670,15069,453919,170919,160527,513411,431585,47340,267925,172305,133141
128381,129671,Kunai's Bane,92096.0,466325,15069,325616,36248,516811,310962,84765,145011,485668,66764,78316,580670,15069,453919,263015,160527,513411,431585,47340,267925,172305,133141
130002,130622,Hyosho Ranryu,244586.0,466325,15069,325616,36248,516811,310962,84765,145011,485668,66764,78316,580670,15069,698505,263015,160527,513411,431585,47340,267925,172305,133141
130702,131402,Dream Within a Dream,26047.0,466325,15069,325616,36248,516811,310962,84765,171058,485668,66764,78316,580670,15069,698505,263015,160527,513411,431585,47340,267925,172305,133141
130702,131552,Dream Within a Dream,26047.0,466325,15069,325616,36248,516811,310962,84765,197105,485668,66764,78316,580670,15069,698505,263015,160527,513411,431585,47340,267925,172305,133141
131095,131627,Auto,11061.0,466325,15069,325616,36248,527872,310962,84765,197105,485668,66764,78316,580670,15069,698505,263015,160527,513411,431585,47340,267925,172305,133141
130702,131702,Dream Within a Dream,26047.0,466325,15069,325616,36248,527872,310962,84765,223152,485668,66764,78316,580670,15069,698505,263015,160527,513411,431585,47340,267925,172305,133141
132504,133214,Raiton,107094.0,466325,15069,325616,36248,527872,310962,84765,223152,485668,66764,78316,580670,15069,698505,263015,160527,620505,431585,47340,267925,172305,133141
134005,134895,Fuma Shuriken,72357.0,466325,15069,325616,36248,527872,310962,84765,223152,485668,66764,150673,580670,15069,698505,263015,160527,620505,431585,47340,267925,172305,133141
135006,135716,Raiton,107094.0,466325,15069,325616,36248,527872,310962,84765,223152,485668,66764,150673,580670,15069,698505,263015,160527,727599,431585,47340,267925,172305,133141
136007,136539,Auto,11061.0,466325,15069,325616,36248,538933,310962,84765,223152,485668,66764,150673,580670,15069,698505,263015,160527,727599,431585,47340,267925,172305,133141
136007,136987,Suiton,83937.0,466325,15069,325616,36248,538933,310962,84765,223152,485668,66764,150673,580670,15069,698505,263015,160527,727599,431585,47340,351862,172305,133141
136627,137657,Zesho Meppo,101306.0,466325,15069,325616,36248,538933,310962,84765,223152,485668,66764,150673,580670,15069,698505,263015,160527,727599,431585,47340,351862,172305,234447
137507,138267,Fleeting Raiju,101306.0,466325,15069,325616,36248,538933,310962,84765,223152,586974,66764,150673,580670,15069,698505,263015,160527,727599,431585,47340,351862,172305,234447
138177,138709,Auto,11061.0,466325,15069,325616,36248,549994,310962,84765,223152,586974,66764,150673,580670,15069,698505,263015,160527,727599,431585,47340,351862,172305,234447
138747,139367,Bhavacakra,79593.0,466325,15069,325616,36248,549994,390555,84765,223152,586974,66764,150673,580670,15069,698505,263015,160527,727599,431585,47340,351862,172305,234447
139628,140388,Fleeting Raiju,101306.0,466325,15069,325616,36248,549994,390555,84765,223152,688280,66764,150673,580670,15069,698505,263015,160527,727599,431585,47340,351862,172305,234447
140248,140603,Tenri Jindo,159196.0,466325,15069,325616,36248,549994,390555,84765,223152,688280,66764,150673,580670,15069,698505,263015,160527,727599,431585,47340,351862,331501,234447
140347,140879,Auto,11061.0,466325,15069,325616,36248,561055,390555,84765,223152,688280,66764,150673,580670,15069,698505,263015,160527,727599,431585,47340,351862,331501,234447
