sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Combust III (dot),Fall Malefic,Lord of Crowns,Oracle,Stellar Explosion (pet)
29950,31020,Fall Malefic,36032.0,0,92244,427515,59584,128052,44382
30810,31342,Auto,0.0,0,92244,427515,59584,128052,44382
24440,31500,Combust III (dot),11143.0,0,103387,427515,59584,128052,44382
32260,33330,Fall Malefic,33295.0,0,103387,460810,59584,128052,44382
24440,34500,Combust III (dot),11143.0,0,114530,460810,59584,128052,44382
35070,35602,Auto,0.0,0,114530,460810,59584,128052,44382
34570,35640,Fall Malefic,33295.0,0,114530,494105,59584,128052,44382
24440,37500,Combust III (dot),11143.0,0,125673,494105,59584,128052,44382
36880,37950,Fall Malefic,33295.0,0,125673,527400,59584,128052,44382
38270,38802,Auto,0.0,0,125673,527400,59584,128052,44382
39190,40260,Fall Malefic,33295.0,0,125673,560695,59584,128052,44382
24440,40500,Combust III (dot),11143.0,0,136816,560695,59584,128052,44382
42001,42533,Auto,0.0,0,136816,560695,59584,128052,44382
41501,42571,Fall Malefic,33295.0,0,136816,593990,59584,128052,44382
24440,43500,Combust III (dot),11143.0,0,147959,593990,59584,128052,44382
43811,44881,Fall Malefic,33295.0,0,147959,627285,59584,128052,44382
45201,45733,Auto,0.0,0,147959,627285,59584,128052,44382
24440,46500,Combust III (dot),11143.0,0,159102,627285,59584,128052,44382
46121,47191,Fall Malefic,33295.0,0,159102,660580,59584,128052,44382
48931,49463,Auto,0.0,0,159102,660580,59584,128052,44382
24440,49500,Combust III (dot),11143.0,0,170245,660580,59584,128052,44382
48431,49501,Fall Malefic,33295.0,0,170245,693875,59584,128052,44382
50741,51811,Fall Malefic,33295.0,0,170245,727170,59584,128052,44382
24440,52500,Combust III (dot),11143.0,0,181388,727170,59584,128052,44382
52131,52663,Auto,0.0,0,181388,727170,59584,128052,44382
53051,54121,Fall Malefic,33295.0,0,181388,760465,59584,128052,44382
54471,55500,Combust III (dot),9233.0,0,190621,760465,59584,128052,44382
55331,55863,Auto,0.0,0,190621,760465,59584,128052,44382
54471,58500,Combust III (dot),9233.0,0,199854,760465,59584,128052,44382
57671,58741,Fall Malefic,33295.0,0,199854,793760,59584,128052,44382
58531,59063,Auto,0.0,0,199854,793760,59584,128052,44382
59981,61051,Fall Malefic,33295.0,0,199854,827055,59584,128052,44382
54471,61500,Combust III (dot),9233.0,0,209087,827055,59584,128052,44382
62791,63323,Auto,0.0,0,209087,827055,59584,128052,44382
62291,63361,Fall Malefic,33295.0,0,209087,860350,59584,128052,44382
54471,64500,Combust III (dot),9233.0,0,218320,860350,59584,128052,44382
64601,65671,Fall Malefic,33295.0,0,218320,893645,59584,128052,44382
65991,66523,Auto,0.0,0,218320,893645,59584,128052,44382
54471,67500,Combust III (dot),9233.0,0,227553,893645,59584,128052,44382
66911,67981,Fall Malefic,33295.0,0,227553,926940,59584,128052,44382
69031,69031,Stellar Explosion (pet),36627.0,0,227553,926940,59584,128052,81009
69721,70253,Auto,0.0,0,227553,926940,59584,128052,81009
69221,70291,Fall Malefic,33295.0,0,227553,960235,59584,128052,81009
54471,70500,Combust III (dot),9233.0,0,236786,960235,59584,128052,81009
71531,72601,Fall Malefic,33295.0,0,236786,993530,59584,128052,81009
72921,73453,Auto,0.0,0,236786,993530,59584,128052,81009
54471,73500,Combust III (dot),9233.0,0,246019,993530,59584,128052,81009
73841,74911,Fall Malefic,33295.0,0,246019,1026825,59584,128052,81009
54471,76500,Combust III (dot),9233.0,0,255252,1026825,59584,128052,81009
76651,77183,Auto,0.0,0,255252,1026825,59584,128052,81009
76151,77221,Fall Malefic,33295.0,0,255252,1060120,59584,128052,81009
54471,79500,Combust III (dot),9233.0,0,264485,1060120,59584,128052,81009
78461,79531,Fall Malefic,33295.0,0,264485,1093415,59584,128052,81009
79851,80383,Auto,0.0,0,264485,1093415,59584,128052,81009
80771,81841,Fall Malefic,33295.0,0,264485,1126710,59584,128052,81009
54471,82500,Combust III (dot),9233.0,0,273718,1126710,59584,128052,81009
83581,84113,Auto,0.0,0,273718,1126710,59584,128052,81009
83081,84151,Fall Malefic,33295.0,0,273718,1160005,59584,128052,81009
84501,85500,Combust III (dot),9233.0,0,282951,1160005,59584,128052,81009
86781,87313,Auto,0.0,0,282951,1160005,59584,128052,81009
84501,88500,Combust III (dot),9233.0,0,292184,1160005,59584,128052,81009
87701,88771,Fall Malefic,33295.0,0,292184,1193300,59584,128052,81009
90511,91043,Auto,0.0,0,292184,1193300,59584,128052,81009
90011,91081,Fall Malefic,33295.0,0,292184,1226595,59584,128052,81009
84501,91500,Combust III (dot),9233.0,0,301417,1226595,59584,128052,81009
92321,93391,Fall Malefic,33295.0,0,301417,1259890,59584,128052,81009
93711,94243,Auto,0.0,0,301417,1259890,59584,128052,81009
84501,94500,Combust III (dot),9233.0,0,310650,1259890,59584,128052,81009
94631,95701,Fall Malefic,33295.0,0,310650,1293185,59584,128052,81009
84501,97500,Combust III (dot),9233.0,0,319883,1293185,59584,128052,81009
97441,97973,Auto,0.0,0,319883,1293185,59584,128052,81009
96941,98011,Fall Malefic,33295.0,0,319883,1326480,59584,128052,81009
99251,100321,Fall Malefic,33295.0,0,319883,1359775,59584,128052,81009
84501,100500,Combust III (dot),9233.0,0,329116,1359775,59584,128052,81009
100641,101173,Auto,0.0,0,329116,1359775,59584,128052,81009
101561,102631,Fall Malefic,33295.0,0,329116,1393070,59584,128052,81009
84501,103500,Combust III (dot),9233.0,0,338349,1393070,59584,128052,81009
104371,104903,Auto,0.0,0,338349,1393070,59584,128052,81009
103871,104941,Fall Malefic,33295.0,0,338349,1426365,59584,128052,81009
84501,106500,Combust III (dot),9233.0,0,347582,1426365,59584,128052,81009
106181,107251,Fall Malefic,33295.0,0,347582,1459660,59584,128052,81009
107571,108103,Auto,0.0,0,347582,1459660,59584,128052,81009
84501,109500,Combust III (dot),9233.0,0,356815,1459660,59584,128052,81009
108491,109561,Fall Malefic,33295.0,0,356815,1492955,59584,128052,81009
111301,111833,Auto,0.0,0,356815,1492955,59584,128052,81009
110801,111871,Fall Malefic,33295.0,0,356815,1526250,59584,128052,81009
84501,112500,Combust III (dot),9233.0,0,366048,1526250,59584,128052,81009
113111,114181,Fall Malefic,33295.0,0,366048,1559545,59584,128052,81009
114501,115033,Auto,0.0,0,366048,1559545,59584,128052,81009
114532,115500,Combust III (dot),9233.0,0,375281,1559545,59584,128052,81009
114532,118500,Combust III (dot),9233.0,0,384514,1559545,59584,128052,81009
118232,118764,Auto,0.0,0,384514,1559545,59584,128052,81009
117732,118802,Fall Malefic,33295.0,0,384514,1592840,59584,128052,81009
119152,120222,Fall Malefic,33295.0,0,384514,1626135,59584,128052,81009
114532,121500,Combust III (dot),9233.0,0,393747,1626135,59584,128052,81009
121432,121964,Auto,0.0,0,393747,1626135,59584,128052,81009
121462,122532,Fall Malefic,33295.0,0,393747,1659430,59584,128052,81009
114532,124500,Combust III (dot),9233.0,0,402980,1659430,59584,128052,81009
123772,124842,Fall Malefic,33295.0,0,402980,1692725,59584,128052,81009
124632,125164,Auto,0.0,0,402980,1692725,59584,128052,81009
126082,127152,Fall Malefic,37123.0,0,402980,1729848,59584,128052,81009
114532,127500,Combust III (dot),9233.0,0,412213,1729848,59584,128052,81009
127322,127942,Lord of Crowns,55060.0,0,412213,1729848,114644,128052,81009
127832,128364,Auto,0.0,0,412213,1729848,114644,128052,81009
129091,129091,Stellar Explosion (pet),40838.0,0,412213,1729848,114644,128052,121847
128392,129462,Fall Malefic,37123.0,0,412213,1766971,114644,128052,121847
114532,130500,Combust III (dot),9233.0,0,421446,1766971,114644,128052,121847
131032,131564,Auto,0.0,0,421446,1766971,114644,128052,121847
130702,131772,Fall Malefic,37123.0,0,421446,1804094,114644,128052,121847
131322,133062,Oracle,118327.0,0,421446,1804094,114644,246379,121847
114532,133500,Combust III (dot),9233.0,0,430679,1804094,114644,246379,121847
133012,134082,Fall Malefic,37123.0,0,430679,1841217,114644,246379,121847
134232,134764,Auto,0.0,0,430679,1841217,114644,246379,121847
114532,136500,Combust III (dot),9233.0,0,439912,1841217,114644,246379,121847
136212,137282,Fall Malefic,37123.0,0,439912,1878340,114644,246379,121847
137432,137964,Auto,0.0,0,439912,1878340,114644,246379,121847
114532,139500,Combust III (dot),9233.0,0,449145,1878340,114644,246379,121847
138522,139592,Fall Malefic,37123.0,0,449145,1915463,114644,246379,121847
141332,141864,Auto,0.0,0,449145,1915463,114644,246379,121847
140832,141902,Fall Malefic,37123.0,0,449145,1952586,114644,246379,121847
114532,142500,Combust III (dot),9233.0,0,458378,1952586,114644,246379,121847
142252,143322,Fall Malefic,37123.0,0,458378,1989709,114644,246379,121847
144532,145064,Auto,0.0,0,458378,1989709,114644,246379,121847
144562,145500,Combust III (dot),10294.0,0,468672,1989709,114644,246379,121847
144562,148500,Combust III (dot),10294.0,0,478966,1989709,114644,246379,121847
148262,148794,Auto,0.0,0,478966,1989709,114644,246379,121847
147762,148832,Fall Malefic,33295.0,0,478966,2023004,114644,246379,121847
150072,151142,Fall Malefic,33295.0,0,478966,2056299,114644,246379,121847
144562,151500,Combust III (dot),10294.0,0,489260,2056299,114644,246379,121847
151462,151994,Auto,0.0,0,489260,2056299,114644,246379,121847
152382,153452,Fall Malefic,33295.0,0,489260,2089594,114644,246379,121847
144562,154500,Combust III (dot),10294.0,0,499554,2089594,114644,246379,121847
155192,155724,Auto,0.0,0,499554,2089594,114644,246379,121847
154692,155762,Fall Malefic,33295.0,0,499554,2122889,114644,246379,121847
144562,157500,Combust III (dot),10294.0,0,509848,2122889,114644,246379,121847
157002,158072,Fall Malefic,33295.0,0,509848,2156184,114644,246379,121847
158392,158924,Auto,0.0,0,509848,2156184,114644,246379,121847
159312,160382,Fall Malefic,33295.0,0,509848,2189479,114644,246379,121847
144562,160500,Combust III (dot),10294.0,0,520142,2189479,114644,246379,121847
162122,162654,Auto,0.0,0,520142,2189479,114644,246379,121847
161622,162692,Fall Malefic,33295.0,0,520142,2222774,114644,246379,121847
144562,163500,Combust III (dot),10294.0,0,530436,2222774,114644,246379,121847
163932,165002,Fall Malefic,33295.0,0,530436,2256069,114644,246379,121847
165322,165854,Auto,0.0,0,530436,2256069,114644,246379,121847
144562,166500,Combust III (dot),10294.0,0,540730,2256069,114644,246379,121847
166242,167312,Fall Malefic,33295.0,0,540730,2289364,114644,246379,121847
144562,169500,Combust III (dot),10294.0,0,551024,2289364,114644,246379,121847
169052,169584,Auto,0.0,0,551024,2289364,114644,246379,121847
168552,169622,Fall Malefic,33295.0,0,551024,2322659,114644,246379,121847
170862,171932,Fall Malefic,33295.0,0,551024,2355954,114644,246379,121847
144562,172500,Combust III (dot),10294.0,0,561318,2355954,114644,246379,121847
172252,172784,Auto,0.0,0,561318,2355954,114644,246379,121847
173172,174242,Fall Malefic,33295.0,0,561318,2389249,114644,246379,121847
174592,175500,Combust III (dot),9233.0,0,570551,2389249,114644,246379,121847
175452,175984,Auto,0.0,0,570551,2389249,114644,246379,121847
174592,178500,Combust III (dot),9233.0,0,579784,2389249,114644,246379,121847
177792,178862,Fall Malefic,33295.0,0,579784,2422544,114644,246379,121847
178652,179184,Auto,0.0,0,579784,2422544,114644,246379,121847
180102,181172,Fall Malefic,33295.0,0,579784,2455839,114644,246379,121847
174592,181500,Combust III (dot),9233.0,0,589017,2455839,114644,246379,121847
182912,183444,Auto,0.0,0,589017,2455839,114644,246379,121847
182412,183482,Fall Malefic,33295.0,0,589017,2489134,114644,246379,121847
174592,184500,Combust III (dot),9233.0,0,598250,2489134,114644,246379,121847
184722,185792,Fall Malefic,33295.0,0,598250,2522429,114644,246379,121847
186112,186644,Auto,0.0,0,598250,2522429,114644,246379,121847
174592,187500,Combust III (dot),9233.0,0,607483,2522429,114644,246379,121847
187032,188102,Fall Malefic,33295.0,0,607483,2555724,114644,246379,121847
189152,189152,Stellar Explosion (pet),36627.0,0,607483,2555724,114644,246379,158474
189843,190375,Auto,0.0,0,607483,2555724,114644,246379,158474
189343,190413,Fall Malefic,33295.0,0,607483,2589019,114644,246379,158474
174592,190500,Combust III (dot),9233.0,0,616716,2589019,114644,246379,158474
191653,192723,Fall Malefic,33295.0,0,616716,2622314,114644,246379,158474
174592,193500,Combust III (dot),9233.0,0,625949,2622314,114644,246379,158474
193043,193575,Auto,0.0,0,625949,2622314,114644,246379,158474
193963,195033,Fall Malefic,33295.0,0,625949,2655609,114644,246379,158474
174592,196500,Combust III (dot),9233.0,0,635182,2655609,114644,246379,158474
196773,197305,Auto,0.0,0,635182,2655609,114644,246379,158474
196273,197343,Fall Malefic,33295.0,0,635182,2688904,114644,246379,158474
174592,199500,Combust III (dot),9233.0,0,644415,2688904,114644,246379,158474
198583,199653,Fall Malefic,33295.0,0,644415,2722199,114644,246379,158474
199973,200505,Auto,0.0,0,644415,2722199,114644,246379,158474
200893,201963,Fall Malefic,33295.0,0,644415,2755494,114644,246379,158474
174592,202500,Combust III (dot),9233.0,0,653648,2755494,114644,246379,158474
203703,204235,Auto,0.0,0,653648,2755494,114644,246379,158474
203203,204273,Fall Malefic,33295.0,0,653648,2788789,114644,246379,158474
204623,205500,Combust III (dot),9233.0,0,662881,2788789,114644,246379,158474
206903,207435,Auto,0.0,0,662881,2788789,114644,246379,158474
204623,208500,Combust III (dot),9233.0,0,672114,2788789,114644,246379,158474
207823,208893,Fall Malefic,33295.0,0,672114,2822084,114644,246379,158474
210633,211165,Auto,0.0,0,672114,2822084,114644,246379,158474
210133,211203,Fall Malefic,33295.0,0,672114,2855379,114644,246379,158474
204623,211500,Combust III (dot),9233.0,0,681347,2855379,114644,246379,158474
212443,213513,Fall Malefic,33295.0,0,681347,2888674,114644,246379,158474
213833,214365,Auto,0.0,0,681347,2888674,114644,246379,158474
204623,214500,Combust III (dot),9233.0,0,690580,2888674,114644,246379,158474
214753,215823,Fall Malefic,33295.0,0,690580,2921969,114644,246379,158474
204623,217500,Combust III (dot),9233.0,0,699813,2921969,114644,246379,158474
217563,218095,Auto,0.0,0,699813,2921969,114644,246379,158474
217063,218133,Fall Malefic,33295.0,0,699813,2955264,114644,246379,158474
219373,220443,Fall Malefic,33295.0,0,699813,2988559,114644,246379,158474
204623,220500,Combust III (dot),9233.0,0,709046,2988559,114644,246379,158474
220763,221295,Auto,0.0,0,709046,2988559,114644,246379,158474
221683,222753,Fall Malefic,33295.0,0,709046,3021854,114644,246379,158474
204623,223500,Combust III (dot),9233.0,0,718279,3021854,114644,246379,158474
224493,225025,Auto,0.0,0,718279,3021854,114644,246379,158474
223993,225063,Fall Malefic,33295.0,0,718279,3055149,114644,246379,158474
204623,226500,Combust III (dot),9233.0,0,727512,3055149,114644,246379,158474
226303,227373,Fall Malefic,33295.0,0,727512,3088444,114644,246379,158474
227693,228225,Auto,0.0,0,727512,3088444,114644,246379,158474
204623,229500,Combust III (dot),9233.0,0,736745,3088444,114644,246379,158474
228613,229683,Fall Malefic,33295.0,0,736745,3121739,114644,246379,158474
231423,231955,Auto,0.0,0,736745,3121739,114644,246379,158474
230923,231993,Fall Malefic,33295.0,0,736745,3155034,114644,246379,158474
204623,232500,Combust III (dot),9233.0,0,745978,3155034,114644,246379,158474
233233,234303,Fall Malefic,33295.0,0,745978,3188329,114644,246379,158474
234623,235155,Auto,0.0,0,745978,3188329,114644,246379,158474
234653,235500,Combust III (dot),9233.0,0,755211,3188329,114644,246379,158474
234653,238500,Combust III (dot),9233.0,0,764444,3188329,114644,246379,158474
238353,238885,Auto,0.0,0,764444,3188329,114644,246379,158474
237853,238923,Fall Malefic,33295.0,0,764444,3221624,114644,246379,158474
239273,240343,Fall Malefic,33295.0,0,764444,3254919,114644,246379,158474
234653,241500,Combust III (dot),9233.0,0,773677,3254919,114644,246379,158474
241553,242085,Auto,0.0,0,773677,3254919,114644,246379,158474
241583,242653,Fall Malefic,33295.0,0,773677,3288214,114644,246379,158474
234653,244500,Combust III (dot),9233.0,0,782910,3288214,114644,246379,158474
243893,244963,Fall Malefic,33295.0,0,782910,3321509,114644,246379,158474
244753,245285,Auto,0.0,0,782910,3321509,114644,246379,158474
246203,247273,Fall Malefic,37123.0,0,782910,3358632,114644,246379,158474
234653,247500,Combust III (dot),9233.0,0,792143,3358632,114644,246379,158474
247443,248063,Lord of Crowns,55060.0,0,792143,3358632,169704,246379,158474
247953,248485,Auto,0.0,0,792143,3358632,169704,246379,158474
249213,249213,Stellar Explosion (pet),40838.0,0,792143,3358632,169704,246379,199312
248513,249583,Fall Malefic,37123.0,0,792143,3395755,169704,246379,199312
234653,250500,Combust III (dot),9233.0,0,801376,3395755,169704,246379,199312
251153,251685,Auto,0.0,0,801376,3395755,169704,246379,199312
250823,251893,Fall Malefic,37123.0,0,801376,3432878,169704,246379,199312
251443,253183,Oracle,118327.0,0,801376,3432878,169704,364706,199312
234653,253500,Combust III (dot),9233.0,0,810609,3432878,169704,364706,199312
253133,254203,Fall Malefic,37123.0,0,810609,3470001,169704,364706,199312
254353,254885,Auto,0.0,0,810609,3470001,169704,364706,199312
234653,256500,Combust III (dot),9233.0,0,819842,3470001,169704,364706,199312
256333,257403,Fall Malefic,37123.0,0,819842,3507124,169704,364706,199312
257553,258085,Auto,0.0,0,819842,3507124,169704,364706,199312
234653,259500,Combust III (dot),9233.0,0,829075,3507124,169704,364706,199312
258643,259713,Fall Malefic,37123.0,0,829075,3544247,169704,364706,199312
261453,261985,Auto,0.0,0,829075,3544247,169704,364706,199312
260953,262023,Fall Malefic,37123.0,0,829075,3581370,169704,364706,199312
234653,262500,Combust III (dot),9233.0,0,838308,3581370,169704,364706,199312
262374,263444,Fall Malefic,37123.0,0,838308,3618493,169704,364706,199312
264653,265185,Auto,0.0,0,838308,3618493,169704,364706,199312
264684,265500,Combust III (dot),10294.0,0,848602,3618493,169704,364706,199312
264684,268500,Combust III (dot),10294.0,0,858896,3618493,169704,364706,199312
268384,268916,Auto,0.0,0,858896,3618493,169704,364706,199312
267884,268954,Fall Malefic,33295.0,0,858896,3651788,169704,364706,199312
270194,271264,Fall Malefic,33295.0,0,858896,3685083,169704,364706,199312
264684,271500,Combust III (dot),10294.0,0,869190,3685083,169704,364706,199312
271584,272116,Auto,0.0,0,869190,3685083,169704,364706,199312
272504,273574,Fall Malefic,33295.0,0,869190,3718378,169704,364706,199312
264684,274500,Combust III (dot),10294.0,0,879484,3718378,169704,364706,199312
275314,275846,Auto,0.0,0,879484,3718378,169704,364706,199312
274814,275884,Fall Malefic,33295.0,0,879484,3751673,169704,364706,199312
264684,277500,Combust III (dot),10294.0,0,889778,3751673,169704,364706,199312
277124,278194,Fall Malefic,33295.0,0,889778,3784968,169704,364706,199312
278514,279046,Auto,0.0,0,889778,3784968,169704,364706,199312
264684,280500,Combust III (dot),10294.0,0,900072,3784968,169704,364706,199312
279434,280504,Fall Malefic,33295.0,0,900072,3818263,169704,364706,199312
282244,282776,Auto,0.0,0,900072,3818263,169704,364706,199312
281744,282814,Fall Malefic,33295.0,0,900072,3851558,169704,364706,199312
264684,283500,Combust III (dot),10294.0,0,910366,3851558,169704,364706,199312
284054,285124,Fall Malefic,33295.0,0,910366,3884853,169704,364706,199312
285444,285976,Auto,0.0,0,910366,3884853,169704,364706,199312
264684,286500,Combust III (dot),10294.0,0,920660,3884853,169704,364706,199312
286364,287434,Fall Malefic,33295.0,0,920660,3918148,169704,364706,199312
264684,289500,Combust III (dot),10294.0,0,930954,3918148,169704,364706,199312
289174,289706,Auto,0.0,0,930954,3918148,169704,364706,199312
288674,289744,Fall Malefic,33295.0,0,930954,3951443,169704,364706,199312
290984,292054,Fall Malefic,33295.0,0,930954,3984738,169704,364706,199312
264684,292500,Combust III (dot),10294.0,0,941248,3984738,169704,364706,199312
292374,292906,Auto,0.0,0,941248,3984738,169704,364706,199312
293294,294364,Fall Malefic,33295.0,0,941248,4018033,169704,364706,199312
294714,295500,Combust III (dot),9233.0,0,950481,4018033,169704,364706,199312
295574,296106,Auto,0.0,0,950481,4018033,169704,364706,199312
294714,298500,Combust III (dot),9233.0,0,959714,4018033,169704,364706,199312
297914,298984,Fall Malefic,33295.0,0,959714,4051328,169704,364706,199312
298774,299306,Auto,0.0,0,959714,4051328,169704,364706,199312
300224,301294,Fall Malefic,33295.0,0,959714,4084623,169704,364706,199312
294714,301500,Combust III (dot),9233.0,0,968947,4084623,169704,364706,199312
303034,303566,Auto,0.0,0,968947,4084623,169704,364706,199312
302534,303604,Fall Malefic,33295.0,0,968947,4117918,169704,364706,199312
294714,304500,Combust III (dot),9233.0,0,978180,4117918,169704,364706,199312
304844,305914,Fall Malefic,33295.0,0,978180,4151213,169704,364706,199312
306234,306766,Auto,0.0,0,978180,4151213,169704,364706,199312
294714,307500,Combust III (dot),9233.0,0,987413,4151213,169704,364706,199312
307154,308224,Fall Malefic,33295.0,0,987413,4184508,169704,364706,199312
309274,309274,Stellar Explosion (pet),36627.0,0,987413,4184508,169704,364706,235939
309964,310496,Auto,0.0,0,987413,4184508,169704,364706,235939
294714,310500,Combust III (dot),9233.0,0,996646,4184508,169704,364706,235939
309464,310534,Fall Malefic,33295.0,0,996646,4217803,169704,364706,235939
311774,312844,Fall Malefic,33295.0,0,996646,4251098,169704,364706,235939
294714,313500,Combust III (dot),9233.0,0,1005879,4251098,169704,364706,235939
313164,313696,Auto,0.0,0,1005879,4251098,169704,364706,235939
314084,315154,Fall Malefic,33295.0,0,1005879,4284393,169704,364706,235939
294714,316500,Combust III (dot),9233.0,0,1015112,4284393,169704,364706,235939
316894,317426,Auto,0.0,0,1015112,4284393,169704,364706,235939
316394,317464,Fall Malefic,33295.0,0,1015112,4317688,169704,364706,235939
294714,319500,Combust III (dot),9233.0,0,1024345,4317688,169704,364706,235939
318704,319774,Fall Malefic,33295.0,0,1024345,4350983,169704,364706,235939
320094,320626,Auto,0.0,0,1024345,4350983,169704,364706,235939
321014,322084,Fall Malefic,33295.0,0,1024345,4384278,169704,364706,235939
294714,322500,Combust III (dot),9233.0,0,1033578,4384278,169704,364706,235939
323824,324356,Auto,0.0,0,1033578,4384278,169704,364706,235939
323324,324394,Fall Malefic,33295.0,0,1033578,4417573,169704,364706,235939
324744,325500,Combust III (dot),9233.0,0,1042811,4417573,169704,364706,235939
327024,327556,Auto,0.0,0,1042811,4417573,169704,364706,235939
324744,328500,Combust III (dot),9233.0,0,1052044,4417573,169704,364706,235939
327944,329014,Fall Malefic,33295.0,0,1052044,4450868,169704,364706,235939
330754,331286,Auto,0.0,0,1052044,4450868,169704,364706,235939
330254,331324,Fall Malefic,33295.0,0,1052044,4484163,169704,364706,235939
324744,331500,Combust III (dot),9233.0,0,1061277,4484163,169704,364706,235939
332564,333634,Fall Malefic,33295.0,0,1061277,4517458,169704,364706,235939
333954,334486,Auto,0.0,0,1061277,4517458,169704,364706,235939
324744,334500,Combust III (dot),9233.0,0,1070510,4517458,169704,364706,235939
334874,335944,Fall Malefic,33295.0,0,1070510,4550753,169704,364706,235939
324744,337500,Combust III (dot),9233.0,0,1079743,4550753,169704,364706,235939
337684,338216,Auto,0.0,0,1079743,4550753,169704,364706,235939
337184,338254,Fall Malefic,33295.0,0,1079743,4584048,169704,364706,235939
324744,340500,Combust III (dot),9233.0,0,1088976,4584048,169704,364706,235939
339495,340565,Fall Malefic,33295.0,0,1088976,4617343,169704,364706,235939
340884,341416,Auto,0.0,0,1088976,4617343,169704,364706,235939
341805,342875,Fall Malefic,33295.0,0,1088976,4650638,169704,364706,235939
324744,343500,Combust III (dot),9233.0,0,1098209,4650638,169704,364706,235939
344615,345147,Auto,0.0,0,1098209,4650638,169704,364706,235939
344115,345185,Fall Malefic,33295.0,0,1098209,4683933,169704,364706,235939
324744,346500,Combust III (dot),9233.0,0,1107442,4683933,169704,364706,235939
346425,347495,Fall Malefic,33295.0,0,1107442,4717228,169704,364706,235939
347815,348347,Auto,0.0,0,1107442,4717228,169704,364706,235939
324744,349500,Combust III (dot),9233.0,0,1116675,4717228,169704,364706,235939
348735,349805,Fall Malefic,33295.0,0,1116675,4750523,169704,364706,235939
351545,352077,Auto,0.0,0,1116675,4750523,169704,364706,235939
351045,352115,Fall Malefic,33295.0,0,1116675,4783818,169704,364706,235939
324744,352500,Combust III (dot),9233.0,0,1125908,4783818,169704,364706,235939
353355,354425,Fall Malefic,33295.0,0,1125908,4817113,169704,364706,235939
354745,355277,Auto,0.0,0,1125908,4817113,169704,364706,235939
354775,355500,Combust III (dot),9233.0,0,1135141,4817113,169704,364706,235939
354775,358500,Combust III (dot),9233.0,0,1144374,4817113,169704,364706,235939
358475,359007,Auto,0.0,0,1144374,4817113,169704,364706,235939
357975,359045,Fall Malefic,33295.0,0,1144374,4850408,169704,364706,235939
359395,360465,Fall Malefic,33295.0,0,1144374,4883703,169704,364706,235939
354775,361500,Combust III (dot),9233.0,0,1153607,4883703,169704,364706,235939
361675,362207,Auto,0.0,0,1153607,4883703,169704,364706,235939
361705,362775,Fall Malefic,33295.0,0,1153607,4916998,169704,364706,235939
354775,364500,Combust III (dot),9233.0,0,1162840,4916998,169704,364706,235939
364015,365085,Fall Malefic,36032.0,0,1162840,4953030,169704,364706,235939
364875,365407,Auto,0.0,0,1162840,4953030,169704,364706,235939
366325,367395,Fall Malefic,40175.0,0,1162840,4993205,169704,364706,235939
354775,367500,Combust III (dot),9233.0,0,1172073,4993205,169704,364706,235939
367565,368185,Lord of Crowns,59584.0,0,1172073,4993205,229288,364706,235939
368075,368607,Auto,0.0,0,1172073,4993205,229288,364706,235939
369335,369335,Stellar Explosion (pet),44382.0,0,1172073,4993205,229288,364706,280321
