sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Combust III (dot),Fall Malefic,Lord of Crowns,Oracle,Stellar Explosion (pet)
32260,33330,Fall Malefic,33641.0,0,110528,524598,71032,152655,52910
24440,34500,Combust III (dot),13283.0,0,123811,524598,71032,152655,52910
35070,35602,Auto,0.0,0,123811,524598,71032,152655,52910
34570,35640,Fall Malefic,33641.0,0,123811,558239,71032,152655,52910
24440,37500,Combust III (dot),13283.0,0,137094,558239,71032,152655,52910
36880,37950,Fall Malefic,33641.0,0,137094,591880,71032,152655,52910
38270,38802,Auto,0.0,0,137094,591880,71032,152655,52910
39190,40260,Fall Malefic,33641.0,0,137094,625521,71032,152655,52910
24440,40500,Combust III (dot),13283.0,0,150377,625521,71032,152655,52910
42001,42533,Auto,0.0,0,150377,625521,71032,152655,52910
41501,42571,Fall Malefic,33641.0,0,150377,659162,71032,152655,52910
24440,43500,Combust III (dot),13283.0,0,163660,659162,71032,152655,52910
43811,44881,Fall Malefic,33627.0,0,163660,692789,71032,152655,52910
45201,45733,Auto,0.0,0,163660,692789,71032,152655,52910
24440,46500,Combust III (dot),13283.0,0,176943,692789,71032,152655,52910
46121,47191,Fall Malefic,33627.0,0,176943,726416,71032,152655,52910
48931,49463,Auto,0.0,0,176943,726416,71032,152655,52910
24440,49500,Combust III (dot),13283.0,0,190226,726416,71032,152655,52910
48431,49501,Fall Malefic,33627.0,0,190226,760043,71032,152655,52910
50741,51811,Fall Malefic,33627.0,0,190226,793670,71032,152655,52910
24440,52500,Combust III (dot),13283.0,0,203509,793670,71032,152655,52910
52131,52663,Auto,0.0,0,203509,793670,71032,152655,52910
53051,54121,Fall Malefic,33627.0,0,203509,827297,71032,152655,52910
54471,55500,Combust III (dot),9325.0,0,212834,827297,71032,152655,52910
55331,55863,Auto,0.0,0,212834,827297,71032,152655,52910
54471,58500,Combust III (dot),9325.0,0,222159,827297,71032,152655,52910
57671,58741,Fall Malefic,33627.0,0,222159,860924,71032,152655,52910
58531,59063,Auto,0.0,0,222159,860924,71032,152655,52910
59981,61051,Fall Malefic,33627.0,0,222159,894551,71032,152655,52910
54471,61500,Combust III (dot),9325.0,0,231484,894551,71032,152655,52910
62791,63323,Auto,0.0,0,231484,894551,71032,152655,52910
62291,63361,Fall Malefic,33627.0,0,231484,928178,71032,152655,52910
54471,64500,Combust III (dot),9325.0,0,240809,928178,71032,152655,52910
64601,65671,Fall Malefic,33627.0,0,240809,961805,71032,152655,52910
65991,66523,Auto,0.0,0,240809,961805,71032,152655,52910
54471,67500,Combust III (dot),9325.0,0,250134,961805,71032,152655,52910
66911,67981,Fall Malefic,33627.0,0,250134,995432,71032,152655,52910
69031,69031,Stellar Explosion (pet),36993.0,0,250134,995432,71032,152655,89903
69721,70253,Auto,0.0,0,250134,995432,71032,152655,89903
69221,70291,Fall Malefic,33627.0,0,250134,1029059,71032,152655,89903
54471,70500,Combust III (dot),9325.0,0,259459,1029059,71032,152655,89903
71531,72601,Fall Malefic,33627.0,0,259459,1062686,71032,152655,89903
72921,73453,Auto,0.0,0,259459,1062686,71032,152655,89903
54471,73500,Combust III (dot),9325.0,0,268784,1062686,71032,152655,89903
73841,74911,Fall Malefic,33627.0,0,268784,1096313,71032,152655,89903
54471,76500,Combust III (dot),9325.0,0,278109,1096313,71032,152655,89903
76651,77183,Auto,0.0,0,278109,1096313,71032,152655,89903
76151,77221,Fall Malefic,33627.0,0,278109,1129940,71032,152655,89903
54471,79500,Combust III (dot),9325.0,0,287434,1129940,71032,152655,89903
78461,79531,Fall Malefic,33627.0,0,287434,1163567,71032,152655,89903
79851,80383,Auto,0.0,0,287434,1163567,71032,152655,89903
80771,81841,Fall Malefic,33627.0,0,287434,1197194,71032,152655,89903
54471,82500,Combust III (dot),9325.0,0,296759,1197194,71032,152655,89903
83581,84113,Auto,0.0,0,296759,1197194,71032,152655,89903
83081,84151,Fall Malefic,33544.0,0,296759,1230738,71032,152655,89903
84501,85500,Combust III (dot),9302.0,0,306061,1230738,71032,152655,89903
86781,87313,Auto,0.0,0,306061,1230738,71032,152655,89903
84501,88500,Combust III (dot),9302.0,0,315363,1230738,71032,152655,89903
87701,88771,Fall Malefic,33544.0,0,315363,1264282,71032,152655,89903
90511,91043,Auto,0.0,0,315363,1264282,71032,152655,89903
90011,91081,Fall Malefic,33544.0,0,315363,1297826,71032,152655,89903
84501,91500,Combust III (dot),9302.0,0,324665,1297826,71032,152655,89903
92321,93391,Fall Malefic,33544.0,0,324665,1331370,71032,152655,89903
93711,94243,Auto,0.0,0,324665,1331370,71032,152655,89903
84501,94500,Combust III (dot),9302.0,0,333967,1331370,71032,152655,89903
94631,95701,Fall Malefic,33544.0,0,333967,1364914,71032,152655,89903
84501,97500,Combust III (dot),9302.0,0,343269,1364914,71032,152655,89903
97441,97973,Auto,0.0,0,343269,1364914,71032,152655,89903
96941,98011,Fall Malefic,33544.0,0,343269,1398458,71032,152655,89903
99251,100321,Fall Malefic,33544.0,0,343269,1432002,71032,152655,89903
84501,100500,Combust III (dot),9302.0,0,352571,1432002,71032,152655,89903
100641,101173,Auto,0.0,0,352571,1432002,71032,152655,89903
101561,102631,Fall Malefic,33544.0,0,352571,1465546,71032,152655,89903
84501,103500,Combust III (dot),9302.0,0,361873,1465546,71032,152655,89903
104371,104903,Auto,0.0,0,361873,1465546,71032,152655,89903
103871,104941,Fall Malefic,33544.0,0,361873,1499090,71032,152655,89903
84501,106500,Combust III (dot),9302.0,0,371175,1499090,71032,152655,89903
106181,107251,Fall Malefic,33544.0,0,371175,1532634,71032,152655,89903
107571,108103,Auto,0.0,0,371175,1532634,71032,152655,89903
84501,109500,Combust III (dot),9302.0,0,380477,1532634,71032,152655,89903
108491,109561,Fall Malefic,33544.0,0,380477,1566178,71032,152655,89903
111301,111833,Auto,0.0,0,380477,1566178,71032,152655,89903
110801,111871,Fall Malefic,33544.0,0,380477,1599722,71032,152655,89903
84501,112500,Combust III (dot),9302.0,0,389779,1599722,71032,152655,89903
113111,114181,Fall Malefic,33544.0,0,389779,1633266,71032,152655,89903
114501,115033,Auto,0.0,0,389779,1633266,71032,152655,89903
114532,115500,Combust III (dot),9302.0,0,399081,1633266,71032,152655,89903
114532,118500,Combust III (dot),9302.0,0,408383,1633266,71032,152655,89903
118232,118764,Auto,0.0,0,408383,1633266,71032,152655,89903
117732,118802,Fall Malefic,33544.0,0,408383,1666810,71032,152655,89903
119152,120222,Fall Malefic,33544.0,0,408383,1700354,71032,152655,89903
114532,121500,Combust III (dot),9302.0,0,417685,1700354,71032,152655,89903
121432,121964,Auto,0.0,0,417685,1700354,71032,152655,89903
121462,122532,Fall Malefic,33641.0,0,417685,1733995,71032,152655,89903
114532,124500,Combust III (dot),9302.0,0,426987,1733995,71032,152655,89903
123772,124842,Fall Malefic,33641.0,0,426987,1767636,71032,152655,89903
124632,125164,Auto,0.0,0,426987,1767636,71032,152655,89903
126082,127152,Fall Malefic,41322.0,0,426987,1808958,71032,152655,89903
114532,127500,Combust III (dot),9302.0,0,436289,1808958,71032,152655,89903
127322,127942,Lord of Crowns,68212.0,0,436289,1808958,139244,152655,89903
127832,128364,Auto,0.0,0,436289,1808958,139244,152655,89903
129091,129091,Stellar Explosion (pet),50594.0,0,436289,1808958,139244,152655,140497
128392,129462,Fall Malefic,45992.0,0,436289,1854950,139244,152655,140497
114532,130500,Combust III (dot),9302.0,0,445591,1854950,139244,152655,140497
131032,131564,Auto,0.0,0,445591,1854950,139244,152655,140497
130702,131772,Fall Malefic,45992.0,0,445591,1900942,139244,152655,140497
131322,133062,Oracle,146593.0,0,445591,1900942,139244,299248,140497
114532,133500,Combust III (dot),9302.0,0,454893,1900942,139244,299248,140497
133012,134082,Fall Malefic,45992.0,0,454893,1946934,139244,299248,140497
134232,134764,Auto,0.0,0,454893,1946934,139244,299248,140497
114532,136500,Combust III (dot),9302.0,0,464195,1946934,139244,299248,140497
136212,137282,Fall Malefic,45992.0,0,464195,1992926,139244,299248,140497
137432,137964,Auto,0.0,0,464195,1992926,139244,299248,140497
114532,139500,Combust III (dot),9302.0,0,473497,1992926,139244,299248,140497
138522,139592,Fall Malefic,45992.0,0,473497,2038918,139244,299248,140497
141332,141864,Auto,0.0,0,473497,2038918,139244,299248,140497
140832,141902,Fall Malefic,45992.0,0,473497,2084910,139244,299248,140497
114532,142500,Combust III (dot),9302.0,0,482799,2084910,139244,299248,140497
142252,143322,Fall Malefic,45992.0,0,482799,2130902,139244,299248,140497
144532,145064,Auto,0.0,0,482799,2130902,139244,299248,140497
144562,145500,Combust III (dot),12753.0,0,495552,2130902,139244,299248,140497
144562,148500,Combust III (dot),12753.0,0,508305,2130902,139244,299248,140497
148262,148794,Auto,0.0,0,508305,2130902,139244,299248,140497
147762,148832,Fall Malefic,33641.0,0,508305,2164543,139244,299248,140497
150072,151142,Fall Malefic,33641.0,0,508305,2198184,139244,299248,140497
144562,151500,Combust III (dot),12753.0,0,521058,2198184,139244,299248,140497
151462,151994,Auto,0.0,0,521058,2198184,139244,299248,140497
152382,153452,Fall Malefic,33641.0,0,521058,2231825,139244,299248,140497
144562,154500,Combust III (dot),12753.0,0,533811,2231825,139244,299248,140497
155192,155724,Auto,0.0,0,533811,2231825,139244,299248,140497
154692,155762,Fall Malefic,33641.0,0,533811,2265466,139244,299248,140497
144562,157500,Combust III (dot),12753.0,0,546564,2265466,139244,299248,140497
157002,158072,Fall Malefic,33641.0,0,546564,2299107,139244,299248,140497
158392,158924,Auto,0.0,0,546564,2299107,139244,299248,140497
159312,160382,Fall Malefic,33641.0,0,546564,2332748,139244,299248,140497
144562,160500,Combust III (dot),12753.0,0,559317,2332748,139244,299248,140497
162122,162654,Auto,0.0,0,559317,2332748,139244,299248,140497
161622,162692,Fall Malefic,33641.0,0,559317,2366389,139244,299248,140497
144562,163500,Combust III (dot),12753.0,0,572070,2366389,139244,299248,140497
163932,165002,Fall Malefic,33641.0,0,572070,2400030,139244,299248,140497
165322,165854,Auto,0.0,0,572070,2400030,139244,299248,140497
144562,166500,Combust III (dot),12753.0,0,584823,2400030,139244,299248,140497
166242,167312,Fall Malefic,33627.0,0,584823,2433657,139244,299248,140497
144562,169500,Combust III (dot),12753.0,0,597576,2433657,139244,299248,140497
169052,169584,Auto,0.0,0,597576,2433657,139244,299248,140497
168552,169622,Fall Malefic,33627.0,0,597576,2467284,139244,299248,140497
170862,171932,Fall Malefic,33627.0,0,597576,2500911,139244,299248,140497
144562,172500,Combust III (dot),12753.0,0,610329,2500911,139244,299248,140497
172252,172784,Auto,0.0,0,610329,2500911,139244,299248,140497
173172,174242,Fall Malefic,33627.0,0,610329,2534538,139244,299248,140497
174592,175500,Combust III (dot),9325.0,0,619654,2534538,139244,299248,140497
175452,175984,Auto,0.0,0,619654,2534538,139244,299248,140497
174592,178500,Combust III (dot),9325.0,0,628979,2534538,139244,299248,140497
177792,178862,Fall Malefic,33627.0,0,628979,2568165,139244,299248,140497
178652,179184,Auto,0.0,0,628979,2568165,139244,299248,140497
180102,181172,Fall Malefic,33627.0,0,628979,2601792,139244,299248,140497
174592,181500,Combust III (dot),9325.0,0,638304,2601792,139244,299248,140497
182912,183444,Auto,0.0,0,638304,2601792,139244,299248,140497
182412,183482,Fall Malefic,33627.0,0,638304,2635419,139244,299248,140497
174592,184500,Combust III (dot),9325.0,0,647629,2635419,139244,299248,140497
184722,185792,Fall Malefic,33627.0,0,647629,2669046,139244,299248,140497
186112,186644,Auto,0.0,0,647629,2669046,139244,299248,140497
174592,187500,Combust III (dot),9325.0,0,656954,2669046,139244,299248,140497
187032,188102,Fall Malefic,33627.0,0,656954,2702673,139244,299248,140497
189152,189152,Stellar Explosion (pet),36993.0,0,656954,2702673,139244,299248,177490
189843,190375,Auto,0.0,0,656954,2702673,139244,299248,177490
189343,190413,Fall Malefic,33627.0,0,656954,2736300,139244,299248,177490
174592,190500,Combust III (dot),9325.0,0,666279,2736300,139244,299248,177490
191653,192723,Fall Malefic,33627.0,0,666279,2769927,139244,299248,177490
174592,193500,Combust III (dot),9325.0,0,675604,2769927,139244,299248,177490
193043,193575,Auto,0.0,0,675604,2769927,139244,299248,177490
193963,195033,Fall Malefic,33627.0,0,675604,2803554,139244,299248,177490
174592,196500,Combust III (dot),9325.0,0,684929,2803554,139244,299248,177490
196773,197305,Auto,0.0,0,684929,2803554,139244,299248,177490
196273,197343,Fall Malefic,33627.0,0,684929,2837181,139244,299248,177490
174592,199500,Combust III (dot),9325.0,0,694254,2837181,139244,299248,177490
198583,199653,Fall Malefic,33627.0,0,694254,2870808,139244,299248,177490
199973,200505,Auto,0.0,0,694254,2870808,139244,299248,177490
200893,201963,Fall Malefic,33627.0,0,694254,2904435,139244,299248,177490
174592,202500,Combust III (dot),9325.0,0,703579,2904435,139244,299248,177490
203703,204235,Auto,0.0,0,703579,2904435,139244,299248,177490
203203,204273,Fall Malefic,33544.0,0,703579,2937979,139244,299248,177490
204623,205500,Combust III (dot),9302.0,0,712881,2937979,139244,299248,177490
206903,207435,Auto,0.0,0,712881,2937979,139244,299248,177490
204623,208500,Combust III (dot),9302.0,0,722183,2937979,139244,299248,177490
207823,208893,Fall Malefic,33544.0,0,722183,2971523,139244,299248,177490
210633,211165,Auto,0.0,0,722183,2971523,139244,299248,177490
210133,211203,Fall Malefic,33544.0,0,722183,3005067,139244,299248,177490
204623,211500,Combust III (dot),9302.0,0,731485,3005067,139244,299248,177490
212443,213513,Fall Malefic,33544.0,0,731485,3038611,139244,299248,177490
213833,214365,Auto,0.0,0,731485,3038611,139244,299248,177490
204623,214500,Combust III (dot),9302.0,0,740787,3038611,139244,299248,177490
214753,215823,Fall Malefic,33544.0,0,740787,3072155,139244,299248,177490
204623,217500,Combust III (dot),9302.0,0,750089,3072155,139244,299248,177490
217563,218095,Auto,0.0,0,750089,3072155,139244,299248,177490
217063,218133,Fall Malefic,33544.0,0,750089,3105699,139244,299248,177490
219373,220443,Fall Malefic,33544.0,0,750089,3139243,139244,299248,177490
204623,220500,Combust III (dot),9302.0,0,759391,3139243,139244,299248,177490
220763,221295,Auto,0.0,0,759391,3139243,139244,299248,177490
221683,222753,Fall Malefic,33544.0,0,759391,3172787,139244,299248,177490
204623,223500,Combust III (dot),9302.0,0,768693,3172787,139244,299248,177490
224493,225025,Auto,0.0,0,768693,3172787,139244,299248,177490
223993,225063,Fall Malefic,33544.0,0,768693,3206331,139244,299248,177490
204623,226500,Combust III (dot),9302.0,0,777995,3206331,139244,299248,177490
226303,227373,Fall Malefic,33544.0,0,777995,3239875,139244,299248,177490
227693,228225,Auto,0.0,0,777995,3239875,139244,299248,177490
204623,229500,Combust III (dot),9302.0,0,787297,3239875,139244,299248,177490
228613,229683,Fall Malefic,33544.0,0,787297,3273419,139244,299248,177490
231423,231955,Auto,0.0,0,787297,3273419,139244,299248,177490
230923,231993,Fall Malefic,33544.0,0,787297,3306963,139244,299248,177490
204623,232500,Combust III (dot),9302.0,0,796599,3306963,139244,299248,177490
233233,234303,Fall Malefic,33544.0,0,796599,3340507,139244,299248,177490
234623,235155,Auto,0.0,0,796599,3340507,139244,299248,177490
234653,235500,Combust III (dot),9302.0,0,805901,3340507,139244,299248,177490
234653,238500,Combust III (dot),9302.0,0,815203,3340507,139244,299248,177490
238353,238885,Auto,0.0,0,815203,3340507,139244,299248,177490
237853,238923,Fall Malefic,33544.0,0,815203,3374051,139244,299248,177490
239273,240343,Fall Malefic,33544.0,0,815203,3407595,139244,299248,177490
234653,241500,Combust III (dot),9302.0,0,824505,3407595,139244,299248,177490
241553,242085,Auto,0.0,0,824505,3407595,139244,299248,177490
241583,242653,Fall Malefic,33641.0,0,824505,3441236,139244,299248,177490
234653,244500,Combust III (dot),9302.0,0,833807,3441236,139244,299248,177490
243893,244963,Fall Malefic,33641.0,0,833807,3474877,139244,299248,177490
244753,245285,Auto,0.0,0,833807,3474877,139244,299248,177490
246203,247273,Fall Malefic,41322.0,0,833807,3516199,139244,299248,177490
234653,247500,Combust III (dot),9302.0,0,843109,3516199,139244,299248,177490
247443,248063,Lord of Crowns,68212.0,0,843109,3516199,207456,299248,177490
247953,248485,Auto,0.0,0,843109,3516199,207456,299248,177490
249213,249213,Stellar Explosion (pet),50594.0,0,843109,3516199,207456,299248,228084
248513,249583,Fall Malefic,45992.0,0,843109,3562191,207456,299248,228084
234653,250500,Combust III (dot),9302.0,0,852411,3562191,207456,299248,228084
251153,251685,Auto,0.0,0,852411,3562191,207456,299248,228084
250823,251893,Fall Malefic,45992.0,0,852411,3608183,207456,299248,228084
251443,253183,Oracle,146593.0,0,852411,3608183,207456,445841,228084
234653,253500,Combust III (dot),9302.0,0,861713,3608183,207456,445841,228084
253133,254203,Fall Malefic,45992.0,0,861713,3654175,207456,445841,228084
254353,254885,Auto,0.0,0,861713,3654175,207456,445841,228084
234653,256500,Combust III (dot),9302.0,0,871015,3654175,207456,445841,228084
256333,257403,Fall Malefic,45992.0,0,871015,3700167,207456,445841,228084
257553,258085,Auto,0.0,0,871015,3700167,207456,445841,228084
234653,259500,Combust III (dot),9302.0,0,880317,3700167,207456,445841,228084
258643,259713,Fall Malefic,45992.0,0,880317,3746159,207456,445841,228084
261453,261985,Auto,0.0,0,880317,3746159,207456,445841,228084
260953,262023,Fall Malefic,45992.0,0,880317,3792151,207456,445841,228084
234653,262500,Combust III (dot),9302.0,0,889619,3792151,207456,445841,228084
262374,263444,Fall Malefic,45992.0,0,889619,3838143,207456,445841,228084
264653,265185,Auto,0.0,0,889619,3838143,207456,445841,228084
264684,265500,Combust III (dot),12753.0,0,902372,3838143,207456,445841,228084
264684,268500,Combust III (dot),12753.0,0,915125,3838143,207456,445841,228084
268384,268916,Auto,0.0,0,915125,3838143,207456,445841,228084
267884,268954,Fall Malefic,33641.0,0,915125,3871784,207456,445841,228084
270194,271264,Fall Malefic,33641.0,0,915125,3905425,207456,445841,228084
264684,271500,Combust III (dot),12753.0,0,927878,3905425,207456,445841,228084
271584,272116,Auto,0.0,0,927878,3905425,207456,445841,228084
272504,273574,Fall Malefic,33641.0,0,927878,3939066,207456,445841,228084
264684,274500,Combust III (dot),12753.0,0,940631,3939066,207456,445841,228084
275314,275846,Auto,0.0,0,940631,3939066,207456,445841,228084
274814,275884,Fall Malefic,33641.0,0,940631,3972707,207456,445841,228084
264684,277500,Combust III (dot),12753.0,0,953384,3972707,207456,445841,228084
277124,278194,Fall Malefic,33641.0,0,953384,4006348,207456,445841,228084
278514,279046,Auto,0.0,0,953384,4006348,207456,445841,228084
264684,280500,Combust III (dot),12753.0,0,966137,4006348,207456,445841,228084
279434,280504,Fall Malefic,33641.0,0,966137,4039989,207456,445841,228084
282244,282776,Auto,0.0,0,966137,4039989,207456,445841,228084
281744,282814,Fall Malefic,33641.0,0,966137,4073630,207456,445841,228084
264684,283500,Combust III (dot),12753.0,0,978890,4073630,207456,445841,228084
284054,285124,Fall Malefic,33641.0,0,978890,4107271,207456,445841,228084
285444,285976,Auto,0.0,0,978890,4107271,207456,445841,228084
264684,286500,Combust III (dot),12753.0,0,991643,4107271,207456,445841,228084
286364,287434,Fall Malefic,33627.0,0,991643,4140898,207456,445841,228084
264684,289500,Combust III (dot),12753.0,0,1004396,4140898,207456,445841,228084
289174,289706,Auto,0.0,0,1004396,4140898,207456,445841,228084
288674,289744,Fall Malefic,33627.0,0,1004396,4174525,207456,445841,228084
290984,292054,Fall Malefic,33627.0,0,1004396,4208152,207456,445841,228084
264684,292500,Combust III (dot),12753.0,0,1017149,4208152,207456,445841,228084
292374,292906,Auto,0.0,0,1017149,4208152,207456,445841,228084
293294,294364,Fall Malefic,33627.0,0,1017149,4241779,207456,445841,228084
294714,295500,Combust III (dot),9325.0,0,1026474,4241779,207456,445841,228084
295574,296106,Auto,0.0,0,1026474,4241779,207456,445841,228084
294714,298500,Combust III (dot),9325.0,0,1035799,4241779,207456,445841,228084
297914,298984,Fall Malefic,33627.0,0,1035799,4275406,207456,445841,228084
298774,299306,Auto,0.0,0,1035799,4275406,207456,445841,228084
300224,301294,Fall Malefic,33627.0,0,1035799,4309033,207456,445841,228084
294714,301500,Combust III (dot),9325.0,0,1045124,4309033,207456,445841,228084
303034,303566,Auto,0.0,0,1045124,4309033,207456,445841,228084
302534,303604,Fall Malefic,33627.0,0,1045124,4342660,207456,445841,228084
294714,304500,Combust III (dot),9325.0,0,1054449,4342660,207456,445841,228084
304844,305914,Fall Malefic,33627.0,0,1054449,4376287,207456,445841,228084
306234,306766,Auto,0.0,0,1054449,4376287,207456,445841,228084
294714,307500,Combust III (dot),9325.0,0,1063774,4376287,207456,445841,228084
307154,308224,Fall Malefic,33627.0,0,1063774,4409914,207456,445841,228084
309274,309274,Stellar Explosion (pet),36993.0,0,1063774,4409914,207456,445841,265077
309964,310496,Auto,0.0,0,1063774,4409914,207456,445841,265077
294714,310500,Combust III (dot),9325.0,0,1073099,4409914,207456,445841,265077
309464,310534,Fall Malefic,33627.0,0,1073099,4443541,207456,445841,265077
311774,312844,Fall Malefic,33627.0,0,1073099,4477168,207456,445841,265077
294714,313500,Combust III (dot),9325.0,0,1082424,4477168,207456,445841,265077
313164,313696,Auto,0.0,0,1082424,4477168,207456,445841,265077
314084,315154,Fall Malefic,33627.0,0,1082424,4510795,207456,445841,265077
294714,316500,Combust III (dot),9325.0,0,1091749,4510795,207456,445841,265077
316894,317426,Auto,0.0,0,1091749,4510795,207456,445841,265077
316394,317464,Fall Malefic,33627.0,0,1091749,4544422,207456,445841,265077
294714,319500,Combust III (dot),9325.0,0,1101074,4544422,207456,445841,265077
318704,319774,Fall Malefic,33627.0,0,1101074,4578049,207456,445841,265077
320094,320626,Auto,0.0,0,1101074,4578049,207456,445841,265077
321014,322084,Fall Malefic,33627.0,0,1101074,4611676,207456,445841,265077
294714,322500,Combust III (dot),9325.0,0,1110399,4611676,207456,445841,265077
323824,324356,Auto,0.0,0,1110399,4611676,207456,445841,265077
323324,324394,Fall Malefic,33544.0,0,1110399,4645220,207456,445841,265077
324744,325500,Combust III (dot),9302.0,0,1119701,4645220,207456,445841,265077
327024,327556,Auto,0.0,0,1119701,4645220,207456,445841,265077
324744,328500,Combust III (dot),9302.0,0,1129003,4645220,207456,445841,265077
327944,329014,Fall Malefic,33544.0,0,1129003,4678764,207456,445841,265077
330754,331286,Auto,0.0,0,1129003,4678764,207456,445841,265077
330254,331324,Fall Malefic,33544.0,0,1129003,4712308,207456,445841,265077
324744,331500,Combust III (dot),9302.0,0,1138305,4712308,207456,445841,265077
332564,333634,Fall Malefic,33544.0,0,1138305,4745852,207456,445841,265077
333954,334486,Auto,0.0,0,1138305,4745852,207456,445841,265077
324744,334500,Combust III (dot),9302.0,0,1147607,4745852,207456,445841,265077
334874,335944,Fall Malefic,33544.0,0,1147607,4779396,207456,445841,265077
324744,337500,Combust III (dot),9302.0,0,1156909,4779396,207456,445841,265077
337684,338216,Auto,0.0,0,1156909,4779396,207456,445841,265077
337184,338254,Fall Malefic,33544.0,0,1156909,4812940,207456,445841,265077
324744,340500,Combust III (dot),9302.0,0,1166211,4812940,207456,445841,265077
339495,340565,Fall Malefic,33544.0,0,1166211,4846484,207456,445841,265077
340884,341416,Auto,0.0,0,1166211,4846484,207456,445841,265077
341805,342875,Fall Malefic,33544.0,0,1166211,4880028,207456,445841,265077
324744,343500,Combust III (dot),9302.0,0,1175513,4880028,207456,445841,265077
344615,345147,Auto,0.0,0,1175513,4880028,207456,445841,265077
344115,345185,Fall Malefic,33544.0,0,1175513,4913572,207456,445841,265077
324744,346500,Combust III (dot),9302.0,0,1184815,4913572,207456,445841,265077
346425,347495,Fall Malefic,33544.0,0,1184815,4947116,207456,445841,265077
347815,348347,Auto,0.0,0,1184815,4947116,207456,445841,265077
324744,349500,Combust III (dot),9302.0,0,1194117,4947116,207456,445841,265077
348735,349805,Fall Malefic,33544.0,0,1194117,4980660,207456,445841,265077
351545,352077,Auto,0.0,0,1194117,4980660,207456,445841,265077
351045,352115,Fall Malefic,33544.0,0,1194117,5014204,207456,445841,265077
324744,352500,Combust III (dot),9302.0,0,1203419,5014204,207456,445841,265077
353355,354425,Fall Malefic,33544.0,0,1203419,5047748,207456,445841,265077
354745,355277,Auto,0.0,0,1203419,5047748,207456,445841,265077
354775,355500,Combust III (dot),9302.0,0,1212721,5047748,207456,445841,265077
354775,358500,Combust III (dot),9302.0,0,1222023,5047748,207456,445841,265077
358475,359007,Auto,0.0,0,1222023,5047748,207456,445841,265077
357975,359045,Fall Malefic,33544.0,0,1222023,5081292,207456,445841,265077
359395,360465,Fall Malefic,33544.0,0,1222023,5114836,207456,445841,265077
354775,361500,Combust III (dot),9302.0,0,1231325,5114836,207456,445841,265077
361675,362207,Auto,0.0,0,1231325,5114836,207456,445841,265077
361705,362775,Fall Malefic,33641.0,0,1231325,5148477,207456,445841,265077
354775,364500,Combust III (dot),9302.0,0,1240627,5148477,207456,445841,265077
364015,365085,Fall Malefic,36406.0,0,1240627,5184883,207456,445841,265077
364875,365407,Auto,0.0,0,1240627,5184883,207456,445841,265077
366325,367395,Fall Malefic,46955.0,0,1240627,5231838,207456,445841,265077
354775,367500,Combust III (dot),9302.0,0,1249929,5231838,207456,445841,265077
367565,368185,Lord of Crowns,73817.0,0,1249929,5231838,281273,445841,265077
368075,368607,Auto,0.0,0,1249929,5231838,281273,445841,265077
