sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Blizzard III,Blizzard IV,Despair,Fire III,Fire IV,Flare Star,High Thunder,Paradox,Thunder (dot),Xenoglossy
89112,89602,Despair,93862.0,0,86591,89606,282034,155077,2270393,603476,97173,322538,327968,198308
86462,91500,Thunder (dot),10096.0,0,86591,89606,282034,155077,2270393,603476,97173,322538,338064,198308
91262,92102,Blizzard III,43192.0,0,129783,89606,282034,155077,2270393,603476,97173,322538,338064,198308
91962,92494,Auto,0.0,0,129783,89606,282034,155077,2270393,603476,97173,322538,338064,198308
86462,94500,Thunder (dot),10096.0,0,129783,89606,282034,155077,2270393,603476,97173,322538,348160,198308
95242,95774,Auto,0.0,0,129783,89606,282034,155077,2270393,603476,97173,322538,348160,198308
94632,95792,Blizzard IV,44697.0,0,129783,134303,282034,155077,2270393,603476,97173,322538,348160,198308
95562,96232,Paradox,80443.0,0,129783,134303,282034,155077,2270393,603476,97173,402981,348160,198308
86462,97500,Thunder (dot),10096.0,0,129783,134303,282034,155077,2270393,603476,97173,402981,358256,198308
97712,98382,Paradox,80443.0,0,129783,134303,282034,155077,2270393,603476,97173,483424,358256,198308
98522,99054,Auto,0.0,0,129783,134303,282034,155077,2270393,603476,97173,483424,358256,198308
86462,100500,Thunder (dot),10096.0,0,129783,134303,282034,155077,2270393,603476,97173,483424,368352,198308
99862,101152,Fire III,60469.0,0,129783,134303,282034,215546,2270393,603476,97173,483424,368352,198308
101802,102334,Auto,0.0,0,129783,134303,282034,215546,2270393,603476,97173,483424,368352,198308
86462,103500,Thunder (dot),10096.0,0,129783,134303,282034,215546,2270393,603476,97173,483424,378448,198308
103232,104392,Fire IV,80454.0,0,129783,134303,282034,215546,2350847,603476,97173,483424,378448,198308
105882,106414,Auto,0.0,0,129783,134303,282034,215546,2350847,603476,97173,483424,378448,198308
86462,106500,Thunder (dot),10096.0,0,129783,134303,282034,215546,2350847,603476,97173,483424,388544,198308
105382,106542,Fire IV,80454.0,0,129783,134303,282034,215546,2431301,603476,97173,483424,388544,198308
107532,108692,Fire IV,80454.0,0,129783,134303,282034,215546,2511755,603476,97173,483424,388544,198308
86462,109500,Thunder (dot),10096.0,0,129783,134303,282034,215546,2511755,603476,97173,483424,398640,198308
110182,110714,Auto,0.0,0,129783,134303,282034,215546,2511755,603476,97173,483424,398640,198308
109682,110842,Fire IV,80454.0,0,129783,134303,282034,215546,2592209,603476,97173,483424,398640,198308
86462,112500,Thunder (dot),10096.0,0,129783,134303,282034,215546,2592209,603476,97173,483424,408736,198308
111832,112992,Fire IV,80454.0,0,129783,134303,282034,215546,2672663,603476,97173,483424,408736,198308
114482,115014,Auto,0.0,0,129783,134303,282034,215546,2672663,603476,97173,483424,408736,198308
113982,115142,Fire IV,80454.0,0,129783,134303,282034,215546,2753117,603476,97173,483424,408736,198308
86462,115500,Thunder (dot),10096.0,0,129783,134303,282034,215546,2753117,603476,97173,483424,418832,198308
114912,115532,Xenoglossy,132593.0,0,129783,134303,282034,215546,2753117,603476,97173,483424,418832,330901
117062,117552,Despair,93862.0,0,129783,134303,375896,215546,2753117,603476,97173,483424,418832,330901
117762,118294,Auto,0.0,0,129783,134303,375896,215546,2753117,603476,97173,483424,418832,330901
120432,121052,Flare Star,134094.0,0,129783,134303,375896,215546,2753117,737570,97173,483424,418832,330901
121042,121574,Auto,0.0,0,129783,134303,375896,215546,2753117,737570,97173,483424,418832,330901
122582,123742,Fire IV,80595.0,0,129783,134303,375896,215546,2833712,737570,97173,483424,418832,330901
123512,124182,Paradox,80584.0,0,129783,134303,375896,215546,2833712,737570,97173,564008,418832,330901
124322,124854,Auto,0.0,0,129783,134303,375896,215546,2833712,737570,97173,564008,418832,330901
126672,127832,Fire IV,108996.0,0,129783,134303,375896,215546,2942708,737570,97173,564008,418832,330901
128863,129623,High Thunder,30274.0,0,129783,134303,375896,215546,2942708,737570,127447,564008,418832,330901
129363,129895,Auto,0.0,0,129783,134303,375896,215546,2942708,737570,127447,564008,418832,330901
128863,130500,Thunder (dot),13678.0,0,129783,134303,375896,215546,2942708,737570,127447,564008,432510,330901
130332,131492,Fire IV,115536.0,0,129783,134303,375896,215546,3058244,737570,127447,564008,432510,330901
132663,133195,Auto,0.0,0,129783,134303,375896,215546,3058244,737570,127447,564008,432510,330901
132163,133323,Fire IV,115536.0,0,129783,134303,375896,215546,3173780,737570,127447,564008,432510,330901
128863,133500,Thunder (dot),13678.0,0,129783,134303,375896,215546,3173780,737570,127447,564008,446188,330901
