sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,857,39524.042,363.307,45194.381,615.88,272290,33872104,461587
Raiton,33,108497.667,32.583,4777.235,229.348,24420,3580423,171891
Fleeting Raiju,33,101714.97,30.822,4478.588,214.746,23100,3356594,160947
Gust Slash,79,41780.405,42.163,4403.946,132.43,31600,3300652,99253
Hyosho Ranryu,13,241561.308,22.549,4189.99,320.974,16900,3140297,240562
Aeolian Edge,52,59357.288,38.854,4118.316,153.142,29120,3086579,114776
Auto,342,8798.883,41.069,4015.096,59.514,30780,3009218,44604
Spinning Edge,79,31126.582,31.622,3280.959,98.491,23700,2459000,73817
Bhavacakra,45,51090.956,25.218,3067.601,130.391,18900,2299093,97725
Suiton,20,72878.05,15.477,1944.773,121.195,11600,1457561,90833
Armor Crush,27,52302.963,18.013,1884.223,97.208,13500,1412180,72855
Tenri Jindo,7,185386.571,10.274,1731.484,178.846,7700,1297706,134041
Kunai's Bane,13,90957.231,12.142,1577.694,120.859,9100,1182444,90581
Dream Within a Dream,39,25724.154,9.367,1338.591,59.201,7020,1003242,44370
Zesho Meppo,7,121625.143,6.738,1135.962,117.686,5050,851376,88203
Phantom Kamaitachi (pet),9,81046.667,8.406,973.24,88.266,6300,729420,66153
Fuma Shuriken,7,84261.429,4.67,786.99,81.289,3500,589830,60924
Dokumori,7,46070.857,3.736,430.295,44.176,2800,322496,33109
Fleeting Raiju (pet),13,21652.077,2.775,375.565,28.812,2080,281477,21594
Spinning Edge (pet),10,15490.0,2.135,206.678,17.452,1600,154900,13080
Gust Slash (pet),9,16072.444,1.921,193.004,17.377,1440,144652,13024
Aeolian Edge (pet),8,16307.875,1.708,174.072,16.702,1280,130463,12518
Armor Crush (pet),5,16500.2,1.067,110.078,13.407,800,82501,10048
