sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,833,21356.795,189.332,23633.529,276.405,142520,17790210,208065
Broil IV,289,44468.519,122.856,17072.535,258.423,92480,12851402,194529
Biolysis (dot),242,12541.157,27.326,4031.814,67.243,20570,3034960,50617
Energy Drain,54,17165.222,7.174,1231.376,44.708,5400,926922,33654
Baneful Impaction (dot),35,26470.714,6.509,1230.782,55.634,4900,926475,41879
Auto,213,236.859,25.467,67.022,1.182,19170,50451,890
