sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Aero in Green,Auto,Blizzard in Cyan,Clawed Muse,Comet in Black,Fanged Muse,Fire in Red,Hammer Brush,Hammer Stamp,Holy in White,Mog of the Ages,Polishing Hammer,Pom Muse,Rainbow Drip,Retribution of the Madeen,Star Prism,Stone in Yellow,Thunder in Magenta,Water in Blue,Winged Muse
28551,29531,Clawed Muse,115981.0,0,0,153421,115981,177818,0,0,190685,184043,0,189187,177289,115981,323170,0,196325,170267,177818,0,151349
30410,30942,Auto,0.0,0,0,153421,115981,177818,0,0,190685,184043,0,189187,177289,115981,323170,0,196325,170267,177818,0,151349
32851,33691,Fire in Red,65637.0,0,0,153421,115981,177818,0,65637,190685,184043,0,189187,177289,115981,323170,0,196325,170267,177818,0,151349
33370,33902,Auto,0.0,0,0,153421,115981,177818,0,65637,190685,184043,0,189187,177289,115981,323170,0,196325,170267,177818,0,151349
35351,36241,Aero in Green,70983.0,70983,0,153421,115981,177818,0,65637,190685,184043,0,189187,177289,115981,323170,0,196325,170267,177818,0,151349
36330,36862,Auto,0.0,70983,0,153421,115981,177818,0,65637,190685,184043,0,189187,177289,115981,323170,0,196325,170267,177818,0,151349
37851,38831,Water in Blue,76329.0,70983,0,153421,115981,177818,0,65637,190685,184043,0,189187,177289,115981,323170,0,196325,170267,177818,76329,151349
39290,39822,Auto,0.0,70983,0,153421,115981,177818,0,65637,190685,184043,0,189187,177289,115981,323170,0,196325,170267,177818,76329,151349
40351,41191,Fire in Red,65637.0,70983,0,153421,115981,177818,0,131274,190685,184043,0,189187,177289,115981,323170,0,196325,170267,177818,76329,151349
42851,43741,Aero in Green,70983.0,141966,0,153421,115981,177818,0,131274,190685,184043,0,189187,177289,115981,323170,0,196325,170267,177818,76329,151349
43351,43883,Auto,0.0,141966,0,153421,115981,177818,0,131274,190685,184043,0,189187,177289,115981,323170,0,196325,170267,177818,76329,151349
45351,46331,Water in Blue,76329.0,141966,0,153421,115981,177818,0,131274,190685,184043,0,189187,177289,115981,323170,0,196325,170267,177818,152658,151349
46311,46843,Auto,0.0,141966,0,153421,115981,177818,0,131274,190685,184043,0,189187,177289,115981,323170,0,196325,170267,177818,152658,151349
48651,49401,Blizzard in Cyan,115173.0,141966,0,268594,115981,177818,0,131274,190685,184043,0,189187,177289,115981,323170,0,196325,170267,177818,152658,151349
49271,49803,Auto,0.0,141966,0,268594,115981,177818,0,131274,190685,184043,0,189187,177289,115981,323170,0,196325,170267,177818,152658,151349
53151,53683,Auto,0.0,141966,0,268594,115981,177818,0,131274,190685,184043,0,189187,177289,115981,323170,0,196325,170267,177818,152658,151349
54151,55531,Hammer Stamp,129187.0,141966,0,268594,115981,177818,0,131274,190685,313230,0,189187,177289,115981,323170,0,196325,170267,177818,152658,151349
56111,56643,Auto,0.0,141966,0,268594,115981,177818,0,131274,190685,313230,0,189187,177289,115981,323170,0,196325,170267,177818,152658,151349
56651,57901,Hammer Brush,133849.0,141966,0,268594,115981,177818,0,131274,324534,313230,0,189187,177289,115981,323170,0,196325,170267,177818,152658,151349
59071,59603,Auto,0.0,141966,0,268594,115981,177818,0,131274,324534,313230,0,189187,177289,115981,323170,0,196325,170267,177818,152658,151349
59151,61251,Polishing Hammer,138512.0,141966,0,268594,115981,177818,0,131274,324534,313230,0,189187,315801,115981,323170,0,196325,170267,177818,152658,151349
64651,65183,Auto,0.0,141966,0,268594,115981,177818,0,131274,324534,313230,0,189187,315801,115981,323170,0,196325,170267,177818,152658,151349
65651,67521,Comet in Black,125930.0,141966,0,268594,115981,303748,0,131274,324534,313230,0,189187,315801,115981,323170,0,196325,170267,177818,152658,151349
67611,68143,Auto,0.0,141966,0,268594,115981,303748,0,131274,324534,313230,0,189187,315801,115981,323170,0,196325,170267,177818,152658,151349
71952,72484,Auto,0.0,141966,0,268594,115981,303748,0,131274,324534,313230,0,189187,315801,115981,323170,0,196325,170267,177818,152658,151349
75952,76484,Auto,0.0,141966,0,268594,115981,303748,0,131274,324534,313230,0,189187,315801,115981,323170,0,196325,170267,177818,152658,151349
76052,77212,Fanged Muse,107187.0,141966,0,268594,115981,303748,107187,131274,324534,313230,0,189187,315801,115981,323170,0,196325,170267,177818,152658,151349
79952,80484,Auto,0.0,141966,0,268594,115981,303748,107187,131274,324534,313230,0,189187,315801,115981,323170,0,196325,170267,177818,152658,151349
82752,83502,Blizzard in Cyan,115173.0,141966,0,383767,115981,303748,107187,131274,324534,313230,0,189187,315801,115981,323170,0,196325,170267,177818,152658,151349
83252,83784,Auto,0.0,141966,0,383767,115981,303748,107187,131274,324534,313230,0,189187,315801,115981,323170,0,196325,170267,177818,152658,151349
86052,86852,Stone in Yellow,120585.0,141966,0,383767,115981,303748,107187,131274,324534,313230,0,189187,315801,115981,323170,0,196325,290852,177818,152658,151349
86552,87084,Auto,0.0,141966,0,383767,115981,303748,107187,131274,324534,313230,0,189187,315801,115981,323170,0,196325,290852,177818,152658,151349
88552,89532,Water in Blue,76329.0,141966,0,383767,115981,303748,107187,131274,324534,313230,0,189187,315801,115981,323170,0,196325,290852,177818,228987,151349
89512,90044,Auto,0.0,141966,0,383767,115981,303748,107187,131274,324534,313230,0,189187,315801,115981,323170,0,196325,290852,177818,228987,151349
91052,91892,Fire in Red,65637.0,141966,0,383767,115981,303748,107187,196911,324534,313230,0,189187,315801,115981,323170,0,196325,290852,177818,228987,151349
92472,93004,Auto,0.0,141966,0,383767,115981,303748,107187,196911,324534,313230,0,189187,315801,115981,323170,0,196325,290852,177818,228987,151349
93552,94442,Aero in Green,70983.0,212949,0,383767,115981,303748,107187,196911,324534,313230,0,189187,315801,115981,323170,0,196325,290852,177818,228987,151349
96052,97032,Water in Blue,76329.0,212949,0,383767,115981,303748,107187,196911,324534,313230,0,189187,315801,115981,323170,0,196325,290852,177818,305316,151349
96552,97084,Auto,0.0,212949,0,383767,115981,303748,107187,196911,324534,313230,0,189187,315801,115981,323170,0,196325,290852,177818,305316,151349
98552,99392,Fire in Red,65637.0,212949,0,383767,115981,303748,107187,262548,324534,313230,0,189187,315801,115981,323170,0,196325,290852,177818,305316,151349
99512,100044,Auto,0.0,212949,0,383767,115981,303748,107187,262548,324534,313230,0,189187,315801,115981,323170,0,196325,290852,177818,305316,151349
101052,101942,Aero in Green,70983.0,283932,0,383767,115981,303748,107187,262548,324534,313230,0,189187,315801,115981,323170,0,196325,290852,177818,305316,151349
102472,103004,Auto,0.0,283932,0,383767,115981,303748,107187,262548,324534,313230,0,189187,315801,115981,323170,0,196325,290852,177818,305316,151349
103552,104532,Water in Blue,76329.0,283932,0,383767,115981,303748,107187,262548,324534,313230,0,189187,315801,115981,323170,0,196325,290852,177818,381645,151349
106852,107602,Blizzard in Cyan,115173.0,283932,0,498940,115981,303748,107187,262548,324534,313230,0,189187,315801,115981,323170,0,196325,290852,177818,381645,151349
107352,107884,Auto,0.0,283932,0,498940,115981,303748,107187,262548,324534,313230,0,189187,315801,115981,323170,0,196325,290852,177818,381645,151349
110152,110952,Stone in Yellow,120585.0,283932,0,498940,115981,303748,107187,262548,324534,313230,0,189187,315801,115981,323170,0,196325,411437,177818,381645,151349
110652,111184,Auto,0.0,283932,0,498940,115981,303748,107187,262548,324534,313230,0,189187,315801,115981,323170,0,196325,411437,177818,381645,151349
111652,113032,Hammer Stamp,129187.0,283932,0,498940,115981,303748,107187,262548,324534,442417,0,189187,315801,115981,323170,0,196325,411437,177818,381645,151349
113612,114144,Auto,0.0,283932,0,498940,115981,303748,107187,262548,324534,442417,0,189187,315801,115981,323170,0,196325,411437,177818,381645,151349
114152,115402,Hammer Brush,133849.0,283932,0,498940,115981,303748,107187,262548,458383,442417,0,189187,315801,115981,323170,0,196325,411437,177818,381645,151349
116572,117104,Auto,0.0,283932,0,498940,115981,303748,107187,262548,458383,442417,0,189187,315801,115981,323170,0,196325,411437,177818,381645,151349
116652,118752,Polishing Hammer,138512.0,283932,0,498940,115981,303748,107187,262548,458383,442417,0,189187,454313,115981,323170,0,196325,411437,177818,381645,151349
122152,122684,Auto,0.0,283932,0,498940,115981,303748,107187,262548,458383,442417,0,189187,454313,115981,323170,0,196325,411437,177818,381645,151349
122253,122873,Pom Muse,107187.0,283932,0,498940,115981,303748,107187,262548,458383,442417,0,189187,454313,223168,323170,0,196325,411437,177818,381645,151349
126153,126685,Auto,0.0,283932,0,498940,115981,303748,107187,262548,458383,442417,0,189187,454313,223168,323170,0,196325,411437,177818,381645,151349
128373,129223,Thunder in Magenta,155030.0,283932,0,498940,115981,303748,107187,262548,458383,442417,0,189187,454313,223168,323170,0,196325,411437,332848,381645,151349
129113,129645,Auto,0.0,283932,0,498940,115981,303748,107187,262548,458383,442417,0,189187,454313,223168,323170,0,196325,411437,332848,381645,151349
129622,131492,Comet in Black,155030.0,283932,0,498940,115981,458778,107187,262548,458383,442417,0,189187,454313,223168,323170,0,196325,411437,332848,381645,151349
131023,132323,Retribution of the Madeen,192325.0,283932,0,498940,115981,458778,107187,262548,458383,442417,0,189187,454313,223168,323170,192325,196325,411437,332848,381645,151349
132073,132605,Auto,0.0,283932,0,498940,115981,458778,107187,262548,458383,442417,0,189187,454313,223168,323170,192325,196325,411437,332848,381645,151349
133313,134063,Blizzard in Cyan,150295.0,283932,0,649235,115981,458778,107187,262548,458383,442417,0,189187,454313,223168,323170,192325,196325,411437,332848,381645,151349
135033,135565,Auto,0.0,283932,0,649235,115981,458778,107187,262548,458383,442417,0,189187,454313,223168,323170,192325,196325,411437,332848,381645,151349
134563,135813,Star Prism,192325.0,283932,0,649235,115981,458778,107187,262548,458383,442417,0,189187,454313,223168,323170,192325,388650,411437,332848,381645,151349
135263,136243,Winged Muse,139872.0,283932,0,649235,115981,458778,107187,262548,458383,442417,0,189187,454313,223168,323170,192325,388650,411437,332848,381645,291221
136433,138303,Comet in Black,164331.0,283932,0,649235,115981,623109,107187,262548,458383,442417,0,189187,454313,223168,323170,192325,388650,411437,332848,381645,291221
137993,138525,Auto,0.0,283932,0,649235,115981,623109,107187,262548,458383,442417,0,189187,454313,223168,323170,192325,388650,411437,332848,381645,291221
138903,140283,Hammer Stamp,170063.0,283932,0,649235,115981,623109,107187,262548,458383,612480,0,189187,454313,223168,323170,192325,388650,411437,332848,381645,291221
140953,141485,Auto,0.0,283932,0,649235,115981,623109,107187,262548,458383,612480,0,189187,454313,223168,323170,192325,388650,411437,332848,381645,291221
141403,142653,Hammer Brush,176200.0,283932,0,649235,115981,623109,107187,262548,634583,612480,0,189187,454313,223168,323170,192325,388650,411437,332848,381645,291221
143913,144445,Auto,0.0,283932,0,649235,115981,623109,107187,262548,634583,612480,0,189187,454313,223168,323170,192325,388650,411437,332848,381645,291221
143903,146003,Polishing Hammer,182339.0,283932,0,649235,115981,623109,107187,262548,634583,612480,0,189187,636652,223168,323170,192325,388650,411437,332848,381645,291221
146873,147405,Auto,0.0,283932,0,649235,115981,623109,107187,262548,634583,612480,0,189187,636652,223168,323170,192325,388650,411437,332848,381645,291221
146403,147643,Rainbow Drip,147716.0,283932,0,649235,115981,623109,107187,262548,634583,612480,0,189187,636652,223168,470886,192325,388650,411437,332848,381645,291221
151903,152435,Auto,0.0,283932,0,649235,115981,623109,107187,262548,634583,612480,0,189187,636652,223168,470886,192325,388650,411437,332848,381645,291221
155903,156435,Auto,0.0,283932,0,649235,115981,623109,107187,262548,634583,612480,0,189187,636652,223168,470886,192325,388650,411437,332848,381645,291221
159903,160435,Auto,0.0,283932,0,649235,115981,623109,107187,262548,634583,612480,0,189187,636652,223168,470886,192325,388650,411437,332848,381645,291221
160903,162243,Holy in White,76329.0,283932,0,649235,115981,623109,107187,262548,634583,612480,76329,189187,636652,223168,470886,192325,388650,411437,332848,381645,291221
161603,162583,Clawed Muse,107187.0,283932,0,649235,223168,623109,107187,262548,634583,612480,76329,189187,636652,223168,470886,192325,388650,411437,332848,381645,291221
162863,163395,Auto,0.0,283932,0,649235,223168,623109,107187,262548,634583,612480,76329,189187,636652,223168,470886,192325,388650,411437,332848,381645,291221
162303,163453,Mog of the Ages,133983.0,283932,0,649235,223168,623109,107187,262548,634583,612480,76329,323170,636652,223168,470886,192325,388650,411437,332848,381645,291221
166403,166935,Auto,0.0,283932,0,649235,223168,623109,107187,262548,634583,612480,76329,323170,636652,223168,470886,192325,388650,411437,332848,381645,291221
169204,169954,Blizzard in Cyan,115173.0,283932,0,764408,223168,623109,107187,262548,634583,612480,76329,323170,636652,223168,470886,192325,388650,411437,332848,381645,291221
169704,170236,Auto,0.0,283932,0,764408,223168,623109,107187,262548,634583,612480,76329,323170,636652,223168,470886,192325,388650,411437,332848,381645,291221
172504,173304,Stone in Yellow,120585.0,283932,0,764408,223168,623109,107187,262548,634583,612480,76329,323170,636652,223168,470886,192325,388650,532022,332848,381645,291221
173004,173536,Auto,0.0,283932,0,764408,223168,623109,107187,262548,634583,612480,76329,323170,636652,223168,470886,192325,388650,532022,332848,381645,291221
175004,175984,Water in Blue,76329.0,283932,0,764408,223168,623109,107187,262548,634583,612480,76329,323170,636652,223168,470886,192325,388650,532022,332848,457974,291221
175964,176496,Auto,0.0,283932,0,764408,223168,623109,107187,262548,634583,612480,76329,323170,636652,223168,470886,192325,388650,532022,332848,457974,291221
177504,178344,Fire in Red,65637.0,283932,0,764408,223168,623109,107187,328185,634583,612480,76329,323170,636652,223168,470886,192325,388650,532022,332848,457974,291221
178924,179456,Auto,0.0,283932,0,764408,223168,623109,107187,328185,634583,612480,76329,323170,636652,223168,470886,192325,388650,532022,332848,457974,291221
180004,180894,Aero in Green,70983.0,354915,0,764408,223168,623109,107187,328185,634583,612480,76329,323170,636652,223168,470886,192325,388650,532022,332848,457974,291221
182504,183484,Water in Blue,76329.0,354915,0,764408,223168,623109,107187,328185,634583,612480,76329,323170,636652,223168,470886,192325,388650,532022,332848,534303,291221
183004,183536,Auto,0.0,354915,0,764408,223168,623109,107187,328185,634583,612480,76329,323170,636652,223168,470886,192325,388650,532022,332848,534303,291221
185004,185844,Fire in Red,65637.0,354915,0,764408,223168,623109,107187,393822,634583,612480,76329,323170,636652,223168,470886,192325,388650,532022,332848,534303,291221
185964,186496,Auto,0.0,354915,0,764408,223168,623109,107187,393822,634583,612480,76329,323170,636652,223168,470886,192325,388650,532022,332848,534303,291221
187504,188394,Aero in Green,70983.0,425898,0,764408,223168,623109,107187,393822,634583,612480,76329,323170,636652,223168,470886,192325,388650,532022,332848,534303,291221
188924,189456,Auto,0.0,425898,0,764408,223168,623109,107187,393822,634583,612480,76329,323170,636652,223168,470886,192325,388650,532022,332848,534303,291221
190004,190984,Water in Blue,76329.0,425898,0,764408,223168,623109,107187,393822,634583,612480,76329,323170,636652,223168,470886,192325,388650,532022,332848,610632,291221
193304,194054,Blizzard in Cyan,115173.0,425898,0,879581,223168,623109,107187,393822,634583,612480,76329,323170,636652,223168,470886,192325,388650,532022,332848,610632,291221
193804,194336,Auto,0.0,425898,0,879581,223168,623109,107187,393822,634583,612480,76329,323170,636652,223168,470886,192325,388650,532022,332848,610632,291221
196604,197404,Stone in Yellow,120585.0,425898,0,879581,223168,623109,107187,393822,634583,612480,76329,323170,636652,223168,470886,192325,388650,652607,332848,610632,291221
197104,197636,Auto,0.0,425898,0,879581,223168,623109,107187,393822,634583,612480,76329,323170,636652,223168,470886,192325,388650,652607,332848,610632,291221
199904,200754,Thunder in Magenta,125930.0,425898,0,879581,223168,623109,107187,393822,634583,612480,76329,323170,636652,223168,470886,192325,388650,652607,458778,610632,291221
200404,200936,Auto,0.0,425898,0,879581,223168,623109,107187,393822,634583,612480,76329,323170,636652,223168,470886,192325,388650,652607,458778,610632,291221
202404,203244,Fire in Red,65637.0,425898,0,879581,223168,623109,107187,459459,634583,612480,76329,323170,636652,223168,470886,192325,388650,652607,458778,610632,291221
203364,203896,Auto,0.0,425898,0,879581,223168,623109,107187,459459,634583,612480,76329,323170,636652,223168,470886,192325,388650,652607,458778,610632,291221
204904,205794,Aero in Green,70983.0,496881,0,879581,223168,623109,107187,459459,634583,612480,76329,323170,636652,223168,470886,192325,388650,652607,458778,610632,291221
206324,206856,Auto,0.0,496881,0,879581,223168,623109,107187,459459,634583,612480,76329,323170,636652,223168,470886,192325,388650,652607,458778,610632,291221
207404,208384,Water in Blue,76329.0,496881,0,879581,223168,623109,107187,459459,634583,612480,76329,323170,636652,223168,470886,192325,388650,652607,458778,686961,291221
209284,209816,Auto,0.0,496881,0,879581,223168,623109,107187,459459,634583,612480,76329,323170,636652,223168,470886,192325,388650,652607,458778,686961,291221
208904,210284,Hammer Stamp,129187.0,496881,0,879581,223168,623109,107187,459459,634583,741667,76329,323170,636652,223168,470886,192325,388650,652607,458778,686961,291221
211404,212654,Hammer Brush,133849.0,496881,0,879581,223168,623109,107187,459459,768432,741667,76329,323170,636652,223168,470886,192325,388650,652607,458778,686961,291221
212244,212776,Auto,0.0,496881,0,879581,223168,623109,107187,459459,768432,741667,76329,323170,636652,223168,470886,192325,388650,652607,458778,686961,291221
215204,215736,Auto,0.0,496881,0,879581,223168,623109,107187,459459,768432,741667,76329,323170,636652,223168,470886,192325,388650,652607,458778,686961,291221
213904,216004,Polishing Hammer,138512.0,496881,0,879581,223168,623109,107187,459459,768432,741667,76329,323170,775164,223168,470886,192325,388650,652607,458778,686961,291221
217404,218244,Fire in Red,65637.0,496881,0,879581,223168,623109,107187,525096,768432,741667,76329,323170,775164,223168,470886,192325,388650,652607,458778,686961,291221
218164,218696,Auto,0.0,496881,0,879581,223168,623109,107187,525096,768432,741667,76329,323170,775164,223168,470886,192325,388650,652607,458778,686961,291221
219904,220794,Aero in Green,70983.0,567864,0,879581,223168,623109,107187,525096,768432,741667,76329,323170,775164,223168,470886,192325,388650,652607,458778,686961,291221
221124,221656,Auto,0.0,567864,0,879581,223168,623109,107187,525096,768432,741667,76329,323170,775164,223168,470886,192325,388650,652607,458778,686961,291221
222404,223384,Water in Blue,76329.0,567864,0,879581,223168,623109,107187,525096,768432,741667,76329,323170,775164,223168,470886,192325,388650,652607,458778,763290,291221
224084,224616,Auto,0.0,567864,0,879581,223168,623109,107187,525096,768432,741667,76329,323170,775164,223168,470886,192325,388650,652607,458778,763290,291221
223905,225775,Comet in Black,125930.0,567864,0,879581,223168,749039,107187,525096,768432,741667,76329,323170,775164,223168,470886,192325,388650,652607,458778,763290,291221
227044,227576,Auto,0.0,567864,0,879581,223168,749039,107187,525096,768432,741667,76329,323170,775164,223168,470886,192325,388650,652607,458778,763290,291221
229005,229755,Blizzard in Cyan,115173.0,567864,0,994754,223168,749039,107187,525096,768432,741667,76329,323170,775164,223168,470886,192325,388650,652607,458778,763290,291221
230004,230536,Auto,0.0,567864,0,994754,223168,749039,107187,525096,768432,741667,76329,323170,775164,223168,470886,192325,388650,652607,458778,763290,291221
232305,233105,Stone in Yellow,120585.0,567864,0,994754,223168,749039,107187,525096,768432,741667,76329,323170,775164,223168,470886,192325,388650,773192,458778,763290,291221
232964,233496,Auto,0.0,567864,0,994754,223168,749039,107187,525096,768432,741667,76329,323170,775164,223168,470886,192325,388650,773192,458778,763290,291221
236805,237337,Auto,0.0,567864,0,994754,223168,749039,107187,525096,768432,741667,76329,323170,775164,223168,470886,192325,388650,773192,458778,763290,291221
239605,240455,Thunder in Magenta,125930.0,567864,0,994754,223168,749039,107187,525096,768432,741667,76329,323170,775164,223168,470886,192325,388650,773192,584708,763290,291221
240105,240637,Auto,0.0,567864,0,994754,223168,749039,107187,525096,768432,741667,76329,323170,775164,223168,470886,192325,388650,773192,584708,763290,291221
241105,242975,Comet in Black,125930.0,567864,0,994754,223168,874969,107187,525096,768432,741667,76329,323170,775164,223168,470886,192325,388650,773192,584708,763290,291221
243065,243597,Auto,0.0,567864,0,994754,223168,874969,107187,525096,768432,741667,76329,323170,775164,223168,470886,192325,388650,773192,584708,763290,291221
244405,245745,Holy in White,76329.0,567864,0,994754,223168,874969,107187,525096,768432,741667,152658,323170,775164,223168,470886,192325,388650,773192,584708,763290,291221
246025,246557,Auto,0.0,567864,0,994754,223168,874969,107187,525096,768432,741667,152658,323170,775164,223168,470886,192325,388650,773192,584708,763290,291221
248173,248923,Blizzard in Cyan,141787.0,567864,0,1136541,223168,874969,107187,525096,768432,741667,152658,323170,775164,223168,470886,192325,388650,773192,584708,763290,291221
248985,249517,Auto,0.0,567864,0,1136541,223168,874969,107187,525096,768432,741667,152658,323170,775164,223168,470886,192325,388650,773192,584708,763290,291221
250643,251443,Stone in Yellow,157356.0,567864,0,1136541,223168,874969,107187,525096,768432,741667,152658,323170,775164,223168,470886,192325,388650,930548,584708,763290,291221
253113,253963,Thunder in Magenta,164331.0,567864,0,1136541,223168,874969,107187,525096,768432,741667,152658,323170,775164,223168,470886,192325,388650,930548,749039,763290,291221
253613,254145,Auto,0.0,567864,0,1136541,223168,874969,107187,525096,768432,741667,152658,323170,775164,223168,470886,192325,388650,930548,749039,763290,291221
255063,256223,Fanged Muse,139872.0,567864,0,1136541,223168,874969,247059,525096,768432,741667,152658,323170,775164,223168,470886,192325,388650,930548,749039,763290,291221
254363,256233,Comet in Black,164331.0,567864,0,1136541,223168,1039300,247059,525096,768432,741667,152658,323170,775164,223168,470886,192325,388650,930548,749039,763290,291221
256573,257105,Auto,0.0,567864,0,1136541,223168,1039300,247059,525096,768432,741667,152658,323170,775164,223168,470886,192325,388650,930548,749039,763290,291221
256833,258083,Star Prism,192325.0,567864,0,1136541,223168,1039300,247059,525096,768432,741667,152658,323170,775164,223168,470886,192325,580975,930548,749039,763290,291221
259533,260065,Auto,0.0,567864,0,1136541,223168,1039300,247059,525096,768432,741667,152658,323170,775164,223168,470886,192325,580975,930548,749039,763290,291221
258702,260082,Hammer Stamp,170063.0,567864,0,1136541,223168,1039300,247059,525096,768432,911730,152658,323170,775164,223168,470886,192325,580975,930548,749039,763290,291221
259403,260703,Retribution of the Madeen,192325.0,567864,0,1136541,223168,1039300,247059,525096,768432,911730,152658,323170,775164,223168,470886,384650,580975,930548,749039,763290,291221
261202,262452,Hammer Brush,176200.0,567864,0,1136541,223168,1039300,247059,525096,944632,911730,152658,323170,775164,223168,470886,384650,580975,930548,749039,763290,291221
262493,263025,Auto,0.0,567864,0,1136541,223168,1039300,247059,525096,944632,911730,152658,323170,775164,223168,470886,384650,580975,930548,749039,763290,291221
263703,265803,Polishing Hammer,182339.0,567864,0,1136541,223168,1039300,247059,525096,944632,911730,152658,323170,957503,223168,470886,384650,580975,930548,749039,763290,291221
265453,265985,Auto,0.0,567864,0,1136541,223168,1039300,247059,525096,944632,911730,152658,323170,957503,223168,470886,384650,580975,930548,749039,763290,291221
266203,267443,Rainbow Drip,147716.0,567864,0,1136541,223168,1039300,247059,525096,944632,911730,152658,323170,957503,223168,618602,384650,580975,930548,749039,763290,291221
268413,268945,Auto,0.0,567864,0,1136541,223168,1039300,247059,525096,944632,911730,152658,323170,957503,223168,618602,384650,580975,930548,749039,763290,291221
269703,270543,Fire in Red,65637.0,567864,0,1136541,223168,1039300,247059,590733,944632,911730,152658,323170,957503,223168,618602,384650,580975,930548,749039,763290,291221
272203,273093,Aero in Green,70983.0,638847,0,1136541,223168,1039300,247059,590733,944632,911730,152658,323170,957503,223168,618602,384650,580975,930548,749039,763290,291221
272703,273235,Auto,0.0,638847,0,1136541,223168,1039300,247059,590733,944632,911730,152658,323170,957503,223168,618602,384650,580975,930548,749039,763290,291221
274703,275683,Water in Blue,76329.0,638847,0,1136541,223168,1039300,247059,590733,944632,911730,152658,323170,957503,223168,618602,384650,580975,930548,749039,839619,291221
275663,276195,Auto,0.0,638847,0,1136541,223168,1039300,247059,590733,944632,911730,152658,323170,957503,223168,618602,384650,580975,930548,749039,839619,291221
278003,278753,Blizzard in Cyan,115173.0,638847,0,1251714,223168,1039300,247059,590733,944632,911730,152658,323170,957503,223168,618602,384650,580975,930548,749039,839619,291221
278623,279155,Auto,0.0,638847,0,1251714,223168,1039300,247059,590733,944632,911730,152658,323170,957503,223168,618602,384650,580975,930548,749039,839619,291221
282503,283035,Auto,0.0,638847,0,1251714,223168,1039300,247059,590733,944632,911730,152658,323170,957503,223168,618602,384650,580975,930548,749039,839619,291221
283503,285373,Comet in Black,125930.0,638847,0,1251714,223168,1165230,247059,590733,944632,911730,152658,323170,957503,223168,618602,384650,580975,930548,749039,839619,291221
285463,285995,Auto,0.0,638847,0,1251714,223168,1165230,247059,590733,944632,911730,152658,323170,957503,223168,618602,384650,580975,930548,749039,839619,291221
289803,290335,Auto,0.0,638847,0,1251714,223168,1165230,247059,590733,944632,911730,152658,323170,957503,223168,618602,384650,580975,930548,749039,839619,291221
