sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Combust III (dot),Fall Malefic,Lord of Crowns,Oracle,Stellar Explosion (pet)
54471,64500,Combust III (dot),9233.0,0,229740,894892,65691,141177,48932
64601,65671,Fall Malefic,33295.0,0,229740,928187,65691,141177,48932
65991,66523,Auto,0.0,0,229740,928187,65691,141177,48932
54471,67500,Combust III (dot),9233.0,0,238973,928187,65691,141177,48932
66911,67981,Fall Malefic,33295.0,0,238973,961482,65691,141177,48932
69031,69031,Stellar Explosion (pet),36627.0,0,238973,961482,65691,141177,85559
69721,70253,Auto,0.0,0,238973,961482,65691,141177,85559
69221,70291,Fall Malefic,33295.0,0,238973,994777,65691,141177,85559
54471,70500,Combust III (dot),9233.0,0,248206,994777,65691,141177,85559
71531,72601,Fall Malefic,33295.0,0,248206,1028072,65691,141177,85559
72921,73453,Auto,0.0,0,248206,1028072,65691,141177,85559
54471,73500,Combust III (dot),9233.0,0,257439,1028072,65691,141177,85559
73841,74911,Fall Malefic,33295.0,0,257439,1061367,65691,141177,85559
54471,76500,Combust III (dot),9233.0,0,266672,1061367,65691,141177,85559
76651,77183,Auto,0.0,0,266672,1061367,65691,141177,85559
76151,77221,Fall Malefic,33295.0,0,266672,1094662,65691,141177,85559
54471,79500,Combust III (dot),9233.0,0,275905,1094662,65691,141177,85559
78461,79531,Fall Malefic,33295.0,0,275905,1127957,65691,141177,85559
79851,80383,Auto,0.0,0,275905,1127957,65691,141177,85559
80771,81841,Fall Malefic,33295.0,0,275905,1161252,65691,141177,85559
54471,82500,Combust III (dot),9233.0,0,285138,1161252,65691,141177,85559
83581,84113,Auto,0.0,0,285138,1161252,65691,141177,85559
83081,84151,Fall Malefic,33295.0,0,285138,1194547,65691,141177,85559
84501,85500,Combust III (dot),9233.0,0,294371,1194547,65691,141177,85559
86781,87313,Auto,0.0,0,294371,1194547,65691,141177,85559
84501,88500,Combust III (dot),9233.0,0,303604,1194547,65691,141177,85559
87701,88771,Fall Malefic,33295.0,0,303604,1227842,65691,141177,85559
90511,91043,Auto,0.0,0,303604,1227842,65691,141177,85559
90011,91081,Fall Malefic,33295.0,0,303604,1261137,65691,141177,85559
84501,91500,Combust III (dot),9233.0,0,312837,1261137,65691,141177,85559
92321,93391,Fall Malefic,33295.0,0,312837,1294432,65691,141177,85559
93711,94243,Auto,0.0,0,312837,1294432,65691,141177,85559
84501,94500,Combust III (dot),9233.0,0,322070,1294432,65691,141177,85559
94631,95701,Fall Malefic,33295.0,0,322070,1327727,65691,141177,85559
84501,97500,Combust III (dot),9233.0,0,331303,1327727,65691,141177,85559
97441,97973,Auto,0.0,0,331303,1327727,65691,141177,85559
96941,98011,Fall Malefic,33295.0,0,331303,1361022,65691,141177,85559
99251,100321,Fall Malefic,33295.0,0,331303,1394317,65691,141177,85559
84501,100500,Combust III (dot),9233.0,0,340536,1394317,65691,141177,85559
100641,101173,Auto,0.0,0,340536,1394317,65691,141177,85559
101561,102631,Fall Malefic,33295.0,0,340536,1427612,65691,141177,85559
84501,103500,Combust III (dot),9233.0,0,349769,1427612,65691,141177,85559
104371,104903,Auto,0.0,0,349769,1427612,65691,141177,85559
103871,104941,Fall Malefic,33295.0,0,349769,1460907,65691,141177,85559
84501,106500,Combust III (dot),9233.0,0,359002,1460907,65691,141177,85559
106181,107251,Fall Malefic,33295.0,0,359002,1494202,65691,141177,85559
107571,108103,Auto,0.0,0,359002,1494202,65691,141177,85559
84501,109500,Combust III (dot),9233.0,0,368235,1494202,65691,141177,85559
108491,109561,Fall Malefic,33295.0,0,368235,1527497,65691,141177,85559
111301,111833,Auto,0.0,0,368235,1527497,65691,141177,85559
110801,111871,Fall Malefic,33295.0,0,368235,1560792,65691,141177,85559
84501,112500,Combust III (dot),9233.0,0,377468,1560792,65691,141177,85559
113111,114181,Fall Malefic,33295.0,0,377468,1594087,65691,141177,85559
114501,115033,Auto,0.0,0,377468,1594087,65691,141177,85559
114532,115500,Combust III (dot),9233.0,0,386701,1594087,65691,141177,85559
114532,118500,Combust III (dot),9233.0,0,395934,1594087,65691,141177,85559
118232,118764,Auto,0.0,0,395934,1594087,65691,141177,85559
117732,118802,Fall Malefic,33295.0,0,395934,1627382,65691,141177,85559
119152,120222,Fall Malefic,33295.0,0,395934,1660677,65691,141177,85559
114532,121500,Combust III (dot),9233.0,0,405167,1660677,65691,141177,85559
121432,121964,Auto,0.0,0,405167,1660677,65691,141177,85559
121462,122532,Fall Malefic,33295.0,0,405167,1693972,65691,141177,85559
114532,124500,Combust III (dot),9233.0,0,414400,1693972,65691,141177,85559
123772,124842,Fall Malefic,33295.0,0,414400,1727267,65691,141177,85559
124632,125164,Auto,0.0,0,414400,1727267,65691,141177,85559
126082,127152,Fall Malefic,38980.0,0,414400,1766247,65691,141177,85559
114532,127500,Combust III (dot),9233.0,0,423633,1766247,65691,141177,85559
127322,127942,Lord of Crowns,60703.0,0,423633,1766247,126394,141177,85559
127832,128364,Auto,0.0,0,423633,1766247,126394,141177,85559
129091,129091,Stellar Explosion (pet),45024.0,0,423633,1766247,126394,141177,130583
128392,129462,Fall Malefic,40929.0,0,423633,1807176,126394,141177,130583
114532,130500,Combust III (dot),9233.0,0,432866,1807176,126394,141177,130583
131032,131564,Auto,0.0,0,432866,1807176,126394,141177,130583
130702,131772,Fall Malefic,40929.0,0,432866,1848105,126394,141177,130583
131322,133062,Oracle,130456.0,0,432866,1848105,126394,271633,130583
114532,133500,Combust III (dot),9233.0,0,442099,1848105,126394,271633,130583
133012,134082,Fall Malefic,40929.0,0,442099,1889034,126394,271633,130583
134232,134764,Auto,0.0,0,442099,1889034,126394,271633,130583
114532,136500,Combust III (dot),9233.0,0,451332,1889034,126394,271633,130583
136212,137282,Fall Malefic,40929.0,0,451332,1929963,126394,271633,130583
137432,137964,Auto,0.0,0,451332,1929963,126394,271633,130583
114532,139500,Combust III (dot),9233.0,0,460565,1929963,126394,271633,130583
138522,139592,Fall Malefic,40929.0,0,460565,1970892,126394,271633,130583
141332,141864,Auto,0.0,0,460565,1970892,126394,271633,130583
140832,141902,Fall Malefic,40929.0,0,460565,2011821,126394,271633,130583
114532,142500,Combust III (dot),9233.0,0,469798,2011821,126394,271633,130583
142252,143322,Fall Malefic,40929.0,0,469798,2052750,126394,271633,130583
144532,145064,Auto,0.0,0,469798,2052750,126394,271633,130583
144562,145500,Combust III (dot),11349.0,0,481147,2052750,126394,271633,130583
144562,148500,Combust III (dot),11349.0,0,492496,2052750,126394,271633,130583
148262,148794,Auto,0.0,0,492496,2052750,126394,271633,130583
147762,148832,Fall Malefic,33295.0,0,492496,2086045,126394,271633,130583
150072,151142,Fall Malefic,33295.0,0,492496,2119340,126394,271633,130583
144562,151500,Combust III (dot),11349.0,0,503845,2119340,126394,271633,130583
151462,151994,Auto,0.0,0,503845,2119340,126394,271633,130583
152382,153452,Fall Malefic,33295.0,0,503845,2152635,126394,271633,130583
144562,154500,Combust III (dot),11349.0,0,515194,2152635,126394,271633,130583
155192,155724,Auto,0.0,0,515194,2152635,126394,271633,130583
154692,155762,Fall Malefic,33295.0,0,515194,2185930,126394,271633,130583
144562,157500,Combust III (dot),11349.0,0,526543,2185930,126394,271633,130583
157002,158072,Fall Malefic,33295.0,0,526543,2219225,126394,271633,130583
158392,158924,Auto,0.0,0,526543,2219225,126394,271633,130583
159312,160382,Fall Malefic,33295.0,0,526543,2252520,126394,271633,130583
144562,160500,Combust III (dot),11349.0,0,537892,2252520,126394,271633,130583
162122,162654,Auto,0.0,0,537892,2252520,126394,271633,130583
161622,162692,Fall Malefic,33295.0,0,537892,2285815,126394,271633,130583
144562,163500,Combust III (dot),11349.0,0,549241,2285815,126394,271633,130583
163932,165002,Fall Malefic,33295.0,0,549241,2319110,126394,271633,130583
165322,165854,Auto,0.0,0,549241,2319110,126394,271633,130583
144562,166500,Combust III (dot),11349.0,0,560590,2319110,126394,271633,130583
166242,167312,Fall Malefic,33295.0,0,560590,2352405,126394,271633,130583
144562,169500,Combust III (dot),11349.0,0,571939,2352405,126394,271633,130583
169052,169584,Auto,0.0,0,571939,2352405,126394,271633,130583
168552,169622,Fall Malefic,33295.0,0,571939,2385700,126394,271633,130583
170862,171932,Fall Malefic,33295.0,0,571939,2418995,126394,271633,130583
144562,172500,Combust III (dot),11349.0,0,583288,2418995,126394,271633,130583
172252,172784,Auto,0.0,0,583288,2418995,126394,271633,130583
173172,174242,Fall Malefic,33295.0,0,583288,2452290,126394,271633,130583
174592,175500,Combust III (dot),9233.0,0,592521,2452290,126394,271633,130583
175452,175984,Auto,0.0,0,592521,2452290,126394,271633,130583
174592,178500,Combust III (dot),9233.0,0,601754,2452290,126394,271633,130583
177792,178862,Fall Malefic,33295.0,0,601754,2485585,126394,271633,130583
178652,179184,Auto,0.0,0,601754,2485585,126394,271633,130583
180102,181172,Fall Malefic,33295.0,0,601754,2518880,126394,271633,130583
174592,181500,Combust III (dot),9233.0,0,610987,2518880,126394,271633,130583
182912,183444,Auto,0.0,0,610987,2518880,126394,271633,130583
182412,183482,Fall Malefic,33295.0,0,610987,2552175,126394,271633,130583
174592,184500,Combust III (dot),9233.0,0,620220,2552175,126394,271633,130583
184722,185792,Fall Malefic,33295.0,0,620220,2585470,126394,271633,130583
186112,186644,Auto,0.0,0,620220,2585470,126394,271633,130583
174592,187500,Combust III (dot),9233.0,0,629453,2585470,126394,271633,130583
187032,188102,Fall Malefic,33295.0,0,629453,2618765,126394,271633,130583
189152,189152,Stellar Explosion (pet),36627.0,0,629453,2618765,126394,271633,167210
189843,190375,Auto,0.0,0,629453,2618765,126394,271633,167210
189343,190413,Fall Malefic,33295.0,0,629453,2652060,126394,271633,167210
174592,190500,Combust III (dot),9233.0,0,638686,2652060,126394,271633,167210
191653,192723,Fall Malefic,33295.0,0,638686,2685355,126394,271633,167210
174592,193500,Combust III (dot),9233.0,0,647919,2685355,126394,271633,167210
193043,193575,Auto,0.0,0,647919,2685355,126394,271633,167210
193963,195033,Fall Malefic,33295.0,0,647919,2718650,126394,271633,167210
174592,196500,Combust III (dot),9233.0,0,657152,2718650,126394,271633,167210
196773,197305,Auto,0.0,0,657152,2718650,126394,271633,167210
196273,197343,Fall Malefic,33295.0,0,657152,2751945,126394,271633,167210
174592,199500,Combust III (dot),9233.0,0,666385,2751945,126394,271633,167210
198583,199653,Fall Malefic,33295.0,0,666385,2785240,126394,271633,167210
199973,200505,Auto,0.0,0,666385,2785240,126394,271633,167210
200893,201963,Fall Malefic,33295.0,0,666385,2818535,126394,271633,167210
174592,202500,Combust III (dot),9233.0,0,675618,2818535,126394,271633,167210
203703,204235,Auto,0.0,0,675618,2818535,126394,271633,167210
203203,204273,Fall Malefic,33295.0,0,675618,2851830,126394,271633,167210
204623,205500,Combust III (dot),9233.0,0,684851,2851830,126394,271633,167210
206903,207435,Auto,0.0,0,684851,2851830,126394,271633,167210
204623,208500,Combust III (dot),9233.0,0,694084,2851830,126394,271633,167210
207823,208893,Fall Malefic,33295.0,0,694084,2885125,126394,271633,167210
210633,211165,Auto,0.0,0,694084,2885125,126394,271633,167210
210133,211203,Fall Malefic,33295.0,0,694084,2918420,126394,271633,167210
204623,211500,Combust III (dot),9233.0,0,703317,2918420,126394,271633,167210
212443,213513,Fall Malefic,33295.0,0,703317,2951715,126394,271633,167210
213833,214365,Auto,0.0,0,703317,2951715,126394,271633,167210
204623,214500,Combust III (dot),9233.0,0,712550,2951715,126394,271633,167210
214753,215823,Fall Malefic,33295.0,0,712550,2985010,126394,271633,167210
204623,217500,Combust III (dot),9233.0,0,721783,2985010,126394,271633,167210
217563,218095,Auto,0.0,0,721783,2985010,126394,271633,167210
217063,218133,Fall Malefic,33295.0,0,721783,3018305,126394,271633,167210
219373,220443,Fall Malefic,33295.0,0,721783,3051600,126394,271633,167210
204623,220500,Combust III (dot),9233.0,0,731016,3051600,126394,271633,167210
220763,221295,Auto,0.0,0,731016,3051600,126394,271633,167210
221683,222753,Fall Malefic,33295.0,0,731016,3084895,126394,271633,167210
204623,223500,Combust III (dot),9233.0,0,740249,3084895,126394,271633,167210
224493,225025,Auto,0.0,0,740249,3084895,126394,271633,167210
223993,225063,Fall Malefic,33295.0,0,740249,3118190,126394,271633,167210
204623,226500,Combust III (dot),9233.0,0,749482,3118190,126394,271633,167210
226303,227373,Fall Malefic,33295.0,0,749482,3151485,126394,271633,167210
227693,228225,Auto,0.0,0,749482,3151485,126394,271633,167210
204623,229500,Combust III (dot),9233.0,0,758715,3151485,126394,271633,167210
228613,229683,Fall Malefic,33295.0,0,758715,3184780,126394,271633,167210
231423,231955,Auto,0.0,0,758715,3184780,126394,271633,167210
230923,231993,Fall Malefic,33295.0,0,758715,3218075,126394,271633,167210
204623,232500,Combust III (dot),9233.0,0,767948,3218075,126394,271633,167210
233233,234303,Fall Malefic,33295.0,0,767948,3251370,126394,271633,167210
234623,235155,Auto,0.0,0,767948,3251370,126394,271633,167210
234653,235500,Combust III (dot),9233.0,0,777181,3251370,126394,271633,167210
234653,238500,Combust III (dot),9233.0,0,786414,3251370,126394,271633,167210
238353,238885,Auto,0.0,0,786414,3251370,126394,271633,167210
237853,238923,Fall Malefic,33295.0,0,786414,3284665,126394,271633,167210
239273,240343,Fall Malefic,33295.0,0,786414,3317960,126394,271633,167210
234653,241500,Combust III (dot),9233.0,0,795647,3317960,126394,271633,167210
241553,242085,Auto,0.0,0,795647,3317960,126394,271633,167210
241583,242653,Fall Malefic,33295.0,0,795647,3351255,126394,271633,167210
234653,244500,Combust III (dot),9233.0,0,804880,3351255,126394,271633,167210
243893,244963,Fall Malefic,33295.0,0,804880,3384550,126394,271633,167210
244753,245285,Auto,0.0,0,804880,3384550,126394,271633,167210
246203,247273,Fall Malefic,38980.0,0,804880,3423530,126394,271633,167210
234653,247500,Combust III (dot),9233.0,0,814113,3423530,126394,271633,167210
247443,248063,Lord of Crowns,60703.0,0,814113,3423530,187097,271633,167210
247953,248485,Auto,0.0,0,814113,3423530,187097,271633,167210
249213,249213,Stellar Explosion (pet),45024.0,0,814113,3423530,187097,271633,212234
248513,249583,Fall Malefic,40929.0,0,814113,3464459,187097,271633,212234
234653,250500,Combust III (dot),9233.0,0,823346,3464459,187097,271633,212234
251153,251685,Auto,0.0,0,823346,3464459,187097,271633,212234
250823,251893,Fall Malefic,40929.0,0,823346,3505388,187097,271633,212234
251443,253183,Oracle,130456.0,0,823346,3505388,187097,402089,212234
234653,253500,Combust III (dot),9233.0,0,832579,3505388,187097,402089,212234
253133,254203,Fall Malefic,40929.0,0,832579,3546317,187097,402089,212234
254353,254885,Auto,0.0,0,832579,3546317,187097,402089,212234
234653,256500,Combust III (dot),9233.0,0,841812,3546317,187097,402089,212234
256333,257403,Fall Malefic,40929.0,0,841812,3587246,187097,402089,212234
257553,258085,Auto,0.0,0,841812,3587246,187097,402089,212234
234653,259500,Combust III (dot),9233.0,0,851045,3587246,187097,402089,212234
258643,259713,Fall Malefic,40929.0,0,851045,3628175,187097,402089,212234
261453,261985,Auto,0.0,0,851045,3628175,187097,402089,212234
260953,262023,Fall Malefic,40929.0,0,851045,3669104,187097,402089,212234
234653,262500,Combust III (dot),9233.0,0,860278,3669104,187097,402089,212234
262374,263444,Fall Malefic,40929.0,0,860278,3710033,187097,402089,212234
264653,265185,Auto,0.0,0,860278,3710033,187097,402089,212234
264684,265500,Combust III (dot),11349.0,0,871627,3710033,187097,402089,212234
264684,268500,Combust III (dot),11349.0,0,882976,3710033,187097,402089,212234
268384,268916,Auto,0.0,0,882976,3710033,187097,402089,212234
267884,268954,Fall Malefic,33295.0,0,882976,3743328,187097,402089,212234
270194,271264,Fall Malefic,33295.0,0,882976,3776623,187097,402089,212234
264684,271500,Combust III (dot),11349.0,0,894325,3776623,187097,402089,212234
271584,272116,Auto,0.0,0,894325,3776623,187097,402089,212234
272504,273574,Fall Malefic,33295.0,0,894325,3809918,187097,402089,212234
264684,274500,Combust III (dot),11349.0,0,905674,3809918,187097,402089,212234
275314,275846,Auto,0.0,0,905674,3809918,187097,402089,212234
274814,275884,Fall Malefic,33295.0,0,905674,3843213,187097,402089,212234
264684,277500,Combust III (dot),11349.0,0,917023,3843213,187097,402089,212234
277124,278194,Fall Malefic,33295.0,0,917023,3876508,187097,402089,212234
278514,279046,Auto,0.0,0,917023,3876508,187097,402089,212234
264684,280500,Combust III (dot),11349.0,0,928372,3876508,187097,402089,212234
279434,280504,Fall Malefic,33295.0,0,928372,3909803,187097,402089,212234
282244,282776,Auto,0.0,0,928372,3909803,187097,402089,212234
281744,282814,Fall Malefic,33295.0,0,928372,3943098,187097,402089,212234
264684,283500,Combust III (dot),11349.0,0,939721,3943098,187097,402089,212234
284054,285124,Fall Malefic,33295.0,0,939721,3976393,187097,402089,212234
285444,285976,Auto,0.0,0,939721,3976393,187097,402089,212234
264684,286500,Combust III (dot),11349.0,0,951070,3976393,187097,402089,212234
286364,287434,Fall Malefic,33295.0,0,951070,4009688,187097,402089,212234
264684,289500,Combust III (dot),11349.0,0,962419,4009688,187097,402089,212234
289174,289706,Auto,0.0,0,962419,4009688,187097,402089,212234
288674,289744,Fall Malefic,33295.0,0,962419,4042983,187097,402089,212234
290984,292054,Fall Malefic,33295.0,0,962419,4076278,187097,402089,212234
264684,292500,Combust III (dot),11349.0,0,973768,4076278,187097,402089,212234
292374,292906,Auto,0.0,0,973768,4076278,187097,402089,212234
293294,294364,Fall Malefic,33295.0,0,973768,4109573,187097,402089,212234
294714,295500,Combust III (dot),9233.0,0,983001,4109573,187097,402089,212234
295574,296106,Auto,0.0,0,983001,4109573,187097,402089,212234
294714,298500,Combust III (dot),9233.0,0,992234,4109573,187097,402089,212234
297914,298984,Fall Malefic,33295.0,0,992234,4142868,187097,402089,212234
298774,299306,Auto,0.0,0,992234,4142868,187097,402089,212234
300224,301294,Fall Malefic,33295.0,0,992234,4176163,187097,402089,212234
294714,301500,Combust III (dot),9233.0,0,1001467,4176163,187097,402089,212234
303034,303566,Auto,0.0,0,1001467,4176163,187097,402089,212234
302534,303604,Fall Malefic,33295.0,0,1001467,4209458,187097,402089,212234
294714,304500,Combust III (dot),9233.0,0,1010700,4209458,187097,402089,212234
304844,305914,Fall Malefic,33295.0,0,1010700,4242753,187097,402089,212234
306234,306766,Auto,0.0,0,1010700,4242753,187097,402089,212234
294714,307500,Combust III (dot),9233.0,0,1019933,4242753,187097,402089,212234
307154,308224,Fall Malefic,33295.0,0,1019933,4276048,187097,402089,212234
309274,309274,Stellar Explosion (pet),36627.0,0,1019933,4276048,187097,402089,248861
309964,310496,Auto,0.0,0,1019933,4276048,187097,402089,248861
294714,310500,Combust III (dot),9233.0,0,1029166,4276048,187097,402089,248861
309464,310534,Fall Malefic,33295.0,0,1029166,4309343,187097,402089,248861
311774,312844,Fall Malefic,33295.0,0,1029166,4342638,187097,402089,248861
294714,313500,Combust III (dot),9233.0,0,1038399,4342638,187097,402089,248861
313164,313696,Auto,0.0,0,1038399,4342638,187097,402089,248861
314084,315154,Fall Malefic,33295.0,0,1038399,4375933,187097,402089,248861
294714,316500,Combust III (dot),9233.0,0,1047632,4375933,187097,402089,248861
316894,317426,Auto,0.0,0,1047632,4375933,187097,402089,248861
316394,317464,Fall Malefic,33295.0,0,1047632,4409228,187097,402089,248861
294714,319500,Combust III (dot),9233.0,0,1056865,4409228,187097,402089,248861
318704,319774,Fall Malefic,33295.0,0,1056865,4442523,187097,402089,248861
320094,320626,Auto,0.0,0,1056865,4442523,187097,402089,248861
321014,322084,Fall Malefic,33295.0,0,1056865,4475818,187097,402089,248861
294714,322500,Combust III (dot),9233.0,0,1066098,4475818,187097,402089,248861
323824,324356,Auto,0.0,0,1066098,4475818,187097,402089,248861
323324,324394,Fall Malefic,33295.0,0,1066098,4509113,187097,402089,248861
324744,325500,Combust III (dot),9233.0,0,1075331,4509113,187097,402089,248861
327024,327556,Auto,0.0,0,1075331,4509113,187097,402089,248861
324744,328500,Combust III (dot),9233.0,0,1084564,4509113,187097,402089,248861
327944,329014,Fall Malefic,33295.0,0,1084564,4542408,187097,402089,248861
330754,331286,Auto,0.0,0,1084564,4542408,187097,402089,248861
330254,331324,Fall Malefic,33295.0,0,1084564,4575703,187097,402089,248861
324744,331500,Combust III (dot),9233.0,0,1093797,4575703,187097,402089,248861
332564,333634,Fall Malefic,33295.0,0,1093797,4608998,187097,402089,248861
333954,334486,Auto,0.0,0,1093797,4608998,187097,402089,248861
324744,334500,Combust III (dot),9233.0,0,1103030,4608998,187097,402089,248861
334874,335944,Fall Malefic,33295.0,0,1103030,4642293,187097,402089,248861
324744,337500,Combust III (dot),9233.0,0,1112263,4642293,187097,402089,248861
337684,338216,Auto,0.0,0,1112263,4642293,187097,402089,248861
337184,338254,Fall Malefic,33295.0,0,1112263,4675588,187097,402089,248861
324744,340500,Combust III (dot),9233.0,0,1121496,4675588,187097,402089,248861
339495,340565,Fall Malefic,33295.0,0,1121496,4708883,187097,402089,248861
340884,341416,Auto,0.0,0,1121496,4708883,187097,402089,248861
341805,342875,Fall Malefic,33295.0,0,1121496,4742178,187097,402089,248861
324744,343500,Combust III (dot),9233.0,0,1130729,4742178,187097,402089,248861
344615,345147,Auto,0.0,0,1130729,4742178,187097,402089,248861
344115,345185,Fall Malefic,33295.0,0,1130729,4775473,187097,402089,248861
324744,346500,Combust III (dot),9233.0,0,1139962,4775473,187097,402089,248861
346425,347495,Fall Malefic,33295.0,0,1139962,4808768,187097,402089,248861
347815,348347,Auto,0.0,0,1139962,4808768,187097,402089,248861
324744,349500,Combust III (dot),9233.0,0,1149195,4808768,187097,402089,248861
348735,349805,Fall Malefic,33295.0,0,1149195,4842063,187097,402089,248861
351545,352077,Auto,0.0,0,1149195,4842063,187097,402089,248861
351045,352115,Fall Malefic,33295.0,0,1149195,4875358,187097,402089,248861
324744,352500,Combust III (dot),9233.0,0,1158428,4875358,187097,402089,248861
353355,354425,Fall Malefic,33295.0,0,1158428,4908653,187097,402089,248861
354745,355277,Auto,0.0,0,1158428,4908653,187097,402089,248861
354775,355500,Combust III (dot),9233.0,0,1167661,4908653,187097,402089,248861
354775,358500,Combust III (dot),9233.0,0,1176894,4908653,187097,402089,248861
358475,359007,Auto,0.0,0,1176894,4908653,187097,402089,248861
357975,359045,Fall Malefic,33295.0,0,1176894,4941948,187097,402089,248861
359395,360465,Fall Malefic,33295.0,0,1176894,4975243,187097,402089,248861
354775,361500,Combust III (dot),9233.0,0,1186127,4975243,187097,402089,248861
361675,362207,Auto,0.0,0,1186127,4975243,187097,402089,248861
361705,362775,Fall Malefic,33295.0,0,1186127,5008538,187097,402089,248861
354775,364500,Combust III (dot),9233.0,0,1195360,5008538,187097,402089,248861
364015,365085,Fall Malefic,36032.0,0,1195360,5044570,187097,402089,248861
364875,365407,Auto,0.0,0,1195360,5044570,187097,402089,248861
366325,367395,Fall Malefic,44293.0,0,1195360,5088863,187097,402089,248861
354775,367500,Combust III (dot),9233.0,0,1204593,5088863,187097,402089,248861
367565,368185,Lord of Crowns,65691.0,0,1204593,5088863,252788,402089,248861
368075,368607,Auto,0.0,0,1204593,5088863,252788,402089,248861
