sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Air Anchor,Arm Punch (pet),Blazing Shot,Chain Saw,Checkmate,Crowned Collider (pet),Double Check,Drill,Excavator,Full Metal Field,Heated Clean Shot,Heated Slug Shot,Heated Split Shot,Pile Bunker (pet),Roller Dash (pet),Shot,Wildfire (dot)
-1000,150,Air Anchor,152217.0,152217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-380,330,Checkmate,24091.0,152217,0,0,0,24091,0,0,0,0,0,0,0,0,0,0,0,0
150,908,Shot,7847.0,152217,0,0,0,24091,0,0,0,0,0,0,0,0,0,0,7847,0
240,950,Double Check,24091.0,152217,0,0,0,24091,0,24091,0,0,0,0,0,0,0,0,7847,0
1501,2651,Drill,88349.0,152217,0,0,0,24091,0,24091,88349,0,0,0,0,0,0,0,7847,0
2790,3548,Shot,7847.0,152217,0,0,0,24091,0,24091,88349,0,0,0,0,0,0,0,15694,0
4001,5031,Chain Saw,92766.0,152217,0,0,92766,24091,0,24091,88349,0,0,0,0,0,0,0,15694,0
5430,6188,Shot,8651.0,152217,0,0,92766,24091,0,24091,88349,0,0,0,0,0,0,0,24345,0
6502,7572,Excavator,108755.0,152217,0,0,92766,24091,0,24091,88349,108755,0,0,0,0,0,0,24345,0
8070,8828,Shot,9659.0,152217,0,0,92766,24091,0,24091,88349,108755,0,0,0,0,0,0,34004,0
9002,10152,Drill,189006.0,152217,0,0,92766,24091,0,24091,277355,108755,0,0,0,0,0,0,34004,0
9622,10332,Checkmate,29655.0,152217,0,0,92766,53746,0,24091,277355,108755,0,0,0,0,0,0,34004,0
10710,11468,Shot,9659.0,152217,0,0,92766,53746,0,24091,277355,108755,0,0,0,0,0,0,43663,0
11503,12533,Full Metal Field,257738.0,152217,0,0,92766,53746,0,24091,277355,108755,257738,0,0,0,0,0,43663,0
12622,12622,Roller Dash (pet),43552.0,152217,0,0,92766,53746,0,24091,277355,108755,257738,0,0,0,0,43552,43663,0
12123,12833,Double Check,29655.0,152217,0,0,92766,53746,0,53746,277355,108755,257738,0,0,0,0,43552,43663,0
13350,14108,Shot,9659.0,152217,0,0,92766,53746,0,53746,277355,108755,257738,0,0,0,0,43552,53322,0
14003,14853,Blazing Shot,42840.0,152217,0,42840,92766,53746,0,53746,277355,108755,257738,0,0,0,0,43552,53322,0
14623,15333,Checkmate,29655.0,152217,0,42840,92766,83401,0,53746,277355,108755,257738,0,0,0,0,43552,53322,0
15822,15822,Arm Punch (pet),21772.0,152217,21772,42840,92766,83401,0,53746,277355,108755,257738,0,0,0,0,43552,53322,0
15504,16354,Blazing Shot,42840.0,152217,21772,85680,92766,83401,0,53746,277355,108755,257738,0,0,0,0,43552,53322,0
15990,16748,Shot,9659.0,152217,21772,85680,92766,83401,0,53746,277355,108755,257738,0,0,0,0,43552,62981,0
16123,16833,Double Check,29655.0,152217,21772,85680,92766,83401,0,83401,277355,108755,257738,0,0,0,0,43552,62981,0
17422,17422,Arm Punch (pet),21772.0,152217,43544,85680,92766,83401,0,83401,277355,108755,257738,0,0,0,0,43552,62981,0
17004,17854,Blazing Shot,42840.0,152217,43544,128520,92766,83401,0,83401,277355,108755,257738,0,0,0,0,43552,62981,0
17624,18334,Checkmate,29655.0,152217,43544,128520,92766,113056,0,83401,277355,108755,257738,0,0,0,0,43552,62981,0
19022,19022,Arm Punch (pet),21772.0,152217,65316,128520,92766,113056,0,83401,277355,108755,257738,0,0,0,0,43552,62981,0
18505,19355,Blazing Shot,42840.0,152217,65316,171360,92766,113056,0,83401,277355,108755,257738,0,0,0,0,43552,62981,0
18630,19388,Shot,9659.0,152217,65316,171360,92766,113056,0,83401,277355,108755,257738,0,0,0,0,43552,72640,0
19125,19835,Double Check,29655.0,152217,65316,171360,92766,113056,0,113056,277355,108755,257738,0,0,0,0,43552,72640,0
20622,20622,Pile Bunker (pet),61698.0,152217,65316,171360,92766,113056,0,113056,277355,108755,257738,0,0,0,61698,43552,72640,0
20005,20855,Blazing Shot,42840.0,152217,65316,214200,92766,113056,0,113056,277355,108755,257738,0,0,0,61698,43552,72640,0
10242,20912,Wildfire (dot),176727.0,152217,65316,214200,92766,113056,0,113056,277355,108755,257738,0,0,0,61698,43552,72640,176727
20625,21335,Checkmate,29655.0,152217,65316,214200,92766,142711,0,113056,277355,108755,257738,0,0,0,61698,43552,72640,176727
21270,22028,Shot,9659.0,152217,65316,214200,92766,142711,0,113056,277355,108755,257738,0,0,0,61698,43552,82299,176727
22622,22622,Crowned Collider (pet),70774.0,152217,65316,214200,92766,142711,70774,113056,277355,108755,257738,0,0,0,61698,43552,82299,176727
21506,22656,Drill,108755.0,152217,65316,214200,92766,142711,70774,113056,386110,108755,257738,0,0,0,61698,43552,82299,176727
22126,22836,Double Check,29655.0,152217,65316,214200,92766,142711,70774,142711,386110,108755,257738,0,0,0,61698,43552,82299,176727
22746,23456,Checkmate,29655.0,152217,65316,214200,92766,172366,70774,142711,386110,108755,257738,0,0,0,61698,43552,82299,176727
23910,24668,Shot,9659.0,152217,65316,214200,92766,172366,70774,142711,386110,108755,257738,0,0,0,61698,43552,91958,176727
24006,24806,Heated Split Shot,36244.0,152217,65316,214200,92766,172366,70774,142711,386110,108755,257738,0,0,36244,61698,43552,91958,176727
24626,25336,Double Check,28243.0,152217,65316,214200,92766,172366,70774,170954,386110,108755,257738,0,0,36244,61698,43552,91958,176727
26507,27307,Heated Slug Shot,42833.0,152217,65316,214200,92766,172366,70774,170954,386110,108755,257738,0,42833,36244,61698,43552,91958,176727
26550,27308,Shot,7847.0,152217,65316,214200,92766,172366,70774,170954,386110,108755,257738,0,42833,36244,61698,43552,99805,176727
29007,29807,Heated Clean Shot,51946.0,152217,65316,214200,92766,172366,70774,170954,386110,108755,257738,51946,42833,36244,61698,43552,99805,176727
29190,29948,Shot,7251.0,152217,65316,214200,92766,172366,70774,170954,386110,108755,257738,51946,42833,36244,61698,43552,107056,176727
31508,32308,Heated Split Shot,27207.0,152217,65316,214200,92766,172366,70774,170954,386110,108755,257738,51946,42833,63451,61698,43552,107056,176727
31830,32588,Shot,7251.0,152217,65316,214200,92766,172366,70774,170954,386110,108755,257738,51946,42833,63451,61698,43552,114307,176727
34008,34808,Heated Slug Shot,39574.0,152217,65316,214200,92766,172366,70774,170954,386110,108755,257738,51946,82407,63451,61698,43552,114307,176727
34470,35228,Shot,7251.0,152217,65316,214200,92766,172366,70774,170954,386110,108755,257738,51946,82407,63451,61698,43552,121558,176727
36509,37309,Heated Clean Shot,51946.0,152217,65316,214200,92766,172366,70774,170954,386110,108755,257738,103892,82407,63451,61698,43552,121558,176727
37110,37868,Shot,7251.0,152217,65316,214200,92766,172366,70774,170954,386110,108755,257738,103892,82407,63451,61698,43552,128809,176727
39009,40159,Air Anchor,81629.0,233846,65316,214200,92766,172366,70774,170954,386110,108755,257738,103892,82407,63451,61698,43552,128809,176727
39750,40508,Shot,7251.0,233846,65316,214200,92766,172366,70774,170954,386110,108755,257738,103892,82407,63451,61698,43552,136060,176727
41510,42310,Heated Split Shot,27207.0,233846,65316,214200,92766,172366,70774,170954,386110,108755,257738,103892,82407,90658,61698,43552,136060,176727
42390,43148,Shot,7251.0,233846,65316,214200,92766,172366,70774,170954,386110,108755,257738,103892,82407,90658,61698,43552,143311,176727
44010,44810,Heated Slug Shot,39574.0,233846,65316,214200,92766,172366,70774,170954,386110,108755,257738,103892,121981,90658,61698,43552,143311,176727
45030,45788,Shot,7251.0,233846,65316,214200,92766,172366,70774,170954,386110,108755,257738,103892,121981,90658,61698,43552,150562,176727
46511,47311,Heated Clean Shot,51946.0,233846,65316,214200,92766,172366,70774,170954,386110,108755,257738,155838,121981,90658,61698,43552,150562,176727
47131,47841,Checkmate,22256.0,233846,65316,214200,92766,194622,70774,170954,386110,108755,257738,155838,121981,90658,61698,43552,150562,176727
47670,48428,Shot,7251.0,233846,65316,214200,92766,194622,70774,170954,386110,108755,257738,155838,121981,90658,61698,43552,157813,176727
47751,48461,Double Check,22256.0,233846,65316,214200,92766,194622,70774,193210,386110,108755,257738,155838,121981,90658,61698,43552,157813,176727
49011,50161,Drill,81629.0,233846,65316,214200,92766,194622,70774,193210,467739,108755,257738,155838,121981,90658,61698,43552,157813,176727
50310,51068,Shot,7251.0,233846,65316,214200,92766,194622,70774,193210,467739,108755,257738,155838,121981,90658,61698,43552,165064,176727
51512,52312,Heated Split Shot,27207.0,233846,65316,214200,92766,194622,70774,193210,467739,108755,257738,155838,121981,117865,61698,43552,165064,176727
52950,53708,Shot,7251.0,233846,65316,214200,92766,194622,70774,193210,467739,108755,257738,155838,121981,117865,61698,43552,172315,176727
54012,54862,Blazing Shot,32154.0,233846,65316,246354,92766,194622,70774,193210,467739,108755,257738,155838,121981,117865,61698,43552,172315,176727
55131,55131,Roller Dash (pet),27114.0,233846,65316,246354,92766,194622,70774,193210,467739,108755,257738,155838,121981,117865,61698,70666,172315,176727
55590,56348,Shot,7251.0,233846,65316,246354,92766,194622,70774,193210,467739,108755,257738,155838,121981,117865,61698,70666,179566,176727
55513,56363,Blazing Shot,32154.0,233846,65316,278508,92766,194622,70774,193210,467739,108755,257738,155838,121981,117865,61698,70666,179566,176727
57013,57863,Blazing Shot,32154.0,233846,65316,310662,92766,194622,70774,193210,467739,108755,257738,155838,121981,117865,61698,70666,179566,176727
58331,58331,Arm Punch (pet),13555.0,233846,78871,310662,92766,194622,70774,193210,467739,108755,257738,155838,121981,117865,61698,70666,179566,176727
58230,58988,Shot,7251.0,233846,78871,310662,92766,194622,70774,193210,467739,108755,257738,155838,121981,117865,61698,70666,186817,176727
58514,59364,Blazing Shot,32154.0,233846,78871,342816,92766,194622,70774,193210,467739,108755,257738,155838,121981,117865,61698,70666,186817,176727
59134,59844,Double Check,22256.0,233846,78871,342816,92766,194622,70774,215466,467739,108755,257738,155838,121981,117865,61698,70666,186817,176727
59931,59931,Arm Punch (pet),13555.0,233846,92426,342816,92766,194622,70774,215466,467739,108755,257738,155838,121981,117865,61698,70666,186817,176727
60014,60864,Blazing Shot,32154.0,233846,92426,374970,92766,194622,70774,215466,467739,108755,257738,155838,121981,117865,61698,70666,186817,176727
60634,61344,Checkmate,22256.0,233846,92426,374970,92766,216878,70774,215466,467739,108755,257738,155838,121981,117865,61698,70666,186817,176727
61531,61531,Arm Punch (pet),13555.0,233846,105981,374970,92766,216878,70774,215466,467739,108755,257738,155838,121981,117865,61698,70666,186817,176727
60870,61628,Shot,7251.0,233846,105981,374970,92766,216878,70774,215466,467739,108755,257738,155838,121981,117865,61698,70666,194068,176727
61515,62315,Heated Slug Shot,39574.0,233846,105981,374970,92766,216878,70774,215466,467739,108755,257738,155838,161555,117865,61698,70666,194068,176727
62135,62845,Checkmate,22256.0,233846,105981,374970,92766,239134,70774,215466,467739,108755,257738,155838,161555,117865,61698,70666,194068,176727
63131,63131,Pile Bunker (pet),38417.0,233846,105981,374970,92766,239134,70774,215466,467739,108755,257738,155838,161555,117865,100115,70666,194068,176727
62755,63465,Double Check,22256.0,233846,105981,374970,92766,239134,70774,237722,467739,108755,257738,155838,161555,117865,100115,70666,194068,176727
63510,64268,Shot,7251.0,233846,105981,374970,92766,239134,70774,237722,467739,108755,257738,155838,161555,117865,100115,70666,201319,176727
64015,65045,Chain Saw,81629.0,233846,105981,374970,174395,239134,70774,237722,467739,108755,257738,155838,161555,117865,100115,70666,201319,176727
65131,65131,Crowned Collider (pet),44069.0,233846,105981,374970,174395,239134,114843,237722,467739,108755,257738,155838,161555,117865,100115,70666,201319,176727
66150,66908,Shot,7251.0,233846,105981,374970,174395,239134,114843,237722,467739,108755,257738,155838,161555,117865,100115,70666,208570,176727
66516,67586,Excavator,140638.0,233846,105981,374970,174395,239134,114843,237722,467739,249393,257738,155838,161555,117865,100115,70666,208570,176727
68790,69548,Shot,7251.0,233846,105981,374970,174395,239134,114843,237722,467739,249393,257738,155838,161555,117865,100115,70666,215821,176727
69016,69816,Heated Clean Shot,51946.0,233846,105981,374970,174395,239134,114843,237722,467739,249393,257738,207784,161555,117865,100115,70666,215821,176727
71430,72188,Shot,7251.0,233846,105981,374970,174395,239134,114843,237722,467739,249393,257738,207784,161555,117865,100115,70666,223072,176727
71517,72317,Heated Split Shot,27207.0,233846,105981,374970,174395,239134,114843,237722,467739,249393,257738,207784,161555,145072,100115,70666,223072,176727
74017,74817,Heated Slug Shot,39574.0,233846,105981,374970,174395,239134,114843,237722,467739,249393,257738,207784,201129,145072,100115,70666,223072,176727
74070,74828,Shot,7251.0,233846,105981,374970,174395,239134,114843,237722,467739,249393,257738,207784,201129,145072,100115,70666,230323,176727
76710,77468,Shot,7251.0,233846,105981,374970,174395,239134,114843,237722,467739,249393,257738,207784,201129,145072,100115,70666,237574,176727
76518,77668,Drill,81629.0,233846,105981,374970,174395,239134,114843,237722,549368,249393,257738,207784,201129,145072,100115,70666,237574,176727
79350,80108,Shot,7251.0,233846,105981,374970,174395,239134,114843,237722,549368,249393,257738,207784,201129,145072,100115,70666,244825,176727
80137,80137,Roller Dash (pet),27114.0,233846,105981,374970,174395,239134,114843,237722,549368,249393,257738,207784,201129,145072,100115,97780,244825,176727
79018,80168,Air Anchor,81629.0,315475,105981,374970,174395,239134,114843,237722,549368,249393,257738,207784,201129,145072,100115,97780,244825,176727
81519,82319,Heated Clean Shot,51946.0,315475,105981,374970,174395,239134,114843,237722,549368,249393,257738,259730,201129,145072,100115,97780,244825,176727
81990,82748,Shot,7251.0,315475,105981,374970,174395,239134,114843,237722,549368,249393,257738,259730,201129,145072,100115,97780,252076,176727
83337,83337,Arm Punch (pet),13555.0,315475,119536,374970,174395,239134,114843,237722,549368,249393,257738,259730,201129,145072,100115,97780,252076,176727
84019,84819,Heated Split Shot,27207.0,315475,119536,374970,174395,239134,114843,237722,549368,249393,257738,259730,201129,172279,100115,97780,252076,176727
84937,84937,Arm Punch (pet),13555.0,315475,133091,374970,174395,239134,114843,237722,549368,249393,257738,259730,201129,172279,100115,97780,252076,176727
84630,85388,Shot,7251.0,315475,133091,374970,174395,239134,114843,237722,549368,249393,257738,259730,201129,172279,100115,97780,259327,176727
86537,86537,Arm Punch (pet),13555.0,315475,146646,374970,174395,239134,114843,237722,549368,249393,257738,259730,201129,172279,100115,97780,259327,176727
86520,87320,Heated Slug Shot,39574.0,315475,146646,374970,174395,239134,114843,237722,549368,249393,257738,259730,240703,172279,100115,97780,259327,176727
87270,88028,Shot,7251.0,315475,146646,374970,174395,239134,114843,237722,549368,249393,257738,259730,240703,172279,100115,97780,266578,176727
88137,88137,Pile Bunker (pet),38417.0,315475,146646,374970,174395,239134,114843,237722,549368,249393,257738,259730,240703,172279,138532,97780,266578,176727
89020,89820,Heated Clean Shot,51946.0,315475,146646,374970,174395,239134,114843,237722,549368,249393,257738,311676,240703,172279,138532,97780,266578,176727
90137,90137,Crowned Collider (pet),44069.0,315475,146646,374970,174395,239134,158912,237722,549368,249393,257738,311676,240703,172279,138532,97780,266578,176727
89910,90668,Shot,7251.0,315475,146646,374970,174395,239134,158912,237722,549368,249393,257738,311676,240703,172279,138532,97780,273829,176727
91521,92321,Heated Split Shot,27207.0,315475,146646,374970,174395,239134,158912,237722,549368,249393,257738,311676,240703,199486,138532,97780,273829,176727
92550,93308,Shot,7251.0,315475,146646,374970,174395,239134,158912,237722,549368,249393,257738,311676,240703,199486,138532,97780,281080,176727
94021,94821,Heated Slug Shot,39574.0,315475,146646,374970,174395,239134,158912,237722,549368,249393,257738,311676,280277,199486,138532,97780,281080,176727
94641,95351,Double Check,22256.0,315475,146646,374970,174395,239134,158912,259978,549368,249393,257738,311676,280277,199486,138532,97780,281080,176727
95190,95948,Shot,7251.0,315475,146646,374970,174395,239134,158912,259978,549368,249393,257738,311676,280277,199486,138532,97780,288331,176727
