sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_expected,sim_weight,sim_target,sim_conditions,sim_variance,sim_buffs,sim_application_timestamp
-540,40,Pneuma,380.0,49391.0,,Boss1,[],147266966.0,[],
68,68,Grade 4 Gemdraught,,,,,,,[],
40,572,Auto,90.0,21.0,,Boss1,[],25.0,[],
3491,3491,Dokumori,,,,,,,[],
3491,3491,Dokumori,,,,,,,[],
3491,3491,Dokumori,,,,,,,[],
3401,4071,Dosis III,380.0,53462.0,,Boss1,[],172533440.0,['Grade 4 Gemdraught'],
3901,4433,Auto,90.0,22.0,,Boss1,[],29.0,"['Dokumori', 'Grade 4 Gemdraught']",
940,4500,Eukrasian Dosis III (dot),90.0,12932.0,,Boss1,[],10094384.0,['Grade 4 Gemdraught'],
5133,5133,Brotherhood,,,,,,,[],5933.0
5841,6511,Dosis III,380.0,56135.0,,Boss1,[],190219996.0,"['Dokumori', 'Grade 4 Gemdraught']",
6701,7233,Auto,90.0,23.0,,Boss1,[],32.0,"['Brotherhood', 'Dokumori', 'Grade 4 Gemdraught']",
940,7500,Eukrasian Dosis III (dot),90.0,12932.0,,Boss1,[],10094384.0,['Grade 4 Gemdraught'],
7322,7992,Phlegma III,690.0,107067.0,,Boss1,[],691989979.0,"['Brotherhood', 'Dokumori', 'Grade 4 Gemdraught']",
7942,9042,Psyche,690.0,107067.0,,Boss1,[],691989979.0,"['Brotherhood', 'Dokumori', 'Grade 4 Gemdraught']",
9501,10033,Auto,90.0,23.0,,Boss1,[],32.0,"['Brotherhood', 'Dokumori', 'Grade 4 Gemdraught']",
10382,10382,Druochole,,,,,,,[],
9762,10432,Phlegma III,690.0,107067.0,,Boss1,[],691989979.0,"['Brotherhood', 'Dokumori', 'Grade 4 Gemdraught']",
940,10500,Eukrasian Dosis III (dot),90.0,12932.0,,Boss1,[],10094384.0,['Grade 4 Gemdraught'],
940,13500,Eukrasian Dosis III (dot),90.0,12932.0,,Boss1,[],10094384.0,['Grade 4 Gemdraught'],
13163,13833,Dosis III,380.0,58941.0,,Boss1,[],209720850.0,"['Brotherhood', 'Dokumori', 'Grade 4 Gemdraught']",
13663,14195,Auto,90.0,23.0,,Boss1,[],32.0,"['Brotherhood', 'Dokumori', 'Grade 4 Gemdraught']",
15603,16273,Dosis III,380.0,58941.0,,Boss1,[],209720850.0,"['Brotherhood', 'Dokumori', 'Grade 4 Gemdraught']",
940,16500,Eukrasian Dosis III (dot),90.0,12932.0,,Boss1,[],10094384.0,['Grade 4 Gemdraught'],
16463,16995,Auto,90.0,23.0,,Boss1,[],32.0,"['Brotherhood', 'Dokumori', 'Grade 4 Gemdraught']",
18044,18714,Dosis III,380.0,58941.0,,Boss1,[],209720850.0,"['Brotherhood', 'Dokumori', 'Grade 4 Gemdraught']",
940,19500,Eukrasian Dosis III (dot),90.0,12932.0,,Boss1,[],10094384.0,['Grade 4 Gemdraught'],
19263,19795,Auto,90.0,23.0,,Boss1,[],32.0,"['Brotherhood', 'Dokumori', 'Grade 4 Gemdraught']",
20484,21154,Dosis III,380.0,58941.0,,Boss1,[],209720850.0,"['Brotherhood', 'Dokumori', 'Grade 4 Gemdraught']",
940,22500,Eukrasian Dosis III (dot),90.0,12932.0,,Boss1,[],10094384.0,['Grade 4 Gemdraught'],
22924,23594,Dosis III,380.0,58941.0,,Boss1,[],209720850.0,"['Brotherhood', 'Dokumori', 'Grade 4 Gemdraught']",
23424,23956,Auto,90.0,23.0,,Boss1,[],32.0,"['Brotherhood', 'Dokumori', 'Grade 4 Gemdraught']",
940,25500,Eukrasian Dosis III (dot),90.0,12932.0,,Boss1,[],10094384.0,['Grade 4 Gemdraught'],
26224,26756,Auto,90.0,21.0,,Boss1,[],25.0,['Grade 4 Gemdraught'],
28474,28474,Druochole,,,,,,,[],
25406,28500,Eukrasian Dosis III (dot),90.0,13578.0,,Boss1,[],11127940.0,"['Brotherhood', 'Grade 4 Gemdraught']",
27866,28536,Dosis III,380.0,53462.0,,Boss1,[],172533440.0,['Grade 4 Gemdraught'],
29024,29556,Auto,90.0,21.0,,Boss1,[],25.0,['Grade 4 Gemdraught'],
30307,30977,Dosis III,380.0,53462.0,,Boss1,[],172533440.0,['Grade 4 Gemdraught'],
25406,31500,Eukrasian Dosis III (dot),90.0,13578.0,,Boss1,[],11127940.0,"['Brotherhood', 'Grade 4 Gemdraught']",
32747,33417,Dosis III,380.0,49391.0,,Boss1,[],147266966.0,[],
33247,33779,Auto,90.0,21.0,,Boss1,[],25.0,[],
25406,34500,Eukrasian Dosis III (dot),90.0,13578.0,,Boss1,[],11127940.0,"['Brotherhood', 'Grade 4 Gemdraught']",
35188,35858,Dosis III,380.0,49391.0,,Boss1,[],147266966.0,[],
36047,36579,Auto,90.0,21.0,,Boss1,[],25.0,[],
25406,37500,Eukrasian Dosis III (dot),90.0,13578.0,,Boss1,[],11127940.0,"['Brotherhood', 'Grade 4 Gemdraught']",
37628,38298,Dosis III,380.0,49391.0,,Boss1,[],147266966.0,[],
38847,39379,Auto,90.0,21.0,,Boss1,[],25.0,[],
25406,40500,Eukrasian Dosis III (dot),90.0,13578.0,,Boss1,[],11127940.0,"['Brotherhood', 'Grade 4 Gemdraught']",
40069,40739,Dosis III,380.0,49391.0,,Boss1,[],147266966.0,[],
42509,43179,Dosis III,380.0,49391.0,,Boss1,[],147266966.0,[],
25406,43500,Eukrasian Dosis III (dot),90.0,13578.0,,Boss1,[],11127940.0,"['Brotherhood', 'Grade 4 Gemdraught']",
43009,43541,Auto,90.0,21.0,,Boss1,[],25.0,[],
44949,45619,Dosis III,380.0,49391.0,,Boss1,[],147266966.0,[],
45809,46341,Auto,90.0,21.0,,Boss1,[],25.0,[],
25406,46500,Eukrasian Dosis III (dot),90.0,13578.0,,Boss1,[],11127940.0,"['Brotherhood', 'Grade 4 Gemdraught']",
47390,48060,Dosis III,380.0,49391.0,,Boss1,[],147266966.0,[],
