sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Aeolian Edge,Aeolian Edge (pet),Armor Crush,Armor Crush (pet),Auto,Bhavacakra,Dokumori,Dream Within a Dream,Fleeting Raiju,Fleeting Raiju (pet),Fuma Shuriken,Gust Slash,Gust Slash (pet),Hyosho Ranryu,Kunai's Bane,Phantom Kamaitachi (pet),Raiton,Spinning Edge,Spinning Edge (pet),Suiton,Tenri Jindo,Zesho Meppo
26935,27467,Auto,8419.0,0,0,60719,18062,123039,53430,44058,72123,280530,56938,66791,44058,0,225763,85009,75279,296553,63574,16383,136502,146948,113548
28568,28968,Gust Slash,44058.0,0,0,60719,18062,123039,53430,44058,72123,280530,56938,66791,88116,0,225763,85009,75279,296553,63574,16383,136502,146948,113548
29105,29637,Auto,8419.0,0,0,60719,18062,131458,53430,44058,72123,280530,56938,66791,88116,0,225763,85009,75279,296553,63574,16383,136502,146948,113548
30689,31229,Aeolian Edge,61682.0,61682,0,60719,18062,131458,53430,44058,72123,280530,56938,66791,88116,0,225763,85009,75279,296553,63574,16383,136502,146948,113548
31275,31807,Auto,8419.0,61682,0,60719,18062,139877,53430,44058,72123,280530,56938,66791,88116,0,225763,85009,75279,296553,63574,16383,136502,146948,113548
32809,33209,Spinning Edge,30530.0,61682,0,60719,18062,139877,53430,44058,72123,280530,56938,66791,88116,0,225763,85009,75279,296553,94104,16383,136502,146948,113548
33445,33977,Auto,7779.0,61682,0,60719,18062,147656,53430,44058,72123,280530,56938,66791,88116,0,225763,85009,75279,296553,94104,16383,136502,146948,113548
34929,35329,Gust Slash,40707.0,61682,0,60719,18062,147656,53430,44058,72123,280530,56938,66791,128823,0,225763,85009,75279,296553,94104,16383,136502,146948,113548
35615,36147,Auto,7779.0,61682,0,60719,18062,155435,53430,44058,72123,280530,56938,66791,128823,0,225763,85009,75279,296553,94104,16383,136502,146948,113548
37049,37669,Armor Crush,50884.0,61682,0,111603,18062,155435,53430,44058,72123,280530,56938,66791,128823,0,225763,85009,75279,296553,94104,16383,136502,146948,113548
37785,38317,Auto,7779.0,61682,0,111603,18062,163214,53430,44058,72123,280530,56938,66791,128823,0,225763,85009,75279,296553,94104,16383,136502,146948,113548
39169,39569,Spinning Edge,30530.0,61682,0,111603,18062,163214,53430,44058,72123,280530,56938,66791,128823,0,225763,85009,75279,296553,124634,16383,136502,146948,113548
39955,40487,Auto,7779.0,61682,0,111603,18062,170993,53430,44058,72123,280530,56938,66791,128823,0,225763,85009,75279,296553,124634,16383,136502,146948,113548
41289,41689,Gust Slash,40707.0,61682,0,111603,18062,170993,53430,44058,72123,280530,56938,66791,169530,0,225763,85009,75279,296553,124634,16383,136502,146948,113548
42125,42657,Auto,7779.0,61682,0,111603,18062,178772,53430,44058,72123,280530,56938,66791,169530,0,225763,85009,75279,296553,124634,16383,136502,146948,113548
43409,43949,Aeolian Edge,56992.0,118674,0,111603,18062,178772,53430,44058,72123,280530,56938,66791,169530,0,225763,85009,75279,296553,124634,16383,136502,146948,113548
44029,44649,Bhavacakra,40707.0,118674,0,111603,18062,178772,94137,44058,72123,280530,56938,66791,169530,0,225763,85009,75279,296553,124634,16383,136502,146948,113548
44295,44827,Auto,7779.0,118674,0,111603,18062,186551,94137,44058,72123,280530,56938,66791,169530,0,225763,85009,75279,296553,124634,16383,136502,146948,113548
45529,45929,Spinning Edge,30530.0,118674,0,111603,18062,186551,94137,44058,72123,280530,56938,66791,169530,0,225763,85009,75279,296553,155164,16383,136502,146948,113548
46465,46997,Auto,7779.0,118674,0,111603,18062,194330,94137,44058,72123,280530,56938,66791,169530,0,225763,85009,75279,296553,155164,16383,136502,146948,113548
47650,48050,Gust Slash,40707.0,118674,0,111603,18062,194330,94137,44058,72123,280530,56938,66791,210237,0,225763,85009,75279,296553,155164,16383,136502,146948,113548
48635,49167,Auto,7779.0,118674,0,111603,18062,202109,94137,44058,72123,280530,56938,66791,210237,0,225763,85009,75279,296553,155164,16383,136502,146948,113548
49770,50390,Armor Crush,50884.0,118674,0,162487,18062,202109,94137,44058,72123,280530,56938,66791,210237,0,225763,85009,75279,296553,155164,16383,136502,146948,113548
50805,51337,Auto,7779.0,118674,0,162487,18062,209888,94137,44058,72123,280530,56938,66791,210237,0,225763,85009,75279,296553,155164,16383,136502,146948,113548
52975,53507,Auto,7779.0,118674,0,162487,18062,217667,94137,44058,72123,280530,56938,66791,210237,0,225763,85009,75279,296553,155164,16383,136502,146948,113548
53391,54371,Suiton,59027.0,118674,0,162487,18062,217667,94137,44058,72123,280530,56938,66791,210237,0,225763,85009,75279,296553,155164,16383,195529,146948,113548
54892,55292,Spinning Edge,30530.0,118674,0,162487,18062,217667,94137,44058,72123,280530,56938,66791,210237,0,225763,85009,75279,296553,185694,16383,195529,146948,113548
55145,55677,Auto,7779.0,118674,0,162487,18062,225446,94137,44058,72123,280530,56938,66791,210237,0,225763,85009,75279,296553,185694,16383,195529,146948,113548
57012,57412,Gust Slash,40707.0,118674,0,162487,18062,225446,94137,44058,72123,280530,56938,66791,250944,0,225763,85009,75279,296553,185694,16383,195529,146948,113548
57315,57847,Auto,7779.0,118674,0,162487,18062,233225,94137,44058,72123,280530,56938,66791,250944,0,225763,85009,75279,296553,185694,16383,195529,146948,113548
57632,58252,Bhavacakra,40707.0,118674,0,162487,18062,233225,134844,44058,72123,280530,56938,66791,250944,0,225763,85009,75279,296553,185694,16383,195529,146948,113548
59132,59672,Aeolian Edge,56992.0,175666,0,162487,18062,233225,134844,44058,72123,280530,56938,66791,250944,0,225763,85009,75279,296553,185694,16383,195529,146948,113548
59485,60017,Auto,7779.0,175666,0,162487,18062,241004,134844,44058,72123,280530,56938,66791,250944,0,225763,85009,75279,296553,185694,16383,195529,146948,113548
61252,61652,Spinning Edge,30530.0,175666,0,162487,18062,241004,134844,44058,72123,280530,56938,66791,250944,0,225763,85009,75279,296553,216224,16383,195529,146948,113548
61655,62187,Auto,7779.0,175666,0,162487,18062,248783,134844,44058,72123,280530,56938,66791,250944,0,225763,85009,75279,296553,216224,16383,195529,146948,113548
63372,63772,Gust Slash,40707.0,175666,0,162487,18062,248783,134844,44058,72123,280530,56938,66791,291651,0,225763,85009,75279,296553,216224,16383,195529,146948,113548
63825,64357,Auto,7779.0,175666,0,162487,18062,256562,134844,44058,72123,280530,56938,66791,291651,0,225763,85009,75279,296553,216224,16383,195529,146948,113548
65492,66112,Armor Crush,50884.0,175666,0,213371,18062,256562,134844,44058,72123,280530,56938,66791,291651,0,225763,85009,75279,296553,216224,16383,195529,146948,113548
65995,66527,Auto,7779.0,175666,0,213371,18062,264341,134844,44058,72123,280530,56938,66791,291651,0,225763,85009,75279,296553,216224,16383,195529,146948,113548
67613,68013,Spinning Edge,30530.0,175666,0,213371,18062,264341,134844,44058,72123,280530,56938,66791,291651,0,225763,85009,75279,296553,246754,16383,195529,146948,113548
68165,68697,Auto,7779.0,175666,0,213371,18062,272120,134844,44058,72123,280530,56938,66791,291651,0,225763,85009,75279,296553,246754,16383,195529,146948,113548
68381,69671,Kunai's Bane,71241.0,175666,0,213371,18062,272120,134844,44058,72123,280530,56938,66791,291651,0,225763,156250,75279,296553,246754,16383,195529,146948,113548
69733,70133,Gust Slash,44777.0,175666,0,213371,18062,272120,134844,44058,72123,280530,56938,66791,336428,0,225763,156250,75279,296553,246754,16383,195529,146948,113548
70335,70867,Auto,8556.0,175666,0,213371,18062,280676,134844,44058,72123,280530,56938,66791,336428,0,225763,156250,75279,296553,246754,16383,195529,146948,113548
70702,71402,Dream Within a Dream,20148.0,175666,0,213371,18062,280676,134844,44058,92271,280530,56938,66791,336428,0,225763,156250,75279,296553,246754,16383,195529,146948,113548
70702,71552,Dream Within a Dream,20148.0,175666,0,213371,18062,280676,134844,44058,112419,280530,56938,66791,336428,0,225763,156250,75279,296553,246754,16383,195529,146948,113548
70702,71702,Dream Within a Dream,20148.0,175666,0,213371,18062,280676,134844,44058,132567,280530,56938,66791,336428,0,225763,156250,75279,296553,246754,16383,195529,146948,113548
72505,73037,Auto,8556.0,175666,0,213371,18062,289232,134844,44058,132567,280530,56938,66791,336428,0,225763,156250,75279,296553,246754,16383,195529,146948,113548
72854,73474,Hyosho Ranryu,189199.0,175666,0,213371,18062,289232,134844,44058,132567,280530,56938,66791,336428,0,414962,156250,75279,296553,246754,16383,195529,146948,113548
73474,74094,Bhavacakra,44777.0,175666,0,213371,18062,289232,179621,44058,132567,280530,56938,66791,336428,0,414962,156250,75279,296553,246754,16383,195529,146948,113548
74675,75207,Auto,8556.0,175666,0,213371,18062,297788,179621,44058,132567,280530,56938,66791,336428,0,414962,156250,75279,296553,246754,16383,195529,146948,113548
75355,76065,Raiton,82842.0,175666,0,213371,18062,297788,179621,44058,132567,280530,56938,66791,336428,0,414962,156250,75279,379395,246754,16383,195529,146948,113548
76845,77377,Auto,8556.0,175666,0,213371,18062,306344,179621,44058,132567,280530,56938,66791,336428,0,414962,156250,75279,379395,246754,16383,195529,146948,113548
77857,78567,Raiton,82842.0,175666,0,213371,18062,306344,179621,44058,132567,280530,56938,66791,336428,0,414962,156250,75279,462237,246754,16383,195529,146948,113548
79015,79547,Auto,8556.0,175666,0,213371,18062,314900,179621,44058,132567,280530,56938,66791,336428,0,414962,156250,75279,462237,246754,16383,195529,146948,113548
79357,80117,Fleeting Raiju,78365.0,175666,0,213371,18062,314900,179621,44058,132567,358895,56938,66791,336428,0,414962,156250,75279,462237,246754,16383,195529,146948,113548
81185,81717,Auto,8556.0,175666,0,213371,18062,323456,179621,44058,132567,358895,56938,66791,336428,0,414962,156250,75279,462237,246754,16383,195529,146948,113548
81477,82237,Fleeting Raiju,78365.0,175666,0,213371,18062,323456,179621,44058,132567,437260,56938,66791,336428,0,414962,156250,75279,462237,246754,16383,195529,146948,113548
83355,83887,Auto,8556.0,175666,0,213371,18062,332012,179621,44058,132567,437260,56938,66791,336428,0,414962,156250,75279,462237,246754,16383,195529,146948,113548
83597,84137,Aeolian Edge,62691.0,238357,0,213371,18062,332012,179621,44058,132567,437260,56938,66791,336428,0,414962,156250,75279,462237,246754,16383,195529,146948,113548
85525,86057,Auto,7779.0,238357,0,213371,18062,339791,179621,44058,132567,437260,56938,66791,336428,0,414962,156250,75279,462237,246754,16383,195529,146948,113548
85718,86118,Spinning Edge,30530.0,238357,0,213371,18062,339791,179621,44058,132567,437260,56938,66791,336428,0,414962,156250,75279,462237,277284,16383,195529,146948,113548
87695,88227,Auto,7779.0,238357,0,213371,18062,347570,179621,44058,132567,437260,56938,66791,336428,0,414962,156250,75279,462237,277284,16383,195529,146948,113548
87838,88238,Gust Slash,40707.0,238357,0,213371,18062,347570,179621,44058,132567,437260,56938,66791,377135,0,414962,156250,75279,462237,277284,16383,195529,146948,113548
89865,90397,Auto,7779.0,238357,0,213371,18062,355349,179621,44058,132567,437260,56938,66791,377135,0,414962,156250,75279,462237,277284,16383,195529,146948,113548
89958,90498,Aeolian Edge,56992.0,295349,0,213371,18062,355349,179621,44058,132567,437260,56938,66791,377135,0,414962,156250,75279,462237,277284,16383,195529,146948,113548
92078,92478,Spinning Edge,30530.0,295349,0,213371,18062,355349,179621,44058,132567,437260,56938,66791,377135,0,414962,156250,75279,462237,307814,16383,195529,146948,113548
92035,92567,Auto,7779.0,295349,0,213371,18062,363128,179621,44058,132567,437260,56938,66791,377135,0,414962,156250,75279,462237,307814,16383,195529,146948,113548
94198,94598,Gust Slash,40707.0,295349,0,213371,18062,363128,179621,44058,132567,437260,56938,66791,417842,0,414962,156250,75279,462237,307814,16383,195529,146948,113548
94205,94737,Auto,7779.0,295349,0,213371,18062,370907,179621,44058,132567,437260,56938,66791,417842,0,414962,156250,75279,462237,307814,16383,195529,146948,113548
96406,96406,Armor Crush (pet),15069.0,295349,0,213371,33131,370907,179621,44058,132567,437260,56938,66791,417842,0,414962,156250,75279,462237,307814,16383,195529,146948,113548
96375,96907,Auto,7779.0,295349,0,213371,33131,378686,179621,44058,132567,437260,56938,66791,417842,0,414962,156250,75279,462237,307814,16383,195529,146948,113548
96318,96938,Armor Crush,50884.0,295349,0,264255,33131,378686,179621,44058,132567,437260,56938,66791,417842,0,414962,156250,75279,462237,307814,16383,195529,146948,113548
98526,98526,Spinning Edge (pet),15069.0,295349,0,264255,33131,378686,179621,44058,132567,437260,56938,66791,417842,0,414962,156250,75279,462237,307814,31452,195529,146948,113548
98438,98838,Spinning Edge,30530.0,295349,0,264255,33131,378686,179621,44058,132567,437260,56938,66791,417842,0,414962,156250,75279,462237,338344,31452,195529,146948,113548
98545,99077,Auto,7779.0,295349,0,264255,33131,386465,179621,44058,132567,437260,56938,66791,417842,0,414962,156250,75279,462237,338344,31452,195529,146948,113548
100646,100646,Gust Slash (pet),15069.0,295349,0,264255,33131,386465,179621,44058,132567,437260,56938,66791,417842,15069,414962,156250,75279,462237,338344,31452,195529,146948,113548
100558,100958,Gust Slash,40707.0,295349,0,264255,33131,386465,179621,44058,132567,437260,56938,66791,458549,15069,414962,156250,75279,462237,338344,31452,195529,146948,113548
100715,101247,Auto,7779.0,295349,0,264255,33131,394244,179621,44058,132567,437260,56938,66791,458549,15069,414962,156250,75279,462237,338344,31452,195529,146948,113548
102767,102767,Aeolian Edge (pet),15069.0,295349,15069,264255,33131,394244,179621,44058,132567,437260,56938,66791,458549,15069,414962,156250,75279,462237,338344,31452,195529,146948,113548
102679,103219,Aeolian Edge,56992.0,352341,15069,264255,33131,394244,179621,44058,132567,437260,56938,66791,458549,15069,414962,156250,75279,462237,338344,31452,195529,146948,113548
102885,103417,Auto,7779.0,352341,15069,264255,33131,402023,179621,44058,132567,437260,56938,66791,458549,15069,414962,156250,75279,462237,338344,31452,195529,146948,113548
103299,103919,Bhavacakra,40707.0,352341,15069,264255,33131,402023,220328,44058,132567,437260,56938,66791,458549,15069,414962,156250,75279,462237,338344,31452,195529,146948,113548
104887,104887,Spinning Edge (pet),15069.0,352341,15069,264255,33131,402023,220328,44058,132567,437260,56938,66791,458549,15069,414962,156250,75279,462237,338344,46521,195529,146948,113548
104799,105199,Spinning Edge,30530.0,352341,15069,264255,33131,402023,220328,44058,132567,437260,56938,66791,458549,15069,414962,156250,75279,462237,368874,46521,195529,146948,113548
105055,105587,Auto,7779.0,352341,15069,264255,33131,409802,220328,44058,132567,437260,56938,66791,458549,15069,414962,156250,75279,462237,368874,46521,195529,146948,113548
106919,107319,Gust Slash,40707.0,352341,15069,264255,33131,409802,220328,44058,132567,437260,56938,66791,499256,15069,414962,156250,75279,462237,368874,46521,195529,146948,113548
107225,107757,Auto,7779.0,352341,15069,264255,33131,417581,220328,44058,132567,437260,56938,66791,499256,15069,414962,156250,75279,462237,368874,46521,195529,146948,113548
109039,109579,Aeolian Edge,56992.0,409333,15069,264255,33131,417581,220328,44058,132567,437260,56938,66791,499256,15069,414962,156250,75279,462237,368874,46521,195529,146948,113548
109395,109927,Auto,7779.0,409333,15069,264255,33131,425360,220328,44058,132567,437260,56938,66791,499256,15069,414962,156250,75279,462237,368874,46521,195529,146948,113548
111565,112097,Auto,7779.0,409333,15069,264255,33131,433139,220328,44058,132567,437260,56938,66791,499256,15069,414962,156250,75279,462237,368874,46521,195529,146948,113548
112661,113641,Suiton,59027.0,409333,15069,264255,33131,433139,220328,44058,132567,437260,56938,66791,499256,15069,414962,156250,75279,462237,368874,46521,254556,146948,113548
113735,114267,Auto,7779.0,409333,15069,264255,33131,440918,220328,44058,132567,437260,56938,66791,499256,15069,414962,156250,75279,462237,368874,46521,254556,146948,113548
114161,114561,Spinning Edge,30530.0,409333,15069,264255,33131,440918,220328,44058,132567,437260,56938,66791,499256,15069,414962,156250,75279,462237,399404,46521,254556,146948,113548
114781,115401,Bhavacakra,40707.0,409333,15069,264255,33131,440918,261035,44058,132567,437260,56938,66791,499256,15069,414962,156250,75279,462237,399404,46521,254556,146948,113548
115905,116437,Auto,7779.0,409333,15069,264255,33131,448697,261035,44058,132567,437260,56938,66791,499256,15069,414962,156250,75279,462237,399404,46521,254556,146948,113548
116281,116681,Gust Slash,40707.0,409333,15069,264255,33131,448697,261035,44058,132567,437260,56938,66791,539963,15069,414962,156250,75279,462237,399404,46521,254556,146948,113548
118075,118607,Auto,7779.0,409333,15069,264255,33131,456476,261035,44058,132567,437260,56938,66791,539963,15069,414962,156250,75279,462237,399404,46521,254556,146948,113548
118401,119021,Armor Crush,50884.0,409333,15069,315139,33131,456476,261035,44058,132567,437260,56938,66791,539963,15069,414962,156250,75279,462237,399404,46521,254556,146948,113548
120245,120777,Auto,7779.0,409333,15069,315139,33131,464255,261035,44058,132567,437260,56938,66791,539963,15069,414962,156250,75279,462237,399404,46521,254556,146948,113548
120521,120921,Spinning Edge,30530.0,409333,15069,315139,33131,464255,261035,44058,132567,437260,56938,66791,539963,15069,414962,156250,75279,462237,429934,46521,254556,146948,113548
122415,122947,Auto,7779.0,409333,15069,315139,33131,472034,261035,44058,132567,437260,56938,66791,539963,15069,414962,156250,75279,462237,429934,46521,254556,146948,113548
122642,123042,Gust Slash,40707.0,409333,15069,315139,33131,472034,261035,44058,132567,437260,56938,66791,580670,15069,414962,156250,75279,462237,429934,46521,254556,146948,113548
123262,123882,Bhavacakra,40707.0,409333,15069,315139,33131,472034,301742,44058,132567,437260,56938,66791,580670,15069,414962,156250,75279,462237,429934,46521,254556,146948,113548
124585,125117,Auto,7779.0,409333,15069,315139,33131,479813,301742,44058,132567,437260,56938,66791,580670,15069,414962,156250,75279,462237,429934,46521,254556,146948,113548
124762,125302,Aeolian Edge,56992.0,466325,15069,315139,33131,479813,301742,44058,132567,437260,56938,66791,580670,15069,414962,156250,75279,462237,429934,46521,254556,146948,113548
125582,126652,Dokumori,40707.0,466325,15069,315139,33131,479813,301742,84765,132567,437260,56938,66791,580670,15069,414962,156250,75279,462237,429934,46521,254556,146948,113548
126755,127287,Auto,8575.0,466325,15069,315139,33131,488388,301742,84765,132567,437260,56938,66791,580670,15069,414962,156250,75279,462237,429934,46521,254556,146948,113548
126882,128442,Phantom Kamaitachi (pet),72703.0,466325,15069,315139,33131,488388,301742,84765,132567,437260,56938,66791,580670,15069,414962,156250,147982,462237,429934,46521,254556,146948,113548
128925,129457,Auto,9433.0,466325,15069,315139,33131,497821,301742,84765,132567,437260,56938,66791,580670,15069,414962,156250,147982,462237,429934,46521,254556,146948,113548
128381,129671,Kunai's Bane,78543.0,466325,15069,315139,33131,497821,301742,84765,132567,437260,56938,66791,580670,15069,414962,234793,147982,462237,429934,46521,254556,146948,113548
130002,130622,Hyosho Ranryu,208592.0,466325,15069,315139,33131,497821,301742,84765,132567,437260,56938,66791,580670,15069,623554,234793,147982,462237,429934,46521,254556,146948,113548
130702,131402,Dream Within a Dream,22214.0,466325,15069,315139,33131,497821,301742,84765,154781,437260,56938,66791,580670,15069,623554,234793,147982,462237,429934,46521,254556,146948,113548
130702,131552,Dream Within a Dream,22214.0,466325,15069,315139,33131,497821,301742,84765,176995,437260,56938,66791,580670,15069,623554,234793,147982,462237,429934,46521,254556,146948,113548
131095,131627,Auto,9433.0,466325,15069,315139,33131,507254,301742,84765,176995,437260,56938,66791,580670,15069,623554,234793,147982,462237,429934,46521,254556,146948,113548
130702,131702,Dream Within a Dream,22214.0,466325,15069,315139,33131,507254,301742,84765,199209,437260,56938,66791,580670,15069,623554,234793,147982,462237,429934,46521,254556,146948,113548
132504,133214,Raiton,91334.0,466325,15069,315139,33131,507254,301742,84765,199209,437260,56938,66791,580670,15069,623554,234793,147982,553571,429934,46521,254556,146948,113548
134005,134895,Fuma Shuriken,61709.0,466325,15069,315139,33131,507254,301742,84765,199209,437260,56938,128500,580670,15069,623554,234793,147982,553571,429934,46521,254556,146948,113548
135006,135716,Raiton,91334.0,466325,15069,315139,33131,507254,301742,84765,199209,437260,56938,128500,580670,15069,623554,234793,147982,644905,429934,46521,254556,146948,113548
136007,136539,Auto,9433.0,466325,15069,315139,33131,516687,301742,84765,199209,437260,56938,128500,580670,15069,623554,234793,147982,644905,429934,46521,254556,146948,113548
136007,136987,Suiton,71585.0,466325,15069,315139,33131,516687,301742,84765,199209,437260,56938,128500,580670,15069,623554,234793,147982,644905,429934,46521,326141,146948,113548
136627,137657,Zesho Meppo,86398.0,466325,15069,315139,33131,516687,301742,84765,199209,437260,56938,128500,580670,15069,623554,234793,147982,644905,429934,46521,326141,146948,199946
137507,138267,Fleeting Raiju,86398.0,466325,15069,315139,33131,516687,301742,84765,199209,523658,56938,128500,580670,15069,623554,234793,147982,644905,429934,46521,326141,146948,199946
138177,138709,Auto,9433.0,466325,15069,315139,33131,526120,301742,84765,199209,523658,56938,128500,580670,15069,623554,234793,147982,644905,429934,46521,326141,146948,199946
138747,139367,Bhavacakra,67880.0,466325,15069,315139,33131,526120,369622,84765,199209,523658,56938,128500,580670,15069,623554,234793,147982,644905,429934,46521,326141,146948,199946
139628,140388,Fleeting Raiju,86398.0,466325,15069,315139,33131,526120,369622,84765,199209,610056,56938,128500,580670,15069,623554,234793,147982,644905,429934,46521,326141,146948,199946
140248,140603,Tenri Jindo,135769.0,466325,15069,315139,33131,526120,369622,84765,199209,610056,56938,128500,580670,15069,623554,234793,147982,644905,429934,46521,326141,282717,199946
140347,140879,Auto,9433.0,466325,15069,315139,33131,535553,369622,84765,199209,610056,56938,128500,580670,15069,623554,234793,147982,644905,429934,46521,326141,282717,199946
