sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,591,35073.782,246.221,27484.228,220.04,185700,20728605,165954
Fell Cleave,71,73289.577,54.601,6899.443,103.125,41180,5203560,77777
Inner Chaos,22,110589.545,20.419,3225.895,19.869,15400,2432970,14985
Auto,225,9021.973,26.85,2691.519,46.28,20250,2029944,34904
Maim,61,30315.656,27.499,2451.942,80.96,20740,1849255,61060
Storm's Path,40,44656.15,26.518,2368.398,96.565,20000,1786246,72829
Primal Ruination,13,125055.692,13.789,2155.561,17.267,10400,1625724,13023
Primal Rend,13,112541.385,12.411,1939.854,15.541,9360,1463038,11721
Heavy Swing,61,21395.164,19.411,1730.449,57.14,14640,1305105,43095
Storm's Eye,21,44454.952,13.922,1237.807,69.666,10500,933554,52542
Upheaval,24,37737.625,13.365,1200.879,63.222,10080,905703,47682
Primal Wrath,13,63442.077,12.066,1093.539,78.241,9100,824747,59009
Onslaught,27,13657.741,5.37,488.941,24.283,4050,368759,18314
