sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Communio,Cross Reaping,Executioner's Gallows,Executioner's Gibbet,Gallows,Gibbet,Gluttony,Harpe,Harvest Moon,Infernal Slice,Lemure's Slice,Perfectio,Plentiful Harvest,Sacrificium,Shadow of Death,Slice,Soul Slice,Unveiled Gallows,Unveiled Gibbet,Void Reaping,Waxing Slice
-900,-10,Harpe,30859.0,0,0,0,0,0,0,0,0,30859,0,0,0,0,0,0,0,0,0,0,0,0,0
-10,522,Auto,9852.0,9852,0,0,0,0,0,0,0,30859,0,0,0,0,0,0,0,0,0,0,0,0,0
801,1961,Shadow of Death,31189.0,9852,0,0,0,0,0,0,0,30859,0,0,0,0,0,0,31189,0,0,0,0,0,0
3190,3722,Auto,11857.0,21709,0,0,0,0,0,0,0,30859,0,0,0,0,0,0,31189,0,0,0,0,0,0
3291,4321,Soul Slice,64367.0,21709,0,0,0,0,0,0,0,30859,0,0,0,0,0,0,31189,0,64367,0,0,0,0
5131,6201,Gluttony,69317.0,21709,0,0,0,0,0,0,69317,30859,0,0,0,0,0,0,31189,0,64367,0,0,0,0
5781,6401,Executioner's Gibbet,106478.0,21709,0,0,0,106478,0,0,69317,30859,0,0,0,0,0,0,31189,0,64367,0,0,0,0
6390,6922,Auto,15134.0,36843,0,0,0,106478,0,0,69317,30859,0,0,0,0,0,0,31189,0,64367,0,0,0,0
9590,10122,Auto,15134.0,51977,0,0,0,106478,0,0,69317,30859,0,0,0,0,0,0,31189,0,64367,0,0,0,0
8272,10412,Executioner's Gallows,129553.0,51977,0,0,129553,106478,0,0,69317,30859,0,0,0,0,0,0,31189,0,64367,0,0,0,0
10762,11792,Soul Slice,82156.0,51977,0,0,129553,106478,0,0,69317,30859,0,0,0,0,0,0,31189,0,146523,0,0,0,0
12790,13322,Auto,15134.0,67111,0,0,129553,106478,0,0,69317,30859,0,0,0,0,0,0,31189,0,146523,0,0,0,0
13253,14413,Plentiful Harvest,157998.0,67111,0,0,129553,106478,0,0,69317,30859,0,0,0,0,157998,0,31189,0,146523,0,0,0,0
15743,16283,Void Reaping,91635.0,67111,0,0,129553,106478,0,0,69317,30859,0,0,0,0,157998,0,31189,0,146523,0,0,91635,0
15990,16522,Auto,15134.0,82245,0,0,129553,106478,0,0,69317,30859,0,0,0,0,157998,0,31189,0,146523,0,0,91635,0
16363,17123,Sacrificium,110596.0,82245,0,0,129553,106478,0,0,69317,30859,0,0,0,0,157998,110596,31189,0,146523,0,0,91635,0
17244,17864,Cross Reaping,101115.0,82245,0,101115,129553,106478,0,0,69317,30859,0,0,0,0,157998,110596,31189,0,146523,0,0,91635,0
17864,18574,Lemure's Slice,44234.0,82245,0,101115,129553,106478,0,0,69317,30859,0,0,44234,0,157998,110596,31189,0,146523,0,0,91635,0
18744,19284,Void Reaping,101115.0,82245,0,101115,129553,106478,0,0,69317,30859,0,0,44234,0,157998,110596,31189,0,146523,0,0,192750,0
19190,19722,Auto,15134.0,97379,0,101115,129553,106478,0,0,69317,30859,0,0,44234,0,157998,110596,31189,0,146523,0,0,192750,0
20245,20865,Cross Reaping,101115.0,97379,0,202230,129553,106478,0,0,69317,30859,0,0,44234,0,157998,110596,31189,0,146523,0,0,192750,0
20865,21575,Lemure's Slice,44234.0,97379,0,202230,129553,106478,0,0,69317,30859,0,0,88468,0,157998,110596,31189,0,146523,0,0,192750,0
22545,23165,Communio,173797.0,97379,173797,202230,129553,106478,0,0,69317,30859,0,0,88468,0,157998,110596,31189,0,146523,0,0,192750,0
23045,23577,Auto,15134.0,112513,173797,202230,129553,106478,0,0,69317,30859,0,0,88468,0,157998,110596,31189,0,146523,0,0,192750,0
24866,25406,Unveiled Gibbet,69513.0,112513,173797,202230,129553,106478,0,0,69317,30859,0,0,88468,0,157998,110596,31189,0,146523,0,69513,192750,0
24246,25536,Perfectio,205399.0,112513,173797,202230,129553,106478,0,0,69317,30859,0,0,88468,205399,157998,110596,31189,0,146523,0,69513,192750,0
26245,26777,Auto,12094.0,124607,173797,202230,129553,106478,0,0,69317,30859,0,0,88468,205399,157998,110596,31189,0,146523,0,69513,192750,0
26736,27226,Gibbet,76746.0,124607,173797,202230,129553,106478,0,76746,69317,30859,0,0,88468,205399,157998,110596,31189,0,146523,0,69513,192750,0
29445,29977,Auto,11857.0,136464,173797,202230,129553,106478,0,76746,69317,30859,0,0,88468,205399,157998,110596,31189,0,146523,0,69513,192750,0
29227,30387,Shadow of Death,37133.0,136464,173797,202230,129553,106478,0,76746,69317,30859,0,0,88468,205399,157998,110596,68322,0,146523,0,69513,192750,0
31717,32207,Slice,51985.0,136464,173797,202230,129553,106478,0,76746,69317,30859,0,0,88468,205399,157998,110596,68322,51985,146523,0,69513,192750,0
32645,33177,Auto,11857.0,148321,173797,202230,129553,106478,0,76746,69317,30859,0,0,88468,205399,157998,110596,68322,51985,146523,0,69513,192750,0
34208,34788,Waxing Slice,57185.0,148321,173797,202230,129553,106478,0,76746,69317,30859,0,0,88468,205399,157998,110596,68322,51985,146523,0,69513,192750,57185
35845,36377,Auto,10953.0,159274,173797,202230,129553,106478,0,76746,69317,30859,0,0,88468,205399,157998,110596,68322,51985,146523,0,69513,192750,57185
36698,37728,Soul Slice,59471.0,159274,173797,202230,129553,106478,0,76746,69317,30859,0,0,88468,205399,157998,110596,68322,51985,205994,0,69513,192750,57185
37318,37858,Unveiled Gallows,50320.0,159274,173797,202230,129553,106478,0,76746,69317,30859,0,0,88468,205399,157998,110596,68322,51985,205994,50320,69513,192750,57185
39045,39577,Auto,10953.0,170227,173797,202230,129553,106478,0,76746,69317,30859,0,0,88468,205399,157998,110596,68322,51985,205994,50320,69513,192750,57185
39189,39679,Gallows,70909.0,170227,173797,202230,129553,106478,70909,76746,69317,30859,0,0,88468,205399,157998,110596,68322,51985,205994,50320,69513,192750,57185
41679,42219,Infernal Slice,68622.0,170227,173797,202230,129553,106478,70909,76746,69317,30859,0,68622,88468,205399,157998,110596,68322,51985,205994,50320,69513,192750,57185
42245,42777,Auto,10953.0,181180,173797,202230,129553,106478,70909,76746,69317,30859,0,68622,88468,205399,157998,110596,68322,51985,205994,50320,69513,192750,57185
44170,44660,Slice,47999.0,181180,173797,202230,129553,106478,70909,76746,69317,30859,0,68622,88468,205399,157998,110596,68322,99984,205994,50320,69513,192750,57185
44790,45330,Unveiled Gibbet,50285.0,181180,173797,202230,129553,106478,70909,76746,69317,30859,0,68622,88468,205399,157998,110596,68322,99984,205994,50320,119798,192750,57185
45445,45977,Auto,10945.0,192125,173797,202230,129553,106478,70909,76746,69317,30859,0,68622,88468,205399,157998,110596,68322,99984,205994,50320,119798,192750,57185
46660,47150,Gibbet,70860.0,192125,173797,202230,129553,106478,70909,147606,69317,30859,0,68622,88468,205399,157998,110596,68322,99984,205994,50320,119798,192750,57185
48645,49177,Auto,10945.0,203070,173797,202230,129553,106478,70909,147606,69317,30859,0,68622,88468,205399,157998,110596,68322,99984,205994,50320,119798,192750,57185
49151,49691,Void Reaping,66286.0,203070,173797,202230,129553,106478,70909,147606,69317,30859,0,68622,88468,205399,157998,110596,68322,99984,205994,50320,119798,259036,57185
49771,50531,Sacrificium,80004.0,203070,173797,202230,129553,106478,70909,147606,69317,30859,0,68622,88468,205399,157998,190600,68322,99984,205994,50320,119798,259036,57185
50651,51271,Cross Reaping,73142.0,203070,173797,275372,129553,106478,70909,147606,69317,30859,0,68622,88468,205399,157998,190600,68322,99984,205994,50320,119798,259036,57185
51271,51981,Lemure's Slice,31997.0,203070,173797,275372,129553,106478,70909,147606,69317,30859,0,68622,120465,205399,157998,190600,68322,99984,205994,50320,119798,259036,57185
51845,52377,Auto,10945.0,214015,173797,275372,129553,106478,70909,147606,69317,30859,0,68622,120465,205399,157998,190600,68322,99984,205994,50320,119798,259036,57185
52152,52692,Void Reaping,73142.0,214015,173797,275372,129553,106478,70909,147606,69317,30859,0,68622,120465,205399,157998,190600,68322,99984,205994,50320,119798,332178,57185
53652,54272,Cross Reaping,73142.0,214015,173797,348514,129553,106478,70909,147606,69317,30859,0,68622,120465,205399,157998,190600,68322,99984,205994,50320,119798,332178,57185
54272,54982,Lemure's Slice,31997.0,214015,173797,348514,129553,106478,70909,147606,69317,30859,0,68622,152462,205399,157998,190600,68322,99984,205994,50320,119798,332178,57185
55045,55577,Auto,10945.0,224960,173797,348514,129553,106478,70909,147606,69317,30859,0,68622,152462,205399,157998,190600,68322,99984,205994,50320,119798,332178,57185
55953,56573,Communio,125721.0,224960,299518,348514,129553,106478,70909,147606,69317,30859,0,68622,152462,205399,157998,190600,68322,99984,205994,50320,119798,332178,57185
58245,58777,Auto,10945.0,235905,299518,348514,129553,106478,70909,147606,69317,30859,0,68622,152462,205399,157998,190600,68322,99984,205994,50320,119798,332178,57185
57653,58813,Shadow of Death,34284.0,235905,299518,348514,129553,106478,70909,147606,69317,30859,0,68622,152462,205399,157998,190600,102606,99984,205994,50320,119798,332178,57185
