sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,887.7787,21343.951,704.828,43790.431,664.92,528710,32848341,498774
Leaping Opo,82.0,77326.341,50.285,8452.927,104.225,37720,6340760,78182
Auto,435.0,9011.671,52.191,5225.891,68.155,39150,3920077,51125
The Forbidden Chakra,65.7787,53939.056,35.075,4729.927,437.665,26311,3548041,328304
Pouncing Coeurl,60.0,53711.983,41.593,4296.237,146.227,31200,3222719,109689
Dragon Kick,82.0,38538.915,34.981,4212.88,127.397,26240,3160191,95564
Fire's Reply,13.0,193371.231,24.263,3351.205,253.841,18200,2513826,190413
Rising Raptor,45.0,55453.178,32.395,3326.632,130.653,24300,2495393,98006
Twin Snakes,45.0,42970.978,25.196,2577.826,101.23,18900,1933694,75935
Phantom Rush,6.0,236071.333,11.998,1888.253,210.897,9000,1416428,158199
Demolish,30.0,42924.433,16.797,1716.689,82.517,12600,1287733,61898
Wind's Reply,9.0,129676.778,12.478,1555.86,142.764,9360,1167091,107091
Elixir Burst,8.0,139897.625,9.598,1491.991,143.776,7200,1119181,107850
Rising Phoenix,6.0,103762.0,7.199,829.957,88.757,5400,622572,66579
Six-sided Star,1.0,100635.0,1.234,134.157,73.994,926,100635,55505
