sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Air Anchor,Arm Punch (pet),Blazing Shot,Chain Saw,Checkmate,Crowned Collider (pet),Double Check,Drill,Excavator,Full Metal Field,Heated Clean Shot,Heated Slug Shot,Heated Split Shot,Pile Bunker (pet),Roller Dash (pet),Shot,Wildfire (dot)
-1000,150,Air Anchor,152217.0,152217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-380,330,Checkmate,24091.0,152217,0,0,0,24091,0,0,0,0,0,0,0,0,0,0,0,0
150,908,Shot,7847.0,152217,0,0,0,24091,0,0,0,0,0,0,0,0,0,0,7847,0
240,950,Double Check,24091.0,152217,0,0,0,24091,0,24091,0,0,0,0,0,0,0,0,7847,0
1501,2651,Drill,88349.0,152217,0,0,0,24091,0,24091,88349,0,0,0,0,0,0,0,7847,0
2790,3548,Shot,7847.0,152217,0,0,0,24091,0,24091,88349,0,0,0,0,0,0,0,15694,0
4001,5031,Chain Saw,92766.0,152217,0,0,92766,24091,0,24091,88349,0,0,0,0,0,0,0,15694,0
5430,6188,Shot,8239.0,152217,0,0,92766,24091,0,24091,88349,0,0,0,0,0,0,0,23933,0
6502,7572,Excavator,97713.0,152217,0,0,92766,24091,0,24091,88349,97713,0,0,0,0,0,0,23933,0
8070,8828,Shot,8679.0,152217,0,0,92766,24091,0,24091,88349,97713,0,0,0,0,0,0,32612,0
9002,10152,Drill,169817.0,152217,0,0,92766,24091,0,24091,258166,97713,0,0,0,0,0,0,32612,0
9622,10332,Checkmate,26644.0,152217,0,0,92766,50735,0,24091,258166,97713,0,0,0,0,0,0,32612,0
10710,11468,Shot,8679.0,152217,0,0,92766,50735,0,24091,258166,97713,0,0,0,0,0,0,41291,0
11503,12533,Full Metal Field,231571.0,152217,0,0,92766,50735,0,24091,258166,97713,231571,0,0,0,0,0,41291,0
12622,12622,Roller Dash (pet),39130.0,152217,0,0,92766,50735,0,24091,258166,97713,231571,0,0,0,0,39130,41291,0
12123,12833,Double Check,26644.0,152217,0,0,92766,50735,0,50735,258166,97713,231571,0,0,0,0,39130,41291,0
13350,14108,Shot,8679.0,152217,0,0,92766,50735,0,50735,258166,97713,231571,0,0,0,0,39130,49970,0
14003,14853,Blazing Shot,38491.0,152217,0,38491,92766,50735,0,50735,258166,97713,231571,0,0,0,0,39130,49970,0
14623,15333,Checkmate,26644.0,152217,0,38491,92766,77379,0,50735,258166,97713,231571,0,0,0,0,39130,49970,0
15822,15822,Arm Punch (pet),19561.0,152217,19561,38491,92766,77379,0,50735,258166,97713,231571,0,0,0,0,39130,49970,0
15504,16354,Blazing Shot,38491.0,152217,19561,76982,92766,77379,0,50735,258166,97713,231571,0,0,0,0,39130,49970,0
15990,16748,Shot,8679.0,152217,19561,76982,92766,77379,0,50735,258166,97713,231571,0,0,0,0,39130,58649,0
16123,16833,Double Check,26644.0,152217,19561,76982,92766,77379,0,77379,258166,97713,231571,0,0,0,0,39130,58649,0
17422,17422,Arm Punch (pet),19561.0,152217,39122,76982,92766,77379,0,77379,258166,97713,231571,0,0,0,0,39130,58649,0
17004,17854,Blazing Shot,38491.0,152217,39122,115473,92766,77379,0,77379,258166,97713,231571,0,0,0,0,39130,58649,0
17624,18334,Checkmate,26644.0,152217,39122,115473,92766,104023,0,77379,258166,97713,231571,0,0,0,0,39130,58649,0
19022,19022,Arm Punch (pet),19561.0,152217,58683,115473,92766,104023,0,77379,258166,97713,231571,0,0,0,0,39130,58649,0
18505,19355,Blazing Shot,38491.0,152217,58683,153964,92766,104023,0,77379,258166,97713,231571,0,0,0,0,39130,58649,0
18630,19388,Shot,8679.0,152217,58683,153964,92766,104023,0,77379,258166,97713,231571,0,0,0,0,39130,67328,0
19125,19835,Double Check,26644.0,152217,58683,153964,92766,104023,0,104023,258166,97713,231571,0,0,0,0,39130,67328,0
20622,20622,Pile Bunker (pet),55434.0,152217,58683,153964,92766,104023,0,104023,258166,97713,231571,0,0,0,55434,39130,67328,0
20005,20855,Blazing Shot,38491.0,152217,58683,192455,92766,104023,0,104023,258166,97713,231571,0,0,0,55434,39130,67328,0
10242,20912,Wildfire (dot),158784.0,152217,58683,192455,92766,104023,0,104023,258166,97713,231571,0,0,0,55434,39130,67328,158784
20625,21335,Checkmate,26644.0,152217,58683,192455,92766,130667,0,104023,258166,97713,231571,0,0,0,55434,39130,67328,158784
21270,22028,Shot,8679.0,152217,58683,192455,92766,130667,0,104023,258166,97713,231571,0,0,0,55434,39130,76007,158784
22622,22622,Crowned Collider (pet),63588.0,152217,58683,192455,92766,130667,63588,104023,258166,97713,231571,0,0,0,55434,39130,76007,158784
21506,22656,Drill,97713.0,152217,58683,192455,92766,130667,63588,104023,355879,97713,231571,0,0,0,55434,39130,76007,158784
22126,22836,Double Check,26644.0,152217,58683,192455,92766,130667,63588,130667,355879,97713,231571,0,0,0,55434,39130,76007,158784
22746,23456,Checkmate,26644.0,152217,58683,192455,92766,157311,63588,130667,355879,97713,231571,0,0,0,55434,39130,76007,158784
23910,24668,Shot,8679.0,152217,58683,192455,92766,157311,63588,130667,355879,97713,231571,0,0,0,55434,39130,84686,158784
24006,24806,Heated Split Shot,32564.0,152217,58683,192455,92766,157311,63588,130667,355879,97713,231571,0,0,32564,55434,39130,84686,158784
24626,25336,Double Check,25376.0,152217,58683,192455,92766,157311,63588,156043,355879,97713,231571,0,0,32564,55434,39130,84686,158784
26507,27307,Heated Slug Shot,42833.0,152217,58683,192455,92766,157311,63588,156043,355879,97713,231571,0,42833,32564,55434,39130,84686,158784
26550,27308,Shot,7847.0,152217,58683,192455,92766,157311,63588,156043,355879,97713,231571,0,42833,32564,55434,39130,92533,158784
29007,29807,Heated Clean Shot,51946.0,152217,58683,192455,92766,157311,63588,156043,355879,97713,231571,51946,42833,32564,55434,39130,92533,158784
29190,29948,Shot,7251.0,152217,58683,192455,92766,157311,63588,156043,355879,97713,231571,51946,42833,32564,55434,39130,99784,158784
31508,32308,Heated Split Shot,27207.0,152217,58683,192455,92766,157311,63588,156043,355879,97713,231571,51946,42833,59771,55434,39130,99784,158784
31830,32588,Shot,7251.0,152217,58683,192455,92766,157311,63588,156043,355879,97713,231571,51946,42833,59771,55434,39130,107035,158784
34008,34808,Heated Slug Shot,39574.0,152217,58683,192455,92766,157311,63588,156043,355879,97713,231571,51946,82407,59771,55434,39130,107035,158784
34470,35228,Shot,7251.0,152217,58683,192455,92766,157311,63588,156043,355879,97713,231571,51946,82407,59771,55434,39130,114286,158784
36509,37309,Heated Clean Shot,51946.0,152217,58683,192455,92766,157311,63588,156043,355879,97713,231571,103892,82407,59771,55434,39130,114286,158784
37110,37868,Shot,7251.0,152217,58683,192455,92766,157311,63588,156043,355879,97713,231571,103892,82407,59771,55434,39130,121537,158784
39009,40159,Air Anchor,81629.0,233846,58683,192455,92766,157311,63588,156043,355879,97713,231571,103892,82407,59771,55434,39130,121537,158784
39750,40508,Shot,7251.0,233846,58683,192455,92766,157311,63588,156043,355879,97713,231571,103892,82407,59771,55434,39130,128788,158784
41510,42310,Heated Split Shot,27207.0,233846,58683,192455,92766,157311,63588,156043,355879,97713,231571,103892,82407,86978,55434,39130,128788,158784
42390,43148,Shot,7251.0,233846,58683,192455,92766,157311,63588,156043,355879,97713,231571,103892,82407,86978,55434,39130,136039,158784
44010,44810,Heated Slug Shot,39574.0,233846,58683,192455,92766,157311,63588,156043,355879,97713,231571,103892,121981,86978,55434,39130,136039,158784
45030,45788,Shot,7251.0,233846,58683,192455,92766,157311,63588,156043,355879,97713,231571,103892,121981,86978,55434,39130,143290,158784
46511,47311,Heated Clean Shot,51946.0,233846,58683,192455,92766,157311,63588,156043,355879,97713,231571,155838,121981,86978,55434,39130,143290,158784
47131,47841,Checkmate,22256.0,233846,58683,192455,92766,179567,63588,156043,355879,97713,231571,155838,121981,86978,55434,39130,143290,158784
47670,48428,Shot,7251.0,233846,58683,192455,92766,179567,63588,156043,355879,97713,231571,155838,121981,86978,55434,39130,150541,158784
47751,48461,Double Check,22256.0,233846,58683,192455,92766,179567,63588,178299,355879,97713,231571,155838,121981,86978,55434,39130,150541,158784
49011,50161,Drill,81629.0,233846,58683,192455,92766,179567,63588,178299,437508,97713,231571,155838,121981,86978,55434,39130,150541,158784
50310,51068,Shot,7251.0,233846,58683,192455,92766,179567,63588,178299,437508,97713,231571,155838,121981,86978,55434,39130,157792,158784
51512,52312,Heated Split Shot,27207.0,233846,58683,192455,92766,179567,63588,178299,437508,97713,231571,155838,121981,114185,55434,39130,157792,158784
52950,53708,Shot,7251.0,233846,58683,192455,92766,179567,63588,178299,437508,97713,231571,155838,121981,114185,55434,39130,165043,158784
54012,54862,Blazing Shot,32154.0,233846,58683,224609,92766,179567,63588,178299,437508,97713,231571,155838,121981,114185,55434,39130,165043,158784
55131,55131,Roller Dash (pet),27114.0,233846,58683,224609,92766,179567,63588,178299,437508,97713,231571,155838,121981,114185,55434,66244,165043,158784
55590,56348,Shot,7251.0,233846,58683,224609,92766,179567,63588,178299,437508,97713,231571,155838,121981,114185,55434,66244,172294,158784
55513,56363,Blazing Shot,32154.0,233846,58683,256763,92766,179567,63588,178299,437508,97713,231571,155838,121981,114185,55434,66244,172294,158784
57013,57863,Blazing Shot,32154.0,233846,58683,288917,92766,179567,63588,178299,437508,97713,231571,155838,121981,114185,55434,66244,172294,158784
58331,58331,Arm Punch (pet),13555.0,233846,72238,288917,92766,179567,63588,178299,437508,97713,231571,155838,121981,114185,55434,66244,172294,158784
58230,58988,Shot,7251.0,233846,72238,288917,92766,179567,63588,178299,437508,97713,231571,155838,121981,114185,55434,66244,179545,158784
58514,59364,Blazing Shot,32154.0,233846,72238,321071,92766,179567,63588,178299,437508,97713,231571,155838,121981,114185,55434,66244,179545,158784
59134,59844,Double Check,22256.0,233846,72238,321071,92766,179567,63588,200555,437508,97713,231571,155838,121981,114185,55434,66244,179545,158784
59931,59931,Arm Punch (pet),13555.0,233846,85793,321071,92766,179567,63588,200555,437508,97713,231571,155838,121981,114185,55434,66244,179545,158784
60014,60864,Blazing Shot,32154.0,233846,85793,353225,92766,179567,63588,200555,437508,97713,231571,155838,121981,114185,55434,66244,179545,158784
60634,61344,Checkmate,22256.0,233846,85793,353225,92766,201823,63588,200555,437508,97713,231571,155838,121981,114185,55434,66244,179545,158784
61531,61531,Arm Punch (pet),13555.0,233846,99348,353225,92766,201823,63588,200555,437508,97713,231571,155838,121981,114185,55434,66244,179545,158784
60870,61628,Shot,7251.0,233846,99348,353225,92766,201823,63588,200555,437508,97713,231571,155838,121981,114185,55434,66244,186796,158784
61515,62315,Heated Slug Shot,39574.0,233846,99348,353225,92766,201823,63588,200555,437508,97713,231571,155838,161555,114185,55434,66244,186796,158784
62135,62845,Checkmate,22256.0,233846,99348,353225,92766,224079,63588,200555,437508,97713,231571,155838,161555,114185,55434,66244,186796,158784
63131,63131,Pile Bunker (pet),38417.0,233846,99348,353225,92766,224079,63588,200555,437508,97713,231571,155838,161555,114185,93851,66244,186796,158784
62755,63465,Double Check,22256.0,233846,99348,353225,92766,224079,63588,222811,437508,97713,231571,155838,161555,114185,93851,66244,186796,158784
63510,64268,Shot,7251.0,233846,99348,353225,92766,224079,63588,222811,437508,97713,231571,155838,161555,114185,93851,66244,194047,158784
64015,65045,Chain Saw,81629.0,233846,99348,353225,174395,224079,63588,222811,437508,97713,231571,155838,161555,114185,93851,66244,194047,158784
65131,65131,Crowned Collider (pet),44069.0,233846,99348,353225,174395,224079,107657,222811,437508,97713,231571,155838,161555,114185,93851,66244,194047,158784
66150,66908,Shot,7251.0,233846,99348,353225,174395,224079,107657,222811,437508,97713,231571,155838,161555,114185,93851,66244,201298,158784
66516,67586,Excavator,140638.0,233846,99348,353225,174395,224079,107657,222811,437508,238351,231571,155838,161555,114185,93851,66244,201298,158784
68790,69548,Shot,7251.0,233846,99348,353225,174395,224079,107657,222811,437508,238351,231571,155838,161555,114185,93851,66244,208549,158784
69016,69816,Heated Clean Shot,51946.0,233846,99348,353225,174395,224079,107657,222811,437508,238351,231571,207784,161555,114185,93851,66244,208549,158784
71430,72188,Shot,7251.0,233846,99348,353225,174395,224079,107657,222811,437508,238351,231571,207784,161555,114185,93851,66244,215800,158784
71517,72317,Heated Split Shot,27207.0,233846,99348,353225,174395,224079,107657,222811,437508,238351,231571,207784,161555,141392,93851,66244,215800,158784
74017,74817,Heated Slug Shot,39574.0,233846,99348,353225,174395,224079,107657,222811,437508,238351,231571,207784,201129,141392,93851,66244,215800,158784
74070,74828,Shot,7251.0,233846,99348,353225,174395,224079,107657,222811,437508,238351,231571,207784,201129,141392,93851,66244,223051,158784
76710,77468,Shot,7251.0,233846,99348,353225,174395,224079,107657,222811,437508,238351,231571,207784,201129,141392,93851,66244,230302,158784
76518,77668,Drill,81629.0,233846,99348,353225,174395,224079,107657,222811,519137,238351,231571,207784,201129,141392,93851,66244,230302,158784
79350,80108,Shot,7251.0,233846,99348,353225,174395,224079,107657,222811,519137,238351,231571,207784,201129,141392,93851,66244,237553,158784
80137,80137,Roller Dash (pet),27114.0,233846,99348,353225,174395,224079,107657,222811,519137,238351,231571,207784,201129,141392,93851,93358,237553,158784
79018,80168,Air Anchor,81629.0,315475,99348,353225,174395,224079,107657,222811,519137,238351,231571,207784,201129,141392,93851,93358,237553,158784
81519,82319,Heated Clean Shot,51946.0,315475,99348,353225,174395,224079,107657,222811,519137,238351,231571,259730,201129,141392,93851,93358,237553,158784
81990,82748,Shot,7251.0,315475,99348,353225,174395,224079,107657,222811,519137,238351,231571,259730,201129,141392,93851,93358,244804,158784
83337,83337,Arm Punch (pet),13555.0,315475,112903,353225,174395,224079,107657,222811,519137,238351,231571,259730,201129,141392,93851,93358,244804,158784
84019,84819,Heated Split Shot,27207.0,315475,112903,353225,174395,224079,107657,222811,519137,238351,231571,259730,201129,168599,93851,93358,244804,158784
84937,84937,Arm Punch (pet),13555.0,315475,126458,353225,174395,224079,107657,222811,519137,238351,231571,259730,201129,168599,93851,93358,244804,158784
84630,85388,Shot,7251.0,315475,126458,353225,174395,224079,107657,222811,519137,238351,231571,259730,201129,168599,93851,93358,252055,158784
86537,86537,Arm Punch (pet),13555.0,315475,140013,353225,174395,224079,107657,222811,519137,238351,231571,259730,201129,168599,93851,93358,252055,158784
86520,87320,Heated Slug Shot,39574.0,315475,140013,353225,174395,224079,107657,222811,519137,238351,231571,259730,240703,168599,93851,93358,252055,158784
87270,88028,Shot,7251.0,315475,140013,353225,174395,224079,107657,222811,519137,238351,231571,259730,240703,168599,93851,93358,259306,158784
88137,88137,Pile Bunker (pet),38417.0,315475,140013,353225,174395,224079,107657,222811,519137,238351,231571,259730,240703,168599,132268,93358,259306,158784
89020,89820,Heated Clean Shot,51946.0,315475,140013,353225,174395,224079,107657,222811,519137,238351,231571,311676,240703,168599,132268,93358,259306,158784
90137,90137,Crowned Collider (pet),44069.0,315475,140013,353225,174395,224079,151726,222811,519137,238351,231571,311676,240703,168599,132268,93358,259306,158784
89910,90668,Shot,7251.0,315475,140013,353225,174395,224079,151726,222811,519137,238351,231571,311676,240703,168599,132268,93358,266557,158784
91521,92321,Heated Split Shot,27207.0,315475,140013,353225,174395,224079,151726,222811,519137,238351,231571,311676,240703,195806,132268,93358,266557,158784
92550,93308,Shot,7251.0,315475,140013,353225,174395,224079,151726,222811,519137,238351,231571,311676,240703,195806,132268,93358,273808,158784
94021,94821,Heated Slug Shot,39574.0,315475,140013,353225,174395,224079,151726,222811,519137,238351,231571,311676,280277,195806,132268,93358,273808,158784
94641,95351,Double Check,22256.0,315475,140013,353225,174395,224079,151726,245067,519137,238351,231571,311676,280277,195806,132268,93358,273808,158784
95190,95948,Shot,7251.0,315475,140013,353225,174395,224079,151726,245067,519137,238351,231571,311676,280277,195806,132268,93358,281059,158784
