sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,550,26277.93,210.097,25637.961,371.905,157845,19261723,279411
Glare III,226,46611.735,105.285,14021.422,228.55,79100,10534252,171709
Dia (dot),246,11661.285,27.832,3818.298,59.858,20910,2868676,44971
Afflatus Misery,13,195623.462,24.225,3384.953,233.833,18200,2543105,175678
Glare IV,21,94933.857,17.889,2653.559,146.018,13440,1993611,109703
Assize,19,54618.842,10.116,1381.289,78.418,7600,1037758,58915
Dia,25,11372.84,2.828,378.44,18.605,2125,284321,13978
