sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Fell Cleave,Heavy Swing,Inner Chaos,Maim,Onslaught,Primal Rend,Primal Ruination,Primal Wrath,Storm's Eye,Storm's Path,Upheaval
97477,98009,Auto,8941.0,277887,738274,171228,474890,211399,57768,239698,266346,135123,175874,137065,118420
97672,98295,Maim,30239.0,277887,738274,171228,474890,241638,57768,239698,266346,135123,175874,137065,118420
98297,98920,Upheaval,37355.0,277887,738274,171228,474890,241638,57768,239698,266346,135123,175874,137065,155775
100837,101369,Auto,8941.0,286828,738274,171228,474890,241638,57768,239698,266346,135123,175874,137065,155775
100172,101687,Storm's Path,44474.0,286828,738274,171228,474890,241638,57768,239698,266346,135123,175874,181539,155775
102672,103204,Heavy Swing,21341.0,286828,738274,192569,474890,241638,57768,239698,266346,135123,175874,181539,155775
104197,104729,Auto,8941.0,295769,738274,192569,474890,241638,57768,239698,266346,135123,175874,181539,155775
105172,105795,Maim,30239.0,295769,738274,192569,474890,271877,57768,239698,266346,135123,175874,181539,155775
107557,108089,Auto,8941.0,304710,738274,192569,474890,271877,57768,239698,266346,135123,175874,181539,155775
107672,109187,Storm's Path,44474.0,304710,738274,192569,474890,271877,57768,239698,266346,135123,175874,226013,155775
110172,110704,Heavy Swing,21341.0,304710,738274,213910,474890,271877,57768,239698,266346,135123,175874,226013,155775
110917,111449,Auto,8941.0,313651,738274,213910,474890,271877,57768,239698,266346,135123,175874,226013,155775
112672,113295,Maim,30239.0,313651,738274,213910,474890,302116,57768,239698,266346,135123,175874,226013,155775
114277,114809,Auto,8941.0,322592,738274,213910,474890,302116,57768,239698,266346,135123,175874,226013,155775
115172,115795,Fell Cleave,51589.0,322592,789863,213910,474890,302116,57768,239698,266346,135123,175874,226013,155775
117637,118169,Auto,8941.0,331533,789863,213910,474890,302116,57768,239698,266346,135123,175874,226013,155775
117672,119187,Storm's Path,44474.0,331533,789863,213910,474890,302116,57768,239698,266346,135123,175874,270487,155775
120172,120704,Heavy Swing,21341.0,331533,789863,235251,474890,302116,57768,239698,266346,135123,175874,270487,155775
120997,121529,Auto,8941.0,340474,789863,235251,474890,302116,57768,239698,266346,135123,175874,270487,155775
122672,123295,Maim,30239.0,340474,789863,235251,474890,332355,57768,239698,266346,135123,175874,270487,155775
124357,124889,Auto,8941.0,349415,789863,235251,474890,332355,57768,239698,266346,135123,175874,270487,155775
125173,125796,Fell Cleave,51589.0,349415,841452,235251,474890,332355,57768,239698,266346,135123,175874,270487,155775
127717,128249,Auto,9669.0,359084,841452,235251,474890,332355,57768,239698,266346,135123,175874,270487,155775
127673,128610,Inner Chaos,116144.0,359084,841452,235251,591034,332355,57768,239698,266346,135123,175874,270487,155775
128298,128921,Upheaval,40399.0,359084,841452,235251,591034,332355,57768,239698,266346,135123,175874,270487,196174
128923,129590,Onslaught,14426.0,359084,841452,235251,591034,332355,72194,239698,266346,135123,175874,270487,196174
130173,131333,Primal Rend,119453.0,359084,841452,235251,591034,332355,72194,359151,266346,135123,175874,270487,196174
131077,131609,Auto,9669.0,368753,841452,235251,591034,332355,72194,359151,266346,135123,175874,270487,196174
131373,132040,Onslaught,14426.0,368753,841452,235251,591034,332355,86620,359151,266346,135123,175874,270487,196174
