sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Communio,Cross Reaping,Executioner's Gallows,Executioner's Gibbet,Gallows,Gibbet,Gluttony,Harpe,Harvest Moon,Infernal Slice,Lemure's Slice,Perfectio,Plentiful Harvest,Sacrificium,Shadow of Death,Slice,Soul Slice,Unveiled Gallows,Unveiled Gibbet,Void Reaping,Waxing Slice
60144,60724,Waxing Slice,56579.0,219594,270180,314376,108612,100666,70159,146092,72012,30859,0,67895,137528,172198,132459,171931,101544,98958,191403,49788,105290,299640,113158
61445,61977,Auto,10837.0,230431,270180,314376,108612,100666,70159,146092,72012,30859,0,67895,137528,172198,132459,171931,101544,98958,191403,49788,105290,299640,113158
62634,63174,Infernal Slice,67895.0,230431,270180,314376,108612,100666,70159,146092,72012,30859,0,135790,137528,172198,132459,171931,101544,98958,191403,49788,105290,299640,113158
64645,65177,Auto,10837.0,241268,270180,314376,108612,100666,70159,146092,72012,30859,0,135790,137528,172198,132459,171931,101544,98958,191403,49788,105290,299640,113158
65125,66155,Soul Slice,58841.0,241268,270180,314376,108612,100666,70159,146092,72012,30859,0,135790,137528,172198,132459,171931,101544,98958,250244,49788,105290,299640,113158
65745,66815,Gluttony,63367.0,241268,270180,314376,108612,100666,70159,146092,135379,30859,0,135790,137528,172198,132459,171931,101544,98958,250244,49788,105290,299640,113158
67845,68377,Auto,10837.0,252105,270180,314376,108612,100666,70159,146092,135379,30859,0,135790,137528,172198,132459,171931,101544,98958,250244,49788,105290,299640,113158
67615,69755,Executioner's Gallows,92789.0,252105,270180,314376,201401,100666,70159,146092,135379,30859,0,135790,137528,172198,132459,171931,101544,98958,250244,49788,105290,299640,113158
70106,70726,Executioner's Gibbet,92789.0,252105,270180,314376,201401,193455,70159,146092,135379,30859,0,135790,137528,172198,132459,171931,101544,98958,250244,49788,105290,299640,113158
71045,71577,Auto,10837.0,262942,270180,314376,201401,193455,70159,146092,135379,30859,0,135790,137528,172198,132459,171931,101544,98958,250244,49788,105290,299640,113158
72596,73086,Slice,47524.0,262942,270180,314376,201401,193455,70159,146092,135379,30859,0,135790,137528,172198,132459,171931,101544,146482,250244,49788,105290,299640,113158
74245,74777,Auto,10837.0,273779,270180,314376,201401,193455,70159,146092,135379,30859,0,135790,137528,172198,132459,171931,101544,146482,250244,49788,105290,299640,113158
75087,75667,Waxing Slice,56579.0,273779,270180,314376,201401,193455,70159,146092,135379,30859,0,135790,137528,172198,132459,171931,101544,146482,250244,49788,105290,299640,169737
77445,77977,Auto,10837.0,284616,270180,314376,201401,193455,70159,146092,135379,30859,0,135790,137528,172198,132459,171931,101544,146482,250244,49788,105290,299640,169737
77577,78117,Infernal Slice,67895.0,284616,270180,314376,201401,193455,70159,146092,135379,30859,0,203685,137528,172198,132459,171931,101544,146482,250244,49788,105290,299640,169737
80645,81177,Auto,10837.0,295453,270180,314376,201401,193455,70159,146092,135379,30859,0,203685,137528,172198,132459,171931,101544,146482,250244,49788,105290,299640,169737
80688,81228,Unveiled Gallows,49788.0,295453,270180,314376,201401,193455,70159,146092,135379,30859,0,203685,137528,172198,132459,171931,101544,146482,250244,99576,105290,299640,169737
80068,81228,Shadow of Death,33945.0,295453,270180,314376,201401,193455,70159,146092,135379,30859,0,203685,137528,172198,132459,171931,135489,146482,250244,99576,105290,299640,169737
82558,83048,Gallows,70159.0,295453,270180,314376,201401,193455,140318,146092,135379,30859,0,203685,137528,172198,132459,171931,135489,146482,250244,99576,105290,299640,169737
83845,84377,Auto,10837.0,306290,270180,314376,201401,193455,140318,146092,135379,30859,0,203685,137528,172198,132459,171931,135489,146482,250244,99576,105290,299640,169737
85049,85539,Slice,47524.0,306290,270180,314376,201401,193455,140318,146092,135379,30859,0,203685,137528,172198,132459,171931,135489,194006,250244,99576,105290,299640,169737
87045,87577,Auto,10837.0,317127,270180,314376,201401,193455,140318,146092,135379,30859,0,203685,137528,172198,132459,171931,135489,194006,250244,99576,105290,299640,169737
87539,88119,Waxing Slice,56579.0,317127,270180,314376,201401,193455,140318,146092,135379,30859,0,203685,137528,172198,132459,171931,135489,194006,250244,99576,105290,299640,226316
90030,90570,Infernal Slice,67895.0,317127,270180,314376,201401,193455,140318,146092,135379,30859,0,271580,137528,172198,132459,171931,135489,194006,250244,99576,105290,299640,226316
90245,90777,Auto,10837.0,327964,270180,314376,201401,193455,140318,146092,135379,30859,0,271580,137528,172198,132459,171931,135489,194006,250244,99576,105290,299640,226316
92520,93010,Slice,47524.0,327964,270180,314376,201401,193455,140318,146092,135379,30859,0,271580,137528,172198,132459,171931,135489,241530,250244,99576,105290,299640,226316
93445,93977,Auto,10837.0,338801,270180,314376,201401,193455,140318,146092,135379,30859,0,271580,137528,172198,132459,171931,135489,241530,250244,99576,105290,299640,226316
95011,95591,Waxing Slice,56579.0,338801,270180,314376,201401,193455,140318,146092,135379,30859,0,271580,137528,172198,132459,171931,135489,241530,250244,99576,105290,299640,282895
95631,96171,Unveiled Gibbet,49788.0,338801,270180,314376,201401,193455,140318,146092,135379,30859,0,271580,137528,172198,132459,171931,135489,241530,250244,99576,155078,299640,282895
96645,97177,Auto,10837.0,349638,270180,314376,201401,193455,140318,146092,135379,30859,0,271580,137528,172198,132459,171931,135489,241530,250244,99576,155078,299640,282895
97501,97991,Gibbet,70159.0,349638,270180,314376,201401,193455,140318,216251,135379,30859,0,271580,137528,172198,132459,171931,135489,241530,250244,99576,155078,299640,282895
99845,100377,Auto,10837.0,360475,270180,314376,201401,193455,140318,216251,135379,30859,0,271580,137528,172198,132459,171931,135489,241530,250244,99576,155078,299640,282895
99992,101022,Soul Slice,58841.0,360475,270180,314376,201401,193455,140318,216251,135379,30859,0,271580,137528,172198,132459,171931,135489,241530,309085,99576,155078,299640,282895
100612,101152,Unveiled Gallows,49788.0,360475,270180,314376,201401,193455,140318,216251,135379,30859,0,271580,137528,172198,132459,171931,135489,241530,309085,149364,155078,299640,282895
102482,102972,Gallows,70159.0,360475,270180,314376,201401,193455,210477,216251,135379,30859,0,271580,137528,172198,132459,171931,135489,241530,309085,149364,155078,299640,282895
103045,103577,Auto,10837.0,371312,270180,314376,201401,193455,210477,216251,135379,30859,0,271580,137528,172198,132459,171931,135489,241530,309085,149364,155078,299640,282895
104973,105513,Infernal Slice,67895.0,371312,270180,314376,201401,193455,210477,216251,135379,30859,0,339475,137528,172198,132459,171931,135489,241530,309085,149364,155078,299640,282895
106245,106777,Auto,10837.0,382149,270180,314376,201401,193455,210477,216251,135379,30859,0,339475,137528,172198,132459,171931,135489,241530,309085,149364,155078,299640,282895
107463,107953,Slice,47524.0,382149,270180,314376,201401,193455,210477,216251,135379,30859,0,339475,137528,172198,132459,171931,135489,289054,309085,149364,155078,299640,282895
109445,109977,Auto,10837.0,392986,270180,314376,201401,193455,210477,216251,135379,30859,0,339475,137528,172198,132459,171931,135489,289054,309085,149364,155078,299640,282895
109954,111114,Shadow of Death,33945.0,392986,270180,314376,201401,193455,210477,216251,135379,30859,0,339475,137528,172198,132459,171931,169434,289054,309085,149364,155078,299640,282895
112444,113024,Waxing Slice,56579.0,392986,270180,314376,201401,193455,210477,216251,135379,30859,0,339475,137528,172198,132459,171931,169434,289054,309085,149364,155078,299640,339474
112645,113177,Auto,10837.0,403823,270180,314376,201401,193455,210477,216251,135379,30859,0,339475,137528,172198,132459,171931,169434,289054,309085,149364,155078,299640,339474
114935,115475,Infernal Slice,67895.0,403823,270180,314376,201401,193455,210477,216251,135379,30859,0,407370,137528,172198,132459,171931,169434,289054,309085,149364,155078,299640,339474
115845,116377,Auto,10837.0,414660,270180,314376,201401,193455,210477,216251,135379,30859,0,407370,137528,172198,132459,171931,169434,289054,309085,149364,155078,299640,339474
117425,117915,Slice,47524.0,414660,270180,314376,201401,193455,210477,216251,135379,30859,0,407370,137528,172198,132459,171931,169434,336578,309085,149364,155078,299640,339474
119045,119577,Auto,10837.0,425497,270180,314376,201401,193455,210477,216251,135379,30859,0,407370,137528,172198,132459,171931,169434,336578,309085,149364,155078,299640,339474
119916,120496,Waxing Slice,56579.0,425497,270180,314376,201401,193455,210477,216251,135379,30859,0,407370,137528,172198,132459,171931,169434,336578,309085,149364,155078,299640,396053
122245,122777,Auto,10837.0,436334,270180,314376,201401,193455,210477,216251,135379,30859,0,407370,137528,172198,132459,171931,169434,336578,309085,149364,155078,299640,396053
122406,122946,Void Reaping,65629.0,436334,270180,314376,201401,193455,210477,216251,135379,30859,0,407370,137528,172198,132459,171931,169434,336578,309085,149364,155078,365269,396053
123907,125067,Shadow of Death,33945.0,436334,270180,314376,201401,193455,210477,216251,135379,30859,0,407370,137528,172198,132459,171931,203379,336578,309085,149364,155078,365269,396053
125445,125977,Auto,10837.0,447171,270180,314376,201401,193455,210477,216251,135379,30859,0,407370,137528,172198,132459,171931,203379,336578,309085,149364,155078,365269,396053
126397,127017,Cross Reaping,78320.0,447171,270180,392696,201401,193455,210477,216251,135379,30859,0,407370,137528,172198,132459,171931,203379,336578,309085,149364,155078,365269,396053
127017,127727,Lemure's Slice,34262.0,447171,270180,392696,201401,193455,210477,216251,135379,30859,0,407370,171790,172198,132459,171931,203379,336578,309085,149364,155078,365269,396053
127898,128438,Void Reaping,78320.0,447171,270180,392696,201401,193455,210477,216251,135379,30859,0,407370,171790,172198,132459,171931,203379,336578,309085,149364,155078,443589,396053
128645,129177,Auto,11720.0,458891,270180,392696,201401,193455,210477,216251,135379,30859,0,407370,171790,172198,132459,171931,203379,336578,309085,149364,155078,443589,396053
128518,129278,Sacrificium,85668.0,458891,270180,392696,201401,193455,210477,216251,135379,30859,0,407370,171790,172198,132459,257599,203379,336578,309085,149364,155078,443589,396053
129398,130018,Cross Reaping,78320.0,458891,270180,471016,201401,193455,210477,216251,135379,30859,0,407370,171790,172198,132459,257599,203379,336578,309085,149364,155078,443589,396053
130018,130728,Lemure's Slice,34262.0,458891,270180,471016,201401,193455,210477,216251,135379,30859,0,407370,206052,172198,132459,257599,203379,336578,309085,149364,155078,443589,396053
131699,132319,Communio,134621.0,458891,404801,471016,201401,193455,210477,216251,135379,30859,0,407370,206052,172198,132459,257599,203379,336578,309085,149364,155078,443589,396053
132199,132731,Auto,11720.0,470611,404801,471016,201401,193455,210477,216251,135379,30859,0,407370,206052,172198,132459,257599,203379,336578,309085,149364,155078,443589,396053
133399,134559,Plentiful Harvest,122382.0,470611,404801,471016,201401,193455,210477,216251,135379,30859,0,407370,206052,172198,254841,257599,203379,336578,309085,149364,155078,443589,396053
135399,135931,Auto,11720.0,482331,404801,471016,201401,193455,210477,216251,135379,30859,0,407370,206052,172198,254841,257599,203379,336578,309085,149364,155078,443589,396053
135890,136430,Void Reaping,70978.0,482331,404801,471016,201401,193455,210477,216251,135379,30859,0,407370,206052,172198,254841,257599,203379,336578,309085,149364,155078,514567,396053
136510,137270,Sacrificium,85668.0,482331,404801,471016,201401,193455,210477,216251,135379,30859,0,407370,206052,172198,254841,343267,203379,336578,309085,149364,155078,514567,396053
137390,138010,Cross Reaping,78320.0,482331,404801,549336,201401,193455,210477,216251,135379,30859,0,407370,206052,172198,254841,343267,203379,336578,309085,149364,155078,514567,396053
138010,138720,Lemure's Slice,34262.0,482331,404801,549336,201401,193455,210477,216251,135379,30859,0,407370,240314,172198,254841,343267,203379,336578,309085,149364,155078,514567,396053
138599,139131,Auto,11720.0,494051,404801,549336,201401,193455,210477,216251,135379,30859,0,407370,240314,172198,254841,343267,203379,336578,309085,149364,155078,514567,396053
138891,139431,Void Reaping,78320.0,494051,404801,549336,201401,193455,210477,216251,135379,30859,0,407370,240314,172198,254841,343267,203379,336578,309085,149364,155078,592887,396053
140391,141011,Cross Reaping,78320.0,494051,404801,627656,201401,193455,210477,216251,135379,30859,0,407370,240314,172198,254841,343267,203379,336578,309085,149364,155078,592887,396053
141011,141721,Lemure's Slice,34262.0,494051,404801,627656,201401,193455,210477,216251,135379,30859,0,407370,274576,172198,254841,343267,203379,336578,309085,149364,155078,592887,396053
141799,142331,Auto,11720.0,505771,404801,627656,201401,193455,210477,216251,135379,30859,0,407370,274576,172198,254841,343267,203379,336578,309085,149364,155078,592887,396053
142692,143312,Communio,134621.0,505771,539422,627656,201401,193455,210477,216251,135379,30859,0,407370,274576,172198,254841,343267,203379,336578,309085,149364,155078,592887,396053
144999,145531,Auto,11720.0,517491,539422,627656,201401,193455,210477,216251,135379,30859,0,407370,274576,172198,254841,343267,203379,336578,309085,149364,155078,592887,396053
144392,145682,Perfectio,159100.0,517491,539422,627656,201401,193455,210477,216251,135379,30859,0,407370,274576,331298,254841,343267,203379,336578,309085,149364,155078,592887,396053
146883,147423,Infernal Slice,67895.0,517491,539422,627656,201401,193455,210477,216251,135379,30859,0,475265,274576,331298,254841,343267,203379,336578,309085,149364,155078,592887,396053
147503,148573,Gluttony,63367.0,517491,539422,627656,201401,193455,210477,216251,198746,30859,0,475265,274576,331298,254841,343267,203379,336578,309085,149364,155078,592887,396053
148199,148731,Auto,10837.0,528328,539422,627656,201401,193455,210477,216251,198746,30859,0,475265,274576,331298,254841,343267,203379,336578,309085,149364,155078,592887,396053
149373,149993,Executioner's Gibbet,92789.0,528328,539422,627656,201401,286244,210477,216251,198746,30859,0,475265,274576,331298,254841,343267,203379,336578,309085,149364,155078,592887,396053
151399,151931,Auto,10837.0,539165,539422,627656,201401,286244,210477,216251,198746,30859,0,475265,274576,331298,254841,343267,203379,336578,309085,149364,155078,592887,396053
151864,154004,Executioner's Gallows,92789.0,539165,539422,627656,294190,286244,210477,216251,198746,30859,0,475265,274576,331298,254841,343267,203379,336578,309085,149364,155078,592887,396053
154599,155131,Auto,10837.0,550002,539422,627656,294190,286244,210477,216251,198746,30859,0,475265,274576,331298,254841,343267,203379,336578,309085,149364,155078,592887,396053
154354,155384,Soul Slice,58841.0,550002,539422,627656,294190,286244,210477,216251,198746,30859,0,475265,274576,331298,254841,343267,203379,336578,367926,149364,155078,592887,396053
154974,155514,Unveiled Gibbet,49788.0,550002,539422,627656,294190,286244,210477,216251,198746,30859,0,475265,274576,331298,254841,343267,203379,336578,367926,149364,204866,592887,396053
156845,157335,Gibbet,70159.0,550002,539422,627656,294190,286244,210477,286410,198746,30859,0,475265,274576,331298,254841,343267,203379,336578,367926,149364,204866,592887,396053
157799,158331,Auto,10837.0,560839,539422,627656,294190,286244,210477,286410,198746,30859,0,475265,274576,331298,254841,343267,203379,336578,367926,149364,204866,592887,396053
159335,160365,Soul Slice,58841.0,560839,539422,627656,294190,286244,210477,286410,198746,30859,0,475265,274576,331298,254841,343267,203379,336578,426767,149364,204866,592887,396053
159955,160495,Unveiled Gallows,49788.0,560839,539422,627656,294190,286244,210477,286410,198746,30859,0,475265,274576,331298,254841,343267,203379,336578,426767,199152,204866,592887,396053
160999,161531,Auto,10837.0,571676,539422,627656,294190,286244,210477,286410,198746,30859,0,475265,274576,331298,254841,343267,203379,336578,426767,199152,204866,592887,396053
161826,162316,Gallows,70159.0,571676,539422,627656,294190,286244,280636,286410,198746,30859,0,475265,274576,331298,254841,343267,203379,336578,426767,199152,204866,592887,396053
164199,164731,Auto,10837.0,582513,539422,627656,294190,286244,280636,286410,198746,30859,0,475265,274576,331298,254841,343267,203379,336578,426767,199152,204866,592887,396053
164316,164806,Slice,47524.0,582513,539422,627656,294190,286244,280636,286410,198746,30859,0,475265,274576,331298,254841,343267,203379,384102,426767,199152,204866,592887,396053
166807,167387,Waxing Slice,56579.0,582513,539422,627656,294190,286244,280636,286410,198746,30859,0,475265,274576,331298,254841,343267,203379,384102,426767,199152,204866,592887,452632
167399,167931,Auto,10837.0,593350,539422,627656,294190,286244,280636,286410,198746,30859,0,475265,274576,331298,254841,343267,203379,384102,426767,199152,204866,592887,452632
169297,169837,Infernal Slice,67895.0,593350,539422,627656,294190,286244,280636,286410,198746,30859,0,543160,274576,331298,254841,343267,203379,384102,426767,199152,204866,592887,452632
170599,171131,Auto,10837.0,604187,539422,627656,294190,286244,280636,286410,198746,30859,0,543160,274576,331298,254841,343267,203379,384102,426767,199152,204866,592887,452632
171787,172947,Shadow of Death,33945.0,604187,539422,627656,294190,286244,280636,286410,198746,30859,0,543160,274576,331298,254841,343267,237324,384102,426767,199152,204866,592887,452632
172407,172947,Unveiled Gibbet,49788.0,604187,539422,627656,294190,286244,280636,286410,198746,30859,0,543160,274576,331298,254841,343267,237324,384102,426767,199152,254654,592887,452632
173799,174331,Auto,10837.0,615024,539422,627656,294190,286244,280636,286410,198746,30859,0,543160,274576,331298,254841,343267,237324,384102,426767,199152,254654,592887,452632
174278,174768,Gibbet,70159.0,615024,539422,627656,294190,286244,280636,356569,198746,30859,0,543160,274576,331298,254841,343267,237324,384102,426767,199152,254654,592887,452632
176768,177308,Void Reaping,65629.0,615024,539422,627656,294190,286244,280636,356569,198746,30859,0,543160,274576,331298,254841,343267,237324,384102,426767,199152,254654,658516,452632
176999,177531,Auto,10837.0,625861,539422,627656,294190,286244,280636,356569,198746,30859,0,543160,274576,331298,254841,343267,237324,384102,426767,199152,254654,658516,452632
177388,178148,Sacrificium,79212.0,625861,539422,627656,294190,286244,280636,356569,198746,30859,0,543160,274576,331298,254841,422479,237324,384102,426767,199152,254654,658516,452632
178269,178889,Cross Reaping,72418.0,625861,539422,700074,294190,286244,280636,356569,198746,30859,0,543160,274576,331298,254841,422479,237324,384102,426767,199152,254654,658516,452632
178889,179599,Lemure's Slice,31680.0,625861,539422,700074,294190,286244,280636,356569,198746,30859,0,543160,306256,331298,254841,422479,237324,384102,426767,199152,254654,658516,452632
179769,180309,Void Reaping,72418.0,625861,539422,700074,294190,286244,280636,356569,198746,30859,0,543160,306256,331298,254841,422479,237324,384102,426767,199152,254654,730934,452632
180199,180731,Auto,10837.0,636698,539422,700074,294190,286244,280636,356569,198746,30859,0,543160,306256,331298,254841,422479,237324,384102,426767,199152,254654,730934,452632
181270,181890,Cross Reaping,72418.0,636698,539422,772492,294190,286244,280636,356569,198746,30859,0,543160,306256,331298,254841,422479,237324,384102,426767,199152,254654,730934,452632
181890,182600,Lemure's Slice,31680.0,636698,539422,772492,294190,286244,280636,356569,198746,30859,0,543160,337936,331298,254841,422479,237324,384102,426767,199152,254654,730934,452632
183570,184190,Communio,124476.0,636698,663898,772492,294190,286244,280636,356569,198746,30859,0,543160,337936,331298,254841,422479,237324,384102,426767,199152,254654,730934,452632
184070,184602,Auto,10837.0,647535,663898,772492,294190,286244,280636,356569,198746,30859,0,543160,337936,331298,254841,422479,237324,384102,426767,199152,254654,730934,452632
185271,186301,Soul Slice,58841.0,647535,663898,772492,294190,286244,280636,356569,198746,30859,0,543160,337936,331298,254841,422479,237324,384102,485608,199152,254654,730934,452632
187270,187802,Auto,10837.0,658372,663898,772492,294190,286244,280636,356569,198746,30859,0,543160,337936,331298,254841,422479,237324,384102,485608,199152,254654,730934,452632
