sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Dosis III,Eukrasian Dosis III (dot),Phlegma III,Pneuma,Psyche,Toxikon II
-540,40,Pneuma,49391.0,0,0,0,0,49391,0,0
40,572,Auto,21.0,21,0,0,0,49391,0,0
3401,4071,Dosis III,53462.0,21,53462,0,0,49391,0,0
3901,4433,Auto,22.0,43,53462,0,0,49391,0,0
940,4500,Eukrasian Dosis III (dot),12932.0,43,53462,12932,0,49391,0,0
5841,6511,Dosis III,57818.0,43,111280,12932,0,49391,0,0
6701,7233,Auto,23.0,66,111280,12932,0,49391,0,0
940,7500,Eukrasian Dosis III (dot),12932.0,66,111280,25864,0,49391,0,0
7322,7992,Phlegma III,105028.0,66,111280,25864,105028,49391,0,0
7942,9042,Psyche,105028.0,66,111280,25864,105028,49391,105028,0
9501,10033,Auto,23.0,89,111280,25864,105028,49391,105028,0
9762,10432,Phlegma III,105028.0,89,111280,25864,210056,49391,105028,0
940,10500,Eukrasian Dosis III (dot),12932.0,89,111280,38796,210056,49391,105028,0
940,13500,Eukrasian Dosis III (dot),12932.0,89,111280,51728,210056,49391,105028,0
13163,13833,Dosis III,57818.0,89,169098,51728,210056,49391,105028,0
13663,14195,Auto,23.0,112,169098,51728,210056,49391,105028,0
15603,16273,Dosis III,57818.0,112,226916,51728,210056,49391,105028,0
940,16500,Eukrasian Dosis III (dot),12932.0,112,226916,64660,210056,49391,105028,0
16463,16995,Auto,23.0,135,226916,64660,210056,49391,105028,0
18044,18714,Dosis III,57818.0,135,284734,64660,210056,49391,105028,0
940,19500,Eukrasian Dosis III (dot),12932.0,135,284734,77592,210056,49391,105028,0
19263,19795,Auto,23.0,158,284734,77592,210056,49391,105028,0
20484,21154,Dosis III,57818.0,158,342552,77592,210056,49391,105028,0
940,22500,Eukrasian Dosis III (dot),12932.0,158,342552,90524,210056,49391,105028,0
22924,23594,Dosis III,57818.0,158,400370,90524,210056,49391,105028,0
23424,23956,Auto,23.0,181,400370,90524,210056,49391,105028,0
940,25500,Eukrasian Dosis III (dot),12932.0,181,400370,103456,210056,49391,105028,0
26224,26756,Auto,21.0,202,400370,103456,210056,49391,105028,0
25406,28500,Eukrasian Dosis III (dot),12932.0,202,400370,116388,210056,49391,105028,0
27866,28536,Dosis III,53462.0,202,453832,116388,210056,49391,105028,0
29024,29556,Auto,21.0,223,453832,116388,210056,49391,105028,0
30307,30977,Dosis III,53462.0,223,507294,116388,210056,49391,105028,0
25406,31500,Eukrasian Dosis III (dot),12932.0,223,507294,129320,210056,49391,105028,0
32747,33417,Dosis III,49391.0,223,556685,129320,210056,49391,105028,0
33247,33779,Auto,21.0,244,556685,129320,210056,49391,105028,0
25406,34500,Eukrasian Dosis III (dot),12932.0,244,556685,142252,210056,49391,105028,0
35188,35858,Dosis III,49391.0,244,606076,142252,210056,49391,105028,0
36047,36579,Auto,21.0,265,606076,142252,210056,49391,105028,0
25406,37500,Eukrasian Dosis III (dot),12932.0,265,606076,155184,210056,49391,105028,0
37628,38298,Dosis III,49391.0,265,655467,155184,210056,49391,105028,0
38847,39379,Auto,21.0,286,655467,155184,210056,49391,105028,0
25406,40500,Eukrasian Dosis III (dot),12932.0,286,655467,168116,210056,49391,105028,0
40069,40739,Dosis III,49391.0,286,704858,168116,210056,49391,105028,0
42509,43179,Dosis III,49391.0,286,754249,168116,210056,49391,105028,0
25406,43500,Eukrasian Dosis III (dot),12932.0,286,754249,181048,210056,49391,105028,0
43009,43541,Auto,21.0,307,754249,181048,210056,49391,105028,0
44949,45619,Dosis III,49391.0,307,803640,181048,210056,49391,105028,0
45809,46341,Auto,21.0,328,803640,181048,210056,49391,105028,0
25406,46500,Eukrasian Dosis III (dot),12932.0,328,803640,193980,210056,49391,105028,0
47390,48060,Dosis III,49391.0,328,853031,193980,210056,49391,105028,0
48609,49141,Auto,21.0,349,853031,193980,210056,49391,105028,0
25406,49500,Eukrasian Dosis III (dot),12932.0,349,853031,206912,210056,49391,105028,0
49830,50500,Dosis III,49391.0,349,902422,206912,210056,49391,105028,0
25406,52500,Eukrasian Dosis III (dot),12932.0,349,902422,219844,210056,49391,105028,0
52271,52941,Dosis III,49391.0,349,951813,219844,210056,49391,105028,0
52771,53303,Auto,21.0,370,951813,219844,210056,49391,105028,0
