sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Aeolian Edge,Aeolian Edge (pet),Armor Crush,Armor Crush (pet),Auto,Bhavacakra,Dokumori,Dream Within a Dream,Fleeting Raiju,Fleeting Raiju (pet),Fuma Shuriken,Gust Slash,Gust Slash (pet),Hyosho Ranryu,Kunai's Bane,Phantom Kamaitachi (pet),Raiton,Spinning Edge,Spinning Edge (pet),Suiton,Tenri Jindo,Zesho Meppo
102767,102767,Aeolian Edge (pet),15069.0,295349,15069,263099,32787,392541,178604,44058,131193,431917,55855,65519,458549,15069,410662,154631,75279,456588,338344,31452,194053,144149,111385
102679,103219,Aeolian Edge,56992.0,352341,15069,263099,32787,392541,178604,44058,131193,431917,55855,65519,458549,15069,410662,154631,75279,456588,338344,31452,194053,144149,111385
102885,103417,Auto,7779.0,352341,15069,263099,32787,400320,178604,44058,131193,431917,55855,65519,458549,15069,410662,154631,75279,456588,338344,31452,194053,144149,111385
103299,103919,Bhavacakra,40707.0,352341,15069,263099,32787,400320,219311,44058,131193,431917,55855,65519,458549,15069,410662,154631,75279,456588,338344,31452,194053,144149,111385
104887,104887,Spinning Edge (pet),15069.0,352341,15069,263099,32787,400320,219311,44058,131193,431917,55855,65519,458549,15069,410662,154631,75279,456588,338344,46521,194053,144149,111385
104799,105199,Spinning Edge,30530.0,352341,15069,263099,32787,400320,219311,44058,131193,431917,55855,65519,458549,15069,410662,154631,75279,456588,368874,46521,194053,144149,111385
105055,105587,Auto,7779.0,352341,15069,263099,32787,408099,219311,44058,131193,431917,55855,65519,458549,15069,410662,154631,75279,456588,368874,46521,194053,144149,111385
106919,107319,Gust Slash,40707.0,352341,15069,263099,32787,408099,219311,44058,131193,431917,55855,65519,499256,15069,410662,154631,75279,456588,368874,46521,194053,144149,111385
107225,107757,Auto,7779.0,352341,15069,263099,32787,415878,219311,44058,131193,431917,55855,65519,499256,15069,410662,154631,75279,456588,368874,46521,194053,144149,111385
109039,109579,Aeolian Edge,56992.0,409333,15069,263099,32787,415878,219311,44058,131193,431917,55855,65519,499256,15069,410662,154631,75279,456588,368874,46521,194053,144149,111385
109395,109927,Auto,7779.0,409333,15069,263099,32787,423657,219311,44058,131193,431917,55855,65519,499256,15069,410662,154631,75279,456588,368874,46521,194053,144149,111385
111565,112097,Auto,7779.0,409333,15069,263099,32787,431436,219311,44058,131193,431917,55855,65519,499256,15069,410662,154631,75279,456588,368874,46521,194053,144149,111385
112661,113641,Suiton,59027.0,409333,15069,263099,32787,431436,219311,44058,131193,431917,55855,65519,499256,15069,410662,154631,75279,456588,368874,46521,253080,144149,111385
113735,114267,Auto,7779.0,409333,15069,263099,32787,439215,219311,44058,131193,431917,55855,65519,499256,15069,410662,154631,75279,456588,368874,46521,253080,144149,111385
114161,114561,Spinning Edge,30530.0,409333,15069,263099,32787,439215,219311,44058,131193,431917,55855,65519,499256,15069,410662,154631,75279,456588,399404,46521,253080,144149,111385
114781,115401,Bhavacakra,40707.0,409333,15069,263099,32787,439215,260018,44058,131193,431917,55855,65519,499256,15069,410662,154631,75279,456588,399404,46521,253080,144149,111385
115905,116437,Auto,7779.0,409333,15069,263099,32787,446994,260018,44058,131193,431917,55855,65519,499256,15069,410662,154631,75279,456588,399404,46521,253080,144149,111385
116281,116681,Gust Slash,40707.0,409333,15069,263099,32787,446994,260018,44058,131193,431917,55855,65519,539963,15069,410662,154631,75279,456588,399404,46521,253080,144149,111385
118075,118607,Auto,7779.0,409333,15069,263099,32787,454773,260018,44058,131193,431917,55855,65519,539963,15069,410662,154631,75279,456588,399404,46521,253080,144149,111385
118401,119021,Armor Crush,50884.0,409333,15069,313983,32787,454773,260018,44058,131193,431917,55855,65519,539963,15069,410662,154631,75279,456588,399404,46521,253080,144149,111385
120245,120777,Auto,7779.0,409333,15069,313983,32787,462552,260018,44058,131193,431917,55855,65519,539963,15069,410662,154631,75279,456588,399404,46521,253080,144149,111385
120521,120921,Spinning Edge,30530.0,409333,15069,313983,32787,462552,260018,44058,131193,431917,55855,65519,539963,15069,410662,154631,75279,456588,429934,46521,253080,144149,111385
122415,122947,Auto,7779.0,409333,15069,313983,32787,470331,260018,44058,131193,431917,55855,65519,539963,15069,410662,154631,75279,456588,429934,46521,253080,144149,111385
122642,123042,Gust Slash,40707.0,409333,15069,313983,32787,470331,260018,44058,131193,431917,55855,65519,580670,15069,410662,154631,75279,456588,429934,46521,253080,144149,111385
123262,123882,Bhavacakra,40707.0,409333,15069,313983,32787,470331,300725,44058,131193,431917,55855,65519,580670,15069,410662,154631,75279,456588,429934,46521,253080,144149,111385
124585,125117,Auto,7779.0,409333,15069,313983,32787,478110,300725,44058,131193,431917,55855,65519,580670,15069,410662,154631,75279,456588,429934,46521,253080,144149,111385
124762,125302,Aeolian Edge,56992.0,466325,15069,313983,32787,478110,300725,44058,131193,431917,55855,65519,580670,15069,410662,154631,75279,456588,429934,46521,253080,144149,111385
125582,126652,Dokumori,40707.0,466325,15069,313983,32787,478110,300725,84765,131193,431917,55855,65519,580670,15069,410662,154631,75279,456588,429934,46521,253080,144149,111385
126755,127287,Auto,8412.0,466325,15069,313983,32787,486522,300725,84765,131193,431917,55855,65519,580670,15069,410662,154631,75279,456588,429934,46521,253080,144149,111385
126882,128442,Phantom Kamaitachi (pet),71318.0,466325,15069,313983,32787,486522,300725,84765,131193,431917,55855,65519,580670,15069,410662,154631,146597,456588,429934,46521,253080,144149,111385
128925,129457,Auto,9254.0,466325,15069,313983,32787,495776,300725,84765,131193,431917,55855,65519,580670,15069,410662,154631,146597,456588,429934,46521,253080,144149,111385
128381,129671,Kunai's Bane,77047.0,466325,15069,313983,32787,495776,300725,84765,131193,431917,55855,65519,580670,15069,410662,231678,146597,456588,429934,46521,253080,144149,111385
130002,130622,Hyosho Ranryu,204619.0,466325,15069,313983,32787,495776,300725,84765,131193,431917,55855,65519,580670,15069,615281,231678,146597,456588,429934,46521,253080,144149,111385
130702,131402,Dream Within a Dream,21791.0,466325,15069,313983,32787,495776,300725,84765,152984,431917,55855,65519,580670,15069,615281,231678,146597,456588,429934,46521,253080,144149,111385
130702,131552,Dream Within a Dream,21791.0,466325,15069,313983,32787,495776,300725,84765,174775,431917,55855,65519,580670,15069,615281,231678,146597,456588,429934,46521,253080,144149,111385
131095,131627,Auto,9254.0,466325,15069,313983,32787,505030,300725,84765,174775,431917,55855,65519,580670,15069,615281,231678,146597,456588,429934,46521,253080,144149,111385
130702,131702,Dream Within a Dream,21791.0,466325,15069,313983,32787,505030,300725,84765,196566,431917,55855,65519,580670,15069,615281,231678,146597,456588,429934,46521,253080,144149,111385
132504,133214,Raiton,89594.0,466325,15069,313983,32787,505030,300725,84765,196566,431917,55855,65519,580670,15069,615281,231678,146597,546182,429934,46521,253080,144149,111385
134005,134895,Fuma Shuriken,60534.0,466325,15069,313983,32787,505030,300725,84765,196566,431917,55855,126053,580670,15069,615281,231678,146597,546182,429934,46521,253080,144149,111385
135006,135716,Raiton,89594.0,466325,15069,313983,32787,505030,300725,84765,196566,431917,55855,126053,580670,15069,615281,231678,146597,635776,429934,46521,253080,144149,111385
136007,136539,Auto,9254.0,466325,15069,313983,32787,514284,300725,84765,196566,431917,55855,126053,580670,15069,615281,231678,146597,635776,429934,46521,253080,144149,111385
