sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Auto,Dosis III,Eukrasian Dosis III (dot),Phlegma III,Pneuma,Psyche,Toxikon II
371526,372058,Auto,90,1.0,10530,48640,11070,7590,380,4140,0
348323,373500,Eukrasian Dosis III (dot),90,1.0,10530,48640,11160,7590,380,4140,0
372921,373591,Dosis III,380,1.0,10530,49020,11160,7590,380,4140,0
373529,374629,Psyche,690,1.0,10530,49020,11160,7590,380,4830,0
374326,374858,Auto,90,1.0,10620,49020,11160,7590,380,4830,0
375362,376032,Dosis III,380,1.0,10620,49400,11160,7590,380,4830,0
348323,376500,Eukrasian Dosis III (dot),90,1.0,10620,49400,11250,7590,380,4830,0
377126,377658,Auto,90,1.0,10710,49400,11250,7590,380,4830,0
377843,379500,Eukrasian Dosis III (dot),90,1.0,10710,49400,11340,7590,380,4830,0
380304,380974,Dosis III,380,1.0,10710,49780,11340,7590,380,4830,0
380804,381336,Auto,90,1.0,10800,49780,11340,7590,380,4830,0
381784,382454,Dosis III,380,1.0,10800,50160,11340,7590,380,4830,0
377843,382500,Eukrasian Dosis III (dot),90,1.0,10800,50160,11430,7590,380,4830,0
383604,384136,Auto,90,1.0,10890,50160,11430,7590,380,4830,0
377843,385500,Eukrasian Dosis III (dot),90,1.0,10890,50160,11520,7590,380,4830,0
385184,385854,Dosis III,380,1.0,10890,50540,11520,7590,380,4830,0
386404,386936,Auto,90,1.0,10980,50540,11520,7590,380,4830,0
387625,388295,Dosis III,380,1.0,10980,50920,11520,7590,380,4830,0
377843,388500,Eukrasian Dosis III (dot),90,1.0,10980,50920,11610,7590,380,4830,0
390065,390735,Dosis III,380,1.0,10980,51300,11610,7590,380,4830,0
390565,391097,Auto,90,1.0,11070,51300,11610,7590,380,4830,0
377843,391500,Eukrasian Dosis III (dot),90,1.0,11070,51300,11700,7590,380,4830,0
392506,393176,Dosis III,380,1.0,11070,51680,11700,7590,380,4830,0
393365,393897,Auto,90,1.0,11160,51680,11700,7590,380,4830,0
377843,394500,Eukrasian Dosis III (dot),90,1.0,11160,51680,11790,7590,380,4830,0
394946,395616,Dosis III,380,1.0,11160,52060,11790,7590,380,4830,0
396165,396697,Auto,90,1.0,11250,52060,11790,7590,380,4830,0
377843,397500,Eukrasian Dosis III (dot),90,1.0,11250,52060,11880,7590,380,4830,0
397387,398057,Dosis III,380,1.0,11250,52440,11880,7590,380,4830,0
399827,400497,Dosis III,380,1.0,11250,52820,11880,7590,380,4830,0
377843,400500,Eukrasian Dosis III (dot),90,1.0,11250,52820,11970,7590,380,4830,0
400327,400859,Auto,90,1.0,11340,52820,11970,7590,380,4830,0
402268,402938,Dosis III,380,1.0,11340,53200,11970,7590,380,4830,0
377843,403500,Eukrasian Dosis III (dot),90,1.0,11340,53200,12060,7590,380,4830,0
403127,403659,Auto,90,1.0,11430,53200,12060,7590,380,4830,0
404708,405378,Dosis III,380,1.0,11430,53580,12060,7590,380,4830,0
405927,406459,Auto,90,1.0,11520,53580,12060,7590,380,4830,0
377843,406500,Eukrasian Dosis III (dot),90,1.0,11520,53580,12150,7590,380,4830,0
407189,409500,Eukrasian Dosis III (dot),90,1.0,11520,53580,12240,7590,380,4830,0
409650,410320,Dosis III,380,1.0,11520,53960,12240,7590,380,4830,0
410150,410682,Auto,90,1.0,11610,53960,12240,7590,380,4830,0
411130,412330,Toxikon II,380,1.0,11610,53960,12240,7590,380,4830,380
407189,412500,Eukrasian Dosis III (dot),90,1.0,11610,53960,12330,7590,380,4830,380
412950,413482,Auto,90,1.0,11700,53960,12330,7590,380,4830,380
414531,415201,Dosis III,380,1.0,11700,54340,12330,7590,380,4830,380
407189,415500,Eukrasian Dosis III (dot),90,1.0,11700,54340,12420,7590,380,4830,380
415750,416282,Auto,90,1.0,11790,54340,12420,7590,380,4830,380
416971,417641,Dosis III,380,1.0,11790,54720,12420,7590,380,4830,380
407189,418500,Eukrasian Dosis III (dot),90,1.0,11790,54720,12510,7590,380,4830,380
419412,420082,Dosis III,380,1.0,11790,55100,12510,7590,380,4830,380
419912,420444,Auto,90,1.0,11880,55100,12510,7590,380,4830,380
407189,421500,Eukrasian Dosis III (dot),90,1.0,11880,55100,12600,7590,380,4830,380
421852,422522,Dosis III,380,1.0,11880,55480,12600,7590,380,4830,380
422712,423244,Auto,90,1.0,11970,55480,12600,7590,380,4830,380
407189,424500,Eukrasian Dosis III (dot),90,1.0,11970,55480,12690,7590,380,4830,380
424293,424963,Dosis III,380,1.0,11970,55860,12690,7590,380,4830,380
425512,426044,Auto,90,1.0,12060,55860,12690,7590,380,4830,380
426733,427403,Dosis III,380,1.0,12060,56240,12690,7590,380,4830,380
407189,427500,Eukrasian Dosis III (dot),90,1.0,12060,56240,12780,7590,380,4830,380
428312,428844,Auto,90,1.0,12150,56240,12780,7590,380,4830,380
428213,428883,Phlegma III,690,1.0,12150,56240,12780,8280,380,4830,380
407189,430500,Eukrasian Dosis III (dot),90,1.0,12150,56240,12870,8280,380,4830,380
431614,432284,Dosis III,380,1.0,12150,56620,12870,8280,380,4830,380
432114,432646,Auto,90,1.0,12240,56620,12870,8280,380,4830,380
407189,433500,Eukrasian Dosis III (dot),90,1.0,12240,56620,12960,8280,380,4830,380
434054,434724,Dosis III,380,1.0,12240,57000,12960,8280,380,4830,380
434914,435446,Auto,90,1.0,12330,57000,12960,8280,380,4830,380
434662,435762,Psyche,690,1.0,12330,57000,12960,8280,380,5520,380
407189,436500,Eukrasian Dosis III (dot),90,1.0,12330,57000,13050,8280,380,5520,380
437714,438246,Auto,90,1.0,12420,57000,13050,8280,380,5520,380
436536,439500,Eukrasian Dosis III (dot),90,1.0,12420,57000,13140,8280,380,5520,380
438996,439666,Dosis III,380,1.0,12420,57380,13140,8280,380,5520,380
441437,442107,Dosis III,380,1.0,12420,57760,13140,8280,380,5520,380
441937,442469,Auto,90,1.0,12510,57760,13140,8280,380,5520,380
436536,442500,Eukrasian Dosis III (dot),90,1.0,12510,57760,13230,8280,380,5520,380
443877,444547,Dosis III,380,1.0,12510,58140,13230,8280,380,5520,380
444737,445269,Auto,90,1.0,12600,58140,13230,8280,380,5520,380
436536,445500,Eukrasian Dosis III (dot),90,1.0,12600,58140,13320,8280,380,5520,380
446318,446988,Dosis III,380,1.0,12600,58520,13320,8280,380,5520,380
447537,448069,Auto,90,1.0,12690,58520,13320,8280,380,5520,380
436536,448500,Eukrasian Dosis III (dot),90,1.0,12690,58520,13410,8280,380,5520,380
448758,449428,Dosis III,380,1.0,12690,58900,13410,8280,380,5520,380
436536,451500,Eukrasian Dosis III (dot),90,1.0,12690,58900,13500,8280,380,5520,380
451198,451868,Dosis III,380,1.0,12690,59280,13500,8280,380,5520,380
451698,452230,Auto,90,1.0,12780,59280,13500,8280,380,5520,380
453639,454309,Dosis III,380,1.0,12780,59660,13500,8280,380,5520,380
436536,454500,Eukrasian Dosis III (dot),90,1.0,12780,59660,13590,8280,380,5520,380
454498,455030,Auto,90,1.0,12870,59660,13590,8280,380,5520,380
456079,456749,Dosis III,380,1.0,12870,60040,13590,8280,380,5520,380
436536,457500,Eukrasian Dosis III (dot),90,1.0,12870,60040,13680,8280,380,5520,380
457298,457830,Auto,90,1.0,12960,60040,13680,8280,380,5520,380
458520,459190,Dosis III,380,1.0,12960,60420,13680,8280,380,5520,380
436536,460500,Eukrasian Dosis III (dot),90,1.0,12960,60420,13770,8280,380,5520,380
460960,461630,Dosis III,380,1.0,12960,60800,13770,8280,380,5520,380
461460,461992,Auto,90,1.0,13050,60800,13770,8280,380,5520,380
436536,463500,Eukrasian Dosis III (dot),90,1.0,13050,60800,13860,8280,380,5520,380
463401,464071,Dosis III,380,1.0,13050,61180,13860,8280,380,5520,380
464260,464792,Auto,90,1.0,13140,61180,13860,8280,380,5520,380
436536,466500,Eukrasian Dosis III (dot),90,1.0,13140,61180,13950,8280,380,5520,380
467060,467592,Auto,90,1.0,13230,61180,13950,8280,380,5520,380
468343,469013,Dosis III,380,1.0,13230,61560,13950,8280,380,5520,380
465882,469500,Eukrasian Dosis III (dot),90,1.0,13230,61560,14040,8280,380,5520,380
470783,471453,Dosis III,380,1.0,13230,61940,14040,8280,380,5520,380
471283,471815,Auto,90,1.0,13320,61940,14040,8280,380,5520,380
465882,472500,Eukrasian Dosis III (dot),90,1.0,13320,61940,14130,8280,380,5520,380
473224,473894,Dosis III,380,1.0,13320,62320,14130,8280,380,5520,380
474083,474615,Auto,90,1.0,13410,62320,14130,8280,380,5520,380
465882,475500,Eukrasian Dosis III (dot),90,1.0,13410,62320,14220,8280,380,5520,380
475664,476334,Dosis III,380,1.0,13410,62700,14220,8280,380,5520,380
476883,477415,Auto,90,1.0,13500,62700,14220,8280,380,5520,380
465882,478500,Eukrasian Dosis III (dot),90,1.0,13500,62700,14310,8280,380,5520,380
478104,478774,Dosis III,380,1.0,13500,63080,14310,8280,380,5520,380
480545,481215,Dosis III,380,1.0,13500,63460,14310,8280,380,5520,380
465882,481500,Eukrasian Dosis III (dot),90,1.0,13500,63460,14400,8280,380,5520,380
481045,481577,Auto,90,1.0,13590,63460,14400,8280,380,5520,380
482985,483655,Dosis III,380,1.0,13590,63840,14400,8280,380,5520,380
483845,484377,Auto,90,1.0,13680,63840,14400,8280,380,5520,380
465882,484500,Eukrasian Dosis III (dot),90,1.0,13680,63840,14490,8280,380,5520,380
485426,486096,Dosis III,380,1.0,13680,64220,14490,8280,380,5520,380
486645,487177,Auto,90,1.0,13770,64220,14490,8280,380,5520,380
465882,487500,Eukrasian Dosis III (dot),90,1.0,13770,64220,14580,8280,380,5520,380
486906,487576,Phlegma III,690,1.0,13770,64220,14580,8970,380,5520,380
489445,489977,Auto,90,1.0,13860,64220,14580,8970,380,5520,380
489521,490191,Phlegma III,690,1.0,13860,64220,14580,9660,380,5520,380
465882,490500,Eukrasian Dosis III (dot),90,1.0,13860,64220,14670,9660,380,5520,380
465882,493500,Eukrasian Dosis III (dot),90,1.0,13860,64220,14760,9660,380,5520,380
492921,493591,Dosis III,380,1.0,13860,64600,14760,9660,380,5520,380
493421,493953,Auto,90,1.0,13950,64600,14760,9660,380,5520,380
495403,496500,Eukrasian Dosis III (dot),90,1.0,13950,64600,14850,9660,380,5520,380
496221,496753,Auto,90,1.0,14040,64600,14850,9660,380,5520,380
496023,497123,Psyche,690,1.0,14040,64600,14850,9660,380,6210,380
497863,498533,Dosis III,380,1.0,14040,64980,14850,9660,380,6210,380
495403,499500,Eukrasian Dosis III (dot),90,1.0,14040,64980,14940,9660,380,6210,380
499021,499553,Auto,90,1.0,14130,64980,14940,9660,380,6210,380
500304,500974,Dosis III,380,1.0,14130,65360,14940,9660,380,6210,380
495403,502500,Eukrasian Dosis III (dot),90,1.0,14130,65360,15030,9660,380,6210,380
502744,503414,Dosis III,380,1.0,14130,65740,15030,9660,380,6210,380
503244,503776,Auto,90,1.0,14220,65740,15030,9660,380,6210,380
495403,505500,Eukrasian Dosis III (dot),90,1.0,14220,65740,15120,9660,380,6210,380
505184,505854,Dosis III,380,1.0,14220,66120,15120,9660,380,6210,380
506044,506576,Auto,90,1.0,14310,66120,15120,9660,380,6210,380
507625,508295,Dosis III,380,1.0,14310,66500,15120,9660,380,6210,380
495403,508500,Eukrasian Dosis III (dot),90,1.0,14310,66500,15210,9660,380,6210,380
508844,509376,Auto,90,1.0,14400,66500,15210,9660,380,6210,380
510065,510735,Dosis III,380,1.0,14400,66880,15210,9660,380,6210,380
495403,511500,Eukrasian Dosis III (dot),90,1.0,14400,66880,15300,9660,380,6210,380
512506,513176,Dosis III,380,1.0,14400,67260,15300,9660,380,6210,380
513006,513538,Auto,90,1.0,14490,67260,15300,9660,380,6210,380
495403,514500,Eukrasian Dosis III (dot),90,1.0,14490,67260,15390,9660,380,6210,380
514946,515616,Dosis III,380,1.0,14490,67640,15390,9660,380,6210,380
515806,516338,Auto,90,1.0,14580,67640,15390,9660,380,6210,380
495403,517500,Eukrasian Dosis III (dot),90,1.0,14580,67640,15480,9660,380,6210,380
517387,518057,Dosis III,380,1.0,14580,68020,15480,9660,380,6210,380
518606,519138,Auto,90,1.0,14670,68020,15480,9660,380,6210,380
519826,520496,Dosis III,380,1.0,14670,68400,15480,9660,380,6210,380
495403,520500,Eukrasian Dosis III (dot),90,1.0,14670,68400,15570,9660,380,6210,380
522268,522938,Dosis III,380,1.0,14670,68780,15570,9660,380,6210,380
522768,523300,Auto,90,1.0,14760,68780,15570,9660,380,6210,380
495403,523500,Eukrasian Dosis III (dot),90,1.0,14760,68780,15660,9660,380,6210,380
525568,526100,Auto,90,1.0,14850,68780,15660,9660,380,6210,380
524749,526500,Eukrasian Dosis III (dot),90,1.0,14850,68780,15750,9660,380,6210,380
527210,527880,Dosis III,380,1.0,14850,69160,15750,9660,380,6210,380
528368,528900,Auto,90,1.0,14940,69160,15750,9660,380,6210,380
524749,529500,Eukrasian Dosis III (dot),90,1.0,14940,69160,15840,9660,380,6210,380
529650,530320,Dosis III,380,1.0,14940,69540,15840,9660,380,6210,380
524749,532500,Eukrasian Dosis III (dot),90,1.0,14940,69540,15930,9660,380,6210,380
532090,532760,Dosis III,380,1.0,14940,69920,15930,9660,380,6210,380
532590,533122,Auto,90,1.0,15030,69920,15930,9660,380,6210,380
534531,535201,Dosis III,380,1.0,15030,70300,15930,9660,380,6210,380
524749,535500,Eukrasian Dosis III (dot),90,1.0,15030,70300,16020,9660,380,6210,380
535390,535922,Auto,90,1.0,15120,70300,16020,9660,380,6210,380
536971,537641,Dosis III,380,1.0,15120,70680,16020,9660,380,6210,380
524749,538500,Eukrasian Dosis III (dot),90,1.0,15120,70680,16110,9660,380,6210,380
538190,538722,Auto,90,1.0,15210,70680,16110,9660,380,6210,380
539412,540082,Dosis III,380,1.0,15210,71060,16110,9660,380,6210,380
524749,541500,Eukrasian Dosis III (dot),90,1.0,15210,71060,16200,9660,380,6210,380
541852,542522,Dosis III,380,1.0,15210,71440,16200,9660,380,6210,380
542352,542884,Auto,90,1.0,15300,71440,16200,9660,380,6210,380
524749,544500,Eukrasian Dosis III (dot),90,1.0,15300,71440,16290,9660,380,6210,380
544293,544963,Dosis III,380,1.0,15300,71820,16290,9660,380,6210,380
545152,545684,Auto,90,1.0,15390,71820,16290,9660,380,6210,380
545773,546443,Phlegma III,690,1.0,15390,71820,16290,10350,380,6210,380
524749,547500,Eukrasian Dosis III (dot),90,1.0,15390,71820,16380,10350,380,6210,380
547952,548484,Auto,90,1.0,15480,71820,16380,10350,380,6210,380
549173,549843,Dosis III,380,1.0,15480,72200,16380,10350,380,6210,380
524749,550500,Eukrasian Dosis III (dot),90,1.0,15480,72200,16470,10350,380,6210,380
551614,552284,Dosis III,380,1.0,15480,72580,16470,10350,380,6210,380
552114,552646,Auto,90,1.0,15570,72580,16470,10350,380,6210,380
524749,553500,Eukrasian Dosis III (dot),90,1.0,15570,72580,16560,10350,380,6210,380
554914,555446,Auto,90,1.0,15660,72580,16560,10350,380,6210,380
554095,556500,Eukrasian Dosis III (dot),90,1.0,15660,72580,16650,10350,380,6210,380
556556,557226,Dosis III,380,1.0,15660,72960,16650,10350,380,6210,380
557714,558246,Auto,90,1.0,15750,72960,16650,10350,380,6210,380
557163,558263,Psyche,690,1.0,15750,72960,16650,10350,380,6900,380
554095,559500,Eukrasian Dosis III (dot),90,1.0,15750,72960,16740,10350,380,6900,380
558996,559666,Dosis III,380,1.0,15750,73340,16740,10350,380,6900,380
561437,562107,Dosis III,380,1.0,15750,73720,16740,10350,380,6900,380
561937,562469,Auto,90,1.0,15840,73720,16740,10350,380,6900,380
554095,562500,Eukrasian Dosis III (dot),90,1.0,15840,73720,16830,10350,380,6900,380
563877,564547,Dosis III,380,1.0,15840,74100,16830,10350,380,6900,380
564737,565269,Auto,90,1.0,15930,74100,16830,10350,380,6900,380
554095,565500,Eukrasian Dosis III (dot),90,1.0,15930,74100,16920,10350,380,6900,380
566318,566988,Dosis III,380,1.0,15930,74480,16920,10350,380,6900,380
567537,568069,Auto,90,1.0,16020,74480,16920,10350,380,6900,380
554095,568500,Eukrasian Dosis III (dot),90,1.0,16020,74480,17010,10350,380,6900,380
568758,569428,Dosis III,380,1.0,16020,74860,17010,10350,380,6900,380
554095,571500,Eukrasian Dosis III (dot),90,1.0,16020,74860,17100,10350,380,6900,380
571198,571868,Dosis III,380,1.0,16020,75240,17100,10350,380,6900,380
571698,572230,Auto,90,1.0,16110,75240,17100,10350,380,6900,380
573639,574309,Dosis III,380,1.0,16110,75620,17100,10350,380,6900,380
554095,574500,Eukrasian Dosis III (dot),90,1.0,16110,75620,17190,10350,380,6900,380
574498,575030,Auto,90,1.0,16200,75620,17190,10350,380,6900,380
576079,576749,Dosis III,380,1.0,16200,76000,17190,10350,380,6900,380
554095,577500,Eukrasian Dosis III (dot),90,1.0,16200,76000,17280,10350,380,6900,380
577298,577830,Auto,90,1.0,16290,76000,17280,10350,380,6900,380
578520,579190,Dosis III,380,1.0,16290,76380,17280,10350,380,6900,380
554095,580500,Eukrasian Dosis III (dot),90,1.0,16290,76380,17370,10350,380,6900,380
580960,581630,Dosis III,380,1.0,16290,76760,17370,10350,380,6900,380
581460,581992,Auto,90,1.0,16380,76760,17370,10350,380,6900,380
554095,583500,Eukrasian Dosis III (dot),90,1.0,16380,76760,17460,10350,380,6900,380
584260,584792,Auto,90,1.0,16470,76760,17460,10350,380,6900,380
583442,586500,Eukrasian Dosis III (dot),90,1.0,16470,76760,17550,10350,380,6900,380
585902,586572,Dosis III,380,1.0,16470,77140,17550,10350,380,6900,380
587060,587592,Auto,90,1.0,16560,77140,17550,10350,380,6900,380
588343,589013,Dosis III,380,1.0,16560,77520,17550,10350,380,6900,380
583442,589500,Eukrasian Dosis III (dot),90,1.0,16560,77520,17640,10350,380,6900,380
590783,591453,Dosis III,380,1.0,16560,77900,17640,10350,380,6900,380
591283,591815,Auto,90,1.0,16650,77900,17640,10350,380,6900,380
583442,592500,Eukrasian Dosis III (dot),90,1.0,16650,77900,17730,10350,380,6900,380
593224,593894,Dosis III,380,1.0,16650,78280,17730,10350,380,6900,380
594083,594615,Auto,90,1.0,16740,78280,17730,10350,380,6900,380
583442,595500,Eukrasian Dosis III (dot),90,1.0,16740,78280,17820,10350,380,6900,380
595664,596334,Dosis III,380,1.0,16740,78660,17820,10350,380,6900,380
596883,597415,Auto,90,1.0,16830,78660,17820,10350,380,6900,380
583442,598500,Eukrasian Dosis III (dot),90,1.0,16830,78660,17910,10350,380,6900,380
598104,598774,Dosis III,380,1.0,16830,79040,17910,10350,380,6900,380
600545,601215,Dosis III,380,1.0,16830,79420,17910,10350,380,6900,380
583442,601500,Eukrasian Dosis III (dot),90,1.0,16830,79420,18000,10350,380,6900,380
601045,601577,Auto,90,1.0,16920,79420,18000,10350,380,6900,380
602985,603655,Dosis III,380,1.0,16920,79800,18000,10350,380,6900,380
603845,604377,Auto,90,1.0,17010,79800,18000,10350,380,6900,380
583442,604500,Eukrasian Dosis III (dot),90,1.0,17010,79800,18090,10350,380,6900,380
605426,606096,Dosis III,380,1.0,17010,80180,18090,10350,380,6900,380
606645,607177,Auto,90,1.0,17100,80180,18090,10350,380,6900,380
583442,607500,Eukrasian Dosis III (dot),90,1.0,17100,80180,18180,10350,380,6900,380
607866,608536,Dosis III,380,1.0,17100,80560,18180,10350,380,6900,380
609445,609977,Auto,90,1.0,17190,80560,18180,10350,380,6900,380
609347,610017,Phlegma III,690,1.0,17190,80560,18180,11040,380,6900,380
583442,610500,Eukrasian Dosis III (dot),90,1.0,17190,80560,18270,11040,380,6900,380
611787,612457,Phlegma III,690,1.0,17190,80560,18270,11730,380,6900,380
612245,612777,Auto,90,1.0,17280,80560,18270,11730,380,6900,380
583442,613500,Eukrasian Dosis III (dot),90,1.0,17280,80560,18360,11730,380,6900,380
615187,615857,Dosis III,380,1.0,17280,80940,18360,11730,380,6900,380
615687,616219,Auto,90,1.0,17370,80940,18360,11730,380,6900,380
617628,618298,Dosis III,380,1.0,17370,81320,18360,11730,380,6900,380
618487,619019,Auto,90,1.0,17460,81320,18360,11730,380,6900,380
618235,619335,Psyche,690,1.0,17460,81320,18360,11730,380,7590,380
621287,621819,Auto,90,1.0,17550,81320,18360,11730,380,7590,380
620109,622500,Eukrasian Dosis III (dot),90,1.0,17550,81320,18450,11730,380,7590,380
622570,623240,Dosis III,380,1.0,17550,81700,18450,11730,380,7590,380
620109,625500,Eukrasian Dosis III (dot),90,1.0,17550,81700,18540,11730,380,7590,380
625010,625680,Dosis III,380,1.0,17550,82080,18540,11730,380,7590,380
625510,626042,Auto,90,1.0,17640,82080,18540,11730,380,7590,380
627451,628121,Dosis III,380,1.0,17640,82460,18540,11730,380,7590,380
620109,628500,Eukrasian Dosis III (dot),90,1.0,17640,82460,18630,11730,380,7590,380
628310,628842,Auto,90,1.0,17730,82460,18630,11730,380,7590,380
629891,630561,Dosis III,380,1.0,17730,82840,18630,11730,380,7590,380
620109,631500,Eukrasian Dosis III (dot),90,1.0,17730,82840,18720,11730,380,7590,380
631110,631642,Auto,90,1.0,17820,82840,18720,11730,380,7590,380
632332,633002,Dosis III,380,1.0,17820,83220,18720,11730,380,7590,380
620109,634500,Eukrasian Dosis III (dot),90,1.0,17820,83220,18810,11730,380,7590,380
634772,635442,Dosis III,380,1.0,17820,83600,18810,11730,380,7590,380
635272,635804,Auto,90,1.0,17910,83600,18810,11730,380,7590,380
620109,637500,Eukrasian Dosis III (dot),90,1.0,17910,83600,18900,11730,380,7590,380
637213,637883,Dosis III,380,1.0,17910,83980,18900,11730,380,7590,380
638072,638604,Auto,90,1.0,18000,83980,18900,11730,380,7590,380
639653,640323,Dosis III,380,1.0,18000,84360,18900,11730,380,7590,380
620109,640500,Eukrasian Dosis III (dot),90,1.0,18000,84360,18990,11730,380,7590,380
640872,641404,Auto,90,1.0,18090,84360,18990,11730,380,7590,380
642134,643500,Eukrasian Dosis III (dot),90,1.0,18090,84360,19080,11730,380,7590,380
644595,645265,Dosis III,380,1.0,18090,84740,19080,11730,380,7590,380
645095,645627,Auto,90,1.0,18180,84740,19080,11730,380,7590,380
642134,646500,Eukrasian Dosis III (dot),90,1.0,18180,84740,19170,11730,380,7590,380
647035,647705,Dosis III,380,1.0,18180,85120,19170,11730,380,7590,380
647895,648427,Auto,90,1.0,18270,85120,19170,11730,380,7590,380
642134,649500,Eukrasian Dosis III (dot),90,1.0,18270,85120,19260,11730,380,7590,380
649476,650146,Dosis III,380,1.0,18270,85500,19260,11730,380,7590,380
650695,651227,Auto,90,1.0,18360,85500,19260,11730,380,7590,380
642134,652500,Eukrasian Dosis III (dot),90,1.0,18360,85500,19350,11730,380,7590,380
651916,652586,Dosis III,380,1.0,18360,85880,19350,11730,380,7590,380
654357,655027,Dosis III,380,1.0,18360,86260,19350,11730,380,7590,380
654857,655389,Auto,90,1.0,18450,86260,19350,11730,380,7590,380
642134,655500,Eukrasian Dosis III (dot),90,1.0,18450,86260,19440,11730,380,7590,380
656797,657467,Dosis III,380,1.0,18450,86640,19440,11730,380,7590,380
657657,658189,Auto,90,1.0,18540,86640,19440,11730,380,7590,380
642134,658500,Eukrasian Dosis III (dot),90,1.0,18540,86640,19530,11730,380,7590,380
659238,659908,Dosis III,380,1.0,18540,87020,19530,11730,380,7590,380
660457,660989,Auto,90,1.0,18630,87020,19530,11730,380,7590,380
642134,661500,Eukrasian Dosis III (dot),90,1.0,18630,87020,19620,11730,380,7590,380
661678,662348,Dosis III,380,1.0,18630,87400,19620,11730,380,7590,380
642134,664500,Eukrasian Dosis III (dot),90,1.0,18630,87400,19710,11730,380,7590,380
664118,664788,Dosis III,380,1.0,18630,87780,19710,11730,380,7590,380
664618,665150,Auto,90,1.0,18720,87780,19710,11730,380,7590,380
666559,667229,Dosis III,380,1.0,18720,88160,19710,11730,380,7590,380
642134,667500,Eukrasian Dosis III (dot),90,1.0,18720,88160,19800,11730,380,7590,380
667418,667950,Auto,90,1.0,18810,88160,19800,11730,380,7590,380
668999,669669,Dosis III,380,1.0,18810,88540,19800,11730,380,7590,380
642134,670500,Eukrasian Dosis III (dot),90,1.0,18810,88540,19890,11730,380,7590,380
670218,670750,Auto,90,1.0,18900,88540,19890,11730,380,7590,380
671481,673500,Eukrasian Dosis III (dot),90,1.0,18900,88540,19980,11730,380,7590,380
673941,674611,Dosis III,380,1.0,18900,88920,19980,11730,380,7590,380
674441,674973,Auto,90,1.0,18990,88920,19980,11730,380,7590,380
671481,676500,Eukrasian Dosis III (dot),90,1.0,18990,88920,20070,11730,380,7590,380
676382,677052,Dosis III,380,1.0,18990,89300,20070,11730,380,7590,380
677241,677773,Auto,90,1.0,19080,89300,20070,11730,380,7590,380
678822,679492,Dosis III,380,1.0,19080,89680,20070,11730,380,7590,380
671481,679500,Eukrasian Dosis III (dot),90,1.0,19080,89680,20160,11730,380,7590,380
679430,680530,Psyche,690,1.0,19080,89680,20160,11730,380,8280,380
680041,680573,Auto,90,1.0,19170,89680,20160,11730,380,8280,380
681263,681933,Dosis III,380,1.0,19170,90060,20160,11730,380,8280,380
671481,682500,Eukrasian Dosis III (dot),90,1.0,19170,90060,20250,11730,380,8280,380
683703,684373,Dosis III,380,1.0,19170,90440,20250,11730,380,8280,380
684203,684735,Auto,90,1.0,19260,90440,20250,11730,380,8280,380
671481,685500,Eukrasian Dosis III (dot),90,1.0,19260,90440,20340,11730,380,8280,380
685183,685853,Phlegma III,690,1.0,19260,90440,20340,12420,380,8280,380
687003,687535,Auto,90,1.0,19350,90440,20340,12420,380,8280,380
671481,688500,Eukrasian Dosis III (dot),90,1.0,19350,90440,20430,12420,380,8280,380
688584,689254,Dosis III,380,1.0,19350,90820,20430,12420,380,8280,380
689803,690335,Auto,90,1.0,19440,90820,20430,12420,380,8280,380
671481,691500,Eukrasian Dosis III (dot),90,1.0,19440,90820,20520,12420,380,8280,380
691024,691694,Dosis III,380,1.0,19440,91200,20520,12420,380,8280,380
693465,694135,Dosis III,380,1.0,19440,91580,20520,12420,380,8280,380
693965,694497,Auto,90,1.0,19530,91580,20520,12420,380,8280,380
671481,694500,Eukrasian Dosis III (dot),90,1.0,19530,91580,20610,12420,380,8280,380
695905,696575,Dosis III,380,1.0,19530,91960,20610,12420,380,8280,380
696765,697297,Auto,90,1.0,19620,91960,20610,12420,380,8280,380
671481,697500,Eukrasian Dosis III (dot),90,1.0,19620,91960,20700,12420,380,8280,380
698346,699016,Dosis III,380,1.0,19620,92340,20700,12420,380,8280,380
699565,700097,Auto,90,1.0,19710,92340,20700,12420,380,8280,380
671481,700500,Eukrasian Dosis III (dot),90,1.0,19710,92340,20790,12420,380,8280,380
700786,701456,Dosis III,380,1.0,19710,92720,20790,12420,380,8280,380
702365,702897,Auto,90,1.0,19800,92720,20790,12420,380,8280,380
703268,704468,Toxikon II,380,1.0,19800,92720,20790,12420,380,8280,760
705165,705697,Auto,90,1.0,19890,92720,20790,12420,380,8280,760
705708,706500,Eukrasian Dosis III (dot),90,1.0,19890,92720,20880,12420,380,8280,760
708168,708838,Dosis III,380,1.0,19890,93100,20880,12420,380,8280,760
708668,709200,Auto,90,1.0,19980,93100,20880,12420,380,8280,760
705708,709500,Eukrasian Dosis III (dot),90,1.0,19980,93100,20970,12420,380,8280,760
710609,711279,Dosis III,380,1.0,19980,93480,20970,12420,380,8280,760
711468,712000,Auto,90,1.0,20070,93480,20970,12420,380,8280,760
705708,712500,Eukrasian Dosis III (dot),90,1.0,20070,93480,21060,12420,380,8280,760
713049,713719,Dosis III,380,1.0,20070,93860,21060,12420,380,8280,760
714268,714800,Auto,90,1.0,20160,93860,21060,12420,380,8280,760
705708,715500,Eukrasian Dosis III (dot),90,1.0,20160,93860,21150,12420,380,8280,760
