sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,833,20672.203,189.332,22875.957,266.295,142520,17219945,200454
Broil IV,289,43428.567,122.856,16673.273,250.199,92480,12550856,188338
Biolysis (dot),242,12141.777,27.326,3903.419,64.45,20570,2938310,48515
Energy Drain,54,15725.889,7.174,1128.123,40.736,5400,849198,30664
Baneful Impaction (dot),35,23783.429,6.509,1105.834,49.987,4900,832420,37628
Auto,213,230.803,25.467,65.308,1.142,19170,49161,860
