sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Death Rattle,First Generation,First Legacy,Flanksbane Fang,Flanksting Strike,Fourth Generation,Fourth Legacy,Hindsbane Fang,Hindsting Strike,Hunter's Coil,Hunter's Sting,Ouroboros,Reaving Fangs,Reawaken,Second Generation,Second Legacy,Steel Fangs,Swiftskin's Coil,Swiftskin's Sting,Third Generation,Third Legacy,Twinblood Bite,Twinfang Bite,Uncoiled Fury,Uncoiled Twinblood,Uncoiled Twinfang,Vicewinder
22677,23477,Uncoiled Fury,98248.0,114857,0,98248,46232,0,0,98248,46232,0,0,82494,0,166153,20340,108359,98248,46232,0,89579,30838,98248,46232,49112,47239,98248,0,0,55513
23297,23917,Uncoiled Twinfang,24556.0,114857,0,98248,46232,0,0,98248,46232,0,0,82494,0,166153,20340,108359,98248,46232,0,89579,30838,98248,46232,49112,47239,98248,0,24556,55513
23917,24897,Uncoiled Twinblood,24556.0,114857,0,98248,46232,0,0,98248,46232,0,0,82494,0,166153,20340,108359,98248,46232,0,89579,30838,98248,46232,49112,47239,98248,24556,24556,55513
25130,25662,Auto,11420.0,126277,0,98248,46232,0,0,98248,46232,0,0,82494,0,166153,20340,108359,98248,46232,0,89579,30838,98248,46232,49112,47239,98248,24556,24556,55513
25648,26448,Uncoiled Fury,98248.0,126277,0,98248,46232,0,0,98248,46232,0,0,82494,0,166153,20340,108359,98248,46232,0,89579,30838,98248,46232,49112,47239,196496,24556,24556,55513
26268,26888,Uncoiled Twinfang,21225.0,126277,0,98248,46232,0,0,98248,46232,0,0,82494,0,166153,20340,108359,98248,46232,0,89579,30838,98248,46232,49112,47239,196496,24556,45781,55513
26888,27868,Uncoiled Twinblood,20808.0,126277,0,98248,46232,0,0,98248,46232,0,0,82494,0,166153,20340,108359,98248,46232,0,89579,30838,98248,46232,49112,47239,196496,45364,45781,55513
27370,27902,Auto,9677.0,135954,0,98248,46232,0,0,98248,46232,0,0,82494,0,166153,20340,108359,98248,46232,0,89579,30838,98248,46232,49112,47239,196496,45364,45781,55513
28619,29239,Hindsbane Fang,48970.0,135954,0,98248,46232,0,0,98248,46232,48970,0,82494,0,166153,20340,108359,98248,46232,0,89579,30838,98248,46232,49112,47239,196496,45364,45781,55513
29610,30142,Auto,9677.0,145631,0,98248,46232,0,0,98248,46232,48970,0,82494,0,166153,20340,108359,98248,46232,0,89579,30838,98248,46232,49112,47239,196496,45364,45781,55513
29239,30939,Death Rattle,34278.0,145631,34278,98248,46232,0,0,98248,46232,48970,0,82494,0,166153,20340,108359,98248,46232,0,89579,30838,98248,46232,49112,47239,196496,45364,45781,55513
30739,31319,Vicewinder,66111.0,145631,34278,98248,46232,0,0,98248,46232,48970,0,82494,0,166153,20340,108359,98248,46232,0,89579,30838,98248,46232,49112,47239,196496,45364,45781,121624
31850,32382,Auto,9677.0,155308,34278,98248,46232,0,0,98248,46232,48970,0,82494,0,166153,20340,108359,98248,46232,0,89579,30838,98248,46232,49112,47239,196496,45364,45781,121624
33289,34089,Uncoiled Fury,83254.0,155308,34278,98248,46232,0,0,98248,46232,48970,0,82494,0,166153,20340,108359,98248,46232,0,89579,30838,98248,46232,49112,47239,279750,45364,45781,121624
33909,34529,Uncoiled Twinfang,20808.0,155308,34278,98248,46232,0,0,98248,46232,48970,0,82494,0,166153,20340,108359,98248,46232,0,89579,30838,98248,46232,49112,47239,279750,45364,66589,121624
34090,34622,Auto,9677.0,164985,34278,98248,46232,0,0,98248,46232,48970,0,82494,0,166153,20340,108359,98248,46232,0,89579,30838,98248,46232,49112,47239,279750,45364,66589,121624
34529,35509,Uncoiled Twinblood,20808.0,164985,34278,98248,46232,0,0,98248,46232,48970,0,82494,0,166153,20340,108359,98248,46232,0,89579,30838,98248,46232,49112,47239,279750,66172,66589,121624
36330,36862,Auto,9677.0,174662,34278,98248,46232,0,0,98248,46232,48970,0,82494,0,166153,20340,108359,98248,46232,0,89579,30838,98248,46232,49112,47239,279750,66172,66589,121624
36260,37240,Hunter's Coil,83254.0,174662,34278,98248,46232,0,0,98248,46232,48970,0,165748,0,166153,20340,108359,98248,46232,0,89579,30838,98248,46232,49112,47239,279750,66172,66589,121624
36880,37500,Twinfang Bite,20808.0,174662,34278,98248,46232,0,0,98248,46232,48970,0,165748,0,166153,20340,108359,98248,46232,0,89579,30838,98248,46232,49112,68047,279750,66172,66589,121624
37500,38170,Twinblood Bite,20808.0,174662,34278,98248,46232,0,0,98248,46232,48970,0,165748,0,166153,20340,108359,98248,46232,0,89579,30838,98248,46232,69920,68047,279750,66172,66589,121624
