sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,255,63426.616,276.37,40435.843,622.143,207650,30381349,467445
Blizzard in Cyan,27,124527.074,30.904,4474.938,232.693,23220,3362231,174833
Comet in Black,21,143525.571,26.273,4011.511,237.961,19740,3014037,178791
Stone in Yellow,20,129176.25,23.957,3438.524,207.169,18000,2583525,155656
Water in Blue,28,76968.214,21.242,2868.328,144.494,15960,2155110,108565
Polishing Hammer,14,153880.714,11.18,2867.29,22.229,8400,2154330,16702
Hammer Brush,14,153823.071,10.807,2866.216,22.288,8120,2153523,16746
Hammer Stamp,14,148465.714,10.435,2766.392,21.512,7840,2078520,16163
Thunder in Magenta,14,143737.286,17.515,2678.286,194.447,13160,2012322,146097
Aero in Green,22,71556.455,15.519,2095.226,119.114,11660,1574242,89496
Fire in Red,22,66178.727,14.348,1937.762,110.195,10780,1455932,82795
Rainbow Drip,9,160649.444,11.978,1924.337,174.158,9000,1445845,130853
Star Prism,7,187384.143,10.248,1745.783,179.386,7700,1311689,134781
Holy in White,13,78021.077,9.862,1349.941,100.208,7410,1014274,75291
Retribution of the Madeen,5,181812.2,7.32,1209.908,147.317,5500,909061,110686
Mog of the Ages,5,155094.8,6.655,1032.112,125.483,5000,775474,94281
Fanged Muse,5,127338.4,5.324,847.401,103.301,4000,636692,77615
Winged Muse,5,123994.0,5.324,825.145,100.232,4000,619970,75309
Clawed Muse,5,114916.0,5.324,764.733,92.304,4000,574580,69352
Pom Muse,5,109998.4,5.324,732.008,87.513,4000,549992,65753
