sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Cascade,Dance of the Dawn,Double Standard Finish,Fan Dance,Fan Dance III,Fan Dance IV,Finishing Move,Fountain,Fountainfall,Last Dance,Quadruple Technical Finish,Reverse Cascade,Saber Dance,Starfall Dance,Tillana
24890,25648,Auto,13297.0,112593,0,170784,105090,8050,42356,78556,145163,0,28599,92216,182613,936,140001,179081,99405
25400,25840,Saber Dance,36065.0,112593,0,170784,105090,8050,42356,78556,145163,0,28599,92216,182613,936,176066,179081,99405
25400,26020,Reverse Cascade,8434.0,112593,0,170784,105090,8050,42356,78556,145163,0,28599,92216,182613,9370,176066,179081,99405
25400,26200,Cascade,7.0,112593,7,170784,105090,8050,42356,78556,145163,0,28599,92216,182613,9370,176066,179081,99405
25400,26240,Tillana,3063.0,112593,7,170784,105090,8050,42356,78556,145163,0,28599,92216,182613,9370,176066,179081,102468
25400,26290,Starfall Dance,89.0,112593,7,170784,105090,8050,42356,78556,145163,0,28599,92216,182613,9370,176066,179170,102468
25400,26610,Fountainfall,23334.0,112593,7,170784,105090,8050,42356,78556,145163,0,51933,92216,182613,9370,176066,179170,102468
26025,26645,Fan Dance,8848.0,112593,7,170784,105090,16898,42356,78556,145163,0,51933,92216,182613,9370,176066,179170,102468
26650,27270,Fan Dance III,5413.0,112593,7,170784,105090,16898,47769,78556,145163,0,51933,92216,182613,9370,176066,179170,102468
27900,28340,Saber Dance,10019.0,112593,7,170784,105090,16898,47769,78556,145163,0,51933,92216,182613,9370,186085,179170,102468
27900,28520,Reverse Cascade,27469.0,112593,7,170784,105090,16898,47769,78556,145163,0,51933,92216,182613,36839,186085,179170,102468
27900,28700,Cascade,1968.0,112593,1975,170784,105090,16898,47769,78556,145163,0,51933,92216,182613,36839,186085,179170,102468
28010,28768,Auto,10937.0,123530,1975,170784,105090,16898,47769,78556,145163,0,51933,92216,182613,36839,186085,179170,102468
27900,28880,Fountain,7.0,123530,1975,170784,105090,16898,47769,78556,145163,7,51933,92216,182613,36839,186085,179170,102468
27900,29110,Fountainfall,5038.0,123530,1975,170784,105090,16898,47769,78556,145163,7,56971,92216,182613,36839,186085,179170,102468
30400,30840,Saber Dance,25831.0,123530,1975,170784,105090,16898,47769,78556,145163,7,56971,92216,182613,36839,211916,179170,102468
30400,31020,Reverse Cascade,1017.0,123530,1975,170784,105090,16898,47769,78556,145163,7,56971,92216,182613,37856,211916,179170,102468
30400,31200,Cascade,16382.0,123530,18357,170784,105090,16898,47769,78556,145163,7,56971,92216,182613,37856,211916,179170,102468
30400,31380,Fountain,1083.0,123530,18357,170784,105090,16898,47769,78556,145163,1090,56971,92216,182613,37856,211916,179170,102468
31130,31888,Auto,10105.0,133635,18357,170784,105090,16898,47769,78556,145163,1090,56971,92216,182613,37856,211916,179170,102468
32900,33340,Saber Dance,4128.0,133635,18357,170784,105090,16898,47769,78556,145163,1090,56971,92216,182613,37856,216044,179170,102468
32900,33520,Reverse Cascade,9961.0,133635,18357,170784,105090,16898,47769,78556,145163,1090,56971,92216,182613,47817,216044,179170,102468
32900,33700,Cascade,10217.0,133635,28574,170784,105090,16898,47769,78556,145163,1090,56971,92216,182613,47817,216044,179170,102468
32900,33880,Fountain,10626.0,133635,28574,170784,105090,16898,47769,78556,145163,11716,56971,92216,182613,47817,216044,179170,102468
32900,34110,Fountainfall,741.0,133635,28574,170784,105090,16898,47769,78556,145163,11716,57712,92216,182613,47817,216044,179170,102468
34250,35008,Auto,10105.0,143740,28574,170784,105090,16898,47769,78556,145163,11716,57712,92216,182613,47817,216044,179170,102468
35400,35840,Saber Dance,12225.0,143740,28574,170784,105090,16898,47769,78556,145163,11716,57712,92216,182613,47817,228269,179170,102468
35400,36020,Reverse Cascade,6890.0,143740,28574,170784,105090,16898,47769,78556,145163,11716,57712,92216,182613,54707,228269,179170,102468
35400,36200,Cascade,3181.0,143740,31755,170784,105090,16898,47769,78556,145163,11716,57712,92216,182613,54707,228269,179170,102468
35400,36380,Fountain,13737.0,143740,31755,170784,105090,16898,47769,78556,145163,25453,57712,92216,182613,54707,228269,179170,102468
35400,36610,Fountainfall,6469.0,143740,31755,170784,105090,16898,47769,78556,145163,25453,64181,92216,182613,54707,228269,179170,102468
37370,38128,Auto,10105.0,153845,31755,170784,105090,16898,47769,78556,145163,25453,64181,92216,182613,54707,228269,179170,102468
37900,38340,Saber Dance,12099.0,153845,31755,170784,105090,16898,47769,78556,145163,25453,64181,92216,182613,54707,240368,179170,102468
37900,38520,Reverse Cascade,2089.0,153845,31755,170784,105090,16898,47769,78556,145163,25453,64181,92216,182613,56796,240368,179170,102468
37900,38700,Cascade,7455.0,153845,39210,170784,105090,16898,47769,78556,145163,25453,64181,92216,182613,56796,240368,179170,102468
37900,38880,Fountain,11814.0,153845,39210,170784,105090,16898,47769,78556,145163,37267,64181,92216,182613,56796,240368,179170,102468
37900,39110,Fountainfall,8107.0,153845,39210,170784,105090,16898,47769,78556,145163,37267,72288,92216,182613,56796,240368,179170,102468
40400,40840,Saber Dance,9203.0,153845,39210,170784,105090,16898,47769,78556,145163,37267,72288,92216,182613,56796,249571,179170,102468
40400,41020,Reverse Cascade,4971.0,153845,39210,170784,105090,16898,47769,78556,145163,37267,72288,92216,182613,61767,249571,179170,102468
40400,41200,Cascade,11096.0,153845,50306,170784,105090,16898,47769,78556,145163,37267,72288,92216,182613,61767,249571,179170,102468
40490,41248,Auto,10105.0,163950,50306,170784,105090,16898,47769,78556,145163,37267,72288,92216,182613,61767,249571,179170,102468
40400,41380,Fountain,6788.0,163950,50306,170784,105090,16898,47769,78556,145163,44055,72288,92216,182613,61767,249571,179170,102468
40400,41610,Fountainfall,6906.0,163950,50306,170784,105090,16898,47769,78556,145163,44055,79194,92216,182613,61767,249571,179170,102468
42900,43340,Saber Dance,7556.0,163950,50306,170784,105090,16898,47769,78556,145163,44055,79194,92216,182613,61767,257127,179170,102468
42900,43520,Reverse Cascade,7032.0,163950,50306,170784,105090,16898,47769,78556,145163,44055,79194,92216,182613,68799,257127,179170,102468
42900,43700,Cascade,8189.0,163950,58495,170784,105090,16898,47769,78556,145163,44055,79194,92216,182613,68799,257127,179170,102468
42900,43880,Fountain,11473.0,163950,58495,170784,105090,16898,47769,78556,145163,55528,79194,92216,182613,68799,257127,179170,102468
42900,44110,Fountainfall,4245.0,163950,58495,170784,105090,16898,47769,78556,145163,55528,83439,92216,182613,68799,257127,179170,102468
43550,44170,Fan Dance,4.0,163950,58495,170784,105090,16902,47769,78556,145163,55528,83439,92216,182613,68799,257127,179170,102468
43610,44368,Auto,10105.0,174055,58495,170784,105090,16902,47769,78556,145163,55528,83439,92216,182613,68799,257127,179170,102468
44200,44820,Fan Dance III,2.0,174055,58495,170784,105090,16902,47771,78556,145163,55528,83439,92216,182613,68799,257127,179170,102468
46730,47488,Auto,10105.0,184160,58495,170784,105090,16902,47771,78556,145163,55528,83439,92216,182613,68799,257127,179170,102468
48900,49430,Double Standard Finish,110344.0,184160,58495,170784,215434,16902,47771,78556,145163,55528,83439,92216,182613,68799,257127,179170,102468
49850,50608,Auto,10105.0,194265,58495,170784,215434,16902,47771,78556,145163,55528,83439,92216,182613,68799,257127,179170,102468
50400,50840,Saber Dance,9876.0,194265,58495,170784,215434,16902,47771,78556,145163,55528,83439,92216,182613,68799,267003,179170,102468
50400,51020,Reverse Cascade,5138.0,194265,58495,170784,215434,16902,47771,78556,145163,55528,83439,92216,182613,73937,267003,179170,102468
50400,51200,Cascade,6939.0,194265,65434,170784,215434,16902,47771,78556,145163,55528,83439,92216,182613,73937,267003,179170,102468
50400,51380,Fountain,11571.0,194265,65434,170784,215434,16902,47771,78556,145163,67099,83439,92216,182613,73937,267003,179170,102468
50400,51610,Fountainfall,6897.0,194265,65434,170784,215434,16902,47771,78556,145163,67099,90336,92216,182613,73937,267003,179170,102468
51050,51670,Fan Dance,77.0,194265,65434,170784,215434,16979,47771,78556,145163,67099,90336,92216,182613,73937,267003,179170,102468
51700,52320,Fan Dance III,31.0,194265,65434,170784,215434,16979,47802,78556,145163,67099,90336,92216,182613,73937,267003,179170,102468
52900,53340,Saber Dance,13087.0,194265,65434,170784,215434,16979,47802,78556,145163,67099,90336,92216,182613,73937,280090,179170,102468
52900,53520,Reverse Cascade,4281.0,194265,65434,170784,215434,16979,47802,78556,145163,67099,90336,92216,182613,78218,280090,179170,102468
52900,53700,Cascade,7504.0,194265,72938,170784,215434,16979,47802,78556,145163,67099,90336,92216,182613,78218,280090,179170,102468
52970,53728,Auto,10105.0,204370,72938,170784,215434,16979,47802,78556,145163,67099,90336,92216,182613,78218,280090,179170,102468
