sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Atonement,Auto,Blade of Faith,Blade of Honor,Blade of Truth,Blade of Valor,Circle of Scorn,Circle of Scorn (dot),Confiteor,Expiacion,Fast Blade,Goring Blade,Holy Spirit,Imperator,Intervene,Riot Blade,Royal Authority,Sepulchre,Supplication
-500,258,Holy Spirit,31913.0,0,0,0,0,0,0,0,0,0,0,0,0,31913,0,0,0,0,0,0
258,790,Auto,5385.0,0,5385,0,0,0,0,0,0,0,0,0,0,31913,0,0,0,0,0,0
1000,1623,Fast Blade,17735.0,0,5385,0,0,0,0,0,0,0,0,17735,0,31913,0,0,0,0,0,0
2498,3030,Auto,5385.0,0,10770,0,0,0,0,0,0,0,0,17735,0,31913,0,0,0,0,0,0
3500,4258,Riot Blade,27939.0,0,10770,0,0,0,0,0,0,0,0,17735,0,31913,0,0,27939,0,0,0
4738,5270,Auto,5654.0,0,16424,0,0,0,0,0,0,0,0,17735,0,31913,0,0,27939,0,0,0
6000,6578,Royal Authority,48704.0,0,16424,0,0,0,0,0,0,0,0,17735,0,31913,0,0,27939,48704,0,0
6978,7510,Auto,8050.0,0,24474,0,0,0,0,0,0,0,0,17735,0,31913,0,0,27939,48704,0,0
7250,8540,Imperator,87390.0,0,24474,0,0,0,0,0,0,0,0,17735,0,31913,87390,0,27939,48704,0,0
8500,9034,Goring Blade,105470.0,0,24474,0,0,0,0,0,0,0,0,17735,105470,31913,87390,0,27939,48704,0,0
9218,9750,Auto,10062.0,0,34536,0,0,0,0,0,0,0,0,17735,105470,31913,87390,0,27939,48704,0,0
9125,10148,Circle of Scorn,21081.0,0,34536,0,0,0,0,21081,0,0,0,17735,105470,31913,87390,0,27939,48704,0,0
9125,10500,Circle of Scorn (dot),4512.0,0,34536,0,0,0,0,21081,4512,0,0,17735,105470,31913,87390,0,27939,48704,0,0
11000,11758,Holy Spirit,75334.0,0,34536,0,0,0,0,21081,4512,0,0,17735,105470,107247,87390,0,27939,48704,0,0
11625,11982,Expiacion,67795.0,0,34536,0,0,0,0,21081,4512,0,67795,17735,105470,107247,87390,0,27939,48704,0,0
11458,11990,Auto,10062.0,0,44598,0,0,0,0,21081,4512,0,67795,17735,105470,107247,87390,0,27939,48704,0,0
9125,13500,Circle of Scorn (dot),4512.0,0,44598,0,0,0,0,21081,9024,0,67795,17735,105470,107247,87390,0,27939,48704,0,0
13500,14123,Confiteor,150676.0,0,44598,0,0,0,0,21081,9024,150676,67795,17735,105470,107247,87390,0,27939,48704,0,0
13698,14230,Auto,10062.0,0,54660,0,0,0,0,21081,9024,150676,67795,17735,105470,107247,87390,0,27939,48704,0,0
14125,14703,Intervene,22593.0,0,54660,0,0,0,0,21081,9024,150676,67795,17735,105470,107247,87390,22593,27939,48704,0,0
15938,16470,Auto,10062.0,0,64722,0,0,0,0,21081,9024,150676,67795,17735,105470,107247,87390,22593,27939,48704,0,0
9125,16500,Circle of Scorn (dot),4512.0,0,64722,0,0,0,0,21081,13536,150676,67795,17735,105470,107247,87390,22593,27939,48704,0,0
16000,16666,Blade of Faith,114512.0,0,64722,114512,0,0,0,21081,13536,150676,67795,17735,105470,107247,87390,22593,27939,48704,0,0
18178,18710,Auto,10062.0,0,74784,114512,0,0,0,21081,13536,150676,67795,17735,105470,107247,87390,22593,27939,48704,0,0
18500,19391,Blade of Truth,132592.0,0,74784,114512,0,132592,0,21081,13536,150676,67795,17735,105470,107247,87390,22593,27939,48704,0,0
9125,19500,Circle of Scorn (dot),4512.0,0,74784,114512,0,132592,0,21081,18048,150676,67795,17735,105470,107247,87390,22593,27939,48704,0,0
19125,19703,Intervene,22593.0,0,74784,114512,0,132592,0,21081,18048,150676,67795,17735,105470,107247,87390,45186,27939,48704,0,0
20418,20950,Auto,10062.0,0,84846,114512,0,132592,0,21081,18048,150676,67795,17735,105470,107247,87390,45186,27939,48704,0,0
21000,21891,Blade of Valor,150676.0,0,84846,114512,0,132592,150676,21081,18048,150676,67795,17735,105470,107247,87390,45186,27939,48704,0,0
9125,22500,Circle of Scorn (dot),4512.0,0,84846,114512,0,132592,150676,21081,22560,150676,67795,17735,105470,107247,87390,45186,27939,48704,0,0
21625,22785,Blade of Honor,150676.0,0,84846,114512,150676,132592,150676,21081,22560,150676,67795,17735,105470,107247,87390,45186,27939,48704,0,0
22658,23190,Auto,10062.0,0,94908,114512,150676,132592,150676,21081,22560,150676,67795,17735,105470,107247,87390,45186,27939,48704,0,0
23500,24793,Atonement,69306.0,69306,94908,114512,150676,132592,150676,21081,22560,150676,67795,17735,105470,107247,87390,45186,27939,48704,0,0
24898,25430,Auto,9583.0,69306,104491,114512,150676,132592,150676,21081,22560,150676,67795,17735,105470,107247,87390,45186,27939,48704,0,0
26000,27160,Supplication,62091.0,69306,104491,114512,150676,132592,150676,21081,22560,150676,67795,17735,105470,107247,87390,45186,27939,48704,0,62091
27138,27670,Auto,7285.0,69306,111776,114512,150676,132592,150676,21081,22560,150676,67795,17735,105470,107247,87390,45186,27939,48704,0,62091
28500,29790,Sepulchre,47123.0,69306,111776,114512,150676,132592,150676,21081,22560,150676,67795,17735,105470,107247,87390,45186,27939,48704,47123,62091
29378,29910,Auto,5829.0,69306,117605,114512,150676,132592,150676,21081,22560,150676,67795,17735,105470,107247,87390,45186,27939,48704,47123,62091
31000,31623,Fast Blade,19196.0,69306,117605,114512,150676,132592,150676,21081,22560,150676,67795,36931,105470,107247,87390,45186,27939,48704,47123,62091
31618,32150,Auto,5829.0,69306,123434,114512,150676,132592,150676,21081,22560,150676,67795,36931,105470,107247,87390,45186,27939,48704,47123,62091
33500,34258,Riot Blade,28795.0,69306,123434,114512,150676,132592,150676,21081,22560,150676,67795,36931,105470,107247,87390,45186,56734,48704,47123,62091
33858,34390,Auto,5829.0,69306,129263,114512,150676,132592,150676,21081,22560,150676,67795,36931,105470,107247,87390,45186,56734,48704,47123,62091
36000,36578,Royal Authority,37093.0,69306,129263,114512,150676,132592,150676,21081,22560,150676,67795,36931,105470,107247,87390,45186,56734,85797,47123,62091
36098,36630,Auto,5385.0,69306,134648,114512,150676,132592,150676,21081,22560,150676,67795,36931,105470,107247,87390,45186,56734,85797,47123,62091
38338,38870,Auto,5385.0,69306,140033,114512,150676,132592,150676,21081,22560,150676,67795,36931,105470,107247,87390,45186,56734,85797,47123,62091
38500,39123,Fast Blade,17735.0,69306,140033,114512,150676,132592,150676,21081,22560,150676,67795,54666,105470,107247,87390,45186,56734,85797,47123,62091
39125,40148,Circle of Scorn,11284.0,69306,140033,114512,150676,132592,150676,32365,22560,150676,67795,54666,105470,107247,87390,45186,56734,85797,47123,62091
39125,40500,Circle of Scorn (dot),2417.0,69306,140033,114512,150676,132592,150676,32365,24977,150676,67795,54666,105470,107247,87390,45186,56734,85797,47123,62091
40578,41110,Auto,5385.0,69306,145418,114512,150676,132592,150676,32365,24977,150676,67795,54666,105470,107247,87390,45186,56734,85797,47123,62091
41000,41758,Riot Blade,26609.0,69306,145418,114512,150676,132592,150676,32365,24977,150676,67795,54666,105470,107247,87390,45186,83343,85797,47123,62091
41625,41982,Expiacion,36288.0,69306,145418,114512,150676,132592,150676,32365,24977,150676,104083,54666,105470,107247,87390,45186,83343,85797,47123,62091
42818,43350,Auto,5381.0,69306,150799,114512,150676,132592,150676,32365,24977,150676,104083,54666,105470,107247,87390,45186,83343,85797,47123,62091
39125,43500,Circle of Scorn (dot),2417.0,69306,150799,114512,150676,132592,150676,32365,27394,150676,104083,54666,105470,107247,87390,45186,83343,85797,47123,62091
43500,44793,Atonement,37067.0,106373,150799,114512,150676,132592,150676,32365,27394,150676,104083,54666,105470,107247,87390,45186,83343,85797,47123,62091
45058,45590,Auto,5381.0,106373,156180,114512,150676,132592,150676,32365,27394,150676,104083,54666,105470,107247,87390,45186,83343,85797,47123,62091
39125,46500,Circle of Scorn (dot),2417.0,106373,156180,114512,150676,132592,150676,32365,29811,150676,104083,54666,105470,107247,87390,45186,83343,85797,47123,62091
46000,47160,Supplication,40292.0,106373,156180,114512,150676,132592,150676,32365,29811,150676,104083,54666,105470,107247,87390,45186,83343,85797,47123,102383
47298,47830,Auto,5381.0,106373,161561,114512,150676,132592,150676,32365,29811,150676,104083,54666,105470,107247,87390,45186,83343,85797,47123,102383
39125,49500,Circle of Scorn (dot),2417.0,106373,161561,114512,150676,132592,150676,32365,32228,150676,104083,54666,105470,107247,87390,45186,83343,85797,47123,102383
48500,49790,Sepulchre,43513.0,106373,161561,114512,150676,132592,150676,32365,32228,150676,104083,54666,105470,107247,87390,45186,83343,85797,90636,102383
49538,50070,Auto,5381.0,106373,166942,114512,150676,132592,150676,32365,32228,150676,104083,54666,105470,107247,87390,45186,83343,85797,90636,102383
51000,51758,Holy Spirit,40292.0,106373,166942,114512,150676,132592,150676,32365,32228,150676,104083,54666,105470,147539,87390,45186,83343,85797,90636,102383
51778,52310,Auto,5381.0,106373,172323,114512,150676,132592,150676,32365,32228,150676,104083,54666,105470,147539,87390,45186,83343,85797,90636,102383
39125,52500,Circle of Scorn (dot),2417.0,106373,172323,114512,150676,132592,150676,32365,34645,150676,104083,54666,105470,147539,87390,45186,83343,85797,90636,102383
53500,54078,Royal Authority,37067.0,106373,172323,114512,150676,132592,150676,32365,34645,150676,104083,54666,105470,147539,87390,45186,83343,122864,90636,102383
54018,54550,Auto,5381.0,106373,177704,114512,150676,132592,150676,32365,34645,150676,104083,54666,105470,147539,87390,45186,83343,122864,90636,102383
56000,56623,Fast Blade,17723.0,106373,177704,114512,150676,132592,150676,32365,34645,150676,104083,72389,105470,147539,87390,45186,83343,122864,90636,102383
56258,56790,Auto,5381.0,106373,183085,114512,150676,132592,150676,32365,34645,150676,104083,72389,105470,147539,87390,45186,83343,122864,90636,102383
58498,59030,Auto,5381.0,106373,188466,114512,150676,132592,150676,32365,34645,150676,104083,72389,105470,147539,87390,45186,83343,122864,90636,102383
58500,59258,Riot Blade,26590.0,106373,188466,114512,150676,132592,150676,32365,34645,150676,104083,72389,105470,147539,87390,45186,109933,122864,90636,102383
60738,61270,Auto,5381.0,106373,193847,114512,150676,132592,150676,32365,34645,150676,104083,72389,105470,147539,87390,45186,109933,122864,90636,102383
61000,62293,Atonement,37067.0,143440,193847,114512,150676,132592,150676,32365,34645,150676,104083,72389,105470,147539,87390,45186,109933,122864,90636,102383
62978,63510,Auto,5381.0,143440,199228,114512,150676,132592,150676,32365,34645,150676,104083,72389,105470,147539,87390,45186,109933,122864,90636,102383
63500,64660,Supplication,40292.0,143440,199228,114512,150676,132592,150676,32365,34645,150676,104083,72389,105470,147539,87390,45186,109933,122864,90636,142675
65218,65750,Auto,5381.0,143440,204609,114512,150676,132592,150676,32365,34645,150676,104083,72389,105470,147539,87390,45186,109933,122864,90636,142675
66000,66758,Holy Spirit,40292.0,143440,204609,114512,150676,132592,150676,32365,34645,150676,104083,72389,105470,187831,87390,45186,109933,122864,90636,142675
67458,67990,Auto,6727.0,143440,211336,114512,150676,132592,150676,32365,34645,150676,104083,72389,105470,187831,87390,45186,109933,122864,90636,142675
67250,68540,Imperator,58422.0,143440,211336,114512,150676,132592,150676,32365,34645,150676,104083,72389,105470,187831,145812,45186,109933,122864,90636,142675
68500,69034,Goring Blade,70512.0,143440,211336,114512,150676,132592,150676,32365,34645,150676,104083,72389,175982,187831,145812,45186,109933,122864,90636,142675
69125,70148,Circle of Scorn,14095.0,143440,211336,114512,150676,132592,150676,46460,34645,150676,104083,72389,175982,187831,145812,45186,109933,122864,90636,142675
69698,70230,Auto,6727.0,143440,218063,114512,150676,132592,150676,46460,34645,150676,104083,72389,175982,187831,145812,45186,109933,122864,90636,142675
69125,70500,Circle of Scorn (dot),3019.0,143440,218063,114512,150676,132592,150676,46460,37664,150676,104083,72389,175982,187831,145812,45186,109933,122864,90636,142675
71625,71982,Expiacion,45329.0,143440,218063,114512,150676,132592,150676,46460,37664,150676,149412,72389,175982,187831,145812,45186,109933,122864,90636,142675
71000,72290,Sepulchre,54391.0,143440,218063,114512,150676,132592,150676,46460,37664,150676,149412,72389,175982,187831,145812,45186,109933,122864,145027,142675
71938,72470,Auto,6727.0,143440,224790,114512,150676,132592,150676,46460,37664,150676,149412,72389,175982,187831,145812,45186,109933,122864,145027,142675
69125,73500,Circle of Scorn (dot),3019.0,143440,224790,114512,150676,132592,150676,46460,40683,150676,149412,72389,175982,187831,145812,45186,109933,122864,145027,142675
73500,74123,Confiteor,100733.0,143440,224790,114512,150676,132592,150676,46460,40683,251409,149412,72389,175982,187831,145812,45186,109933,122864,145027,142675
74125,74703,Intervene,15107.0,143440,224790,114512,150676,132592,150676,46460,40683,251409,149412,72389,175982,187831,145812,60293,109933,122864,145027,142675
74178,74710,Auto,6727.0,143440,231517,114512,150676,132592,150676,46460,40683,251409,149412,72389,175982,187831,145812,60293,109933,122864,145027,142675
69125,76500,Circle of Scorn (dot),3019.0,143440,231517,114512,150676,132592,150676,46460,43702,251409,149412,72389,175982,187831,145812,60293,109933,122864,145027,142675
76000,76666,Blade of Faith,76559.0,143440,231517,191071,150676,132592,150676,46460,43702,251409,149412,72389,175982,187831,145812,60293,109933,122864,145027,142675
76418,76950,Auto,6727.0,143440,238244,191071,150676,132592,150676,46460,43702,251409,149412,72389,175982,187831,145812,60293,109933,122864,145027,142675
76625,77203,Intervene,15107.0,143440,238244,191071,150676,132592,150676,46460,43702,251409,149412,72389,175982,187831,145812,75400,109933,122864,145027,142675
78658,79190,Auto,6727.0,143440,244971,191071,150676,132592,150676,46460,43702,251409,149412,72389,175982,187831,145812,75400,109933,122864,145027,142675
78500,79391,Blade of Truth,88644.0,143440,244971,191071,150676,221236,150676,46460,43702,251409,149412,72389,175982,187831,145812,75400,109933,122864,145027,142675
69125,79500,Circle of Scorn (dot),3019.0,143440,244971,191071,150676,221236,150676,46460,46721,251409,149412,72389,175982,187831,145812,75400,109933,122864,145027,142675
80898,81430,Auto,6727.0,143440,251698,191071,150676,221236,150676,46460,46721,251409,149412,72389,175982,187831,145812,75400,109933,122864,145027,142675
81000,81891,Blade of Valor,100733.0,143440,251698,191071,150676,221236,251409,46460,46721,251409,149412,72389,175982,187831,145812,75400,109933,122864,145027,142675
69125,82500,Circle of Scorn (dot),3019.0,143440,251698,191071,150676,221236,251409,46460,49740,251409,149412,72389,175982,187831,145812,75400,109933,122864,145027,142675
81625,82785,Blade of Honor,100733.0,143440,251698,191071,251409,221236,251409,46460,49740,251409,149412,72389,175982,187831,145812,75400,109933,122864,145027,142675
83138,83670,Auto,6708.0,143440,258406,191071,251409,221236,251409,46460,49740,251409,149412,72389,175982,187831,145812,75400,109933,122864,145027,142675
83500,84078,Royal Authority,46206.0,143440,258406,191071,251409,221236,251409,46460,49740,251409,149412,72389,175982,187831,145812,75400,109933,169070,145027,142675
85378,85910,Auto,6708.0,143440,265114,191071,251409,221236,251409,46460,49740,251409,149412,72389,175982,187831,145812,75400,109933,169070,145027,142675
86000,86758,Holy Spirit,50226.0,143440,265114,191071,251409,221236,251409,46460,49740,251409,149412,72389,175982,238057,145812,75400,109933,169070,145027,142675
87618,88150,Auto,5367.0,143440,270481,191071,251409,221236,251409,46460,49740,251409,149412,72389,175982,238057,145812,75400,109933,169070,145027,142675
88500,89123,Fast Blade,17674.0,143440,270481,191071,251409,221236,251409,46460,49740,251409,149412,90063,175982,238057,145812,75400,109933,169070,145027,142675
89858,90390,Auto,5367.0,143440,275848,191071,251409,221236,251409,46460,49740,251409,149412,90063,175982,238057,145812,75400,109933,169070,145027,142675
91000,91758,Riot Blade,26517.0,143440,275848,191071,251409,221236,251409,46460,49740,251409,149412,90063,175982,238057,145812,75400,136450,169070,145027,142675
92098,92630,Auto,5367.0,143440,281215,191071,251409,221236,251409,46460,49740,251409,149412,90063,175982,238057,145812,75400,136450,169070,145027,142675
93500,94793,Atonement,36965.0,180405,281215,191071,251409,221236,251409,46460,49740,251409,149412,90063,175982,238057,145812,75400,136450,169070,145027,142675
94338,94870,Auto,5367.0,180405,286582,191071,251409,221236,251409,46460,49740,251409,149412,90063,175982,238057,145812,75400,136450,169070,145027,142675
96578,97110,Auto,5367.0,180405,291949,191071,251409,221236,251409,46460,49740,251409,149412,90063,175982,238057,145812,75400,136450,169070,145027,142675
96000,97160,Supplication,40181.0,180405,291949,191071,251409,221236,251409,46460,49740,251409,149412,90063,175982,238057,145812,75400,136450,169070,145027,182856
98818,99350,Auto,5367.0,180405,297316,191071,251409,221236,251409,46460,49740,251409,149412,90063,175982,238057,145812,75400,136450,169070,145027,182856
98500,99790,Sepulchre,43393.0,180405,297316,191071,251409,221236,251409,46460,49740,251409,149412,90063,175982,238057,145812,75400,136450,169070,188420,182856
99125,100148,Circle of Scorn,11245.0,180405,297316,191071,251409,221236,251409,57705,49740,251409,149412,90063,175982,238057,145812,75400,136450,169070,188420,182856
99125,100500,Circle of Scorn (dot),2409.0,180405,297316,191071,251409,221236,251409,57705,52149,251409,149412,90063,175982,238057,145812,75400,136450,169070,188420,182856
101000,101578,Royal Authority,36965.0,180405,297316,191071,251409,221236,251409,57705,52149,251409,149412,90063,175982,238057,145812,75400,136450,206035,188420,182856
101058,101590,Auto,5367.0,180405,302683,191071,251409,221236,251409,57705,52149,251409,149412,90063,175982,238057,145812,75400,136450,206035,188420,182856
101625,101982,Expiacion,36163.0,180405,302683,191071,251409,221236,251409,57705,52149,251409,185575,90063,175982,238057,145812,75400,136450,206035,188420,182856
99125,103500,Circle of Scorn (dot),2409.0,180405,302683,191071,251409,221236,251409,57705,54558,251409,185575,90063,175982,238057,145812,75400,136450,206035,188420,182856
103298,103830,Auto,5367.0,180405,308050,191071,251409,221236,251409,57705,54558,251409,185575,90063,175982,238057,145812,75400,136450,206035,188420,182856
