sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Communio,Cross Reaping,Executioner's Gallows,Executioner's Gibbet,Gallows,Gibbet,Gluttony,Harpe,Harvest Moon,Infernal Slice,Lemure's Slice,Perfectio,Plentiful Harvest,Sacrificium,Shadow of Death,Slice,Soul Slice,Unveiled Gallows,Unveiled Gibbet,Void Reaping,Waxing Slice
-900,-10,Harpe,30859.0,0,0,0,0,0,0,0,0,30859,0,0,0,0,0,0,0,0,0,0,0,0,0
-10,522,Auto,9852.0,9852,0,0,0,0,0,0,0,30859,0,0,0,0,0,0,0,0,0,0,0,0,0
801,1961,Shadow of Death,31189.0,9852,0,0,0,0,0,0,0,30859,0,0,0,0,0,0,31189,0,0,0,0,0,0
3190,3722,Auto,11857.0,21709,0,0,0,0,0,0,0,30859,0,0,0,0,0,0,31189,0,0,0,0,0,0
3291,4321,Soul Slice,64367.0,21709,0,0,0,0,0,0,0,30859,0,0,0,0,0,0,31189,0,64367,0,0,0,0
5131,6201,Gluttony,69317.0,21709,0,0,0,0,0,0,69317,30859,0,0,0,0,0,0,31189,0,64367,0,0,0,0
5781,6401,Executioner's Gibbet,106478.0,21709,0,0,0,106478,0,0,69317,30859,0,0,0,0,0,0,31189,0,64367,0,0,0,0
6390,6922,Auto,14413.0,36122,0,0,0,106478,0,0,69317,30859,0,0,0,0,0,0,31189,0,64367,0,0,0,0
9590,10122,Auto,14413.0,50535,0,0,0,106478,0,0,69317,30859,0,0,0,0,0,0,31189,0,64367,0,0,0,0
8272,10412,Executioner's Gallows,123384.0,50535,0,0,123384,106478,0,0,69317,30859,0,0,0,0,0,0,31189,0,64367,0,0,0,0
10762,11792,Soul Slice,78244.0,50535,0,0,123384,106478,0,0,69317,30859,0,0,0,0,0,0,31189,0,142611,0,0,0,0
12790,13322,Auto,14413.0,64948,0,0,123384,106478,0,0,69317,30859,0,0,0,0,0,0,31189,0,142611,0,0,0,0
13253,14413,Plentiful Harvest,150474.0,64948,0,0,123384,106478,0,0,69317,30859,0,0,0,0,150474,0,31189,0,142611,0,0,0,0
15743,16283,Void Reaping,87272.0,64948,0,0,123384,106478,0,0,69317,30859,0,0,0,0,150474,0,31189,0,142611,0,0,87272,0
15990,16522,Auto,14413.0,79361,0,0,123384,106478,0,0,69317,30859,0,0,0,0,150474,0,31189,0,142611,0,0,87272,0
16363,17123,Sacrificium,105330.0,79361,0,0,123384,106478,0,0,69317,30859,0,0,0,0,150474,105330,31189,0,142611,0,0,87272,0
17244,17864,Cross Reaping,96300.0,79361,0,96300,123384,106478,0,0,69317,30859,0,0,0,0,150474,105330,31189,0,142611,0,0,87272,0
17864,18574,Lemure's Slice,42127.0,79361,0,96300,123384,106478,0,0,69317,30859,0,0,42127,0,150474,105330,31189,0,142611,0,0,87272,0
18744,19284,Void Reaping,96300.0,79361,0,96300,123384,106478,0,0,69317,30859,0,0,42127,0,150474,105330,31189,0,142611,0,0,183572,0
19190,19722,Auto,14413.0,93774,0,96300,123384,106478,0,0,69317,30859,0,0,42127,0,150474,105330,31189,0,142611,0,0,183572,0
20245,20865,Cross Reaping,96300.0,93774,0,192600,123384,106478,0,0,69317,30859,0,0,42127,0,150474,105330,31189,0,142611,0,0,183572,0
20865,21575,Lemure's Slice,42127.0,93774,0,192600,123384,106478,0,0,69317,30859,0,0,84254,0,150474,105330,31189,0,142611,0,0,183572,0
22545,23165,Communio,165521.0,93774,165521,192600,123384,106478,0,0,69317,30859,0,0,84254,0,150474,105330,31189,0,142611,0,0,183572,0
23045,23577,Auto,14413.0,108187,165521,192600,123384,106478,0,0,69317,30859,0,0,84254,0,150474,105330,31189,0,142611,0,0,183572,0
24866,25406,Unveiled Gibbet,66203.0,108187,165521,192600,123384,106478,0,0,69317,30859,0,0,84254,0,150474,105330,31189,0,142611,0,66203,183572,0
24246,25536,Perfectio,195618.0,108187,165521,192600,123384,106478,0,0,69317,30859,0,0,84254,195618,150474,105330,31189,0,142611,0,66203,183572,0
26245,26777,Auto,12094.0,120281,165521,192600,123384,106478,0,0,69317,30859,0,0,84254,195618,150474,105330,31189,0,142611,0,66203,183572,0
26736,27226,Gibbet,76746.0,120281,165521,192600,123384,106478,0,76746,69317,30859,0,0,84254,195618,150474,105330,31189,0,142611,0,66203,183572,0
29445,29977,Auto,11857.0,132138,165521,192600,123384,106478,0,76746,69317,30859,0,0,84254,195618,150474,105330,31189,0,142611,0,66203,183572,0
29227,30387,Shadow of Death,37133.0,132138,165521,192600,123384,106478,0,76746,69317,30859,0,0,84254,195618,150474,105330,68322,0,142611,0,66203,183572,0
31717,32207,Slice,51985.0,132138,165521,192600,123384,106478,0,76746,69317,30859,0,0,84254,195618,150474,105330,68322,51985,142611,0,66203,183572,0
32645,33177,Auto,11857.0,143995,165521,192600,123384,106478,0,76746,69317,30859,0,0,84254,195618,150474,105330,68322,51985,142611,0,66203,183572,0
34208,34788,Waxing Slice,57185.0,143995,165521,192600,123384,106478,0,76746,69317,30859,0,0,84254,195618,150474,105330,68322,51985,142611,0,66203,183572,57185
35845,36377,Auto,10953.0,154948,165521,192600,123384,106478,0,76746,69317,30859,0,0,84254,195618,150474,105330,68322,51985,142611,0,66203,183572,57185
36698,37728,Soul Slice,59471.0,154948,165521,192600,123384,106478,0,76746,69317,30859,0,0,84254,195618,150474,105330,68322,51985,202082,0,66203,183572,57185
37318,37858,Unveiled Gallows,50320.0,154948,165521,192600,123384,106478,0,76746,69317,30859,0,0,84254,195618,150474,105330,68322,51985,202082,50320,66203,183572,57185
39045,39577,Auto,10953.0,165901,165521,192600,123384,106478,0,76746,69317,30859,0,0,84254,195618,150474,105330,68322,51985,202082,50320,66203,183572,57185
39189,39679,Gallows,70909.0,165901,165521,192600,123384,106478,70909,76746,69317,30859,0,0,84254,195618,150474,105330,68322,51985,202082,50320,66203,183572,57185
41679,42219,Infernal Slice,68622.0,165901,165521,192600,123384,106478,70909,76746,69317,30859,0,68622,84254,195618,150474,105330,68322,51985,202082,50320,66203,183572,57185
42245,42777,Auto,10953.0,176854,165521,192600,123384,106478,70909,76746,69317,30859,0,68622,84254,195618,150474,105330,68322,51985,202082,50320,66203,183572,57185
44170,44660,Slice,47999.0,176854,165521,192600,123384,106478,70909,76746,69317,30859,0,68622,84254,195618,150474,105330,68322,99984,202082,50320,66203,183572,57185
44790,45330,Unveiled Gibbet,50285.0,176854,165521,192600,123384,106478,70909,76746,69317,30859,0,68622,84254,195618,150474,105330,68322,99984,202082,50320,116488,183572,57185
45445,45977,Auto,10945.0,187799,165521,192600,123384,106478,70909,76746,69317,30859,0,68622,84254,195618,150474,105330,68322,99984,202082,50320,116488,183572,57185
46660,47150,Gibbet,70860.0,187799,165521,192600,123384,106478,70909,147606,69317,30859,0,68622,84254,195618,150474,105330,68322,99984,202082,50320,116488,183572,57185
48645,49177,Auto,10945.0,198744,165521,192600,123384,106478,70909,147606,69317,30859,0,68622,84254,195618,150474,105330,68322,99984,202082,50320,116488,183572,57185
49151,49691,Void Reaping,66286.0,198744,165521,192600,123384,106478,70909,147606,69317,30859,0,68622,84254,195618,150474,105330,68322,99984,202082,50320,116488,249858,57185
49771,50531,Sacrificium,80004.0,198744,165521,192600,123384,106478,70909,147606,69317,30859,0,68622,84254,195618,150474,185334,68322,99984,202082,50320,116488,249858,57185
50651,51271,Cross Reaping,73142.0,198744,165521,265742,123384,106478,70909,147606,69317,30859,0,68622,84254,195618,150474,185334,68322,99984,202082,50320,116488,249858,57185
51271,51981,Lemure's Slice,31997.0,198744,165521,265742,123384,106478,70909,147606,69317,30859,0,68622,116251,195618,150474,185334,68322,99984,202082,50320,116488,249858,57185
51845,52377,Auto,10945.0,209689,165521,265742,123384,106478,70909,147606,69317,30859,0,68622,116251,195618,150474,185334,68322,99984,202082,50320,116488,249858,57185
52152,52692,Void Reaping,73142.0,209689,165521,265742,123384,106478,70909,147606,69317,30859,0,68622,116251,195618,150474,185334,68322,99984,202082,50320,116488,323000,57185
53652,54272,Cross Reaping,73142.0,209689,165521,338884,123384,106478,70909,147606,69317,30859,0,68622,116251,195618,150474,185334,68322,99984,202082,50320,116488,323000,57185
54272,54982,Lemure's Slice,31997.0,209689,165521,338884,123384,106478,70909,147606,69317,30859,0,68622,148248,195618,150474,185334,68322,99984,202082,50320,116488,323000,57185
55045,55577,Auto,10945.0,220634,165521,338884,123384,106478,70909,147606,69317,30859,0,68622,148248,195618,150474,185334,68322,99984,202082,50320,116488,323000,57185
55953,56573,Communio,125721.0,220634,291242,338884,123384,106478,70909,147606,69317,30859,0,68622,148248,195618,150474,185334,68322,99984,202082,50320,116488,323000,57185
58245,58777,Auto,10945.0,231579,291242,338884,123384,106478,70909,147606,69317,30859,0,68622,148248,195618,150474,185334,68322,99984,202082,50320,116488,323000,57185
57653,58813,Shadow of Death,34284.0,231579,291242,338884,123384,106478,70909,147606,69317,30859,0,68622,148248,195618,150474,185334,102606,99984,202082,50320,116488,323000,57185
