sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,937,37255.414,385.109,46581.758,549.777,288600,34908323,412002
Auto,335,9445.269,40.232,4222.27,62.283,30150,3164165,46675
Ouroboros,20,155281.85,30.691,4144.17,253.426,23000,3105637,189917
Uncoiled Fury,27,82843.815,24.5,2984.769,155.239,18360,2236783,116336
Reawaken,20,94818.75,20.016,2530.528,153.985,15000,1896375,115396
Fourth Generation,20,91282.5,18.148,2436.152,148.899,13600,1825650,111585
Second Generation,20,90732.35,18.148,2421.47,147.887,13600,1814647,110826
Third Generation,20,90720.85,18.148,2421.163,147.887,13600,1814417,110826
First Generation,20,86807.5,18.148,2316.723,141.106,13600,1736150,105745
Death Rattle,47,31651.383,17.561,1985.077,77.191,13160,1487615,57847
Hunter's Coil,19,77179.789,17.24,1956.789,119.975,12920,1466416,89909
Swiftskin's Coil,19,71177.579,15.719,1804.611,110.904,11780,1352374,83111
Vicewinder,20,61761.6,14.412,1648.297,98.686,10800,1235232,73955
Fourth Legacy,20,43205.3,8.54,1153.065,70.511,6400,864106,52841
Third Legacy,20,42793.5,8.54,1142.075,69.783,6400,855870,52295
Second Legacy,20,42695.25,8.54,1139.453,69.589,6400,853905,52150
First Legacy,20,41440.25,8.54,1105.96,67.374,6400,828805,50490
Swiftskin's Sting,24,33723.042,9.608,1080.003,58.763,7200,809353,44037
Reaving Fangs,24,33285.625,9.474,1065.994,58.168,7100,798855,43591
Steel Fangs,23,33975.826,9.207,1042.761,57.961,6900,781444,43436
Hunter's Sting,23,33969.348,9.207,1042.562,57.917,6900,781295,43403
Twinblood Bite,38,19555.474,8.62,991.605,43.085,6460,743108,32288
Twinfang Bite,38,19504.342,8.62,989.013,42.93,6460,741165,32172
Flanksting Strike,12,56815.0,8.006,909.769,70.044,6000,681780,52491
Hindsting Strike,12,56422.167,8.006,903.479,69.489,6000,677066,52075
Hindsbane Fang,12,55798.0,7.873,893.484,68.855,5900,669576,51600
Flanksbane Fang,11,56426.818,7.339,828.257,66.485,5500,620695,49824
Uncoiled Twinfang,27,20206.556,6.125,728.019,37.643,4590,545577,28210
Uncoiled Twinblood,26,20010.077,5.898,694.239,36.568,4420,520262,27404
