sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Abyssal Drain (pet),Auto,Bloodspiller,Bloodspiller (pet),Carve and Spit,Comeuppance,Disesteem,Disesteem (pet),Edge of Shadow,Edge of Shadow (pet),Hard Slash,Salt and Darkness,Salted Earth,Salted Earth (dot),Scarlet Delirium,Shadowbringer,Shadowbringer (pet),Souleater,Syphon Strike,Torcleaver
6250,10500,Salted Earth (dot),5801.0,52777,36851,0,0,0,0,0,0,95141,0,59776,0,5801,11602,0,71041,0,46684,36956,0
10000,10581,Scarlet Delirium,73408.0,52777,36851,0,0,0,0,0,0,95141,0,59776,0,5801,11602,73408,71041,0,46684,36956,0
11250,12007,Salt and Darkness,59200.0,52777,36851,0,0,0,0,0,0,95141,0,59776,59200,5801,11602,73408,71041,0,46684,36956,0
10625,12098,Carve and Spit,63935.0,52777,36851,0,0,63935,0,0,0,95141,0,59776,59200,5801,11602,73408,71041,0,46684,36956,0
12421,12953,Auto,10494.0,52777,47345,0,0,63935,0,0,0,95141,0,59776,59200,5801,11602,73408,71041,0,46684,36956,0
12500,13170,Comeuppance,85251.0,52777,47345,0,0,63935,85251,0,0,95141,0,59776,59200,5801,11602,73408,71041,0,46684,36956,0
6250,13500,Salted Earth (dot),5801.0,52777,47345,0,0,63935,85251,0,0,95141,0,59776,59200,5801,17403,73408,71041,0,46684,36956,0
13125,13749,Edge of Shadow,54466.0,52777,47345,0,0,63935,85251,0,0,149607,0,59776,59200,5801,17403,73408,71041,0,46684,36956,0
14325,14325,Shadowbringer (pet),71630.0,52777,47345,0,0,63935,85251,0,0,149607,0,59776,59200,5801,17403,73408,71041,71630,46684,36956,0
13750,14416,Shadowbringer,71041.0,52777,47345,0,0,63935,85251,0,0,149607,0,59776,59200,5801,17403,73408,142082,71630,46684,36956,0
15000,15620,Torcleaver,97091.0,52777,47345,0,0,63935,85251,0,0,149607,0,59776,59200,5801,17403,73408,142082,71630,46684,36956,97091
15381,15913,Auto,10494.0,52777,57839,0,0,63935,85251,0,0,149607,0,59776,59200,5801,17403,73408,142082,71630,46684,36956,97091
15625,16249,Edge of Shadow,54466.0,52777,57839,0,0,63935,85251,0,0,204073,0,59776,59200,5801,17403,73408,142082,71630,46684,36956,97091
6250,16500,Salted Earth (dot),5801.0,52777,57839,0,0,63935,85251,0,0,204073,0,59776,59200,5801,23204,73408,142082,71630,46684,36956,97091
16525,16525,Edge of Shadow (pet),52777.0,52777,57839,0,0,63935,85251,0,0,204073,52777,59776,59200,5801,23204,73408,142082,71630,46684,36956,97091
16625,17249,Edge of Shadow,54466.0,52777,57839,0,0,63935,85251,0,0,258539,52777,59776,59200,5801,23204,73408,142082,71630,46684,36956,97091
18725,18725,Bloodspiller (pet),52777.0,52777,57839,0,52777,63935,85251,0,0,258539,52777,59776,59200,5801,23204,73408,142082,71630,46684,36956,97091
18341,18873,Auto,10494.0,52777,68333,0,52777,63935,85251,0,0,258539,52777,59776,59200,5801,23204,73408,142082,71630,46684,36956,97091
17500,19150,Disesteem,118406.0,52777,68333,0,52777,63935,85251,118406,0,258539,52777,59776,59200,5801,23204,73408,142082,71630,46684,36956,97091
6250,19500,Salted Earth (dot),5801.0,52777,68333,0,52777,63935,85251,118406,0,258539,52777,59776,59200,5801,29005,73408,142082,71630,46684,36956,97091
20000,20802,Bloodspiller,71041.0,52777,68333,71041,52777,63935,85251,118406,0,258539,52777,59776,59200,5801,29005,73408,142082,71630,46684,36956,97091
20925,20925,Disesteem (pet),77915.0,52777,68333,71041,52777,63935,85251,118406,77915,258539,52777,59776,59200,5801,29005,73408,142082,71630,46684,36956,97091
21301,21833,Auto,10494.0,52777,78827,71041,52777,63935,85251,118406,77915,258539,52777,59776,59200,5801,29005,73408,142082,71630,46684,36956,97091
22500,23124,Syphon Strike,44987.0,52777,78827,71041,52777,63935,85251,118406,77915,258539,52777,59776,59200,5801,29005,73408,142082,71630,46684,81943,97091
24261,24793,Auto,10494.0,52777,89321,71041,52777,63935,85251,118406,77915,258539,52777,59776,59200,5801,29005,73408,142082,71630,46684,81943,97091
25001,25625,Souleater,56830.0,52777,89321,71041,52777,63935,85251,118406,77915,258539,52777,59776,59200,5801,29005,73408,142082,71630,103514,81943,97091
27221,27753,Auto,8621.0,52777,97942,71041,52777,63935,85251,118406,77915,258539,52777,59776,59200,5801,29005,73408,142082,71630,103514,81943,97091
27501,28082,Hard Slash,29177.0,52777,97942,71041,52777,63935,85251,118406,77915,258539,52777,88953,59200,5801,29005,73408,142082,71630,103514,81943,97091
30001,30625,Syphon Strike,36956.0,52777,97942,71041,52777,63935,85251,118406,77915,258539,52777,88953,59200,5801,29005,73408,142082,71630,103514,118899,97091
30181,30713,Auto,8621.0,52777,106563,71041,52777,63935,85251,118406,77915,258539,52777,88953,59200,5801,29005,73408,142082,71630,103514,118899,97091
32500,33124,Souleater,43149.0,52777,106563,71041,52777,63935,85251,118406,77915,258539,52777,88953,59200,5801,29005,73408,142082,71630,146663,118899,97091
33141,33673,Auto,7966.0,52777,114529,71041,52777,63935,85251,118406,77915,258539,52777,88953,59200,5801,29005,73408,142082,71630,146663,118899,97091
35001,35582,Hard Slash,26969.0,52777,114529,71041,52777,63935,85251,118406,77915,258539,52777,115922,59200,5801,29005,73408,142082,71630,146663,118899,97091
36101,36633,Auto,7966.0,52777,122495,71041,52777,63935,85251,118406,77915,258539,52777,115922,59200,5801,29005,73408,142082,71630,146663,118899,97091
37501,38125,Syphon Strike,34158.0,52777,122495,71041,52777,63935,85251,118406,77915,258539,52777,115922,59200,5801,29005,73408,142082,71630,146663,153057,97091
39061,39593,Auto,7966.0,52777,130461,71041,52777,63935,85251,118406,77915,258539,52777,115922,59200,5801,29005,73408,142082,71630,146663,153057,97091
40001,40625,Souleater,43149.0,52777,130461,71041,52777,63935,85251,118406,77915,258539,52777,115922,59200,5801,29005,73408,142082,71630,189812,153057,97091
42021,42553,Auto,7966.0,52777,138427,71041,52777,63935,85251,118406,77915,258539,52777,115922,59200,5801,29005,73408,142082,71630,189812,153057,97091
42501,43303,Bloodspiller,53939.0,52777,138427,124980,52777,63935,85251,118406,77915,258539,52777,115922,59200,5801,29005,73408,142082,71630,189812,153057,97091
44981,45513,Auto,7960.0,52777,146387,124980,52777,63935,85251,118406,77915,258539,52777,115922,59200,5801,29005,73408,142082,71630,189812,153057,97091
45001,45582,Hard Slash,26950.0,52777,146387,124980,52777,63935,85251,118406,77915,258539,52777,142872,59200,5801,29005,73408,142082,71630,189812,153057,97091
47501,48125,Syphon Strike,34135.0,52777,146387,124980,52777,63935,85251,118406,77915,258539,52777,142872,59200,5801,29005,73408,142082,71630,189812,187192,97091
47941,48473,Auto,7960.0,52777,154347,124980,52777,63935,85251,118406,77915,258539,52777,142872,59200,5801,29005,73408,142082,71630,189812,187192,97091
48126,48750,Edge of Shadow,41322.0,52777,154347,124980,52777,63935,85251,118406,77915,299861,52777,142872,59200,5801,29005,73408,142082,71630,189812,187192,97091
50001,50625,Souleater,43119.0,52777,154347,124980,52777,63935,85251,118406,77915,299861,52777,142872,59200,5801,29005,73408,142082,71630,232931,187192,97091
50901,51433,Auto,7960.0,52777,162307,124980,52777,63935,85251,118406,77915,299861,52777,142872,59200,5801,29005,73408,142082,71630,232931,187192,97091
52501,53082,Hard Slash,26950.0,52777,162307,124980,52777,63935,85251,118406,77915,299861,52777,169822,59200,5801,29005,73408,142082,71630,232931,187192,97091
53861,54393,Auto,7960.0,52777,170267,124980,52777,63935,85251,118406,77915,299861,52777,169822,59200,5801,29005,73408,142082,71630,232931,187192,97091
55001,55625,Syphon Strike,34135.0,52777,170267,124980,52777,63935,85251,118406,77915,299861,52777,169822,59200,5801,29005,73408,142082,71630,232931,221327,97091
56821,57353,Auto,7960.0,52777,178227,124980,52777,63935,85251,118406,77915,299861,52777,169822,59200,5801,29005,73408,142082,71630,232931,221327,97091
57501,58125,Souleater,43119.0,52777,178227,124980,52777,63935,85251,118406,77915,299861,52777,169822,59200,5801,29005,73408,142082,71630,276050,221327,97091
59781,60313,Auto,7960.0,52777,186187,124980,52777,63935,85251,118406,77915,299861,52777,169822,59200,5801,29005,73408,142082,71630,276050,221327,97091
60001,60803,Bloodspiller,53902.0,52777,186187,178882,52777,63935,85251,118406,77915,299861,52777,169822,59200,5801,29005,73408,142082,71630,276050,221327,97091
62501,63082,Hard Slash,26950.0,52777,186187,178882,52777,63935,85251,118406,77915,299861,52777,196772,59200,5801,29005,73408,142082,71630,276050,221327,97091
62741,63273,Auto,7960.0,52777,194147,178882,52777,63935,85251,118406,77915,299861,52777,196772,59200,5801,29005,73408,142082,71630,276050,221327,97091
65001,65625,Syphon Strike,34135.0,52777,194147,178882,52777,63935,85251,118406,77915,299861,52777,196772,59200,5801,29005,73408,142082,71630,276050,255462,97091
65701,66233,Auto,7960.0,52777,202107,178882,52777,63935,85251,118406,77915,299861,52777,196772,59200,5801,29005,73408,142082,71630,276050,255462,97091
67501,68082,Scarlet Delirium,55697.0,52777,202107,178882,52777,63935,85251,118406,77915,299861,52777,196772,59200,5801,29005,129105,142082,71630,276050,255462,97091
68661,69193,Auto,7960.0,52777,210067,178882,52777,63935,85251,118406,77915,299861,52777,196772,59200,5801,29005,129105,142082,71630,276050,255462,97091
70001,70671,Comeuppance,64681.0,52777,210067,178882,52777,63935,149932,118406,77915,299861,52777,196772,59200,5801,29005,129105,142082,71630,276050,255462,97091
70626,72099,Carve and Spit,48511.0,52777,210067,178882,52777,112446,149932,118406,77915,299861,52777,196772,59200,5801,29005,129105,142082,71630,276050,255462,97091
71621,72153,Auto,7960.0,52777,218027,178882,52777,112446,149932,118406,77915,299861,52777,196772,59200,5801,29005,129105,142082,71630,276050,255462,97091
72501,73121,Torcleaver,73667.0,52777,218027,178882,52777,112446,149932,118406,77915,299861,52777,196772,59200,5801,29005,129105,142082,71630,276050,255462,170758
74581,75113,Auto,7960.0,52777,225987,178882,52777,112446,149932,118406,77915,299861,52777,196772,59200,5801,29005,129105,142082,71630,276050,255462,170758
75002,75626,Souleater,43119.0,52777,225987,178882,52777,112446,149932,118406,77915,299861,52777,196772,59200,5801,29005,129105,142082,71630,319169,255462,170758
77541,78073,Auto,7960.0,52777,233947,178882,52777,112446,149932,118406,77915,299861,52777,196772,59200,5801,29005,129105,142082,71630,319169,255462,170758
77502,78304,Bloodspiller,53902.0,52777,233947,232784,52777,112446,149932,118406,77915,299861,52777,196772,59200,5801,29005,129105,142082,71630,319169,255462,170758
78127,78751,Edge of Shadow,41322.0,52777,233947,232784,52777,112446,149932,118406,77915,341183,52777,196772,59200,5801,29005,129105,142082,71630,319169,255462,170758
80002,80583,Hard Slash,26950.0,52777,233947,232784,52777,112446,149932,118406,77915,341183,52777,223722,59200,5801,29005,129105,142082,71630,319169,255462,170758
80501,81033,Auto,7960.0,52777,241907,232784,52777,112446,149932,118406,77915,341183,52777,223722,59200,5801,29005,129105,142082,71630,319169,255462,170758
82502,83126,Syphon Strike,34041.0,52777,241907,232784,52777,112446,149932,118406,77915,341183,52777,223722,59200,5801,29005,129105,142082,71630,319169,289503,170758
83461,83993,Auto,7939.0,52777,249846,232784,52777,112446,149932,118406,77915,341183,52777,223722,59200,5801,29005,129105,142082,71630,319169,289503,170758
85002,85626,Souleater,43000.0,52777,249846,232784,52777,112446,149932,118406,77915,341183,52777,223722,59200,5801,29005,129105,142082,71630,362169,289503,170758
86421,86953,Auto,7939.0,52777,257785,232784,52777,112446,149932,118406,77915,341183,52777,223722,59200,5801,29005,129105,142082,71630,362169,289503,170758
87502,88083,Hard Slash,26876.0,52777,257785,232784,52777,112446,149932,118406,77915,341183,52777,250598,59200,5801,29005,129105,142082,71630,362169,289503,170758
89381,89913,Auto,7939.0,52777,265724,232784,52777,112446,149932,118406,77915,341183,52777,250598,59200,5801,29005,129105,142082,71630,362169,289503,170758
90002,90626,Syphon Strike,34041.0,52777,265724,232784,52777,112446,149932,118406,77915,341183,52777,250598,59200,5801,29005,129105,142082,71630,362169,323544,170758
92341,92873,Auto,7939.0,52777,273663,232784,52777,112446,149932,118406,77915,341183,52777,250598,59200,5801,29005,129105,142082,71630,362169,323544,170758
92502,93126,Souleater,43000.0,52777,273663,232784,52777,112446,149932,118406,77915,341183,52777,250598,59200,5801,29005,129105,142082,71630,405169,323544,170758
95002,95583,Hard Slash,26876.0,52777,273663,232784,52777,112446,149932,118406,77915,341183,52777,277474,59200,5801,29005,129105,142082,71630,405169,323544,170758
95301,95833,Auto,7939.0,52777,281602,232784,52777,112446,149932,118406,77915,341183,52777,277474,59200,5801,29005,129105,142082,71630,405169,323544,170758
96250,97150,Salted Earth,4475.0,52777,281602,232784,52777,112446,149932,118406,77915,341183,52777,277474,59200,10276,29005,129105,142082,71630,405169,323544,170758
96250,97500,Salted Earth (dot),4475.0,52777,281602,232784,52777,112446,149932,118406,77915,341183,52777,277474,59200,10276,33480,129105,142082,71630,405169,323544,170758
97502,98126,Syphon Strike,34041.0,52777,281602,232784,52777,112446,149932,118406,77915,341183,52777,277474,59200,10276,33480,129105,142082,71630,405169,357585,170758
98261,98793,Auto,7939.0,52777,289541,232784,52777,112446,149932,118406,77915,341183,52777,277474,59200,10276,33480,129105,142082,71630,405169,357585,170758
98127,98884,Salt and Darkness,44795.0,52777,289541,232784,52777,112446,149932,118406,77915,341183,52777,277474,103995,10276,33480,129105,142082,71630,405169,357585,170758
96250,100500,Salted Earth (dot),4475.0,52777,289541,232784,52777,112446,149932,118406,77915,341183,52777,277474,103995,10276,37955,129105,142082,71630,405169,357585,170758
100002,100626,Souleater,43000.0,52777,289541,232784,52777,112446,149932,118406,77915,341183,52777,277474,103995,10276,37955,129105,142082,71630,448169,357585,170758
101221,101753,Auto,7939.0,52777,297480,232784,52777,112446,149932,118406,77915,341183,52777,277474,103995,10276,37955,129105,142082,71630,448169,357585,170758
102502,103083,Hard Slash,26876.0,52777,297480,232784,52777,112446,149932,118406,77915,341183,52777,304350,103995,10276,37955,129105,142082,71630,448169,357585,170758
96250,103500,Salted Earth (dot),4475.0,52777,297480,232784,52777,112446,149932,118406,77915,341183,52777,304350,103995,10276,42430,129105,142082,71630,448169,357585,170758
104181,104713,Auto,7939.0,52777,305419,232784,52777,112446,149932,118406,77915,341183,52777,304350,103995,10276,42430,129105,142082,71630,448169,357585,170758
105002,105626,Syphon Strike,34041.0,52777,305419,232784,52777,112446,149932,118406,77915,341183,52777,304350,103995,10276,42430,129105,142082,71630,448169,391626,170758
96250,106500,Salted Earth (dot),4475.0,52777,305419,232784,52777,112446,149932,118406,77915,341183,52777,304350,103995,10276,46905,129105,142082,71630,448169,391626,170758
107141,107673,Auto,7939.0,52777,313358,232784,52777,112446,149932,118406,77915,341183,52777,304350,103995,10276,46905,129105,142082,71630,448169,391626,170758
107502,108126,Souleater,43000.0,52777,313358,232784,52777,112446,149932,118406,77915,341183,52777,304350,103995,10276,46905,129105,142082,71630,491169,391626,170758
96250,109500,Salted Earth (dot),4475.0,52777,313358,232784,52777,112446,149932,118406,77915,341183,52777,304350,103995,10276,51380,129105,142082,71630,491169,391626,170758
110002,110583,Hard Slash,26876.0,52777,313358,232784,52777,112446,149932,118406,77915,341183,52777,331226,103995,10276,51380,129105,142082,71630,491169,391626,170758
110101,110633,Auto,7939.0,52777,321297,232784,52777,112446,149932,118406,77915,341183,52777,331226,103995,10276,51380,129105,142082,71630,491169,391626,170758
112502,113126,Syphon Strike,34041.0,52777,321297,232784,52777,112446,149932,118406,77915,341183,52777,331226,103995,10276,51380,129105,142082,71630,491169,425667,170758
113061,113593,Auto,7939.0,52777,329236,232784,52777,112446,149932,118406,77915,341183,52777,331226,103995,10276,51380,129105,142082,71630,491169,425667,170758
115002,115626,Souleater,43000.0,52777,329236,232784,52777,112446,149932,118406,77915,341183,52777,331226,103995,10276,51380,129105,142082,71630,534169,425667,170758
116021,116553,Auto,7939.0,52777,337175,232784,52777,112446,149932,118406,77915,341183,52777,331226,103995,10276,51380,129105,142082,71630,534169,425667,170758
117502,118083,Hard Slash,26876.0,52777,337175,232784,52777,112446,149932,118406,77915,341183,52777,358102,103995,10276,51380,129105,142082,71630,534169,425667,170758
118981,119513,Auto,7939.0,52777,345114,232784,52777,112446,149932,118406,77915,341183,52777,358102,103995,10276,51380,129105,142082,71630,534169,425667,170758
120002,120626,Syphon Strike,34041.0,52777,345114,232784,52777,112446,149932,118406,77915,341183,52777,358102,103995,10276,51380,129105,142082,71630,534169,459708,170758
121941,122473,Auto,7966.0,52777,353080,232784,52777,112446,149932,118406,77915,341183,52777,358102,103995,10276,51380,129105,142082,71630,534169,459708,170758
122502,123304,Bloodspiller,53939.0,52777,353080,286723,52777,112446,149932,118406,77915,341183,52777,358102,103995,10276,51380,129105,142082,71630,534169,459708,170758
124901,125433,Auto,7966.0,52777,361046,286723,52777,112446,149932,118406,77915,341183,52777,358102,103995,10276,51380,129105,142082,71630,534169,459708,170758
125003,125627,Souleater,43149.0,52777,361046,286723,52777,112446,149932,118406,77915,341183,52777,358102,103995,10276,51380,129105,142082,71630,577318,459708,170758
127503,128084,Hard Slash,34117.0,52777,361046,286723,52777,112446,149932,118406,77915,341183,52777,392219,103995,10276,51380,129105,142082,71630,577318,459708,170758
127861,128393,Auto,10078.0,52777,371124,286723,52777,112446,149932,118406,77915,341183,52777,392219,103995,10276,51380,129105,142082,71630,577318,459708,170758
128127,128751,Edge of Shadow,52311.0,52777,371124,286723,52777,112446,149932,118406,77915,393494,52777,392219,103995,10276,51380,129105,142082,71630,577318,459708,170758
129127,129751,Edge of Shadow,52311.0,52777,371124,286723,52777,112446,149932,118406,77915,445805,52777,392219,103995,10276,51380,129105,142082,71630,577318,459708,170758
129927,129927,Abyssal Drain (pet),50445.0,103222,371124,286723,52777,112446,149932,118406,77915,445805,52777,392219,103995,10276,51380,129105,142082,71630,577318,459708,170758
130002,130583,Scarlet Delirium,70508.0,103222,371124,286723,52777,112446,149932,118406,77915,445805,52777,392219,103995,10276,51380,199613,142082,71630,577318,459708,170758
130821,131353,Auto,10078.0,103222,381202,286723,52777,112446,149932,118406,77915,445805,52777,392219,103995,10276,51380,199613,142082,71630,577318,459708,170758
131253,131919,Shadowbringer,68236.0,103222,381202,286723,52777,112446,149932,118406,77915,445805,52777,392219,103995,10276,51380,199613,210318,71630,577318,459708,170758
130627,132100,Carve and Spit,61412.0,103222,381202,286723,52777,173858,149932,118406,77915,445805,52777,392219,103995,10276,51380,199613,210318,71630,577318,459708,170758
132503,133173,Comeuppance,81882.0,103222,381202,286723,52777,173858,231814,118406,77915,445805,52777,392219,103995,10276,51380,199613,210318,71630,577318,459708,170758
133128,133752,Edge of Shadow,52311.0,103222,381202,286723,52777,173858,231814,118406,77915,498116,52777,392219,103995,10276,51380,199613,210318,71630,577318,459708,170758
133781,134313,Auto,10078.0,103222,391280,286723,52777,173858,231814,118406,77915,498116,52777,392219,103995,10276,51380,199613,210318,71630,577318,459708,170758
134327,134327,Shadowbringer (pet),68468.0,103222,391280,286723,52777,173858,231814,118406,77915,498116,52777,392219,103995,10276,51380,199613,210318,140098,577318,459708,170758
133753,134419,Shadowbringer,68236.0,103222,391280,286723,52777,173858,231814,118406,77915,498116,52777,392219,103995,10276,51380,199613,278554,140098,577318,459708,170758
135003,135623,Torcleaver,93258.0,103222,391280,286723,52777,173858,231814,118406,77915,498116,52777,392219,103995,10276,51380,199613,278554,140098,577318,459708,264016
135628,136252,Edge of Shadow,52311.0,103222,391280,286723,52777,173858,231814,118406,77915,550427,52777,392219,103995,10276,51380,199613,278554,140098,577318,459708,264016
136527,136527,Edge of Shadow (pet),50445.0,103222,391280,286723,52777,173858,231814,118406,77915,550427,103222,392219,103995,10276,51380,199613,278554,140098,577318,459708,264016
136628,137252,Edge of Shadow,52311.0,103222,391280,286723,52777,173858,231814,118406,77915,602738,103222,392219,103995,10276,51380,199613,278554,140098,577318,459708,264016
136741,137273,Auto,10078.0,103222,401358,286723,52777,173858,231814,118406,77915,602738,103222,392219,103995,10276,51380,199613,278554,140098,577318,459708,264016
138727,138727,Bloodspiller (pet),50445.0,103222,401358,286723,103222,173858,231814,118406,77915,602738,103222,392219,103995,10276,51380,199613,278554,140098,577318,459708,264016
137503,139153,Disesteem,113735.0,103222,401358,286723,103222,173858,231814,232141,77915,602738,103222,392219,103995,10276,51380,199613,278554,140098,577318,459708,264016
139701,140233,Auto,10078.0,103222,411436,286723,103222,173858,231814,232141,77915,602738,103222,392219,103995,10276,51380,199613,278554,140098,577318,459708,264016
140003,140805,Bloodspiller,68236.0,103222,411436,354959,103222,173858,231814,232141,77915,602738,103222,392219,103995,10276,51380,199613,278554,140098,577318,459708,264016
140927,140927,Disesteem (pet),74475.0,103222,411436,354959,103222,173858,231814,232141,152390,602738,103222,392219,103995,10276,51380,199613,278554,140098,577318,459708,264016
142661,143193,Auto,10078.0,103222,421514,354959,103222,173858,231814,232141,152390,602738,103222,392219,103995,10276,51380,199613,278554,140098,577318,459708,264016
142503,143305,Bloodspiller,68236.0,103222,421514,423195,103222,173858,231814,232141,152390,602738,103222,392219,103995,10276,51380,199613,278554,140098,577318,459708,264016
145003,145627,Syphon Strike,43212.0,103222,421514,423195,103222,173858,231814,232141,152390,602738,103222,392219,103995,10276,51380,199613,278554,140098,577318,502920,264016
145621,146153,Auto,10078.0,103222,431592,423195,103222,173858,231814,232141,152390,602738,103222,392219,103995,10276,51380,199613,278554,140098,577318,502920,264016
147503,148127,Souleater,43149.0,103222,431592,423195,103222,173858,231814,232141,152390,602738,103222,392219,103995,10276,51380,199613,278554,140098,620467,502920,264016
148581,149113,Auto,7966.0,103222,439558,423195,103222,173858,231814,232141,152390,602738,103222,392219,103995,10276,51380,199613,278554,140098,620467,502920,264016
150003,150584,Hard Slash,26969.0,103222,439558,423195,103222,173858,231814,232141,152390,602738,103222,419188,103995,10276,51380,199613,278554,140098,620467,502920,264016
151541,152073,Auto,7966.0,103222,447524,423195,103222,173858,231814,232141,152390,602738,103222,419188,103995,10276,51380,199613,278554,140098,620467,502920,264016
152503,153127,Syphon Strike,34158.0,103222,447524,423195,103222,173858,231814,232141,152390,602738,103222,419188,103995,10276,51380,199613,278554,140098,620467,537078,264016
154501,155033,Auto,7966.0,103222,455490,423195,103222,173858,231814,232141,152390,602738,103222,419188,103995,10276,51380,199613,278554,140098,620467,537078,264016
155003,155627,Souleater,43149.0,103222,455490,423195,103222,173858,231814,232141,152390,602738,103222,419188,103995,10276,51380,199613,278554,140098,663616,537078,264016
157461,157993,Auto,7966.0,103222,463456,423195,103222,173858,231814,232141,152390,602738,103222,419188,103995,10276,51380,199613,278554,140098,663616,537078,264016
157503,158084,Hard Slash,26969.0,103222,463456,423195,103222,173858,231814,232141,152390,602738,103222,446157,103995,10276,51380,199613,278554,140098,663616,537078,264016
160003,160627,Syphon Strike,34158.0,103222,463456,423195,103222,173858,231814,232141,152390,602738,103222,446157,103995,10276,51380,199613,278554,140098,663616,571236,264016
160421,160953,Auto,7966.0,103222,471422,423195,103222,173858,231814,232141,152390,602738,103222,446157,103995,10276,51380,199613,278554,140098,663616,571236,264016
162503,163127,Souleater,43149.0,103222,471422,423195,103222,173858,231814,232141,152390,602738,103222,446157,103995,10276,51380,199613,278554,140098,706765,571236,264016
163381,163913,Auto,7966.0,103222,479388,423195,103222,173858,231814,232141,152390,602738,103222,446157,103995,10276,51380,199613,278554,140098,706765,571236,264016
165003,165805,Bloodspiller,53902.0,103222,479388,477097,103222,173858,231814,232141,152390,602738,103222,446157,103995,10276,51380,199613,278554,140098,706765,571236,264016
166341,166873,Auto,7960.0,103222,487348,477097,103222,173858,231814,232141,152390,602738,103222,446157,103995,10276,51380,199613,278554,140098,706765,571236,264016
167503,168084,Hard Slash,26950.0,103222,487348,477097,103222,173858,231814,232141,152390,602738,103222,473107,103995,10276,51380,199613,278554,140098,706765,571236,264016
168128,168752,Edge of Shadow,41322.0,103222,487348,477097,103222,173858,231814,232141,152390,644060,103222,473107,103995,10276,51380,199613,278554,140098,706765,571236,264016
169301,169833,Auto,7960.0,103222,495308,477097,103222,173858,231814,232141,152390,644060,103222,473107,103995,10276,51380,199613,278554,140098,706765,571236,264016
170003,170627,Syphon Strike,34135.0,103222,495308,477097,103222,173858,231814,232141,152390,644060,103222,473107,103995,10276,51380,199613,278554,140098,706765,605371,264016
172261,172793,Auto,7960.0,103222,503268,477097,103222,173858,231814,232141,152390,644060,103222,473107,103995,10276,51380,199613,278554,140098,706765,605371,264016
172503,173127,Souleater,43119.0,103222,503268,477097,103222,173858,231814,232141,152390,644060,103222,473107,103995,10276,51380,199613,278554,140098,749884,605371,264016
175004,175585,Hard Slash,26950.0,103222,503268,477097,103222,173858,231814,232141,152390,644060,103222,500057,103995,10276,51380,199613,278554,140098,749884,605371,264016
175221,175753,Auto,7960.0,103222,511228,477097,103222,173858,231814,232141,152390,644060,103222,500057,103995,10276,51380,199613,278554,140098,749884,605371,264016
177504,178128,Syphon Strike,34135.0,103222,511228,477097,103222,173858,231814,232141,152390,644060,103222,500057,103995,10276,51380,199613,278554,140098,749884,639506,264016
178181,178713,Auto,7960.0,103222,519188,477097,103222,173858,231814,232141,152390,644060,103222,500057,103995,10276,51380,199613,278554,140098,749884,639506,264016
180004,180628,Souleater,43119.0,103222,519188,477097,103222,173858,231814,232141,152390,644060,103222,500057,103995,10276,51380,199613,278554,140098,793003,639506,264016
181141,181673,Auto,7960.0,103222,527148,477097,103222,173858,231814,232141,152390,644060,103222,500057,103995,10276,51380,199613,278554,140098,793003,639506,264016
