sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,729,31988.654,300.405,30956.064,386.678,226300,23319729,291291
Souleater,73,44551.63,46.514,4317.265,132.235,35040,3252269,99615
Syphon Strike,73,35331.014,36.824,3423.743,104.872,27740,2579164,79002
Edge of Shadow,47,52310.574,28.7,3263.695,127.252,21620,2458597,95861
Bloodspiller,37,59610.459,29.47,2927.834,127.459,22200,2205587,96017
Auto,255,8524.376,30.465,2885.526,47.665,22950,2173716,35907
Hard Slash,73,27737.397,29.071,2687.886,82.266,21900,2024830,61972
Torcleaver,13,88283.308,14.151,1523.506,112.763,10660,1147683,84946
Shadowbringer,14,73762.571,11.151,1370.839,97.626,8400,1032676,73543
Comeuppance,13,77514.923,12.425,1337.676,99.009,9360,1007694,74585
Scarlet Delirium,13,66747.692,10.699,1151.866,85.255,8060,867720,64224
Disesteem,7,122945.571,9.292,1142.439,115.06,7000,860619,86677
Carve and Spit,13,58135.692,9.319,1003.248,74.254,7020,755764,55937
Disesteem (pet),7,80682.286,5.761,749.719,75.514,4340,564776,56886
Shadowbringer (pet),7,74174.143,5.297,689.244,69.422,3990,519219,52297
Salt and Darkness,9,51192.111,5.974,611.6,54.391,4500,460729,40974
Abyssal Drain (pet),7,54650.286,3.903,507.823,51.148,2940,382552,38531
Bloodspiller (pet),7,54650.286,3.903,507.823,51.148,2940,382552,38531
Edge of Shadow (pet),7,54650.286,3.903,507.823,51.148,2940,382552,38531
Salted Earth (dot),45,4833.889,2.987,288.756,11.423,2250,217525,8605
Salted Earth,9,4833.889,0.597,57.751,5.108,450,43505,3848
