sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Aero in Green,Auto,Blizzard in Cyan,Clawed Muse,Comet in Black,Fanged Muse,Fire in Red,Hammer Brush,Hammer Stamp,Holy in White,Mog of the Ages,Polishing Hammer,Pom Muse,Rainbow Drip,Retribution of the Madeen,Star Prism,Stone in Yellow,Thunder in Magenta,Water in Blue,Winged Muse
54151,55531,Hammer Stamp,130479.0,143433,0,277007,117220,175693,0,132678,189815,313686,0,186926,190704,117220,320909,0,191950,168232,175693,154236,149540
56111,56643,Auto,0.0,143433,0,277007,117220,175693,0,132678,189815,313686,0,186926,190704,117220,320909,0,191950,168232,175693,154236,149540
56651,57901,Hammer Brush,135187.0,143433,0,277007,117220,175693,0,132678,325002,313686,0,186926,190704,117220,320909,0,191950,168232,175693,154236,149540
59071,59603,Auto,0.0,143433,0,277007,117220,175693,0,132678,325002,313686,0,186926,190704,117220,320909,0,191950,168232,175693,154236,149540
59151,61251,Polishing Hammer,139897.0,143433,0,277007,117220,175693,0,132678,325002,313686,0,186926,330601,117220,320909,0,191950,168232,175693,154236,149540
64651,65183,Auto,0.0,143433,0,277007,117220,175693,0,132678,325002,313686,0,186926,330601,117220,320909,0,191950,168232,175693,154236,149540
65651,67521,Comet in Black,127189.0,143433,0,277007,117220,302882,0,132678,325002,313686,0,186926,330601,117220,320909,0,191950,168232,175693,154236,149540
67611,68143,Auto,0.0,143433,0,277007,117220,302882,0,132678,325002,313686,0,186926,330601,117220,320909,0,191950,168232,175693,154236,149540
71952,72484,Auto,0.0,143433,0,277007,117220,302882,0,132678,325002,313686,0,186926,330601,117220,320909,0,191950,168232,175693,154236,149540
75952,76484,Auto,0.0,143433,0,277007,117220,302882,0,132678,325002,313686,0,186926,330601,117220,320909,0,191950,168232,175693,154236,149540
76052,77212,Fanged Muse,108258.0,143433,0,277007,117220,302882,108258,132678,325002,313686,0,186926,330601,117220,320909,0,191950,168232,175693,154236,149540
79952,80484,Auto,0.0,143433,0,277007,117220,302882,108258,132678,325002,313686,0,186926,330601,117220,320909,0,191950,168232,175693,154236,149540
82752,83502,Blizzard in Cyan,115966.0,143433,0,392973,117220,302882,108258,132678,325002,313686,0,186926,330601,117220,320909,0,191950,168232,175693,154236,149540
83252,83784,Auto,0.0,143433,0,392973,117220,302882,108258,132678,325002,313686,0,186926,330601,117220,320909,0,191950,168232,175693,154236,149540
86052,86852,Stone in Yellow,121415.0,143433,0,392973,117220,302882,108258,132678,325002,313686,0,186926,330601,117220,320909,0,191950,289647,175693,154236,149540
86552,87084,Auto,0.0,143433,0,392973,117220,302882,108258,132678,325002,313686,0,186926,330601,117220,320909,0,191950,289647,175693,154236,149540
88552,89532,Water in Blue,76854.0,143433,0,392973,117220,302882,108258,132678,325002,313686,0,186926,330601,117220,320909,0,191950,289647,175693,231090,149540
89512,90044,Auto,0.0,143433,0,392973,117220,302882,108258,132678,325002,313686,0,186926,330601,117220,320909,0,191950,289647,175693,231090,149540
91052,91892,Fire in Red,66089.0,143433,0,392973,117220,302882,108258,198767,325002,313686,0,186926,330601,117220,320909,0,191950,289647,175693,231090,149540
92472,93004,Auto,0.0,143433,0,392973,117220,302882,108258,198767,325002,313686,0,186926,330601,117220,320909,0,191950,289647,175693,231090,149540
93552,94442,Aero in Green,71472.0,214905,0,392973,117220,302882,108258,198767,325002,313686,0,186926,330601,117220,320909,0,191950,289647,175693,231090,149540
96052,97032,Water in Blue,76854.0,214905,0,392973,117220,302882,108258,198767,325002,313686,0,186926,330601,117220,320909,0,191950,289647,175693,307944,149540
96552,97084,Auto,0.0,214905,0,392973,117220,302882,108258,198767,325002,313686,0,186926,330601,117220,320909,0,191950,289647,175693,307944,149540
98552,99392,Fire in Red,66089.0,214905,0,392973,117220,302882,108258,264856,325002,313686,0,186926,330601,117220,320909,0,191950,289647,175693,307944,149540
99512,100044,Auto,0.0,214905,0,392973,117220,302882,108258,264856,325002,313686,0,186926,330601,117220,320909,0,191950,289647,175693,307944,149540
101052,101942,Aero in Green,71472.0,286377,0,392973,117220,302882,108258,264856,325002,313686,0,186926,330601,117220,320909,0,191950,289647,175693,307944,149540
102472,103004,Auto,0.0,286377,0,392973,117220,302882,108258,264856,325002,313686,0,186926,330601,117220,320909,0,191950,289647,175693,307944,149540
103552,104532,Water in Blue,76854.0,286377,0,392973,117220,302882,108258,264856,325002,313686,0,186926,330601,117220,320909,0,191950,289647,175693,384798,149540
106852,107602,Blizzard in Cyan,115966.0,286377,0,508939,117220,302882,108258,264856,325002,313686,0,186926,330601,117220,320909,0,191950,289647,175693,384798,149540
107352,107884,Auto,0.0,286377,0,508939,117220,302882,108258,264856,325002,313686,0,186926,330601,117220,320909,0,191950,289647,175693,384798,149540
110152,110952,Stone in Yellow,121415.0,286377,0,508939,117220,302882,108258,264856,325002,313686,0,186926,330601,117220,320909,0,191950,411062,175693,384798,149540
110652,111184,Auto,0.0,286377,0,508939,117220,302882,108258,264856,325002,313686,0,186926,330601,117220,320909,0,191950,411062,175693,384798,149540
111652,113032,Hammer Stamp,130154.0,286377,0,508939,117220,302882,108258,264856,325002,443840,0,186926,330601,117220,320909,0,191950,411062,175693,384798,149540
113612,114144,Auto,0.0,286377,0,508939,117220,302882,108258,264856,325002,443840,0,186926,330601,117220,320909,0,191950,411062,175693,384798,149540
114152,115402,Hammer Brush,134850.0,286377,0,508939,117220,302882,108258,264856,459852,443840,0,186926,330601,117220,320909,0,191950,411062,175693,384798,149540
116572,117104,Auto,0.0,286377,0,508939,117220,302882,108258,264856,459852,443840,0,186926,330601,117220,320909,0,191950,411062,175693,384798,149540
116652,118752,Polishing Hammer,139548.0,286377,0,508939,117220,302882,108258,264856,459852,443840,0,186926,470149,117220,320909,0,191950,411062,175693,384798,149540
122152,122684,Auto,0.0,286377,0,508939,117220,302882,108258,264856,459852,443840,0,186926,470149,117220,320909,0,191950,411062,175693,384798,149540
122253,122873,Pom Muse,108332.0,286377,0,508939,117220,302882,108258,264856,459852,443840,0,186926,470149,225552,320909,0,191950,411062,175693,384798,149540
126153,126685,Auto,0.0,286377,0,508939,117220,302882,108258,264856,459852,443840,0,186926,470149,225552,320909,0,191950,411062,175693,384798,149540
128373,129223,Thunder in Magenta,168735.0,286377,0,508939,117220,302882,108258,264856,459852,443840,0,186926,470149,225552,320909,0,191950,411062,344428,384798,149540
129113,129645,Auto,0.0,286377,0,508939,117220,302882,108258,264856,459852,443840,0,186926,470149,225552,320909,0,191950,411062,344428,384798,149540
129622,131492,Comet in Black,168735.0,286377,0,508939,117220,471617,108258,264856,459852,443840,0,186926,470149,225552,320909,0,191950,411062,344428,384798,149540
131023,132323,Retribution of the Madeen,197479.0,286377,0,508939,117220,471617,108258,264856,459852,443840,0,186926,470149,225552,320909,197479,191950,411062,344428,384798,149540
132073,132605,Auto,0.0,286377,0,508939,117220,471617,108258,264856,459852,443840,0,186926,470149,225552,320909,197479,191950,411062,344428,384798,149540
133313,134063,Blizzard in Cyan,154322.0,286377,0,663261,117220,471617,108258,264856,459852,443840,0,186926,470149,225552,320909,197479,191950,411062,344428,384798,149540
135033,135565,Auto,0.0,286377,0,663261,117220,471617,108258,264856,459852,443840,0,186926,470149,225552,320909,197479,191950,411062,344428,384798,149540
134563,135813,Star Prism,197479.0,286377,0,663261,117220,471617,108258,264856,459852,443840,0,186926,470149,225552,320909,197479,389429,411062,344428,384798,149540
135263,136243,Winged Muse,143621.0,286377,0,663261,117220,471617,108258,264856,459852,443840,0,186926,470149,225552,320909,197479,389429,411062,344428,384798,293161
136433,138303,Comet in Black,168735.0,286377,0,663261,117220,640352,108258,264856,459852,443840,0,186926,470149,225552,320909,197479,389429,411062,344428,384798,293161
137993,138525,Auto,0.0,286377,0,663261,117220,640352,108258,264856,459852,443840,0,186926,470149,225552,320909,197479,389429,411062,344428,384798,293161
138903,140283,Hammer Stamp,175932.0,286377,0,663261,117220,640352,108258,264856,459852,619772,0,186926,470149,225552,320909,197479,389429,411062,344428,384798,293161
140953,141485,Auto,0.0,286377,0,663261,117220,640352,108258,264856,459852,619772,0,186926,470149,225552,320909,197479,389429,411062,344428,384798,293161
141403,142653,Hammer Brush,182277.0,286377,0,663261,117220,640352,108258,264856,642129,619772,0,186926,470149,225552,320909,197479,389429,411062,344428,384798,293161
143913,144445,Auto,0.0,286377,0,663261,117220,640352,108258,264856,642129,619772,0,186926,470149,225552,320909,197479,389429,411062,344428,384798,293161
143903,146003,Polishing Hammer,188627.0,286377,0,663261,117220,640352,108258,264856,642129,619772,0,186926,658776,225552,320909,197479,389429,411062,344428,384798,293161
146873,147405,Auto,0.0,286377,0,663261,117220,640352,108258,264856,642129,619772,0,186926,658776,225552,320909,197479,389429,411062,344428,384798,293161
